time_sampling,AverageReturn,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after,Epoch
0.489473343,-51.36630492,23.97364787,-28.59263672,-86.43342235,3.416630103,1,0.001825094,0.041003227,0.59021324,0.31868583,-51.36630492,0.061247349,1.001242425,0.973416962,1
0.490623236,-52.69939715,19.28968382,-25.88232718,-80.2215296,6.951102811,1,0.001707077,0.037158966,0.42420307,0.24022326,-51.49961414,0.039561987,0.972365742,0.927387554,2
0.633207321,-108.1022663,16.81291306,-81.86655674,-128.6763242,4.031430769,1,0.001763344,0.046349764,0.559186,0.2228078,-57.15987936,0.041550159,0.957028924,0.911576864,3
0.609763145,-80.07019273,24.63316208,-38.80106323,-102.4819719,6.976051539,1,0.003710508,0.017923355,0.5313625,0.11466211,-59.4509107,0.041274309,0.88470191,0.800725195,4
0.537538052,-106.7951529,19.24337029,-75.49543198,-124.1009356,5.126571882,1,0.001987219,0.048674583,0.58771944,0.2120965,-64.18533492,0.03212738,0.852151147,0.758609947,5
0.542565584,-117.3971668,19.69220541,-85.14536549,-136.7544537,5.329086578,1,0.001635313,0.047432661,0.47921655,0.14914766,-69.5065181,0.041537762,0.763771771,0.639142371,6
0.569871187,-74.29659895,17.59365514,-55.49810165,-103.1410383,5.780416167,1,0.001621008,0.018304825,0.64700663,0.17843346,-69.98552619,0.052107334,0.469928088,0.348873166,7
0.541584253,-76.66073665,14.26164882,-58.02406226,-96.65472581,5.715389099,1,0.001590014,0.017960787,0.57649356,0.19627957,-70.65304724,0.062497854,0.392378862,0.32339344,8
0.595656872,-85.82540084,20.01271951,-62.86174145,-117.5307986,6.009401176,1,0.001595259,0.018052578,0.5958626,0.17961286,-72.1702826,0.073666096,0.417606684,0.394960263,9
0.49597621,-66.50645005,34.19096787,-12.55351827,-107.498374,5.856041087,1,0.001617908,0.038631916,0.44134834,0.1145206,-71.60389934,0.048772335,0.473281188,0.473048615,10
