time_sampling,AverageReturn,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after,Epoch
0.666014194,-53.96894099,16.97228501,-39.26011586,-82.41240731,5.409471891,1,0.002467871,0.019181013,0.664943,0.09231091,-53.96894099,0.073923588,1.001929001,0.974274084,1
0.705180407,-35.45666013,13.14179916,-13.01545968,-45.12909373,6.253712303,1,0.001787901,0.029002905,0.60280544,0.12706287,-52.11771291,0.06101656,0.963335551,0.904287914,2
0.630735397,-39.47355609,12.75803264,-20.01860617,-55.24061801,5.561181977,1,0.012668133,0.018142939,0.65478486,0.102170564,-50.85329723,0.034265995,0.902651512,0.812894961,3
0.654557467,-31.10616953,6.234338979,-24.95565488,-40.68007276,5.08712413,1,0.001842737,0.017907619,0.5855854,0.18590528,-48.87858446,0.053730011,0.837401961,0.740035363,4
0.632765055,-39.78566903,17.74741447,-19.61189591,-67.86396475,6.797445291,1,0.001976728,0.018018246,0.49607334,0.18961412,-47.96929291,0.050452232,0.765740575,0.682250478,5
0.676601887,-31.4323992,17.47283958,-13.20543337,-60.16848596,3.955780849,1,0.001811266,0.017864466,0.6172817,0.3968951,-46.31560354,0.020667315,0.544911943,0.447269024,6
0.638740063,-23.85673718,11.59760191,-11.96629012,-40.89537335,6.147036666,1,0.002402067,0.025845289,0.4491694,0.08433046,-44.06971691,0.025633574,0.47829542,0.478307801,7
0.621664524,-24.8109641,20.90258991,-3.530307269,-50.82085809,5.001365235,1,0.002062559,0.029614449,0.66343427,0.17910793,-42.14384163,0.039486408,0.480639746,0.475921364,8
0.621606588,-33.70652303,13.06181132,-18.83779534,-53.59494328,5.860973508,1,0.00182128,0.021335363,0.52907926,0.15799394,-41.30010977,0.051437616,0.383890795,0.351770488,9
0.710366011,-24.12779794,16.07322258,-6.85749983,-46.36901496,5.534547386,1,0.001926422,0.017924547,0.6464585,0.1978993,-39.58287858,0.069820166,0.852859972,0.824263306,10
0.680293083,-0.291100006,4.921917826,8.137980455,-4.29532781,6.202901932,1,0.002000093,0.017884731,0.6743431,0.13614367,-35.65370073,0.03456521,4.080504447,2.537405237,11
0.668305635,-3.451145557,5.298557132,5.201812748,-9.190889591,6.054706711,1,0.002086401,0.019412041,0.461824,0.20660402,-32.43344521,0.032996178,0.549188957,0.394203532,12
0.757837534,-26.87932479,14.72988488,-12.53559801,-50.14629609,6.027687999,1,0.002022266,0.031826496,0.6643816,0.12156882,-31.87803317,0.043048859,0.610423514,0.612121983,13
0.505238771,-9.870926219,7.336906672,0.201481993,-17.94853839,7.153386906,1,0.00198555,0.018191576,0.54534584,0.10048138,-29.67732247,0.057563782,0.9948555,0.994270949,14
0.654956102,-12.92987998,4.400422329,-6.872615323,-19.18075668,6.98159882,1,0.001970291,0.031534195,0.7280953,0.08105537,-28.00257822,0.028798103,0.478480278,0.479364367,15
0.578609467,-8.989526093,1.213070447,-6.899573964,-9.855640149,5.242470952,1,0.002028465,0.018147469,0.59448457,0.16010319,-26.10127301,0.021304131,0.359501138,0.356215301,16
0.618786097,-6.681320009,3.942902925,0.133689195,-9.367264888,4.708591308,1,0.001968861,0.039003849,0.44580954,0.07871214,-24.15927771,0.035913944,0.409899758,0.405445536,17
0.548866272,-1.146397161,4.280795399,3.222392322,-6.07569995,11.3058107,1,0.001974344,0.036202431,0.51515657,0.08197835,-21.85798966,0.06520915,0.565254627,0.54121341,18
0.519466162,2.849295751,4.388483878,6.549162003,-4.241812299,7.776781459,1,0.001954317,0.018010378,0.38926846,0.14979695,-19.38726111,0.053189754,2.364927411,1.932013136,19
0.660175323,1.383614063,4.303764716,5.621729093,-5.610717877,4.898167338,1,0.00186491,0.017796278,0.5937941,0.1433269,-17.3101736,0.055294514,1.518762408,1.192812603,20
0.69552803,-5.163323538,3.931453065,-1.392995101,-11.71440745,6.342395796,1,0.002010107,0.026566982,0.4195013,0.16965525,-16.09548859,0.038800955,0.276474476,0.29872751,21
0.600827217,-8.969523571,1.928185089,-6.314783742,-10.99259512,7.960372254,1,0.002152205,0.017910004,0.4667777,0.07459464,-15.38289209,0.016819954,0.420632395,0.386622376,22
0.69623518,-10.76625554,6.484616788,-1.001502278,-19.1711052,5.523857591,1,0.002096653,0.019062042,0.49091017,0.32765922,-14.92122843,0.050127029,0.471845138,0.400910568,23
0.848078012,-9.867332939,0.794088195,-9.06432606,-11.18695802,5.683808939,1,0.001870632,0.041619301,0.6379311,0.16066864,-14.41583888,0.040753126,0.372105389,0.321018303,24
0.505960226,-15.88683104,5.499161115,-9.06757373,-23.57971677,7.564610562,1,0.002142906,0.016169548,0.6653736,0.10726836,-14.5629381,0.043888807,0.38504596,0.309555765,25
0.514140368,-7.292178463,1.227135877,-6.242032914,-9.33125969,7.263534959,1,0.001950979,0.018229485,0.5576945,0.042521108,-13.83586214,0.035444975,0.221837794,0.228725663,26
0.644602299,-5.036365131,1.218868167,-3.548111944,-6.918933521,5.357394691,1,0.00195837,0.018793821,0.5011937,0.15242095,-12.95591244,0.015452385,0.256026899,0.254234931,27
0.622468472,-10.67262334,3.025004296,-7.201858998,-15.27237961,7.514359165,1,0.001941442,0.017994881,0.5716369,0.113878,-12.72758353,0.043437004,0.235774907,0.234700072,28
0.648846626,-8.196616197,3.499857444,-4.871214308,-13.86789689,4.433193816,1,0.001886368,0.0315516,0.41644686,0.2312278,-12.27448679,0.041392088,0.208950972,0.207031591,29
0.616717577,-4.639974802,2.217881374,-1.889965637,-7.65317074,4.680438934,1,0.001927137,0.018260717,0.6151718,0.18941961,-11.51103559,0.050365448,0.489757085,0.440897757,30
0.502029896,-1.270868373,0.497007778,-0.875232593,-2.113818233,7.183783534,1,0.00197506,0.016225815,0.3731801,0.08164061,-10.48701887,0.07469964,1.094630172,0.739080273,31
0.590282917,2.226096392,1.37503774,3.765303743,0.084856179,5.588605989,1,0.002117634,0.017848015,0.3772109,0.06399528,-9.215707345,0.049063683,1.239342568,0.947387517,32
0.640410423,-0.885482627,1.124424028,0.459568682,-2.52841416,6.646278522,1,0.001973391,0.056296587,0.5050737,0.33095166,-8.382684874,0.060198545,0.268762955,0.260371102,33
0.731561422,1.613602325,2.755253069,5.674634838,-1.779821566,5.063120328,1,0.001788616,0.018240452,0.40266097,0.2250078,-7.383056154,0.053658724,1.590724952,1.369123533,34
0.592481852,6.126658548,1.478767135,8.442977221,4.786277572,6.205270708,1,0.001676321,0.017878532,0.43170455,0.1328016,-6.032084683,0.046455145,3.033167523,2.41395097,35
0.741571188,-0.188926535,4.493384783,5.472754599,-7.109380115,7.376576515,1,0.001844645,0.02632165,0.6106752,0.058754172,-5.447768869,0.05252409,1.033918604,0.972284792,36
0.708310843,-0.898710279,5.464270864,8.045765268,-6.656690458,3.690153735,1,0.001770973,0.041958332,0.70913064,0.21485293,-4.99286301,0.032242775,1.134628944,1.085083146,37
0.746173143,4.856814425,6.635530787,16.28829193,0.454578012,6.314882239,1,0.00481081,0.020423651,0.36597338,0.19415753,-4.007895266,0.035095215,1.21309819,1.127087709,38
0.671295166,1.217424072,4.513782514,6.511192184,-5.360195987,4.477899243,1,0.001815796,0.051198721,0.5369447,0.16373171,-3.485363332,0.046038389,0.855209296,0.868722121,39
0.545455694,2.912431714,7.19467586,11.71068517,-5.610064489,4.864915804,1,0.003142595,0.035785198,0.4831611,0.28023103,-2.845583828,0.036141396,1.21697504,1.118249759,40
0.590347528,4.444164816,4.272355881,9.070162644,-1.472453905,6.228260692,1,0.004297256,0.018156052,0.42618248,0.1427796,-2.116608963,0.042837143,1.100050697,1.005610486,41
0.539305925,-7.917832187,10.30513813,5.532522179,-22.90394299,4.873207361,1,0.001977682,0.039514542,0.36653748,0.14711004,-2.696731286,0.037453413,0.991877659,0.972077341,42
0.567086697,-15.62102713,8.29246879,-4.045645604,-27.275432,5.04595145,1,0.001998663,0.023174047,0.49504128,0.20752783,-3.989160871,0.033141136,0.972773554,0.862665168,43
0.559815168,6.390766183,6.090205194,13.20253002,-2.110750181,4.17179168,1,0.002005816,0.019681454,0.62682617,0.13184117,-2.951168165,0.038411617,1.170508063,1.18632898,44
0.71292901,0.291621109,8.030766734,10.11426703,-9.463431825,9.065006535,1,0.00197196,0.017859936,0.47218627,0.14998178,-2.626889238,0.034879923,1.148860192,1.086890899,45
0.752690792,5.387587876,0.800063978,6.458050415,4.399808637,6.422780478,1,0.001806259,0.027317762,0.5785285,0.12731381,-1.825441526,0.023082018,0.850152771,0.870231295,46
0.643105745,4.613990633,3.772279671,10.97785477,1.488972791,5.831098491,1,0.002742529,0.020225525,0.5692274,0.17989995,-1.181498311,0.070201635,1.121289733,1.092643629,47
0.672951937,9.589226801,6.935283801,18.35523228,-0.639177164,6.710364312,1,0.002073288,0.026032448,0.42658833,0.17031544,-0.104425799,0.012803793,1.079740063,1.035254009,48
0.716930866,7.926366209,3.987105016,12.91396521,1.833222009,4.840227521,1,0.001766205,0.017990351,0.42386207,1.1415696,0.698653401,0.037884474,1.02054657,0.9982279,49
0.640637636,11.55780764,1.778549727,13.91540409,8.987556433,5.897535485,1,0.001846313,0.016128778,0.5113524,0.092424974,1.784568826,0.046931505,0.997245377,0.982107634,50
0.642803431,7.085522264,8.749097316,15.7308983,-7.095638057,6.182600131,1,0.002198219,0.032614946,0.59709156,0.09591788,2.31466417,0.034007549,0.985023161,0.969400257,51
