time_sampling,AverageReturn,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after,Epoch
0.695183277,63.58731931,43.58076773,139.7732718,-33.44561135,4.383362048,1,0.019817114,0.041034222,0.4959968,0.31425837,63.41383621,0.103327513,1.002433196,0.951401332,1
0.734216213,101.3667639,13.86861102,131.1510062,79.35828888,4.581182082,1,0.027010202,0.047721863,0.49989823,0.20021452,67.20912898,0.086507797,0.952673791,0.771262528,2
0.551663876,102.1633133,25.50865511,147.0748938,62.99287101,4.00631262,1,0.021226406,0.042407751,0.49702945,0.22459714,70.70454741,0.098711729,0.783594662,0.448904092,3
0.520255566,88.64400107,47.58645333,132.9036971,-38.57622909,4.948369093,1,0.012238503,0.033418179,0.50023943,0.22605415,72.49849278,0.078427553,0.481014025,0.339689229,4
0.555472136,104.6783425,9.505470157,119.3378664,84.65535785,5.070202537,1,0.012419939,0.03352809,0.50364614,0.17721851,75.71647775,0.069096565,0.226702839,0.20708426,5
0.440575123,98.05817915,24.42555823,148.3886401,51.44977967,3.569742063,1,0.012889385,0.035260677,0.4995274,0.1394379,77.95064789,0.067873716,0.276167311,0.263620345,6
0.597075939,85.73103706,44.4031734,127.6924373,-7.427288128,5.228726546,1,0.012671947,0.033439636,0.4994713,0.1502182,78.72868681,0.061077595,0.367064255,0.355156513,7
0.475609064,92.83562688,37.85252793,130.7177337,-9.449315423,4.274830227,1,0.010661602,0.043590307,0.50038195,0.32667562,80.13938082,0.080456972,0.283854619,0.270788463,8
0.690675259,95.25364879,38.26905434,128.3071453,-7.034800449,4.23956639,1,0.022806883,0.042446852,0.50317436,0.18050075,81.65080761,0.093693256,0.289712758,0.285192645,9
0.72247076,90.28222269,66.98801377,157.9343424,-73.6098676,4.782268024,1,0.02085638,0.041991711,0.49786833,0.16998142,82.51394912,0.091020584,0.386374401,0.379223708,10
0.718461752,84.48434878,39.44517915,135.3288072,-1.848249682,4.517043711,1,0.023663044,0.042161465,0.5021874,0.12721397,82.71098909,0.091885805,0.377181313,0.357572598,11
