ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-11735393280.0,-11735393000.0,75083.88,13641676.0,186986.44,9344560.0,102013.516,-1567970.25,-1567962.9,73285.41,21.5983133242396,56,5050
-68195584.0,-68195576.0,74582.41,8930638.0,87072.23,6432009.5,103806.91,-9057285.0,-9057278.0,73198.8,71.8501750816953,57,5206
-22990364.0,-22990356.0,74331.375,9218732.0,95864.85,4751482.0,55636.87,-359217.3125,-359210.0,73199.51,21.762180223653093,58,5323
-3050616.75,-3050609.2,74187.59,9238084.0,92278.1,4830623.0,44328.67,-356920.59375,-356913.28,73206.82,11.447585201584388,59,5390
-3066551.5,-3066544.0,74097.31,9219392.0,88732.7,3270575.0,62229.438,-263468.875,-263461.56,73205.28,19.194215919589876,60,5474
-664621.0,-664613.6,74047.66,8920938.0,83460.734,2411990.2,41325.836,-191225.546875,-191218.22,73207.79,16.985792011611952,61,5563
-2160465.25,-2160457.8,74011.74,8146980.0,74576.805,1528053.0,28121.695,-122476.65625,-122469.33,73249.04,25.919190821332517,62,5670
-725805.4375,-725798.06,73986.484,7698087.5,75737.73,928117.9,52199.77,-98173.53125,-98166.195,73328.41,14.625978996571924,63,5739
-524705.9375,-524698.56,73971.43,7043940.0,70951.86,890430.8,100056.53,-128006.8828125,-127999.55,73322.19,45.15387016497838,64,5876
-514832.84375,-514825.44,73961.47,6820439.5,78711.28,903256.6,40892.12,-88839.609375,-88832.27,73357.41,16.808670863241964,65,5972
-430961.0,-430953.6,73956.0,5698567.0,66951.82,570014.9,24863.21,-55443.5390625,-55436.203,73377.31,19.0402762770366,66,6071
-405599.15625,-405591.75,73957.45,5401517.0,59176.79,480723.4,18390.877,-45021.73046875,-45014.39,73397.31,23.938323903272686,67,6205
-512663.71875,-512656.3,73956.836,5003041.0,48657.504,481114.28,17255.63,-44279.98828125,-44272.64,73468.375,15.495429734210319,68,6290
-342998.875,-342991.47,73958.06,4568437.0,49973.445,321102.5,16848.436,-33176.8359375,-33169.484,73501.125,58.59505374433511,69,6407
-10233329.0,-10233322.0,73959.24,3888223.0,44105.145,271620.2,11202.552,-26008.048828125,-26000.695,73542.26,22.733319965626066,70,6514
-264234.15625,-264226.75,73958.6,3436879.0,46729.832,245927.94,9848.726,-23353.419921875,-23346.06,73588.09,17.046801725954776,71,6588
-241957.0625,-241949.67,73958.65,3167653.8,40731.023,197975.31,8766.509,-19376.275390625,-19368.91,73651.766,15.27049494430049,72,6663
-211622.8125,-211615.42,73961.64,2723502.2,40317.906,476635.34,6957.8594,-37008.68359375,-37001.31,73734.41,19.165774960772104,73,6763
-191567.765625,-191560.38,73964.19,2477263.2,35304.22,232812.72,6154.7783,-19966.36328125,-19958.979,73842.57,15.056988381183366,74,6846
-173297.1875,-173289.8,73964.69,2151431.5,40886.9,212470.88,5441.3096,-18107.099609375,-18099.707,73933.805,28.18430399415224,75,6952
-164008.296875,-164000.9,73962.45,2009949.4,41307.86,109405.01,4070.6401,-10205.380859375,-10197.982,73982.08,23.724343193936694,76,7058
-157960.015625,-157952.62,73966.59,1973890.8,35975.523,80138.18,3961.0383,-8150.79638671875,-8143.401,73953.03,21.451780119519707,77,7162
-142385.265625,-142377.88,73962.695,1781879.5,32160.104,59542.57,2662.5386,-5878.47509765625,-5871.08,73952.35,26.08851776410672,78,7284
-127632.421875,-127625.02,73958.1,1566005.9,31945.555,52855.547,3082.1396,-5709.916015625,-5702.5195,73963.34,12.259119744592464,79,7340
-113908.2421875,-113900.84,73952.234,1347977.2,33466.688,54245.133,2160.827,-5180.51708984375,-5173.1187,73984.72,36.917897406561906,80,7466
-109195.8359375,-109188.445,73943.664,1308948.2,30405.533,38482.43,821.8136,-3207.819580078125,-3200.4146,74049.51,30.211111181029416,81,7586
-95712.1640625,-95704.77,73932.484,1129890.0,28385.021,32.65946708135729,22869.775,735.81824,-2093.17236328125,-2085.7524,74198.1,83,7832
-80538.203125,-80530.81,73902.19,974477.5,21502.031,16.365742598871847,17586.74,519.52124,-1589.349853515625,-1581.8988,74510.53,86,8131
-59876.86328125,-59869.477,73861.25,693422.4,19074.006,16.948415671650174,19586.56,523.3704,-1727.3236083984375,-1719.8265,74970.93,89,8458
-49370.98046875,-49363.6,73805.57,563595.25,16531.002,24.99058896655552,9541.778,241.98233,-857.2487182617188,-849.71106,75376.305,92,8790
-38173.453125,-38166.08,73755.88,405148.12,15827.899,33.712975046011614,7411.956,109.88026,-623.7841796875,-616.2007,75834.98,94,9067
-34074.21484375,-34066.844,73728.984,352375.06,15047.312,15.166075054725416,5871.672,97.289085,-511.0927734375,-503.45316,76396.06,97,9318
-25392.783203125,-25385.41,73728.61,260409.77,11414.316,25.016905281412026,3544.0547,65.94145,-332.4289855957031,-324.73657,76924.14,100,9652
-261.06524658203125,-253.7005,73647.484,2666.252,48.74385,22.484793691893508,2257.3372,29.71487,-220.90711975097656,-213.15373,77533.86,103,9991
-189.04461669921875,-181.923,71216.16,1789.9731,30.298134,18.3122257728346,1648.9275,15.989045,-170.5130615234375,-162.69614,78169.32,106,10290
-140.43272399902344,-133.36147,70712.62,1125.7424,24.956429,19.528049402204534,1006.24005,15.077381,-126.46541595458984,-118.5901,78753.11,109,10598
-273.74169921875,-266.67938,70623.15,2923.1086,42.238514,28.125801124242173,779.0821,8.45166,-106.65516662597656,-98.7354,79197.72,111,10814
-168.21983337402344,-161.16014,70596.98,1558.1501,22.796825,25.09397475897509,335.4164,3.4416938,-73.2606201171875,-65.323456,79371.66,115,11173
-142.5716552734375,-135.5192,70524.62,1218.8014,18.839245,26.274451587132354,236.16417,3.0939994,-66.28741455078125,-58.372017,79153.98,117,11417
-127.21415710449219,-120.16526,70488.94,1033.927,14.6364765,76.52694408990392,123.34274,1.5335447,-57.51953125,-49.681732,78377.99,121,11803
-108.16577911376953,-101.108215,70575.63,800.96423,9.770036,23.93914226915929,46.719604,0.5343056,-51.519676208496094,-43.820663,76990.12,123,12034
-101.00355529785156,-93.93745,70661.11,711.89874,8.0795355,21.87430554110381,6644.4854,65.89327,-542.1751098632812,-534.5028,76723.19,126,12321
-84.828125,-77.74255,70855.734,502.84073,5.0523434,16.02554566993313,3090.2588,37.782715,-282.6193542480469,-274.9749,76444.42,129,12615
-73.53584289550781,-66.42747,71083.8,343.95752,4.219098,17.38263218662413,1766.8706,12.695715,-176.0706329345703,-168.44856,76220.68,133,12967
-62.4356575012207,-55.307602,71280.55,196.76917,2.504879,18.715432518766665,2007.427,22.157978,-198.7315673828125,-191.12933,76022.39,136,13287
-56.582496643066406,-49.46602,71164.8,122.16597,1.3324308,18.641326913696222,10246.102,13.399839,-750.2703857421875,-742.6946,75757.875,138,13517
-53.4200325012207,-46.33316,70868.72,77.79908,1.1393483,21.857613718321257,16828.074,37.76802,-1212.1158447265625,-1204.5704,75453.86,141,13821
-52.42010498046875,-45.406334,70137.72,67.81578,0.7680054,28.660296394037488,4099.569,11.133484,-332.7619934082031,-325.23962,75223.55,144,14157
-50.80112838745117,-43.86937,69317.58,45.602516,0.71798974,35.463315902785645,2494.1035,4.9247856,-219.90042114257812,-212.4003,75001.26,147,14438
-49.71054458618164,-42.88774,68228.03,32.407654,0.58681613,30.97370365293841,2340.0698,3.450994,-208.4622344970703,-200.97992,74823.14,150,14755
-49.02074432373047,-42.337357,66833.9,25.69493,0.44472185,17.47153117993396,2498.4248,5.509012,-220.5555419921875,-213.08804,74675.06,152,15018
-48.98991394042969,-42.41244,65774.71,27.3124,0.3939375,16.274159018420598,2014.8679,1.669666,-185.21913146972656,-177.76892,74502.16,155,15301
-47.89237976074219,-41.489357,64030.234,14.740709,0.2869607,24.61220403983275,1494.9539,1.5249913,-149.92446899414062,-142.48962,74348.516,159,15715
-47.42388153076172,-41.291824,61320.594,11.786402,0.2904762,26.110514338136312,1446.2356,1.3433971,-146.4866180419922,-139.0701,74165.26,161,15929
-47.07430648803711,-41.094048,59802.594,9.767977,0.20003974,50.75046211661028,1012.1249,0.5381804,-116.54820251464844,-109.14999,73982.17,165,16341
-46.73965835571289,-40.960365,57792.938,7.8896456,0.19032145,25.65067580403281,733.20605,0.6418603,-97.72395324707031,-90.346375,73775.83,168,16611
-57.29069900512695,-51.56192,57287.78,154.57773,1.1886069,12.886899984199939,591.48785,0.40560672,-87.94811248779297,-80.59676,73513.49,170,16803
-53.38400650024414,-47.67224,57117.64,101.75893,0.7222773,23.516805288986454,480.1942,0.27087715,-80.29383850097656,-72.97462,73192.24,173,17111
-50.073387145996094,-44.39147,56819.17,57.486973,0.30110586,13.571901311982348,234.11719,0.25047457,-63.5891227722168,-56.30936,72797.62,176,17439
-48.277442932128906,-42.636192,56412.5,32.48149,0.2076934,44.523825642405534,315.74567,0.3570665,-69.1344223022461,-61.905094,72293.29,179,17811
-47.45418167114258,-41.866405,55877.766,21.229673,0.19527029,18.179883921222803,179.10468,0.3022414,-59.78881072998047,-52.62182,71669.92,181,18008
-47.72065734863281,-42.170708,55499.492,25.734318,0.19450392,19.986594278962798,125.671906,0.1332685,-55.98542022705078,-48.89181,70936.1,184,18312
-46.810821533203125,-41.312943,54978.805,13.493746,0.15095264,15.604899216010846,1972.793,2.3566456,-182.47723388671875,-175.38664,70905.93,187,18619
-46.610595703125,-41.18437,54262.297,11.432291,0.16708839,68.7185492604632,1142.8783,1.999714,-126.07801055908203,-118.98674,70912.7,191,19009
-46.28034591674805,-40.979523,53008.25,8.619057,0.14568456,51.075429368918456,592.08813,0.847718,-88.02239227294922,-80.936554,70858.41,193,19210
-46.10662841796875,-40.883453,52231.766,7.281331,0.13747889,21.476422765456945,588.3916,0.7310392,-87.68397521972656,-80.60745,70765.266,196,19573
-45.91862106323242,-40.839256,50793.65,6.5343685,0.14686453,52.22710813508281,454.61987,0.55348814,-78.49779510498047,-71.4353,70624.89,198,19812
-45.75784683227539,-40.793373,49644.75,5.840561,0.14843953,31.192528336795586,220.02509,0.19267616,-62.3549919128418,-55.316666,70383.26,201,20123
-79.58309173583984,-72.88469,66984.016,479.8933,0.16807824,18.950992405412418,175.92117,0.14515564,-59.311790466308594,-52.300102,70116.89,204,20405
-55.60765075683594,-49.13209,64755.61,129.30228,0.12532385,25.311594349015415,129.11992,0.09563639,-56.077457427978516,-49.099663,69777.95,207,20702
-52.45247268676758,-46.092674,63597.984,83.9438,0.16948266,28.17748798490532,98.72524,0.11000749,-53.980106353759766,-47.052654,69274.52,211,21062
