ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Epoch,SampleStep
-12.477739334106445,-10.865941,16117.984,18.786634,6.379533e-08,28.2,47,48480
-12.079617500305176,-10.457505,16221.123,12.697527,0.00036002792,64.6,48,49490
-11.858894348144531,-10.228998,16298.957,9.373037,5.3012673e-06,10.0,49,50500
-11.829692840576172,-10.195585,16341.074,8.871711,5.645126e-05,46.4,50,51510
-11.853269577026367,-10.217388,16358.816,7.041667,0.014620295,46.4,51,52520
-11.618614196777344,-9.984577,16340.373,5.761755,1.8626437e-08,28.2,52,53530
-26.27139663696289,-24.63583,16355.664,220.6576,0.010976071,64.6,53,54540
-17.216739654541016,-15.5809555,16357.844,86.7811,0.011399085,82.8,54,55550
-16.347585678100586,-14.711987,16355.986,74.65735,0.006540703,-26.4,55,56560
-14.747512817382812,-13.1118355,16356.777,45.26732,0.045401044,10.0,56,57570
-13.289788246154785,-11.654295,16354.936,30.43674,2.0002008e-06,28.2,57,58580
-12.413199424743652,-10.777509,16356.908,17.479656,8.1158726e-07,46.4,58,59590
-12.066385269165039,-10.430327,16360.578,12.349079,1.04773214e-07,-8.2,59,60600
-11.9393892288208,-10.303982,16354.074,10.481558,2.6791306e-06,-26.4,60,61610
-11.87673282623291,-10.242745,16339.873,9.57694,4.1629013e-07,-26.4,61,62620
-11.856098175048828,-10.223956,16321.424,9.248298,0.00034519573,-62.8,62,63630
-11.738012313842773,-10.108127,16298.861,7.586721,5.819409e-06,-26.4,63,64640
-11.584847450256348,-9.958038,16268.092,5.3078246,0.0004177525,-26.4,64,65650
-11.59234619140625,-9.967131,16252.154,5.3105035,0.0013088322,-44.6,65,66660
-11.546432495117188,-9.925199,16212.336,4.8838058,3.0196884e-06,28.2,66,67670
-11.520533561706543,-9.903384,16171.496,4.5610704,5.459455e-06,28.2,67,68680
-62.61952590942383,-60.996002,16235.256,758.95874,0.004436073,-8.2,68,69690
-45.30439758300781,-43.677776,16266.219,503.23257,0.0030522875,-62.8,69,70700
-32.068782806396484,-30.44041,16283.736,308.04062,0.00013371707,-81.0,70,71710
-25.503931045532227,-23.873558,16303.727,210.90831,0.00071982975,-44.6,71,72720
-19.387474060058594,-17.754566,16329.07,120.53471,0.0003574389,28.2,72,73730
-15.563680648803711,-13.928184,16354.967,64.03959,8.30962e-06,28.2,73,74740
-15.630114555358887,-13.992115,16379.996,31.558117,0.22619592,-44.6,74,75750
-13.017143249511719,-11.377908,16392.354,26.351746,5.4203883e-06,46.4,75,76760
-12.634116172790527,-10.9937105,16404.06,17.870314,0.01897754,-26.4,76,77770
-12.264371871948242,-10.623251,16411.207,15.178094,0.000149256,64.6,77,78780
-12.002718925476074,-10.361008,16417.11,11.301048,0.0001600356,-26.4,78,79790
-11.810662269592285,-10.168766,16418.959,8.4740505,6.544434e-05,10.0,79,80800
-11.7504301071167,-10.109389,16410.406,7.606218,5.8207412e-08,-26.4,80,81810
-12.177044868469238,-10.537633,16394.117,13.934675,1.3115502e-06,-26.4,81,82820
-11.633278846740723,-9.997342,16359.367,5.9503937,6.519234e-08,10.0,82,83830
-11.649252891540527,-10.017566,16316.875,6.2491074,1.0914547e-06,-8.2,83,84840
-11.537055969238281,-9.90981,16272.457,4.6397395,0.000115660565,10.0,84,85850
-13.289366722106934,-11.666081,16232.852,5.8826737,0.16733216,-8.2,85,86860
-11.592626571655273,-9.972689,16199.379,5.5860243,2.9988232e-07,-8.2,86,87870
-11.49112319946289,-9.8771925,16139.3125,4.1588354,0.000108070286,-26.4,87,88880
-12.002211570739746,-10.395349,16068.629,11.831716,3.1600619e-06,28.2,88,89890
-11.440061569213867,-9.840706,15993.557,3.6319847,2.4569248e-05,46.4,89,90900
-11.55012321472168,-9.959658,15904.654,5.388481,3.3952703e-05,-8.2,90,91910
-11.45748233795166,-9.874932,15825.504,4.141391,1.14552314e-07,-44.6,91,92920
-11.43542766571045,-9.862339,15730.887,3.9432735,8.141811e-05,-44.6,92,93930
-11.505157470703125,-9.94091,15642.469,5.015045,0.00068616675,-26.4,93,94940
-11.382574081420898,-9.824597,15579.771,3.3970146,3.722612e-06,-62.8,94,95950
-11.407909393310547,-9.856475,15514.348,3.8674152,8.3307095e-06,10.0,95,96960
-14.912344932556152,-13.36648,15458.648,55.734627,3.5644127e-05,10.0,96,97970
-11.35411262512207,-9.815222,15388.912,3.259017,2.3283062e-09,-26.4,97,98980
-11.374603271484375,-9.841466,15331.369,3.646716,8.311556e-07,-62.8,98,99990
-11.424744606018066,-9.896761,15279.836,4.463913,5.545891e-07,-8.2,99,101000
-11.36202621459961,-9.839139,15228.875,3.609056,2.296991e-05,-8.2,100,102010
-11.943814277648926,-10.427882,15159.32,7.7292337,0.031017054,-26.4,101,103020
-11.708746910095215,-10.19593,15128.176,8.885117,2.9708377e-07,-62.8,102,104030
-11.537353515625,-10.025379,15119.748,6.3647203,1.33644e-07,10.0,103,105040
-11.466620445251465,-9.955084,15115.363,5.325099,5.408275e-06,-8.2,104,106050
-11.364787101745605,-9.853843,15109.441,3.829598,1.0210659e-06,-8.2,105,107060
-11.364044189453125,-9.854936,15091.082,3.845754,1.0127369e-06,-26.4,106,108070
-11.373143196105957,-9.866077,15070.656,4.010557,2.2817373e-08,-8.2,107,109080
-14.072318077087402,-12.567148,15051.695,4.657873,0.26572686,-8.2,108,110090
-13.57341194152832,-12.069488,15039.24,32.794598,0.025566218,46.4,109,111100
-11.896411895751953,-10.391281,15051.309,11.735398,0.00024817063,46.4,110,112110
-11.68104076385498,-10.175227,15058.137,8.560085,0.00012935532,28.2,111,113120
-11.990215301513672,-10.484679,15055.363,12.107792,0.0070680194,64.6,112,114130
-40.3350715637207,-38.829952,15051.178,432.0409,7.252697e-06,10.0,113,115140
-28.90167808532715,-27.39644,15052.373,263.07623,1.2479705e-07,46.4,114,116150
-28.204607009887695,-26.698929,15056.789,252.70596,0.00042184468,10.0,115,117160
-27.50855827331543,-26.00145,15071.086,241.63206,0.0056083216,-81.0,116,118170
-26.512903213500977,-25.004723,15081.805,227.69966,0.00021305651,-81.0,117,119180
-20.367284774780273,-18.857351,15099.33,136.45023,0.0029393816,10.0,118,120190
-19.219106674194336,-17.708107,15109.996,119.90077,1.2553471e-06,46.4,119,121200
-15.61196231842041,-14.100655,15113.076,66.58899,4.234909e-06,64.6,120,122210
-15.023741722106934,-13.512075,15116.66,57.89151,1.9557767e-08,64.6,121,123220
-13.938758850097656,-12.4271345,15116.246,41.84907,6.133645e-05,46.4,122,124230
-13.061519622802734,-11.550108,15114.113,28.896923,2.854626e-06,64.6,123,125240
-13.0771484375,-11.566989,15101.598,29.145702,7.558979e-06,101.0,124,126250
-12.312344551086426,-10.803284,15090.609,17.860485,1.4518943e-06,64.6,125,127260
-11.693422317504883,-10.186949,15064.736,8.752388,2.8684536e-07,46.4,126,128270
-11.82688045501709,-10.32319,15036.91,10.765071,5.0645117e-06,82.8,127,129280
-11.619189262390137,-10.120279,14989.102,7.765884,8.795672e-06,-8.2,128,130290
-11.564918518066406,-10.070517,14944.02,7.029971,1.21789535e-05,46.4,129,131300
-11.474627494812012,-9.984671,14899.566,5.759504,2.4561588e-05,46.4,130,132310
-11.372597694396973,-9.886602,14859.951,4.3137503,8.982188e-07,64.6,131,133320
-11.406088829040527,-9.926438,14796.504,4.21,0.0046864045,10.0,132,134330
-11.331811904907227,-9.857859,14739.535,3.889059,2.2398113e-07,10.0,133,135340
-11.398533821105957,-9.931799,14667.352,4.9433804,0.00026000073,-26.4,134,136350
-11.296878814697266,-9.83815,14587.293,3.597732,7.3618753e-07,-8.2,135,137360
-11.312626838684082,-9.861006,14516.211,3.6559556,0.0018922903,-8.2,136,138370
-11.582074165344238,-10.13812,14439.547,4.394774,0.02460436,28.2,137,139380
-11.277667045593262,-9.841081,14365.861,3.6411371,5.3085298e-08,-26.4,138,140390
-11.336841583251953,-9.906247,14305.945,4.404213,0.00135321,46.4,139,141400
-11.232728004455566,-9.80964,14230.885,3.17637,9.1779447e-07,10.0,140,142410
-11.261675834655762,-9.847157,14145.191,3.729824,7.5522335e-06,10.0,141,143420
-11.486270904541016,-10.075293,14109.781,7.102343,1.1734571e-07,64.6,142,144430
-11.233613014221191,-9.825791,14078.219,3.4138975,8.885901e-06,10.0,143,145440
-11.27524471282959,-9.870235,14050.09,4.0048637,0.00045433574,46.4,144,146450
-11.22277545928955,-9.821598,14011.773,3.3530087,1.5528288e-06,-8.2,145,147460
-11.209819793701172,-9.812908,13969.117,3.224483,2.2964828e-06,10.0,146,148470
-11.354948997497559,-9.962612,13923.371,5.4367123,2.9553303e-06,10.0,147,149480
-11.21689510345459,-9.829158,13877.375,3.46459,2.4342037e-06,28.2,148,150490
-11.18366527557373,-9.799512,13841.533,3.0266426,1.3079434e-06,-26.4,149,151500
-11.270735740661621,-9.891721,13790.152,4.371024,0.00012512796,-8.2,150,152510
-11.195954322814941,-9.822878,13730.762,3.3721366,1.8626449e-09,-44.6,151,153520
-11.217549324035645,-9.852045,13655.047,3.8020399,7.689934e-06,28.2,152,154530
-11.283403396606445,-9.92656,13568.43,4.9043503,1.802081e-07,46.4,153,155540
-11.179762840270996,-9.830455,13493.079,3.4838612,1.7660761e-06,-8.2,154,156550
-11.265318870544434,-9.922512,13428.072,4.49871,0.0023402253,-62.8,155,157560
-11.155464172363281,-9.8207245,13347.397,3.3402739,3.301401e-07,28.2,156,158570
-11.12338924407959,-9.79618,13272.095,2.977591,5.9604226e-08,-44.6,157,159580
-11.116326332092285,-9.79495,13213.77,2.9570355,1.612021e-05,-44.6,158,160590
-11.109790802001953,-9.791962,13178.293,2.9152632,1.3504167e-08,-44.6,159,161600
-11.116676330566406,-9.8029785,13136.977,3.0780342,2.55178e-07,-26.4,160,162610
-11.176431655883789,-9.866422,13100.098,3.4505894,0.0038236133,-62.8,161,163620
-11.105969429016113,-9.800158,13058.123,3.0362096,1.1104657e-06,-26.4,162,164630
-11.09109115600586,-9.7898,13012.917,2.8832722,2.602967e-07,-44.6,163,165640
-11.117401123046875,-9.822763,12946.378,3.37041,2.5424995e-07,28.2,164,166650
-11.158005714416504,-9.869532,12884.745,4.0615797,1.9604049e-07,-81.0,165,167660
-11.084609031677246,-9.803339,12812.699,3.0834026,2.6077013e-08,-8.2,166,168670
-11.074878692626953,-9.800948,12739.307,3.0474942,3.8191215e-06,-44.6,167,169680
-11.10860538482666,-9.841687,12669.184,3.6498752,1.5857586e-06,-26.4,168,170690
-53.57123565673828,-52.31001,12612.263,612.0836,0.12970607,37.8,169,171700
-11.108200073242188,-9.847975,12602.256,3.7424226,4.125459e-06,28.2,170,172710
-11.083511352539062,-9.824862,12586.501,3.4013863,5.3224267e-07,-44.6,171,173720
-11.060818672180176,-9.804207,12566.116,3.0962117,1.0430746e-07,-8.2,172,174730
-11.03818130493164,-9.783959,12542.221,2.795727,8.6224e-06,10.0,173,175740
-11.060039520263672,-9.808945,12510.95,3.166029,1.470282e-06,-44.6,174,176750
-11.036988258361816,-9.789371,12476.178,2.8769617,5.867312e-08,10.0,175,177760
-18.910852432250977,-17.664185,12466.681,115.46719,0.02561006,-44.6,176,178770
-11.986381530761719,-10.73759,12487.922,16.889597,1.8419778e-06,-26.4,177,179780
-11.519811630249023,-10.269736,12500.754,9.956085,0.00013395975,-8.2,178,180790
-11.749574661254883,-10.497941,12516.339,13.34798,2.1600717e-06,-26.4,179,181800
-11.262551307678223,-10.010676,12518.753,6.1460924,9.20308e-06,10.0,180,182810
-11.728754997253418,-10.47599,12527.6455,12.803019,0.0014948203,-8.2,181,183820
-11.344099044799805,-10.090018,12540.811,7.3008213,0.00012957431,10.0,182,184830
-11.261560440063477,-10.007212,12543.485,6.0952053,7.060314e-06,82.8,183,185840
-11.194350242614746,-9.939676,12546.736,5.097645,3.7981383e-06,10.0,184,186850
-11.119292259216309,-9.865034,12542.579,3.9931056,1.3707005e-05,-8.2,185,187860
-11.151026725769043,-9.897473,12535.538,4.4736767,5.7853563e-06,-44.6,186,188870
-11.097484588623047,-9.845702,12517.825,3.7093465,6.5702005e-07,-26.4,187,189880
-11.104133605957031,-9.853651,12504.829,3.8269248,8.847562e-09,10.0,188,190890
-11.054082870483398,-9.806101,12479.824,3.123797,2.8507873e-06,-8.2,189,191900
-11.08837604522705,-9.842566,12458.104,3.662829,1.736699e-06,10.0,190,192910
-11.093096733093262,-9.851519,12415.778,3.795361,3.1617654e-07,-8.2,191,193920
-11.049039840698242,-9.809655,12393.848,3.1767268,7.9161616e-08,-26.4,192,194930
-11.183826446533203,-9.948852,12349.75,4.4702754,0.005166519,28.2,193,195940
-11.050344467163086,-9.820441,12299.029,3.336134,2.7939673e-09,10.0,194,196950
-11.058267593383789,-9.83435,12239.18,3.541672,7.636825e-08,64.6,195,197960
-11.07046890258789,-9.853207,12172.627,3.812122,5.56911e-05,28.2,196,198970
-11.019129753112793,-9.808344,12107.858,3.1537304,2.448137e-05,46.4,197,199980
-11.005716323852539,-9.80183,12038.863,3.0611024,1.0244543e-08,-8.2,198,200990
-11.070574760437012,-9.873395,11971.795,2.7993574,0.008927674,-26.4,199,202000
-11.160399436950684,-9.970049,11903.506,4.605401,0.00637184,-8.2,200,203010
-10.978195190429688,-9.794213,11839.818,2.9424777,4.1016283e-05,-44.6,201,204020
-11.027585983276367,-9.850014,11775.723,3.7731347,2.221164e-07,-8.2,202,205030
-10.957996368408203,-9.785055,11729.407,2.813138,3.6181385e-07,-26.4,203,206040
-24.386796951293945,-23.218803,11679.935,201.33847,1.1673443e-06,-26.4,204,207050
-10.962448120117188,-9.797671,11647.767,2.9996264,7.4970906e-08,28.2,205,208060
-10.959556579589844,-9.799777,11597.797,3.0307388,1.7462156e-07,-8.2,206,209070
-10.962882041931152,-9.806954,11559.279,3.13653,1.9867068e-06,28.2,207,210080
-10.919837951660156,-9.768372,11514.664,2.508152,0.00039573084,-44.6,208,211090
-10.951340675354004,-9.803887,11474.53,3.0914907,1.2200236e-07,10.0,209,212100
-10.93818473815918,-9.794227,11439.583,2.9460568,1.7993127e-05,-8.2,210,213110
-10.927084922790527,-9.787536,11395.49,2.8455474,2.9210165e-05,28.2,211,214120
-10.92017936706543,-9.785315,11348.6455,2.816444,4.0221476e-06,-26.4,212,215130
-10.924050331115723,-9.795282,11287.681,2.9641848,9.577493e-07,-62.8,213,216140
-11.015252113342285,-9.888603,11266.492,4.3433723,4.521484e-07,10.0,214,217150
-13.05618667602539,-11.932909,11232.773,2.9982147,0.21353349,28.2,215,218160
-10.876670837402344,-9.758492,11181.789,2.4206007,3.6460312e-07,-26.4,216,219170
-10.925453186035156,-9.810903,11145.504,3.1949353,1.5779444e-06,-26.4,217,220180
-10.930098533630371,-9.817057,11130.42,3.2837362,1.6107524e-05,-8.2,218,221190
-12.043731689453125,-10.926597,11171.352,19.68067,1.5932861e-05,-81.0,219,222200
-11.343055725097656,-10.223053,11200.026,9.282918,2.0654768e-05,-81.0,220,223210
-11.170703887939453,-10.049524,11211.801,6.7215014,4.223325e-07,-8.2,221,224220
-11.346817970275879,-10.224279,11225.389,9.30411,1.0244542e-08,-62.8,222,225230
-11.038403511047363,-9.915482,11229.219,4.7406464,3.8184137e-08,-8.2,223,226240
-11.001982688903809,-9.879522,11224.605,4.2091413,6.2347084e-07,-26.4,224,227250
-10.958196640014648,-9.836975,11212.219,3.5804842,1.07102025e-08,-8.2,225,228260
-10.92719554901123,-9.807033,11201.633,3.1379554,2.1280154e-07,-8.2,226,229270
-10.910374641418457,-9.792365,11180.098,2.9211123,7.966685e-07,28.2,227,230280
-10.915882110595703,-9.800846,11150.36,3.0453196,8.417366e-06,-8.2,228,231290
-11.053438186645508,-9.941214,11122.251,2.7908964,0.01576683,-62.8,229,232300
-10.875998497009277,-9.767571,11084.267,2.5540762,5.046014e-06,-26.4,230,233310
-10.888383865356445,-9.785402,11029.818,2.785274,0.00022363616,10.0,231,234320
-15.271251678466797,-14.174239,10970.129,67.676834,1.5308731e-06,101.0,232,235330
-10.865041732788086,-9.773138,10919.039,2.637091,3.3527478e-08,-62.8,233,236340
-10.878721237182617,-9.791688,10870.332,2.9112206,0.0,-8.2,234,237350
-30.47808265686035,-29.390116,10879.673,291.7249,0.0055084466,101.0,235,238360
-17.587139129638672,-16.492554,10945.864,101.934006,2.2729771e-05,28.2,236,239370
-14.123358726501465,-13.024241,10991.175,50.67698,3.5784025e-05,-44.6,237,240380
-12.619696617126465,-11.516179,11035.174,28.312586,0.0005639937,-62.8,238,241390
-12.062858581542969,-10.955865,11069.939,20.115543,9.313225e-10,-44.6,239,242400
-14.144681930541992,-13.033051,11116.3125,50.812233,1.3581187e-06,-44.6,240,243410
-11.988242149353027,-10.873177,11150.66,18.891079,1.6929642e-05,-44.6,241,244420
-11.37564468383789,-10.258813,11168.32,9.150649,0.004491694,10.0,242,245430
-11.175541877746582,-10.057206,11183.359,6.835069,5.960419e-08,10.0,243,246440
-11.075357437133789,-9.956241,11191.17,5.3266487,0.00011059649,10.0,244,247450
-11.059669494628906,-9.940349,11193.206,5.1081176,7.171121e-08,10.0,245,248460
-10.993921279907227,-9.874673,11192.482,4.1336966,2.6264697e-05,-44.6,246,249470
-10.958391189575195,-9.841499,11168.921,3.6472712,4.0650582e-07,-26.4,247,250480
-10.944125175476074,-9.83107,11130.556,3.4932034,0.0,-8.2,248,251490
-10.909308433532715,-9.801183,11081.26,3.0365856,0.00010111079,-8.2,249,252500
-10.89841079711914,-9.796516,11018.943,2.9825852,2.0954705e-08,-8.2,250,253510
-11.00733470916748,-9.912343,10949.919,4.694273,4.6566126e-10,-26.4,251,254520
-10.849540710449219,-9.762296,10872.448,2.4768548,0.0,10.0,252,255530
-12.251505851745605,-11.159048,10924.579,23.118212,3.4924547e-08,-8.2,253,256540
-11.38973331451416,-10.295294,10944.394,10.353477,5.7086527e-07,-62.8,254,257550
-11.28573989868164,-10.188759,10969.814,8.77912,4.060442e-07,-62.8,255,258560
-11.042681694030762,-9.943764,10989.176,5.1585917,1.4621617e-07,-8.2,256,259570
-11.002177238464355,-9.901843,11003.34,4.5306997,5.693443e-05,10.0,257,260580
-10.944165229797363,-9.843407,11007.584,3.6755223,4.6566126e-10,-8.2,258,261590
-10.957646369934082,-9.857673,10999.737,3.8863504,8.3819005e-09,-8.2,259,262600
-10.914896965026855,-9.816931,10979.66,3.2725148,7.950837e-05,-8.2,260,263610
-10.888686180114746,-9.793465,10952.212,2.9374456,2.0814653e-07,-8.2,261,264620
-10.924625396728516,-9.833364,10912.614,3.5270848,5.308511e-08,-26.4,262,265630
-11.657720565795898,-10.569309,10884.116,5.6914473,0.058948915,-62.8,263,266640
-10.938363075256348,-9.853333,10850.294,3.8222113,2.7939673e-09,-81.0,264,267650
-10.850245475769043,-9.769319,10809.27,2.5713558,6.286418e-05,-81.0,265,268660
-10.854669570922852,-9.778801,10758.691,2.7207732,0.0,-81.0,266,269670
-10.844200134277344,-9.772328,10718.721,2.6250536,5.126625e-07,-62.8,267,270680
-10.856511116027832,-9.789784,10667.264,2.8830726,6.239814e-08,-62.8,268,271690
-10.851856231689453,-9.790699,10611.572,2.8965883,5.494781e-08,-8.2,269,272700
-10.829181671142578,-9.773736,10554.454,2.6429622,2.0017476e-05,-62.8,270,273710
-10.907814979553223,-9.858653,10491.62,3.8900237,7.3174335e-05,-44.6,271,274720
-10.822809219360352,-9.780421,10423.885,2.7446594,2.5424333e-07,-44.6,272,275730
-10.829733848571777,-9.794356,10353.772,2.9389834,7.884594e-05,-44.6,273,276740
-10.901905059814453,-9.868723,10331.819,4.048834,5.5450996e-06,-44.6,274,277750
-10.801980972290039,-9.771587,10303.9375,2.6141624,4.6566126e-10,-62.8,275,278760
-10.802359580993652,-9.77583,10265.297,2.6767554,7.22201e-07,-44.6,276,279770
-10.788932800292969,-9.766138,10227.944,2.5328293,5.512808e-06,-8.2,277,280780
-11.103324890136719,-10.081933,10213.922,7.1950016,3.7065965e-05,-81.0,278,281790
-10.824509620666504,-9.802624,10218.861,3.0728128,7.9161616e-08,-44.6,279,282800
-10.828246116638184,-9.808566,10196.804,3.0609634,0.00067450147,-62.8,280,283810
-10.79379940032959,-9.777624,10161.756,2.7033892,2.0489082e-08,-44.6,281,284820
-10.768688201904297,-9.755769,10129.197,2.3787963,1.08476415e-05,-81.0,282,285830
-10.768796920776367,-9.760515,10082.814,2.4505556,1.2107175e-08,-62.8,283,286840
-10.772147178649902,-9.768394,10037.531,2.566961,2.3515281e-07,-62.8,284,287850
-10.846526145935059,-9.848688,9978.38,3.7535841,2.8405264e-08,-62.8,285,288860
-15.812691688537598,-14.80686,10058.316,77.025955,2.2397674e-07,-26.4,286,289870
-13.352742195129395,-12.340624,10121.18,40.567528,8.215924e-05,-44.6,287,290880
-12.409675598144531,-11.391399,10182.758,26.551811,7.9718177e-07,-81.0,288,291890
-12.031417846679688,-11.006493,10249.255,20.863739,5.4016343e-08,-8.2,289,292900
-11.66529369354248,-10.634061,10312.328,15.356204,2.501994e-05,-8.2,290,293910
-11.192333221435547,-10.155423,10369.105,8.286032,3.3291494e-06,-26.4,291,294920
-11.188455581665039,-10.146602,10418.541,8.156155,7.217686e-08,10.0,292,295930
-11.092225074768066,-10.046195,10460.305,6.671582,5.275642e-06,-44.6,293,296940
-10.912322044372559,-9.863411,10489.115,3.97114,1.8626449e-09,-8.2,294,297950
-10.978255271911621,-9.927612,10506.426,4.919923,7.4505766e-09,-44.6,295,298960
-10.911079406738281,-9.85995,10511.29,3.9198627,9.921989e-07,-44.6,296,299970
-10.863191604614258,-9.812752,10504.396,3.2210083,9.977445e-06,-44.6,297,300980
-10.812273979187012,-9.763288,10489.864,2.4912624,1.6727844e-06,-62.8,298,301990
-10.811365127563477,-9.76737,10439.954,2.5518484,9.3132246e-10,-26.4,299,303000
-10.823004722595215,-9.784566,10384.389,2.8059678,4.6566126e-10,10.0,300,304010
-11.049192428588867,-10.017198,10319.95,6.238433,3.654717e-05,101.0,301,305020
-10.80292797088623,-9.779419,10235.092,2.7299113,4.6566126e-10,28.2,302,306030
-10.83729362487793,-9.824219,10130.748,3.391963,6.9849144e-09,-8.2,303,307040
-10.797821998596191,-9.792997,10048.249,2.880907,0.0003360328,-8.2,304,308050
-10.746732711791992,-9.7494135,9973.189,2.2864182,3.4039158e-07,-26.4,305,309060
-10.739803314208984,-9.751672,9881.318,2.3198547,0.0,-44.6,306,310070
-10.765060424804688,-9.785524,9795.365,2.820128,1.3969836e-09,28.2,307,311080
-10.779211044311523,-9.8081875,9710.236,3.1550527,4.563457e-08,-8.2,308,312090
-10.722885131835938,-9.75988,9630.053,2.4411438,1.0104731e-07,-8.2,309,313100
-10.736327171325684,-9.782489,9538.384,2.775263,5.4016336e-08,-8.2,310,314110
-10.712117195129395,-9.767962,9441.55,2.5605836,1.378337e-07,-62.8,311,315120
-10.676026344299316,-9.736625,9394.016,2.0955153,1.3334713e-05,-62.8,312,316130
-10.929654121398926,-9.992482,9371.723,5.8785763,4.65661e-09,10.0,313,317140
-10.699621200561523,-9.765083,9345.38,2.5180423,2.374869e-08,-23.2,314,318150
-10.687820434570312,-9.758253,9295.67,2.4114838,3.8096914e-05,10.0,315,319160
-10.68968391418457,-9.765307,9243.765,2.5213602,2.1886049e-08,-62.8,316,320170
-10.744075775146484,-9.824503,9195.725,3.3957942,2.4857623e-06,-5.0,317,321180
-10.65379524230957,-9.738331,9154.641,2.1226976,0.0,-44.6,318,322190
-10.64653205871582,-9.735929,9106.032,2.0860486,7.844101e-06,-44.6,319,323200
-10.657388687133789,-9.750576,9068.125,2.303672,1.8626449e-09,10.0,320,324210
-10.664067268371582,-9.757474,9065.936,2.4055977,5.122273e-09,28.2,321,325220
-10.715675354003906,-9.810082,9055.934,3.1827955,1.8512203e-06,-26.4,322,326230
-10.647438049316406,-9.743932,9035.059,2.2051384,2.2070794e-06,-44.6,323,327240
-10.669489860534668,-9.768435,9010.553,2.5675645,5.2153872e-08,-44.6,324,328250
-14.90245246887207,-14.00331,8991.428,61.47612,0.024867311,-62.8,325,329260
