time_sampling,AverageReturn,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after,Epoch
0.284611225,-45.87895815,12.07429363,-25.31364933,-64.41466091,7.824618031,1,0.002381563,0.027264118,0.6863704,0.09137131,-45.87895815,0.037012339,1.005060653,0.873144256,1
0.284303904,-42.42282701,15.52507511,-9.997142598,-62.56714599,6.182752223,1,0.00226593,0.026027679,0.6211246,0.13457602,-45.53334504,0.041715622,0.867546478,0.501149939,2
0.279551506,-11.68564196,11.73553405,5.972803892,-32.89833741,10.8440628,1,0.002348661,0.026234388,0.53939986,0.07818813,-42.14857473,0.036975861,0.830682725,0.789365122,3
0.280781746,-6.059888919,3.508230062,0.870650828,-10.57607514,7.991095174,1,0.002200603,0.025846958,0.5265875,0.14871866,-38.53970615,0.037052393,1.317159825,0.78990847,4
0.279994011,-1.930548074,13.52890714,23.17595236,-26.45299735,10.94823938,1,0.002267122,0.026322365,0.6786668,0.025344582,-34.87879034,0.038406849,1.452474273,1.165073699,5
0.283340931,2.992612688,11.6666591,18.04352314,-21.14782794,8.565949944,1,0.002279043,0.028704166,0.6277611,0.09324084,-31.09165004,0.036890984,1.151466574,1.058217718,6
0.286441326,12.64855398,8.182311629,26.1627346,-1.471015238,9.214836849,1,0.002211809,0.025774479,0.6086385,0.070427805,-26.71762964,0.036566019,1.251376833,1.101241913,7
0.277912855,10.19672713,10.24204313,28.82476463,-5.255417643,7.87293112,1,0.002340555,0.027413845,0.49529228,0.18702027,-23.02619396,0.038596392,1.087004104,0.97998352,8
0.282494307,8.284595387,10.0463541,23.69029885,-7.862720272,8.195475875,1,0.00241375,0.029331684,0.6602617,0.119054094,-19.89511503,0.037463903,0.975066406,0.883698931,9
0.277763128,12.38901128,15.0509125,41.53218167,-10.95979397,7.560966762,1,0.002251148,0.028812647,0.6676862,0.08044894,-16.6667024,0.036687613,0.896936307,0.761362452,10
0.279530287,17.73957301,10.14100616,32.25712519,1.217795716,14.85055676,1,0.002215385,0.028940678,0.38629538,0.06733218,-13.22607485,0.037396431,0.746184438,0.659876283,11
0.284551382,31.5093865,17.31537477,66.26621011,4.300936615,10.55374393,1,0.002264738,0.028867722,0.6556357,0.04956699,-8.752528719,0.038286924,0.737688232,0.598275348,12
0.286105156,13.23752059,7.05069835,28.27731946,2.299796636,9.564276521,1,0.002420664,0.027965546,0.4563753,0.21906339,-6.553523788,0.037085772,1.172599944,0.896123568,13
