time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after
0.25684142112731934,-1905.5587645670823,141.95149603841514,-1763.6072685286672,-2047.5102606054975,4.326662715557797,1,0.003473520278930664,0.031243085861206055,0.4579923,0.31740293,-1905.5587645670823,0.01750636100769043,1.0001941513889403,0.999842526633266
0.2578163146972656,-1954.6914564793246,66.92316228495463,-1887.7682941943701,-2021.6146187642794,4.146280637086055,1,0.0036432743072509766,0.031291961669921875,0.60644543,0.2782185,-1910.4720337583067,0.016660451889038086,0.9998521205907289,0.9994964580792788
0.2648932933807373,-1765.615525517427,62.281323977981856,-1703.334201539445,-1827.8968494954088,4.494804624635118,1,0.003699779510498047,0.03387713432312012,0.63403726,0.12379787,-1895.986382934219,0.016660451889038086,0.9994386530352406,0.9989709860133229
0.2651059627532959,-1528.7544993107017,130.63887968954782,-1398.1156196211539,-1659.3933790002495,5.440926414939343,1,0.0037271976470947266,0.03345370292663574,0.6783754,0.17340873,-1859.2631945718672,0.01757502555847168,0.9987755395250959,0.9980874397559378
0.2651944160461426,-1768.2274031422426,151.17162597076265,-1617.05577717148,-1919.3990291130053,3.820460868890664,1,0.002789020538330078,0.026520967483520508,0.61826956,0.23737171,-1850.1596154289048,0.01678466796875,0.9984010002788436,0.9976697610182858
0.26488757133483887,-1696.885580492958,121.50530855232944,-1575.3802719406285,-1818.3908890452874,4.0579118802788905,1,0.0032231807708740234,0.02653956413269043,0.4928288,0.19565362,-1834.8322119353102,0.016124248504638672,0.9976380713651589,0.996720355905692
0.2709829807281494,-1938.1627419992901,11.234732732043653,-1926.9280092672466,-1949.397474731334,4.442636797894114,1,0.002959012985229492,0.026281356811523438,0.6923979,0.17121008,-1845.1652649417083,0.01654839515686035,0.9970109764435702,0.9959738269123612
0.2653005123138428,-1766.802957992541,44.41987790024939,-1722.3830800922917,-1811.2228358927905,4.867842241513458,1,0.0023534297943115234,0.028580188751220703,0.5343431,0.7983095,-1837.3290342467915,0.017102956771850586,0.9955115605940885,0.9940937686252856
0.2809438705444336,-1977.8682874668125,4.324508798539796,-1973.5437786682726,-1982.1927962653522,3.6948156522949867,1,0.002859830856323242,0.03176999092102051,0.6015844,0.41170934,-1851.3829595687937,0.015789270401000977,0.9949001848154473,0.9934139589217882
0.2648162841796875,-2000.7753234641034,285.97956366855146,-1714.795759795552,-2286.754887132655,3.168577605714493,1,0.0027985572814941406,0.04046821594238281,0.5004444,0.20975243,-1866.3221959583248,0.016354084014892578,0.993856384483236,0.9921978509478397
