ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-565802041344.0,-565802040000.0,80424.03,196030850.0,6276742.0,34417984.0,993036.5,-3905806592.0,-3905806600.0,79683.19,-121.69522579169191,99,10000
-4789601280.0,-4789601300.0,79683.03,20608968.0,1129111.8,32869028.0,1231252.8,-1142745728.0,-1142745700.0,79553.67,-123.40885293171256,101,10200
-1129461760.0,-1129461800.0,79194.24,26163662.0,1165769.5,32720174.0,1509129.5,-650196672.0,-650196700.0,79485.34,-181.09640921356274,104,10500
-313256384.0,-313256400.0,79257.36,19089396.0,1017385.8,28460040.0,1180384.2,-248381536.0,-248381540.0,79430.75,-81.149602367659,107,10800
-147792320.0,-147792320.0,79431.17,15695519.0,795537.4,29562610.0,1276904.8,-4471323.0,-4471315.0,79402.25,-125.94414252509786,110,11100
-53500976.0,-53500970.0,79594.484,13640910.0,826334.75,22041490.0,1516790.6,-10703367.0,-10703359.0,79386.55,-144.79190273316135,113,11400
-6622407.5,-6622399.5,79776.305,11246724.0,713667.5,22764428.0,1158149.5,-2606393.5,-2606385.5,79380.02,-113.94996419226523,116,11700
-1590353.0,-1590345.0,79814.35,10026668.0,543773.0,21861044.0,1206164.9,-2295528.5,-2295520.5,79373.03,-138.12986348206115,119,12000
-1147775.0,-1147767.0,79848.94,8996729.0,428521.1,15986590.0,756942.0,-1594039.375,-1594031.5,79355.805,-81.88383792577534,122,12300
-753318.5,-753310.5,79888.62,7788545.0,334319.56,17692284.0,909878.25,-1812948.0,-1812940.1,79336.42,-96.15221863457896,125,12600
-578295.1875,-578287.2,79918.234,6297667.0,224756.02,13569676.0,562094.4,-1324583.125,-1324575.2,79311.41,-64.92268019554342,128,12900
-533837.875,-533829.9,79928.33,5544918.0,218378.89,12194656.0,527505.2,-1182193.625,-1182185.8,79274.03,-91.43951715467284,131,13200
-401761.125,-401753.12,79905.28,4393719.0,154266.88,8421901.0,395201.7,-837373.6875,-837365.75,79221.1,-103.13653311801897,134,13500
-321714.3125,-321706.3,79863.5,3422349.5,133109.69,8682895.0,386706.28,-849285.75,-849277.8,79151.16,-116.18805310985772,137,13800
-257478.40625,-257470.42,79808.266,2950137.0,85402.414,5899024.5,253705.88,-570909.625,-570901.7,79075.19,-84.18813450755253,140,14100
-193020.59375,-193012.62,79735.47,2202732.2,64886.42,5601161.0,276024.0,-565855.9375,-565848.06,78965.56,-89.45039444438432,143,14400
-157707.21875,-157699.25,79646.3,1806783.1,52294.855,3853230.0,157943.86,-367675.5625,-367667.7,78841.53,-82.41069045709149,146,14700
-141270.640625,-141262.69,79586.41,1710490.0,37634.0,3514778.5,131155.03,-326646.0,-326638.12,78742.53,-76.96154017436089,149,15000
-107364.1015625,-107356.14,79612.22,1305583.9,28017.146,2393743.5,66096.39,-206764.515625,-206756.66,78661.266,-43.67113945448381,152,15300
