ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch
-216544018432.0,-216544020000.0,81221.31,72810660.0,2973685.2,-6.167897511541847,19535324.0,265670.62,-6801926144.0,-6801926000.0,80499.3,50
-6794914304.0,-6794914300.0,80601.92,20700610.0,219266.88,-25.921493120790288,14782426.0,312516.88,-1816108032.0,-1816108000.0,80283.24,53
-1205587712.0,-1205587700.0,80292.84,15936464.0,286696.7,-14.949365403735653,12696695.0,310282.5,-470908512.0,-470908500.0,80187.58,56
-356407936.0,-356407940.0,80156.55,13710582.0,315973.66,-11.861733661594474,13956019.0,325520.0,-366605760.0,-366605760.0,80136.2,59
-73588056.0,-73588050.0,80084.53,12129554.0,321519.62,-12.12492638254481,12803635.0,457865.03,-15212904.0,-15212896.0,80110.42,62
-51745668.0,-51745660.0,80027.78,11636641.0,352023.25,-9.239845758764927,10837332.0,499226.0,-44325492.0,-44325484.0,80097.984,65
-19128394.0,-19128386.0,79985.93,11162236.0,339715.1,-11.665643622590007,13802130.0,462711.03,-25534850.0,-25534842.0,80088.01,68
-14491675.0,-14491667.0,79964.64,11678932.0,300038.84,-7.551291970240644,14363588.0,634622.4,-8385437.5,-8385429.5,80082.586,71
-7522564.5,-7522556.5,79945.695,9844571.0,264622.7,-12.766631301713845,12316275.0,455262.56,-12029459.0,-12029451.0,80076.336,74
-1183876.0,-1183868.0,79929.875,9808100.0,276875.9,-15.700850641092973,9236228.0,420886.6,-909859.5625,-909851.56,80067.67,77
-897618.125,-897610.1,79917.305,8564487.0,230060.94,-17.171827690013206,9211751.0,216618.62,-769979.875,-769971.9,80054.16,80
-662161.375,-662153.4,79899.21,7956833.0,179880.44,-9.30407040607349,8107134.5,264921.16,-727918.3125,-727910.3,80032.875,83
-577735.5,-577727.5,79868.24,6947185.5,153964.94,-7.6274212129043715,6990727.0,295622.88,-673148.75,-673140.75,79999.8,86
-532211.25,-532203.25,79824.34,6144622.0,168932.22,-15.908674270405943,6009128.0,198705.2,-541144.375,-541136.4,79960.836,89
-442641.4375,-442633.47,79759.16,5244585.0,128661.86,-8.086682821105923,6617214.0,174759.56,-566088.6875,-566080.7,79902.375,92
-577022.5625,-577014.6,79662.16,4190808.0,134587.45,-2.3934555318608255,5981305.0,128386.805,-491678.84375,-491670.88,79822.305,95
-512633.875,-512625.94,79524.47,3706431.0,106270.92,-11.536967257289794,4296711.0,137879.81,-384110.03125,-384102.06,79724.75,98
-317321.9375,-317314.0,79377.64,2987268.0,81795.59,-10.916937952235418,3634216.2,99168.83,-313085.71875,-313077.75,79601.18,101
-219826.09375,-219818.17,79188.84,2517485.0,73021.836,-14.223482441049349,3734557.0,84406.18,-309886.0,-309878.06,79448.19,104
-296687.25,-296679.34,78964.195,2298428.5,55908.965,-9.308851974844481,2989018.5,122236.37,-285035.96875,-285028.03,79315.484,107
-151941.265625,-151933.39,78729.36,1721604.2,52258.883,-9.847064853615038,2116403.8,27037.66,-161569.4375,-161561.52,79160.74,110
-151155.171875,-151147.33,78474.72,1669525.8,48950.734,-21.351771715293246,1698907.9,36088.61,-139443.046875,-139435.14,79033.82,113
-117136.703125,-117128.875,78252.01,1272868.0,45728.184,-8.228417810443805,1723906.2,51735.023,-151722.140625,-151714.25,78955.64,116
-107402.8125,-107395.01,78027.375,1273831.0,29902.79,-15.528092212636107,1244572.4,43273.4,-113560.984375,-113553.09,78885.25,119
-80560.203125,-80552.42,77826.24,994588.9,19502.99,-12.796413774667736,1098496.0,29473.867,-94338.5234375,-94330.64,78830.016,122
-73110.8671875,-73103.11,77613.19,909619.9,16991.203,-20.049819388611752,1093884.6,33498.39,-96749.7734375,-96741.9,78783.03,125
-69088.1875,-69080.445,77388.64,759383.5,13757.729,-0.6825974557166525,1009431.25,25320.258,-85501.0625,-85493.19,78747.7,128
-51764.5390625,-51756.82,77175.05,657514.3,10655.972,-9.331736811741884,743500.94,13947.537,-59810.5234375,-59802.65,78743.09,131
-44231.49609375,-44223.797,77009.81,572277.6,8047.2607,1.3851635692359758,537072.7,19962.455,-49912.171875,-49904.297,78759.0,134
-40350.92578125,-40343.242,76818.22,537994.0,5740.9004,2.0997545692246753,345949.47,13653.23,-32710.009765625,-32702.13,78791.42,137
-35473.0234375,-35465.363,76619.484,439567.25,5172.4355,-0.6908722681001568,325356.88,7595.72,-27217.591796875,-27209.707,78847.59,140
-25940.6015625,-25932.96,76413.22,351481.06,3096.5088,-12.577664212393179,205706.94,5810.9707,-17913.470703125,-17905.58,78912.914,143
-19987.76171875,-19980.139,76228.59,271539.78,2293.4946,0.8470414226698816,211432.6,8161.722,-19891.62109375,-19883.723,78993.2,146
-17141.7890625,-17134.184,76049.95,230090.94,2232.5928,-10.658718825890611,139585.08,3974.4238,-12196.431640625,-12188.521,79106.05,149
-15708.3271484375,-15700.741,75855.445,212714.28,1851.9016,-22.328217592363703,113606.18,3730.3892,-10273.384765625,-10265.459,79253.34,152
-12787.0205078125,-12779.453,75671.36,176427.28,1163.4885,-25.015850788046066,85417.71,2848.5608,-7769.2412109375,-7761.299,79424.47,155
-11068.2138671875,-11060.665,75489.92,148364.61,927.01794,-32.352635822155385,57767.473,1370.4429,-4898.03125,-4890.0654,79658.17,158
-8962.6962890625,-8955.164,75321.3,124260.18,728.6224,-20.254723550878676,58786.09,563.28674,-4420.80126953125,-4412.809,79923.95,161
-8285.7578125,-8278.241,75169.08,115467.59,607.5151,-11.381674851602094,77066.89,7347.202,-10248.36328125,-10240.344,80194.09,164
-6991.890625,-6984.388,75023.484,98597.42,382.46185,0.11735700886407069,93130.03,4585.8574,-9466.796875,-9458.762,80354.55,167
-6888.2763671875,-6880.791,74852.836,97837.266,305.38043,-21.377376981806158,109255.41,3473.4775,-9805.251953125,-9797.206,80457.49,170
-5445.9208984375,-5438.451,74695.71,77088.56,248.74449,-12.23256893538426,73957.14,1875.9849,-6335.7216796875,-6327.6704,80512.62,173
-4774.37353515625,-4766.919,74547.22,68113.92,153.81079,-17.963608756818335,108945.79,1973.7891,-8769.5048828125,-8761.451,80534.945,176
-3747.12353515625,-3739.6829,74407.56,53428.6,104.282295,-12.694007067475493,60872.453,1923.22,-5482.27197265625,-5474.223,80489.73,179
-3701.447509765625,-3694.022,74254.91,53210.89,58.57515,-14.350531710427282,46708.723,1535.9429,-4261.77197265625,-4253.7354,80365.29,182
-3082.61083984375,-3075.2056,74051.73,44243.14,40.85643,-15.988260283494753,27746.879,1603.8352,-3024.593505859375,-3016.5737,80198.58,185
-2754.870361328125,-2747.4915,73788.22,39578.516,23.018826,-18.196649718972655,141491.75,1344.8982,-10546.20703125,-10538.205,80019.625,188
-2319.575927734375,-2312.227,73489.56,33270.086,10.622959,9.081683165169407,32157.48,1531.1323,-3273.8173828125,-3265.832,79852.766,191
