ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Epoch,SampleStep
-34334187520.0,-34334188000.0,24383.66,12501722.0,3624968.0,25.0,80,5063
-188833600.0,-188833600.0,22599.691,791038.44,1587787.6,24.0,82,5115
-122170744.0,-122170744.0,20964.64,580476.06,1402962.5,57.0,91,5455
