ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-10001785856.0,-10001786000.0,75083.89,13127826.0,213014.56,7376220.0,83341.555,-555574.3125,-555566.94,73654.89,21.23050774697727,220,5008
-75855584.0,-75855576.0,74562.84,7969920.0,120809.32,5590291.0,74931.375,-429033.8125,-429026.44,73599.02,15.51856933901874,225,5116
-485628.75,-485621.38,73667.69,6373436.0,80253.56,3350316.0,42054.39,-255212.875,-255205.52,73604.375,39.88179234702482,238,5412
-141685.734375,-141678.38,73634.75,1749060.2,34408.312,2574650.5,50135.555,-208193.71875,-208186.36,73592.516,15.108922980679983,252,5719
-48696.05078125,-48688.69,73595.82,557694.4,16123.707,1691634.4,30832.021,-135379.875,-135372.52,73580.39,16.32856209666996,263,6009
-23545.0703125,-23537.707,73639.07,263313.5,8393.385,1279556.4,23496.086,-102531.46875,-102524.11,73558.0,25.06895787556494,275,6317
-8258.5888671875,-8251.207,73819.64,92193.52,2914.8203,995406.44,28701.756,-86826.265625,-86818.914,73527.75,10.299378065325149,288,6612
-2126.21630859375,-2118.6924,75239.41,25275.969,543.87787,640199.75,21293.75,-57777.42578125,-57770.08,73495.625,17.76013888872784,300,6913
-5889595.0,-5889588.0,71034.98,245031.72,9916.131,617053.2,17555.176,-53681.34765625,-53674.0,73483.016,18.068992933533256,313,7215
-7004.740234375,-6997.792,69482.59,68809.266,3400.9355,421604.84,29294.006,-48399.21875,-48391.867,73520.266,123.24067268071697,326,7551
-4489.42626953125,-4482.379,70472.945,45379.938,2026.5635,351902.12,15904.996,-34622.5703125,-34615.22,73503.95,46.40209378124605,335,7806
-2114.40478515625,-2107.247,71577.9,22740.46,780.5145,271334.34,11944.009,-26490.431640625,-26483.082,73502.9,30.17074717908038,352,8115
-388.54827880859375,-380.89886,76494.06,4032.4143,100.10281,492837.56,15430.826,-43838.484375,-43831.125,73606.375,15.170451782950012,368,8407
-81.35557556152344,-73.27266,80829.14,385.1396,10.21679,344550.47,24086.746,-39661.515625,-39654.15,73691.24,11.918795447554489,381,8716
