time_sampling,AverageReturn,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after,Epoch
0.402850628,66.06831245,43.43416904,115.2598745,-43.16851813,3.504303038,1,0.012375116,0.034117222,0.50128657,0.15365586,86.14466539,0.070909977,0.998685525,0.953317158,1
0.547398567,54.3338351,36.93497781,108.1250068,-24.91777024,4.360194384,1,0.023114204,0.050827265,0.50056475,0.16609608,82.96358236,0.110160112,0.94323709,0.74881829,2
0.605795145,34.482125,69.98335851,101.9369557,-155.5447573,4.391708486,1,0.012379646,0.033480167,0.50242704,0.17572695,78.11543662,0.073360443,0.842345166,0.71351733,3
0.43507123,59.75917779,53.63356463,136.9175407,-48.91496994,4.068193453,1,0.012775421,0.033486366,0.50057346,0.17901748,76.27981074,0.069110632,0.596394691,0.529813013,4
0.415767193,70.48163196,53.71575723,139.0091468,-51.08285972,3.791898174,1,0.01271677,0.035767078,0.50033617,0.18162161,75.69999286,0.068413019,0.490898526,0.480875894,5
0.476677418,69.44583468,39.77497593,104.3221257,-13.44569528,4.769508394,1,0.012256145,0.03350234,0.49894747,0.18714055,75.07457704,0.06873703,0.407998105,0.398013971,6
0.407797337,40.6689037,82.35002915,131.7814165,-117.2633547,3.940867702,1,0.01289463,0.033526897,0.4994662,0.21503057,71.63400971,0.069188833,0.690389817,0.657396309,7
0.656630516,53.22728401,59.41303018,124.6786486,-55.68318468,3.490968505,1,0.020068169,0.028106213,0.4991542,0.28145358,69.79333714,0.113217592,0.562232601,0.553314474,8
0.506346464,67.08146742,39.22309986,114.5614194,-27.26958136,4.144883256,1,0.017551661,0.036050081,0.49907658,0.21402541,69.52215017,0.117156506,0.414626254,0.406138139,9
0.564186096,93.97296431,29.2798723,145.4377123,33.40658803,3.75670528,1,0.01415062,0.035973787,0.49898335,0.43841982,71.96723158,0.116356373,0.300437575,0.238921294,10
0.74275136,49.64772177,73.27894506,108.1870422,-152.0919648,4.088712487,1,0.019268274,0.041955709,0.50030345,0.24846675,69.7352806,0.145050764,0.803956785,0.600825705,11
0.486334562,28.34391763,53.8920825,92.31147012,-64.97639531,4.065892238,1,0.011691093,0.03412056,0.4998749,0.18263802,65.5961443,0.068674564,0.844050938,0.772709204,12
0.567207813,60.16434257,57.88111069,131.3362847,-34.35188339,4.503317186,1,0.012227297,0.036527634,0.4981652,0.23006591,65.05296413,0.069087744,0.642194984,0.573736414,13
