ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch
-217792086016.0,-217792090000.0,81221.31,72454430.0,2921157.0,-6.2447441734811955,17748208.0,198961.22,-8297378816.0,-8297379000.0,162.32422,50
-8792408064.0,-8792408000.0,80590.766,25021270.0,254124.7,-5.321986295451441,18052256.0,202682.02,-4137758464.0,-4137758500.0,288.34375,53
-1596001408.0,-1596001400.0,80198.52,18408162.0,326639.03,-8.560261859689826,11889553.0,207719.5,-947092288.0,-947092300.0,383.25195,56
-550657664.0,-550657660.0,80009.41,14341911.0,297916.22,-6.11337174152832,13362330.0,250917.97,-660666048.0,-660666050.0,468.8086,59
-259178944.0,-259178940.0,79870.64,12480075.0,295768.44,-2.031089970634545,10112188.0,170793.6,-364864832.0,-364864830.0,517.459,62
-321415456.0,-321415460.0,79750.71,11026666.0,244314.03,-9.744553894697017,9987890.0,463823.25,-86719784.0,-86719784.0,556.8203,65
-49096256.0,-49096250.0,79655.31,9916510.0,299851.78,-4.041051594069355,10286235.0,365877.12,-32865068.0,-32865068.0,585.02734,68
-35733144.0,-35733136.0,79578.56,9391114.0,276383.88,-2.6800295346075735,9673341.0,221449.14,-3853040.5,-3853040.5,612.73047,71
-30512194.0,-30512186.0,79512.49,9034150.0,232306.44,-3.3191248029182847,9786070.0,192237.16,-1464876.25,-1464876.2,634.21094,74
-11884332.0,-11884324.0,79453.15,8406274.0,236054.94,-2.7211433324777223,9736928.0,325183.8,-4266748.5,-4266748.5,659.99805,77
-6588752.5,-6588744.5,79398.54,8392584.0,280608.9,-2.5586973422241153,10154174.0,266910.72,-867774.875,-867774.9,673.084,80
-3682786.25,-3682778.2,79345.54,6751199.0,206986.19,-3.8030009762330734,7602590.0,131691.47,-603615.5625,-603615.56,684.3906,83
-1856821.5,-1856813.6,79287.99,6256743.5,169135.08,-1.3570046708632568,6349793.0,149146.78,-530653.375,-530653.4,699.1211,86
-949580.25,-949572.3,79217.41,4908289.0,148172.16,-1.6059966272792776,6065113.0,274235.25,-596034.1875,-596034.2,717.31055,89
-709895.8125,-709887.9,79127.695,4514719.5,150540.0,-11.261475163429603,5202214.0,202206.03,-488903.34375,-488903.34,749.46094,92
-578429.1875,-578421.3,79030.33,3811168.0,127873.84,-1.7837951741661584,4982766.5,105996.5,-408951.125,-408951.12,778.3711,95
-413223.71875,-413215.8,78908.61,3200275.5,86316.56,-3.0243995468228992,3644480.2,136041.22,-338723.0,-338723.0,826.02344,98
-349592.5,-349584.62,78806.45,2909150.0,88659.3,-0.7786794961263679,3927767.5,93045.19,-328797.9375,-328797.94,899.9492,101
-547970.625,-547962.75,78672.5,1913618.1,53831.11,0.5553605895970155,3963447.5,122443.14,-351105.25,-351105.25,975.64844,104
-235590.765625,-235582.9,78515.664,2073572.8,77721.875,-6.4367964401303235,3629402.5,89803.75,-306414.90625,-306414.9,1073.1875,107
