Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch
0.37638232,0.009600648,44.72573471069336,51.839996,71142.61,202.6124634141186,1571
0.21239106,0.004420395,49.43522262573242,56.571655,71364.34,102.52569745365811,1572
0.18884316,0.003986315,48.74186706542969,55.8829,71410.336,102.57874293215666,1573
0.2731166,0.004496025,48.81368637084961,55.94085,71271.62,233.88365213193615,1574
0.1839305,0.007959924,45.68581008911133,52.802902,71170.914,248.84534763750528,1575
0.22411405,0.0034730327,46.84453582763672,53.96553,71209.96,201.86676283421053,1576
0.30109173,0.006394486,44.7733268737793,51.90304,71297.16,261.8480811594921,1577
0.28613675,0.0052374774,46.82041549682617,53.951927,71315.12,278.58568513906124,1578
0.38874722,0.008810824,40.1644287109375,47.290962,71265.34,260.17928853021095,1579
0.21675208,0.003447242,48.63758850097656,55.76534,71277.51,102.37146165760534,1580
0.36368525,0.008815697,41.79983139038086,48.935402,71355.71,106.36051487575625,1581
0.2326696,0.0058212504,45.90742874145508,53.04368,71362.5,274.01561306183174,1582
0.18819174,0.002780973,50.944549560546875,58.081085,71365.36,236.2903741803529,1583
0.21731631,0.0043203374,45.25216293334961,52.38247,71303.08,284.5322012999096,1584
0.24835153,0.0065065254,43.11555099487305,50.250687,71351.34,100.07089925359388,1585
0.21101072,0.0049245083,43.10702896118164,50.243492,71364.64,127.49202457942515,1586
0.20137587,0.0048436527,48.18669509887695,55.30596,71192.67,256.18734436908505,1587
0.3662311,0.010848211,43.62630844116211,50.777485,71511.75,182.69854802725024,1588
0.23601194,0.004578985,47.75735092163086,54.90605,71487.01,117.90944058199176,1589
0.19143802,0.004664042,48.07992172241211,55.227417,71474.95,220.17560883571426,1590
0.21393287,0.0047810385,48.07598114013672,55.198822,71228.41,77.10206443579106,1591
0.26623985,0.0078464355,46.380924224853516,53.51021,71292.83,151.06491129237716,1592
0.26732677,0.005126629,48.12612533569336,55.28312,71569.94,282.90216127490976,1593
0.23587015,0.0031965454,48.549110412597656,55.7157,71665.89,265.9790135725238,1594
0.27782553,0.017543647,34.68318176269531,41.85091,71677.266,282.907707382436,1595
0.3794136,0.018353747,43.33033752441406,50.505035,71746.99,201.61863979441733,1596
0.15659395,0.0041700485,51.55043411254883,58.656227,71057.945,271.5477725338976,1597
0.2413552,0.0076658493,46.772342681884766,53.897873,71255.31,207.48123828444608,1598
0.30852348,0.0070972675,47.34751510620117,54.490322,71428.06,181.55508761323532,1599
0.24873357,0.0072676907,44.864742279052734,51.996147,71314.06,48.88371440638143,1600
0.32960385,0.004537073,44.114418029785156,51.24917,71347.484,285.8936859273268,1601
0.24216725,0.0058622407,48.36114501953125,55.496254,71351.08,328.54113154284255,1602
0.32871807,0.008320513,42.36420822143555,49.51586,71516.55,320.1702655303385,1603
0.30943865,0.010270622,37.23197555541992,44.387573,71555.984,289.466965362478,1604
0.27422297,0.007055529,47.53766632080078,54.693687,71560.2,307.3966980909774,1605
0.19343561,0.0026458008,49.11576843261719,56.286854,71710.84,297.62590840522955,1606
0.2947957,0.0066319546,41.00706481933594,48.168438,71613.734,340.847781776794,1607
0.24923688,0.005688107,42.46339797973633,49.63565,71722.53,294.878417766516,1608
0.25234604,0.0055952827,45.619083404541016,52.798874,71797.91,303.490702335178,1609
0.29343992,0.0063558524,42.38713836669922,49.562984,71758.47,289.814195613197,1610
0.19698864,0.0055147996,46.70753860473633,53.860767,71532.3,310.7898566844336,1611
0.27292806,0.0059435884,47.0186767578125,54.16597,71472.95,89.49746173049324,1612
0.24450585,0.0055993176,41.74068069458008,48.89174,71510.57,287.8796315580737,1613
0.25894344,0.0073054302,42.69013977050781,49.84792,71577.81,321.380246715793,1614
0.23945102,0.0053812712,45.41561508178711,52.54669,71310.766,98.02103237076734,1615
0.30037016,0.0061397003,44.283172607421875,51.42472,71415.484,278.25574977824215,1616
0.25418234,0.00350085,49.20591735839844,56.365597,71596.78,289.2288263857914,1617
0.23524505,0.00533929,46.8207893371582,53.985878,71650.875,311.60281847235825,1618
0.24906123,0.0043644514,46.38237762451172,53.53085,71484.734,316.1786298714385,1619
0.24763247,0.005356624,46.25702667236328,53.41674,71597.15,291.95621118752405,1620
0.29253072,0.008726805,43.47045135498047,50.648575,71781.25,122.13998747320142,1621
0.28178066,0.006248545,43.28748321533203,50.470562,71830.8,302.99795500411074,1622
0.293423,0.0054930253,47.54789733886719,54.659714,71118.16,261.266854749883,1623
0.21183637,0.0065428508,47.01736831665039,54.171646,71542.766,301.3272578017493,1624
0.22345999,0.0051897075,45.14372253417969,52.282997,71392.766,266.3778301354796,1625
0.22790143,0.005741104,49.127811431884766,56.270424,71426.12,218.93539527923997,1626
0.19672123,0.005593534,44.296470642089844,51.448944,71524.75,83.25401563352577,1627
0.31404483,0.0155566465,40.3803596496582,47.535004,71546.44,296.594575420895,1628
0.36369452,0.006085399,44.67573928833008,51.844025,71682.87,291.5427082399912,1629
0.28796482,0.00593803,48.40300369262695,55.57553,71725.28,304.78877194737413,1630
0.24181342,0.0070780194,47.65932846069336,54.823364,71640.36,116.9620646174055,1631
0.25112176,0.0067277523,42.8831901550293,50.06522,71820.31,300.963338977845,1632
0.20462939,0.0064495383,49.584598541259766,56.7818,71972.02,73.90485052484165,1633
0.2987185,0.0041412786,48.42268753051758,55.60326,71805.734,326.20212344350904,1634
0.2465272,0.0090122875,42.381080627441406,49.553307,71722.26,294.0644322226833,1635
0.3043556,0.005348428,44.91431427001953,52.068604,71542.875,85.96735423293178,1636
0.22245416,0.0052779387,49.210880279541016,56.36925,71583.7,344.41584583962157,1637
0.26156887,0.0023980753,48.732608795166016,55.9152,71825.914,302.4589537041356,1638
0.39215443,0.0113031585,44.185821533203125,51.366814,71809.914,333.1015569835379,1639
0.27362597,0.004846853,43.57193374633789,50.769615,71976.805,92.44626405053262,1640
0.31647557,0.005664515,46.56596374511719,53.75609,71901.234,318.7237832534601,1641
0.48331356,0.00831137,38.536354064941406,45.735184,71988.3,315.47080018924504,1642
0.27860907,0.0050521903,46.529666900634766,53.71566,71859.93,96.9751974538123,1643
0.23411141,0.0047201435,48.05429458618164,55.24552,71912.28,297.67607761969765,1644
0.2586226,0.0029798388,45.22274398803711,52.354713,71319.7,258.80406779317406,1645
0.32905766,0.0058575105,44.9384651184082,52.088394,71499.28,118.84034910394219,1646
0.2493254,0.0033221599,51.25196075439453,58.432228,71802.67,303.19964896890633,1647
0.27214164,0.007334182,39.81317138671875,46.998383,71852.09,289.1390790185126,1648
0.350844,0.0039091627,44.039180755615234,51.215534,71763.55,55.544487018300586,1649
0.18725416,0.0073079984,51.36162185668945,58.563873,72022.53,337.2391048663128,1650
0.28960544,0.0053527635,47.69868469238281,54.903893,72052.06,71.77756418314833,1651
0.28094858,0.008819174,44.852237701416016,52.041935,71896.97,299.8133289349249,1652
0.23852783,0.0044190856,48.686676025390625,55.8746,71879.25,305.9554890190446,1653
0.31339982,0.0052018,46.20069885253906,53.38736,71866.59,316.98197240324623,1654
0.31475818,0.0053619463,47.237525939941406,54.415863,71783.36,291.4501801561594,1655
0.30963638,0.007474108,41.907684326171875,49.0915,71838.13,277.1711576621677,1656
0.23397902,0.00405816,50.95343017578125,58.152977,71995.48,294.07630544780545,1657
0.25859958,0.0060601397,40.687007904052734,47.87494,71879.33,60.91504463941736,1658
0.31717813,0.0064351484,44.34645080566406,51.532646,71861.97,291.043244251599,1659
0.2476526,0.0057898075,46.97011184692383,54.162544,71924.33,129.62857313582734,1660
0.22143564,0.006839286,46.69325256347656,53.90553,72122.75,314.03362649242763,1661
0.19472222,0.004999643,48.80353546142578,56.010437,72069.02,66.40351086085214,1662
0.21297094,0.0033584253,50.86941909790039,58.08342,72140.016,325.38839317412635,1663
0.26525605,0.00759284,43.89406967163086,51.107346,72132.76,129.70429637548017,1664
0.36727285,0.01167514,26.455413818359375,33.661858,72064.445,276.9320156596315,1665
0.2787182,0.004905724,46.22091293334961,53.428116,72072.02,99.97200879974258,1666
0.28848287,0.005499271,46.4879035949707,53.68977,72018.66,319.9640124948935,1667
0.20593873,0.007216434,47.24911880493164,54.459282,72101.63,77.5947312534891,1668
0.2812511,0.0073436117,46.47243118286133,53.67873,72062.984,304.1665311864151,1669
0.247608,0.0049074115,47.18699645996094,54.392685,72056.9,90.76549509152116,1670
0.26629272,0.0052874694,45.08476638793945,52.289497,72047.3,310.4301286806178,1671
0.21567738,0.00502516,47.02766418457031,54.23943,72117.67,278.1794933469563,1672
0.2591005,0.005560686,45.43562698364258,52.65151,72158.82,288.1642973668038,1673
0.2952209,0.0045863297,48.69617462158203,55.90464,72084.66,123.99650755213098,1674
0.26538593,0.01270835,46.16080856323242,53.36892,72081.1,241.13186760304077,1675
0.34270233,0.011875119,44.90571975708008,52.12098,72152.59,315.4665814734727,1676
0.22404037,0.005704415,46.2354621887207,53.4551,72196.39,123.8118976929857,1677
0.3153274,0.01005609,42.746131896972656,49.975136,72290.03,269.32839688621084,1678
0.19290386,0.0054453956,45.9203987121582,53.133183,72127.84,293.32023704466496,1679
0.1995331,0.0028751653,48.20600128173828,55.424934,72189.31,101.1360092691265,1680
0.3074003,0.0076950626,45.5827522277832,52.78582,72030.67,117.60388591255517,1681
0.3553695,0.007059277,42.08006286621094,49.30783,72277.69,303.24123953875653,1682
0.23233928,0.006106604,43.983489990234375,51.186428,72029.375,88.20174923414788,1683
0.2489491,0.0030505345,50.87520980834961,58.077232,72020.22,152.8007563642356,1684
0.32447842,0.0075543085,43.96817398071289,51.180527,72123.53,291.8025401694274,1685
0.18232,0.004876199,44.88621520996094,52.09545,72092.34,83.56907179494094,1686
0.20223688,0.0072685396,46.90642547607422,54.108894,72024.67,252.96866448744387,1687
0.16887286,0.0033997828,49.718910217285156,56.93213,72132.17,120.43740559825281,1688
0.16249938,0.0037095123,49.04887008666992,56.268356,72194.87,291.91004489614676,1689
0.35705748,0.0123990895,42.37146759033203,49.59536,72238.93,266.80644070613965,1690
0.40014517,0.0050105285,45.60419845581055,52.775517,71713.195,290.02282332824615,1691
0.36456156,0.007207524,46.323692321777344,53.498722,71750.31,294.11423189277144,1692
0.22382331,0.005381818,43.81205368041992,51.011543,71994.89,202.47189873284574,1693
0.16558261,0.0030553374,51.882232666015625,59.07036,71881.27,108.36064931780474,1694
0.20154642,0.003230301,52.13166046142578,59.332024,72003.65,304.66396380163786,1695
0.34210697,0.014710061,46.745094299316406,53.949062,72039.7,318.45569068132136,1696
0.21840397,0.0032544187,47.971839904785156,55.18804,72162.016,51.11053304463994,1697
0.39303547,0.010122561,45.32728958129883,52.505966,71786.78,304.6410665472317,1698
0.24624243,0.017768152,48.37604522705078,55.585957,72099.1,159.8163456687983,1699
0.2988811,0.00527813,42.338890075683594,49.56788,72289.91,58.36469256222893,1700
0.21105975,0.006815621,48.300479888916016,55.520374,72198.94,304.44778889353967,1701
0.3330802,0.0061144065,44.725990295410156,51.93,72040.09,75.72900282799561,1702
0.26273876,0.0061431825,45.34490203857422,52.55374,72088.4,301.88740253078777,1703
0.36131525,0.010769032,37.007171630859375,44.238598,72314.25,304.152303816813,1704
0.3058005,0.0077639115,47.38057327270508,54.59694,72163.66,306.4490453534624,1705
0.20524354,0.0073389676,45.94174575805664,53.17684,72350.96,264.01708774039514,1706
0.3564341,0.0076706884,40.95634841918945,48.17035,72140.016,281.48821991819386,1707
0.21605645,0.0028965594,51.39545822143555,58.62838,72329.2,111.5034954460243,1708
0.3364674,0.004298606,48.53080368041992,55.773247,72424.43,331.9055110175868,1709
0.2678091,0.005764778,48.073543548583984,55.31037,72368.27,311.75188884549493,1710
0.3848468,0.0146025475,44.630462646484375,51.867065,72366.05,291.92429964072454,1711
0.23473255,0.0037298247,49.46217346191406,56.69756,72353.84,289.0745754781294,1712
0.16974682,0.0038133105,47.61198043823242,54.836212,72242.32,85.11535147395627,1713
0.24390547,0.0060980096,44.272823333740234,51.51293,72401.1,228.09487330299288,1714
0.50692844,0.00487239,44.579307556152344,51.797203,72178.945,198.29675076966888,1715
0.21604106,0.0033315797,48.525535583496094,55.74759,72220.55,193.33368524915355,1716
0.16323134,0.0028311817,50.93347930908203,58.168858,72353.78,283.68743127610463,1717
0.35517937,0.0052783536,43.67747116088867,50.924892,72474.2,66.33447694684959,1718
0.32107013,0.0068585603,47.165672302246094,54.403133,72374.63,159.63362437847542,1719
0.1963538,0.0038336632,46.42717361450195,53.661957,72347.83,331.8192578956523,1720
0.22279374,0.004517025,44.53731918334961,51.786167,72488.48,160.13372202574405,1721
0.22336575,0.0045619644,50.19266891479492,57.431557,72388.875,352.16758923366206,1722
0.36580923,0.012159631,44.056724548339844,51.26789,72111.65,80.14003643833084,1723
0.30936027,0.0057714903,45.87163543701172,53.09879,72271.54,274.8565622436881,1724
0.24548955,0.008662369,47.75838088989258,54.98361,72252.29,102.90546446852228,1725
0.26794693,0.0061745197,44.90987777709961,52.138203,72283.25,273.1732217285094,1726
0.25181335,0.008253535,43.27333068847656,50.497334,72240.05,100.75094794819987,1727
0.3597577,0.00581206,44.08354187011719,51.315804,72322.61,248.32627848717598,1728
0.27745813,0.0064162426,40.91259765625,48.151604,72390.05,80.74445310876885,1729
0.2959482,0.0060221767,42.62692642211914,49.85624,72293.125,300.5017652123559,1730
0.20010048,0.0044524847,50.508907318115234,57.745026,72361.19,294.5712345082823,1731
0.18837145,0.0033992203,50.8401985168457,58.067772,72275.73,237.8747053307634,1732
0.270457,0.012744354,46.684425354003906,53.897568,72131.41,316.20689503145536,1733
0.15966162,0.003739114,47.7591667175293,54.96019,72010.22,139.1818717401321,1734
0.23488712,0.0056721084,47.75990676879883,55.00679,72468.85,284.416502125037,1735
0.164356,0.0030871297,51.057132720947266,58.295288,72381.555,306.0798335448172,1736
0.21980329,0.0051641697,46.98243713378906,54.22374,72413.01,283.8447150041872,1737
0.15122294,0.004694204,46.17293167114258,53.4055,72325.68,200.78880442732114,1738
0.35075235,0.008950577,45.562435150146484,52.797356,72349.2,283.7910167356967,1739
0.19215587,0.0040224013,49.669883728027344,56.918854,72489.7,256.3878922072886,1740
0.27306598,0.003875501,48.690399169921875,55.93707,72466.69,86.11438789484846,1741
0.22221088,0.0036558053,46.07661819458008,53.32952,72529.016,311.1083762751889,1742
0.26166025,0.005097017,49.003135681152344,56.265297,72621.61,272.02175719466925,1743
0.2295228,0.005139136,49.27427673339844,56.52881,72545.31,78.97433998070856,1744
0.2578193,0.007952038,43.065433502197266,50.336052,72706.19,199.40937418413876,1745
0.2237038,0.00454803,48.20016098022461,55.45574,72555.82,299.35295967399867,1746
0.2553364,0.0067522535,39.48260498046875,46.746292,72636.88,97.548892247474,1747
0.31803548,0.0076010134,43.55687713623047,50.819042,72621.63,332.1307597663845,1748
0.27438527,0.0050145863,46.0161247253418,53.256203,72400.78,313.8507978330153,1749
0.22215776,0.00395028,48.37643051147461,55.631943,72555.11,118.67361668562339,1750
0.24413303,0.0055494253,46.276649475097656,53.536167,72595.195,304.14168002612564,1751
0.31278408,0.0054028584,45.05927276611328,52.30533,72460.58,278.0504228233468,1752
0.2552085,0.0056468714,47.771671295166016,55.025574,72539.03,326.88915716347867,1753
0.2849316,0.00639649,47.39728546142578,54.67757,72802.84,300.10506061247736,1754
0.20044194,0.005028823,50.43968200683594,57.709312,72696.31,81.66801951712887,1755
1.0883958,0.004415818,44.537330627441406,51.727707,71903.75,268.8867933086665,1756
0.21787828,0.0071832696,42.98980712890625,50.22908,72392.734,123.07158545224603,1757
0.17708468,0.003097685,50.48075866699219,57.72764,72468.78,302.1571276270751,1758
0.21852578,0.005072211,45.24666213989258,52.517593,72709.32,302.65934230292027,1759
0.44917202,0.009817503,27.999814987182617,35.25746,72576.47,64.81061255416057,1760
0.19017813,0.00552674,44.804847717285156,52.05288,72480.33,310.6353296189681,1761
0.2013407,0.005547704,48.650238037109375,55.915604,72653.67,85.94543731274632,1762
0.18420772,0.003879003,49.69072341918945,56.93347,72427.5,320.17685979944457,1763
0.275522,0.0071939575,42.774383544921875,50.00733,72329.47,161.1792391524558,1764
0.250555,0.003795234,49.1459846496582,56.390247,72442.63,126.64613510527803,1765
0.1321472,0.0014757299,52.73653793334961,59.99418,72576.42,300.7109919339421,1766
0.23802535,0.003263229,48.81953048706055,56.074673,72551.42,95.11111657255597,1767
0.20879993,0.0058647906,50.93437576293945,58.18056,72461.86,213.25126900168755,1768
0.2691561,0.006897765,47.55524826049805,54.811253,72560.05,274.5258836034799,1769
0.33833188,0.0068497844,47.88079071044922,55.145035,72642.44,82.18610316280822,1770
0.3093863,0.0052715326,44.878902435302734,52.162495,72835.92,308.01853621037304,1771
0.19832148,0.0041390816,50.15159225463867,57.42565,72740.58,176.95786391016446,1772
0.24742037,0.009679556,46.806644439697266,54.090805,72841.59,342.14760515961086,1773
0.24989194,0.007907918,44.13764572143555,51.371162,72335.17,52.0164497115823,1774
0.33271152,0.00923232,45.68719482421875,52.894047,72068.516,302.559847155231,1775
0.23470815,0.0048879785,43.7631721496582,51.01103,72478.55,78.87426347058079,1776
0.2280144,0.0049772933,48.376556396484375,55.611572,72350.16,339.6026384395041,1777
0.32912433,0.009070694,44.72450637817383,51.981842,72573.36,300.813951298174,1778
0.23513383,0.008002519,45.86338424682617,53.10952,72461.36,122.88402459862641,1779
0.22518519,0.006079632,43.33567810058594,50.58767,72519.9,306.68744855228584,1780
0.31806803,0.014269145,22.965869903564453,30.210106,72442.35,300.030817141189,1781
0.26749128,0.0076441346,44.64748001098633,51.89827,72507.91,275.50744619564597,1782
0.24370581,0.0068784566,43.91991424560547,51.185013,72651.0,300.6330464896908,1783
0.37504333,0.0063538756,45.87726593017578,53.150593,72733.27,260.09374246234245,1784
0.24244678,0.004213416,47.362022399902344,54.642433,72804.09,274.1522737815338,1785
0.2505242,0.0043510743,49.53044891357422,56.81411,72836.59,108.60183458666064,1786
0.20502877,0.007897689,45.17659378051758,52.455605,72790.1,320.0047104461559,1787
0.29495072,0.005524029,47.221168518066406,54.493263,72720.93,101.74108021915355,1788
0.3217557,0.0046839966,47.677574157714844,54.946793,72692.17,324.78532773554684,1789
0.16038463,0.0024611698,53.70355987548828,61.00276,72992.016,288.29979824228235,1790
0.27758944,0.009299792,48.87957763671875,56.170982,72914.07,297.1382796446775,1791
0.34530032,0.0072305673,43.74613952636719,51.026047,72799.055,294.28535038919534,1792
0.24259347,0.009188876,43.61595916748047,50.909893,72939.33,303.7916514057413,1793
0.3068466,0.005225311,43.540809631347656,50.831154,72903.46,320.9466072794548,1794
0.31814873,0.012306925,35.56142807006836,42.847244,72858.18,88.40371888135661,1795
0.1827966,0.0043016654,50.347747802734375,57.632256,72845.06,323.62532471496047,1796
0.21453106,0.009137543,33.54814910888672,40.83879,72906.41,258.61574006998285,1797
0.18952721,0.004571054,49.79368209838867,57.06708,72733.984,255.90752954060665,1798
0.226706,0.003819805,48.415130615234375,55.68989,72747.62,137.09402537228564,1799
0.34507358,0.009697299,48.177490234375,55.447365,72698.75,85.5128491257345,1800
0.25668705,0.0068350486,46.98945236206055,54.270943,72814.89,276.5842129994872,1801
0.4006133,0.008886686,44.466678619384766,51.752224,72855.47,63.98154052271029,1802
0.35750663,0.006143771,43.3238410949707,50.592075,72682.33,237.6819019319259,1803
0.29182065,0.007690126,42.22039031982422,49.49609,72756.98,111.45042958798344,1804
0.2630051,0.0043516397,43.66832733154297,50.919136,72508.09,171.34323593451205,1805
0.22172815,0.0027550978,48.057498931884766,55.328815,72713.16,191.51919365121984,1806
0.2526822,0.0038181646,49.08821105957031,56.371113,72829.0,157.3221079037265,1807
0.27482903,0.005429089,43.015045166015625,50.307602,72925.56,271.00140962871393,1808
0.23726588,0.005843412,47.5933837890625,54.841064,72476.82,232.38705656772865,1809
0.23663202,0.0057791662,45.761573791503906,53.03049,72689.16,311.9975809470976,1810
0.29037094,0.0041283546,46.41267776489258,53.67782,72651.39,97.06957374219252,1811
0.32831246,0.0063298056,43.182037353515625,50.46439,72823.53,270.8215965775322,1812
0.2794423,0.008539986,46.068180084228516,53.36034,72921.62,287.08502096889697,1813
0.19575912,0.0068722437,40.10092544555664,47.38434,72834.12,48.21215643953683,1814
0.26722425,0.006249223,35.42650604248047,42.70701,72805.03,230.0790391968114,1815
0.3725279,0.008051982,46.048336029052734,53.316803,72684.66,175.9999518449486,1816
0.29422972,0.008291418,47.601356506347656,54.870148,72687.914,84.98517347297107,1817
0.27237475,0.009881925,46.16436767578125,53.450127,72857.586,144.66868016786572,1818
0.28630412,0.004111116,48.024749755859375,55.29181,72670.586,196.26847027364133,1819
0.20034626,0.006612099,50.15262222290039,57.42876,72761.39,98.42793992741355,1820
0.2136695,0.004643513,50.06354904174805,57.345264,72817.14,255.13641351260796,1821
0.31427065,0.003206187,49.767539978027344,57.041656,72741.19,87.6921453023395,1822
0.2523972,0.008089305,43.43303298950195,50.724564,72915.3,142.56257791872042,1823
0.23426688,0.006799982,47.09452819824219,54.37436,72798.33,293.83316371178006,1824
0.28297722,0.004865747,47.16630935668945,54.444897,72785.88,226.16489135308697,1825
0.30655265,0.009141945,46.581146240234375,53.855118,72739.734,224.49067507784827,1826
0.2408759,0.0039355913,46.69831466674805,53.988327,72900.11,250.14623305656477,1827
0.14935325,0.0031628688,53.78844451904297,61.073845,72854.01,314.118422423588,1828
0.2944612,0.007731227,43.94762420654297,51.22248,72748.56,286.8599941305254,1829
0.3369171,0.0055780075,47.50355529785156,54.789215,72856.6,134.17517636685653,1830
0.2804517,0.0050989366,47.80873489379883,55.07592,72671.84,276.46006735997963,1831
0.19743004,0.0038834438,50.01262283325195,57.292572,72799.484,154.8428845061949,1832
0.31814313,0.0077752387,43.55409622192383,50.81182,72577.234,185.5298166632915,1833
0.20796776,0.0044808383,50.70151138305664,57.988487,72869.77,251.71452155712507,1834
0.22712636,0.0046192054,48.14897537231445,55.42375,72747.76,70.91861377206227,1835
0.25152346,0.006752673,45.79547119140625,53.07056,72750.89,232.41611605398327,1836
0.22846368,0.0035241055,50.12158966064453,57.39058,72689.91,86.00410567821761,1837
0.2665854,0.003328074,48.54452896118164,55.81826,72737.33,236.47643055089023,1838
0.3126849,0.005513305,43.61088562011719,50.888367,72774.8,308.8359669456458,1839
0.23581134,0.0054531493,46.102996826171875,53.374294,72712.984,207.15026043212765,1840
0.20698017,0.004837579,48.61862564086914,55.887352,72687.266,242.9856615216362,1841
0.15433308,0.003838486,51.776554107666016,59.042107,72655.516,286.92909302287075,1842
0.26847327,0.0048127747,41.30270004272461,48.576977,72742.78,221.32727906347574,1843
0.21778123,0.007098592,45.04571533203125,52.32558,72798.64,295.86206689309273,1844
0.19123927,0.007701043,43.82697296142578,51.0907,72637.26,80.54915142719742,1845
0.24806447,0.00504442,50.09111404418945,57.377342,72862.29,190.23759223761692,1846
0.22392912,0.0042558964,49.21763610839844,56.501793,72841.58,226.07009934756815,1847
0.27978802,0.0036724496,48.03971481323242,55.306953,72672.375,295.23583372191956,1848
0.28932583,0.005201239,46.54634094238281,53.84457,72982.28,102.06214720870132,1849
0.26413265,0.005633596,45.15779113769531,52.440002,72822.12,279.90560657307407,1850
0.2625258,0.0034498288,49.04884719848633,56.341988,72931.42,249.20937678368537,1851
0.22662453,0.0049042664,48.56442642211914,55.851902,72874.74,220.54677280460152,1852
0.2824673,0.007310739,42.307891845703125,49.598927,72910.36,90.04317216316392,1853
0.22984083,0.007927264,46.08828353881836,53.38615,72978.66,148.29934781415878,1854
0.22391358,0.01071059,34.054752349853516,41.35999,73052.36,127.02885592476382,1855
0.17010319,0.003669439,51.65072250366211,58.960114,73093.91,138.67872829935928,1856
0.26571727,0.0108801145,48.609825134277344,55.88602,72761.97,289.2703840172398,1857
0.29352105,0.0069263964,48.32542419433594,55.58862,72631.95,271.5659169488096,1858
0.2165484,0.0048884065,45.178810119628906,52.43988,72610.7,164.68637147101205,1859
0.24434225,0.0056360606,46.97313690185547,54.239143,72660.08,273.70346373578604,1860
0.2881853,0.006010811,43.8112678527832,51.10094,72896.734,150.9842302061294,1861
0.22351709,0.008865623,44.8095588684082,52.09283,72832.71,124.46158824291308,1862
0.29052752,0.0045298855,45.98313903808594,53.236126,72529.85,280.0660900450003,1863
0.24412692,0.0051085157,47.51643753051758,54.78863,72721.93,103.68217681285876,1864
0.22776067,0.0039001578,48.55086135864258,55.822327,72714.66,266.69236332593545,1865
0.18848196,0.0054696393,47.90468215942383,55.20121,72965.3,200.07456672655502,1866
0.21356422,0.00673882,49.04130172729492,56.325165,72838.625,83.50788910004178,1867
0.26665962,0.0034275842,48.560211181640625,55.844433,72842.21,114.66174122298634,1868
0.21070445,0.0040089656,47.004974365234375,54.287174,72822.016,313.04270940764917,1869
0.25195736,0.0067063314,49.245845794677734,56.539948,72941.016,191.26353021269117,1870
0.20543894,0.0038624234,50.982398986816406,58.246254,72638.53,120.7864987997103,1871
0.33626986,0.006614522,42.94446563720703,50.21362,72691.55,251.7544157195823,1872
0.2952464,0.0036220069,47.141597747802734,54.41615,72745.53,207.1237668701103,1873
0.16406652,0.0025265892,53.61473846435547,60.89476,72800.234,262.75720562092033,1874
0.18638283,0.00688891,49.97648620605469,57.223736,72472.5,286.98634235689775,1875
0.2562949,0.006220723,45.73368453979492,52.99318,72594.96,289.56190942626984,1876
0.24659806,0.0038187155,46.169864654541016,53.405144,72352.8,97.21999094283676,1877
0.26613843,0.0035474198,44.10306167602539,51.37113,72680.72,84.66483874108962,1878
0.2616845,0.003646795,48.84121322631836,56.116245,72750.31,99.07414151291766,1879
0.2033374,0.0028992314,50.240272521972656,57.510036,72697.66,275.6127042785702,1880
0.2540345,0.0064379578,48.695526123046875,55.9579,72623.76,184.89285462289533,1881
0.28712004,0.0063480707,46.73025894165039,53.99929,72690.33,57.31400560782111,1882
0.3015703,0.01025012,41.88140869140625,49.170967,72895.6,270.41521277832805,1883
0.3441258,0.008060122,43.22248840332031,50.511208,72887.19,197.89318997129743,1884
0.25955364,0.0048277257,44.83509826660156,52.121723,72866.234,163.05128077085013,1885
0.2188673,0.0039083785,48.80256271362305,56.06888,72663.16,56.38443812736929,1886
0.23192284,0.0042743497,47.03079605102539,54.30563,72748.33,101.6511895752308,1887
0.24999803,0.0059388373,46.69092559814453,53.98457,72936.44,87.43934765075467,1888
0.18348554,0.0034578904,50.04606628417969,57.339394,72933.28,151.5489885075582,1889
0.24126494,0.0039938074,48.101173400878906,55.382214,72810.41,92.57741504999724,1890
0.2219738,0.0064151185,46.89759826660156,54.165543,72679.45,272.0498314504141,1891
0.31588113,0.004949651,46.78084182739258,54.056038,72751.95,205.26782839881966,1892
0.24135825,0.007034277,45.50740432739258,52.75873,72513.266,69.07656305879775,1893
0.21769333,0.0044219512,52.52025604248047,59.775757,72555.016,230.05212717283035,1894
0.2559533,0.0086534815,34.35599899291992,41.601418,72454.2,84.91079703352959,1895
0.27927893,0.008916577,41.31059646606445,48.577232,72666.375,102.95535053507456,1896
0.30141443,0.005577905,43.56062698364258,50.825607,72649.81,39.704680005282576,1897
0.2096883,0.0048371935,46.9114875793457,54.169434,72579.46,196.0816932815606,1898
0.2838645,0.009862892,45.904544830322266,53.170353,72658.086,143.0180124344276,1899
0.5790354,0.0071857595,42.211788177490234,49.473072,72612.84,96.1589339961628,1900
0.24064648,0.00385792,50.58986282348633,57.855762,72659.0,335.00215800582794,1901
0.23520896,0.008610432,44.309478759765625,51.59111,72816.33,124.83792721773908,1902
0.16034918,0.003719295,51.603981018066406,58.875538,72715.56,365.30398346850194,1903
0.26231977,0.008205049,47.39700698852539,54.687897,72908.89,100.11797235228686,1904
0.25409806,0.0060237953,45.84809875488281,53.14372,72956.19,355.7769814371187,1905
0.15598407,0.0047657415,50.84339904785156,58.138474,72950.73,160.70896986371227,1906
