time_sampling,AverageReturn,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after,Epoch
0.685393333,-59.79283793,35.2643889,-9.738964664,-110.9039298,2.896037342,1,0.018618107,0.037122726,0.5500901,0.4001705,-59.79283793,0.105093002,1.000050996,0.927156208,1
0.543858528,-40.82354957,33.11709084,28.55058158,-75.92029331,3.736572124,1,0.025158644,0.038076162,0.472509,0.197186,-57.89590909,0.097959995,0.908125918,0.710778423,2
0.602561712,-79.5003994,28.44933022,-33.7419387,-136.6582133,3.494208554,1,0.012127638,0.03437233,0.5654704,0.25591207,-60.05635812,0.062308311,0.754068515,0.417578635,3
0.417150497,-61.22061428,23.20577539,-26.0102716,-112.770609,3.781659006,1,0.014075756,0.034484625,0.54684937,0.28956142,-60.17278374,0.063174963,0.386404342,0.365641315,4
0.598457098,-55.24473954,33.48457788,-7.057718277,-124.197282,4.128998298,1,0.01696372,0.047131538,0.47521514,0.29517835,-59.67997932,0.0909729,0.549511669,0.523215561,5
0.669744492,-70.40655561,17.66999476,-48.92795395,-103.797042,3.494547125,1,0.025491238,0.038540125,0.6039587,0.3431514,-60.75263695,0.135151386,0.292651156,0.224144111,6
0.747962236,-80.83998784,42.55044888,-3.546930226,-145.5067965,3.978852839,1,0.026301384,0.035842419,0.470107,0.29193005,-62.76137204,0.102761984,0.41806739,0.398173491,7
0.670403719,-69.30166151,27.24552489,-17.70667659,-99.58655122,3.746783091,1,0.026554823,0.034395218,0.53904516,0.2863552,-63.41540098,0.09480238,0.320523005,0.280747571,8
0.568795204,-42.45194112,21.4702719,-3.48633899,-76.85736146,3.86584559,1,0.015384674,0.03461647,0.5425795,0.31434855,-61.319055,0.067167521,1.058548305,0.618002549,9
0.410764217,-74.17072809,32.23943966,-21.80673069,-145.076237,3.54666615,1,0.014689445,0.037663698,0.5179373,0.22973566,-62.60422231,0.070099592,0.548415996,0.416483005,10
0.403015137,-71.53240548,46.53603123,31.52744127,-131.6409149,3.713844035,1,0.012122631,0.036816835,0.5381151,0.20737405,-63.49704062,0.066150188,0.512771008,0.482408067,11
0.513109207,-69.77977775,42.28074348,3.950161565,-133.0911728,4.110606271,1,0.021942616,0.036629677,0.50122684,0.37813038,-64.12531434,0.101519346,0.427992458,0.416238974,12
0.517724037,-55.29147016,43.42989791,-7.238646907,-137.9969251,3.729997619,1,0.01942277,0.038498878,0.49430633,0.30880207,-63.24192992,0.090357542,0.732798496,0.645241897,13
0.545891762,-56.27567315,22.29101604,-4.507772971,-83.21220627,4.154224581,1,0.021469593,0.042433739,0.5350934,0.20781536,-62.54530424,0.105666876,0.317955331,0.305984093,14
0.537953138,-49.25883073,26.62171963,-16.05210288,-110.3272052,3.442416715,1,0.023071051,0.046171904,0.5124432,0.21108918,-61.21665689,0.125925541,0.457743236,0.438831776,15
0.556337833,-58.94567296,19.69746326,-35.0645193,-108.4947593,3.880160583,1,0.021870613,0.036360502,0.501115,0.25249565,-60.9895585,0.108338356,0.273015361,0.207977536,16
0.727488279,-68.62616464,26.6679282,-14.71549655,-111.0720488,3.442481607,1,0.019144773,0.039805174,0.5265561,0.22820762,-61.75321911,0.103332043,0.282099414,0.271126911,17
0.686064959,-56.00742349,28.06594468,-7.889067927,-101.1958702,3.888053713,1,0.024884939,0.03545785,0.49824986,0.30643862,-61.17863955,0.096703529,0.414362603,0.368069628,18
0.640702724,-50.08972768,26.7753408,-6.61018625,-95.90393857,3.451434516,1,0.02586484,0.034322739,0.5072302,0.3266795,-60.06974836,0.067924261,0.375413485,0.366124485,19
0.409095049,-48.92667087,15.82443992,-15.12675792,-68.31365361,3.776580963,1,0.012242079,0.039055109,0.47929415,0.29728842,-58.95544061,0.08859086,0.209784378,0.198892011,20
0.660126686,-53.64892298,16.42871407,-19.04935577,-81.63870747,3.56738668,1,0.015843153,0.057047606,0.4931361,0.33379403,-58.42478885,0.090040684,0.314219899,0.307890962,21
0.410841942,-53.58693403,19.40161298,-29.22174922,-87.60355312,3.601671306,1,0.012242556,0.033911705,0.52519804,0.26925114,-57.94100337,0.068339348,0.278869155,0.274690204,22
0.402691841,-34.59087556,24.7229016,9.464001507,-64.09766236,3.603021469,1,0.011909008,0.034844398,0.52231073,0.23117958,-55.60599059,0.067527533,0.718552087,0.558922824,23
0.485828638,-29.81623781,27.01682709,19.74658488,-78.43244881,3.423950966,1,0.019849062,0.027850628,0.4903365,0.27871537,-53.02701531,0.083269358,0.567359305,0.56275096,24
0.684596062,-16.55278573,21.97920146,10.08216234,-58.04035155,3.514046548,1,0.017987967,0.042258024,0.4923563,0.34810507,-49.37959235,0.09735322,1.137714217,0.868592732,25
0.684798717,-33.41079189,31.86005105,30.11870185,-88.69715036,3.659187939,1,0.016896248,0.043959379,0.489971,0.25104028,-47.78271231,0.096271276,0.632632256,0.585112303,26
0.594932795,-28.51891299,23.62354029,18.47401952,-65.31763488,3.44867657,1,0.017128706,0.05279994,0.53672343,0.27066636,-45.85633238,0.084374666,0.626583752,0.620440123,27
0.693941593,-47.02492739,23.87305176,-7.187225153,-80.6128267,3.542758365,1,0.017105579,0.039950371,0.5209536,0.26188326,-45.97319188,0.089895487,0.511915755,0.470767838,28
0.714526892,-28.91932053,19.80329745,1.666854321,-68.73981375,4.06271206,1,0.016550541,0.042260408,0.49907374,0.25645486,-44.26780474,0.095288038,0.757844274,0.576928562,29
0.648123264,-42.01889217,25.8352322,21.40550626,-74.46307852,4.187816579,1,0.017968655,0.04488802,0.47457382,0.17915368,-44.04291349,0.078920364,0.500847417,0.474332269,30
0.402523518,-54.32132604,39.70708739,22.80999802,-129.8263879,3.926113842,1,0.012026787,0.034685373,0.5458767,0.25088155,-45.07075474,0.072103739,0.604690532,0.575723727,31
0.433964491,-43.87626172,37.32919175,20.67650244,-90.0618595,3.869728503,1,0.011427879,0.033421755,0.58991575,0.1781449,-44.95130544,0.06768012,0.661977299,0.646302263,32
0.401218414,-39.70373614,46.13939675,54.73681536,-131.2621266,3.269555238,1,0.012531281,0.038032055,0.4944072,0.25281072,-44.42654851,0.066270113,0.647430104,0.638015408,33
0.401136875,-32.72758647,33.29975237,16.26824809,-86.97886947,3.684888755,1,0.012254238,0.03504324,0.49572465,0.26729548,-43.25665231,0.068300724,0.498416449,0.487278739,34
0.452543259,-41.40254492,28.48795749,18.24916246,-83.26654005,3.737370373,1,0.01220727,0.033647776,0.4946089,0.36601484,-43.07124157,0.069648027,0.504838443,0.498240484,35
0.399369001,-37.13402024,46.71509811,36.70800408,-126.9553358,3.946371055,1,0.012065172,0.037827015,0.4739898,0.21580753,-42.47751943,0.065349579,0.667602858,0.655501619,36
0.604679346,-73.76557969,38.0915812,0.475860453,-142.250227,4.142251579,1,0.012711525,0.034193039,0.50795126,0.23866801,-45.60632546,0.068772554,0.470598408,0.330119517,37
0.402262926,-63.39724475,37.90383091,-8.752296179,-114.7303576,3.564401128,1,0.012347221,0.036412716,0.5351957,0.29633814,-47.38541739,0.067869425,0.505194927,0.436269581,38
0.399220467,-57.81987255,15.64407915,-29.86295538,-76.39552803,3.708415021,1,0.011942387,0.034394741,0.52250195,0.21871094,-48.4288629,0.067840338,0.205259724,0.187552995,39
0.3937819,-62.96561868,21.70349295,-30.26098161,-105.5840838,3.608970787,1,0.011528969,0.033622026,0.5120265,0.3609319,-49.88253848,0.071632624,0.202446898,0.183431911,40
0.632792234,-56.09484147,25.07953294,-21.96487799,-111.7395693,3.416675866,1,0.021972895,0.046038389,0.5389193,0.316111,-50.50376878,0.08558321,0.305668877,0.282667439,41
0.564398289,-48.63773196,32.21444359,6.70189405,-95.39582565,4.060574757,1,0.015895367,0.042751074,0.506703,0.21693718,-50.3171651,0.124025822,0.449510607,0.434633351,42
0.758670807,-56.34095876,20.69246429,-6.102066429,-82.34452343,3.796204105,1,0.026099682,0.044799089,0.5009178,0.29436198,-50.91954447,0.111837387,0.251065833,0.234236607,43
0.688276529,-65.24960118,14.1399712,-40.91237199,-94.74885106,3.720836028,1,0.024338007,0.036415815,0.5176409,0.27675387,-52.35255014,0.092067003,0.173457113,0.167020303,44
0.67205596,-62.29155451,15.67424226,-30.40036572,-78.39108224,3.554684137,1,0.022901297,0.045510054,0.50205094,0.4832315,-53.34645057,0.080236435,0.154601953,0.14560326,45
0.411933422,-48.86795438,20.6419019,-11.85892226,-78.5733841,3.944166445,1,0.012405396,0.037275076,0.51444644,0.22131218,-52.89860096,0.062014103,0.299430594,0.254867147,46
0.426956177,-59.84776909,23.84454212,-17.13322556,-97.08827945,4.111713644,1,0.011981726,0.03361702,0.5196873,0.22677596,-53.59351777,0.061118603,0.238990988,0.18283995,47
0.448179722,-62.0227099,15.17324308,-34.73868439,-79.98959208,4.138050775,1,0.018840075,0.047379732,0.48491186,0.32408115,-54.43643698,0.098879099,0.158732096,0.147614766,48
0.596927643,-66.35083914,12.22216444,-43.66521935,-81.76940986,4.02387657,1,0.015626192,0.047437906,0.502223,0.28551358,-55.6278772,0.099415302,0.173267129,0.163457307,49
0.644176006,-52.26989677,19.30511365,-17.83546825,-85.99845454,3.729864619,1,0.016546011,0.031830311,0.52016914,0.24511826,-55.29207916,0.124753952,0.194522871,0.178232945,50
0.572643042,-71.94406834,14.69457721,-47.54538587,-90.48293242,3.743841885,1,0.012372017,0.034843206,0.49347207,0.26772836,-56.95727807,0.078136206,0.1884911,0.114110811,51
0.599697828,-53.30906074,24.60531745,-6.737612708,-85.53013643,4.294487795,1,0.02479434,0.081389427,0.509503,0.27879775,-56.59245634,0.11237812,0.394115715,0.216620657,52
0.743985176,-71.20702759,16.32138548,-44.03627074,-98.60597362,4.071014742,1,0.024069309,0.049247265,0.5104573,0.25571248,-58.05391346,0.100614071,0.198124028,0.1267796,53
0.646339655,-56.53796427,13.12948042,-38.0226924,-74.7224111,3.955006957,1,0.018208981,0.035536766,0.5381664,0.2389674,-57.90231854,0.091052294,0.157844338,0.11537646,54
