time_sampling,AverageReturn,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after,Epoch
0.612383127,49.86836325,25.56591182,95.1635348,3.972767774,4.357175141,1,0.038817406,0.027775764,0.4994158,0.20167154,71.53731186,0.123536587,1.001509589,0.919467929,1
0.588377953,37.51979315,32.76430453,76.52815824,-32.51084478,3.756365417,1,0.019732237,0.04308033,0.49940482,0.17293511,68.13555999,0.090808868,0.917590899,0.689772578,2
0.485029697,39.6670086,26.03246646,73.98231693,4.613852335,4.067208082,1,0.017930746,0.035056353,0.49991354,0.2424473,65.28870485,0.071709633,0.676659026,0.530043179,3
0.407285452,64.50595376,19.29545805,94.17908991,36.4089577,5.128491327,1,0.012426615,0.033321142,0.49960488,0.1558428,65.21042974,0.082980156,0.37984361,0.264777884,4
0.418228865,64.08763338,20.17207459,90.10685054,22.40627638,4.843936091,1,0.012513161,0.03325057,0.50060034,0.15385701,65.0981501,0.067790985,0.303497783,0.282321473,5
0.436090946,55.9309832,15.1948662,82.94776871,27.24205307,5.987471502,1,0.012651682,0.033973932,0.49755296,0.10749446,64.18143341,0.069842577,0.273509432,0.258442449,6
0.403633833,67.49602118,24.82965888,100.1068152,17.63800423,4.083397918,1,0.012296677,0.034201622,0.49958324,0.24418274,64.51289219,0.068505287,0.294994228,0.274447368,7
0.410336256,56.76377874,29.96768521,87.32043609,2.683900958,4.365749957,1,0.012340069,0.033439398,0.50127155,0.20129848,63.73798085,0.068024397,0.376928797,0.345410611,8
0.397953033,66.95744931,20.67665941,113.6743126,40.11820624,4.438477533,1,0.012616873,0.034554005,0.50055414,0.18053754,64.05992769,0.068320274,0.287014078,0.271114191,9
0.578537464,58.05927121,33.99333077,105.6606713,5.410062584,4.278828422,1,0.016677141,0.050525188,0.4977968,0.19050537,63.45986204,0.088292122,0.382755008,0.367237489,10
0.467295647,67.21897299,18.47817555,101.9911762,40.16324638,5.198490721,1,0.01249218,0.033125401,0.5005464,0.19045952,63.83577314,0.073362827,0.240365161,0.214631887,11
0.414788485,36.2772551,38.47873891,88.68646035,-20.86481064,3.870141538,1,0.01164937,0.035216808,0.5000679,0.21970019,61.07992133,0.068590403,0.777483556,0.53264353,12
0.417365074,44.11437536,52.03712475,123.6651492,-45.99322653,4.289770074,1,0.012653589,0.033374786,0.49977118,0.19823292,59.38336674,0.068913221,0.627906372,0.590272374,13
0.397392273,41.31783215,27.71166659,79.45287477,-9.19324441,4.322603522,1,0.012493849,0.033433199,0.5017716,0.17947072,57.57681328,0.070897818,0.371999991,0.360587039,14
0.463639498,44.14955496,44.07298556,110.542741,-48.98371858,3.681998941,1,0.012379169,0.03327179,0.4998276,0.2949495,56.23408745,0.07268548,0.547520447,0.518831811,15
0.401830912,64.418381,32.02754605,125.355595,25.38107993,4.55032365,1,0.012584448,0.033368111,0.49987972,0.24481486,57.0525168,0.067703724,0.340747092,0.265948918,16
0.706412792,64.70932026,34.91018494,119.9963063,-9.295717227,4.447159794,1,0.007695198,0.038275242,0.49870905,0.21950363,57.81819715,0.06683898,0.300543755,0.282016859,17
0.405902386,55.81811678,16.65683628,88.13147862,29.31503791,3.892406412,1,0.012778521,0.033352137,0.49897197,0.23674306,57.61818911,0.067617178,0.2664892,0.2489841,18
0.407691479,65.67758706,26.81004807,97.45388511,11.61504675,4.323981468,1,0.007295847,0.03568244,0.50211525,0.16338152,58.42412891,0.069558144,0.23299113,0.19267697,19
0.410545826,38.43450959,38.83899962,83.86946888,-23.83538237,3.964813806,1,0.008502007,0.039491892,0.5009903,0.17525576,56.42516698,0.084563255,0.699953703,0.485805948,20
0.406024456,58.4318588,41.4548438,110.2840104,-44.46087182,3.665403451,1,0.012736082,0.033246279,0.50106716,0.24190906,56.62583616,0.06782937,0.376222979,0.27366092,21
