ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-538328760320.0,-538328760000.0,80424.03,195804380.0,6333723.0,31668506.0,1093914.4,-4671217664.0,-4671217700.0,79710.25,-123.23677019063233,99,10000
-2750392320.0,-2750392300.0,79710.016,30413896.0,1754769.5,25650376.0,1207192.8,-1462080640.0,-1462080600.0,79575.69,-92.56369105987058,101,10200
-372287168.0,-372287170.0,79012.79,13933136.0,550441.75,26520370.0,1519121.2,-169238432.0,-169238430.0,79489.66,-89.78582394943582,104,10500
-29336096.0,-29336088.0,79065.266,14468755.0,493837.2,24784292.0,1813309.0,-2957998.5,-2957990.5,79472.555,-91.00172973324699,107,10800
-1806165.0,-1806157.1,79078.516,12128590.0,535266.25,24342704.0,1623608.0,-4822007.0,-4821999.0,79461.72,-117.35619921799798,110,11100
-1631066.75,-1631058.9,79081.68,11014924.0,348624.53,20470726.0,1269763.9,-5049638.5,-5049630.5,79454.01,-89.7897316123024,113,11400
-863406.3125,-863398.4,79081.4,9054604.0,370400.2,25363828.0,1153264.2,-7879997.5,-7879989.5,79451.625,-84.19844405024574,116,11700
-1057041.0,-1057033.1,79076.13,8297179.0,269192.38,19199906.0,1192283.0,-5450117.5,-5450109.5,79431.93,-84.71076618232547,119,12000
-660895.6875,-660887.75,79078.44,7412614.5,235329.31,14442774.0,789550.44,-1511638.5,-1511630.5,79421.0,-60.51143568832218,122,12300
-554872.125,-554864.2,79074.234,6535876.0,166320.33,14245264.0,593929.75,-1365901.5,-1365893.5,79403.555,-81.27075478609683,125,12600
-471174.09375,-471166.2,79043.336,5568727.0,139345.4,12435824.0,564420.25,-1223492.375,-1223484.5,79374.266,-88.19344667341858,128,12900
-398067.75,-398059.84,79014.61,4781394.0,110041.34,13616354.0,812176.9,-1471027.125,-1471019.2,79341.5,-94.80574127531135,131,13200
-328502.71875,-328494.8,78975.67,4023579.8,83018.766,9736019.0,628146.7,-1083925.125,-1083917.2,79296.79,7.835912228972373,134,13500
-265913.5,-265905.6,78921.59,3187911.0,74090.625,10249312.0,507799.34,-1037222.3125,-1037214.4,79231.69,-64.11507383671754,137,13800
-218302.875,-218294.98,78887.78,2622311.0,60291.117,6439700.5,234229.36,-594316.5625,-594308.6,79146.12,-85.42963580053821,140,14100
-173656.578125,-173648.69,78837.31,2117560.2,44787.367,5065687.0,205774.88,-482085.84375,-482077.94,79037.65,-54.82476797720489,143,14400
-127209.765625,-127201.89,78766.234,1535390.5,34364.766,5274511.0,181066.06,-479496.5625,-479488.66,78907.99,-83.56794871451042,146,14700
-106626.640625,-106618.766,78717.0,1305900.2,26895.814,3193940.5,82158.86,-271781.0625,-271773.2,78774.85,-106.55681277060732,149,15000
-85147.40625,-85139.54,78697.25,1036313.1,22112.293,3150579.5,78747.805,-266538.75,-266530.88,78639.8,-53.03882070090997,152,15300
-69852.34375,-69844.47,78733.21,821381.6,21002.213,2568095.0,55289.758,-211249.890625,-211242.03,78578.7,-103.86094276066949,155,15600
-56320.39453125,-56312.516,78786.15,693128.94,13829.802,2419209.5,31902.836,-185349.765625,-185341.9,78568.64,-59.175921248355806,158,15900
-45388.60546875,-45380.72,78860.02,542178.9,12769.69,3042329.5,35703.87,-230086.890625,-230079.03,78541.95,-79.69690853738166,161,16200
-36602.109375,-36594.21,78982.35,453171.8,8685.593,1922155.4,18176.568,-142427.046875,-142419.19,78543.26,-89.93598241443449,164,16500
-43292.88671875,-43284.973,79144.74,574030.56,6487.3994,1342773.9,8903.214,-96946.609375,-96938.75,78564.5,-75.63184248518978,167,16800
-24186.41796875,-24178.482,79346.36,298767.44,5777.926,1150254.8,5656.766,-81722.5,-81714.64,78586.445,-99.1064328048486,170,17100
-20437.248046875,-20429.291,79571.484,265905.94,3523.4705,826023.94,5564.721,-59720.28515625,-59712.414,78702.09,-108.98436411617664,173,17400
-16645.720703125,-16637.738,79822.484,218503.81,2660.4873,642456.9,4292.7617,-46438.04296875,-46430.164,78795.12,-93.52834267444109,176,17700
-14870.1083984375,-14862.097,80119.14,200599.77,1826.8286,678418.4,5158.67,-49457.43359375,-49449.535,78967.88,-41.64876233983105,179,18000
-12253.794921875,-12245.759,80364.21,164206.84,1599.6675,437631.9,3120.455,-31784.783203125,-31776.87,79137.75,-58.14024950804201,182,18300
-10804.63671875,-10796.575,80618.516,147912.34,1087.4976,611634.56,5452.401,-45137.12109375,-45129.188,79321.28,-91.40546014529673,185,18600
-8035.05126953125,-8026.9604,80906.41,110139.85,771.7791,393647.12,3919.1262,-29348.916015625,-29340.963,79530.53,-110.89839149794946,188,18900
-7108.24072265625,-7100.1177,81228.79,98417.33,574.3339,245091.9,2181.517,-18120.759765625,-18112.783,79769.17,-103.18579891721961,191,19200
-5947.927734375,-5939.7725,81551.4,82791.27,422.16748,292529.75,2803.4365,-21751.630859375,-21743.627,80032.52,-67.97879312099339,194,19500
-4631.55810546875,-4623.3706,81872.69,65137.227,242.17831,219307.36,2241.4258,-16416.578125,-16408.543,80354.66,-99.98258963761441,197,19800
-3749.2236328125,-3741.0002,82233.05,52825.805,169.34407,148732.97,1578.0234,-11192.103515625,-11184.032,80708.59,-121.73256923482111,200,20100
-5839.236328125,-5831.402,78346.29,79183.766,622.7671,117974.516,1032.0692,-8741.3525390625,-8733.245,81070.49,-78.36886489275622,203,20400
-3395.30615234375,-3387.6375,76687.805,46129.56,316.765,84314.89,600.0985,-6171.41845703125,-6163.2734,81451.06,-64.94147239725135,206,20700
-8340.5048828125,-8332.836,76685.64,119292.266,308.56445,84649.95,428.2667,-6077.845703125,-6069.6724,81732.164,-144.0586798909427,209,21000
-3178.029052734375,-3170.3416,76876.1,38357.664,772.8325,40674.96,258.16345,-2987.07958984375,-2978.8833,81963.05,-102.52258777861351,212,21300
-2749.98291015625,-2742.2654,77174.32,36235.797,352.40408,41548.36,156.6507,-2977.5126953125,-2969.2925,82202.78,-123.16277354605725,215,21600
-2591.603515625,-2583.8599,77437.47,33742.496,367.64023,53953.47,107.509544,-3783.705810546875,-3775.4646,82412.305,-45.04669372394793,218,21900
-4087.28564453125,-4079.5132,77725.09,56890.598,263.12286,15085.422,40.069843,-1107.9757080078125,-1099.7206,82550.8,-94.02929989276993,221,22200
-2019.8065185546875,-2012.0101,77963.516,26395.543,257.24948,12396.287,29.602919,-918.9407348632812,-910.67035,82703.984,-68.33140325030858,224,22500
-1826.4932861328125,-1818.6677,78256.14,23663.29,244.75131,6794.3296,9.874122,-526.5333251953125,-518.2492,82841.29,-47.62240498362748,227,22800
-1461.562744140625,-1453.7048,78579.09,19205.219,151.21202,4498.668,11.536933,-372.3293762207031,-364.03235,82970.2,-66.30000297839827,230,23100
-1088.3060302734375,-1080.4088,78972.2,13868.213,133.25165,11717.273,4.080733,-855.7296752929688,-847.4529,82768.09,-104.74218855903837,233,23400
-800.9158325195312,-792.9777,79381.266,9875.294,107.774536,6212.4507,6.9362845,-485.1434326171875,-476.88684,82565.945,-74.10246577155658,236,23700
-552.0682983398438,-544.0856,79827.516,6670.662,60.422173,2357.9902,3.5270765,-221.9929962158203,-213.75766,82353.4,-106.3617410139714,239,24000
-397.04168701171875,-389.01102,80306.56,4507.752,47.542267,3599.3037,3.644136,-306.0281677246094,-297.83362,81945.61,-129.02100029099742,242,24300
-253.08642578125,-245.01074,80756.89,2586.6892,26.843336,2244.7583,3.4498901,-214.182373046875,-206.0433,81390.64,-93.08817266365828,245,24600
-179.78475952148438,-171.67493,81098.36,1596.5273,17.483042,1314.364,2.4852197,-150.52151489257812,-142.43294,80885.75,-120.25585998877713,248,24900
-135.84376525878906,-127.709366,81344.05,1032.592,8.903739,733.7172,2.8187444,-111.38269805908203,-103.36764,80150.61,-46.0009953944836,251,25200
-105.02494049072266,-96.87818,81467.62,594.2921,7.171068,1958.596,3.802402,-194.85147094726562,-186.91791,79335.625,-92.99252119981884,254,25500
-83.83741760253906,-75.69262,81448.016,301.4801,5.1440077,5796.922,2.7333047,-453.7795104980469,-445.92493,78545.72,-121.88394443645218,257,25800
-88.9059829711914,-80.783806,81221.78,384.63037,4.352802,4216.042,2.071807,-346.30712890625,-338.5029,78042.34,-100.4375229511295,260,26100
-69.80082702636719,-61.72855,80722.74,118.72699,2.783067,1862.4045,1.7984142,-186.80657958984375,-179.0528,77537.9,-106.32757494184698,263,26400
-65.63037109375,-57.629223,80011.5,66.11661,1.9860713,1358.0667,2.6402745,-153.19793701171875,-145.49512,77028.164,-80.77906423013367,266,26700
