ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch
-123676598272.0,-123676600000.0,52076.46,53260240.0,804112.4,-7.567404204353236,6809940.0,138295.16,-2673049088.0,-2673049000.0,50944.51,50
-7473953280.0,-7473953300.0,51461.902,9280758.0,288467.16,-5.9492720929306975,5947891.0,255866.16,-448916512.0,-448916500.0,50654.04,53
-2154788096.0,-2154788000.0,50956.594,5038304.5,192801.45,-12.817824314274597,4464350.5,223610.66,-80019232.0,-80019224.0,50576.42,56
-881333824.0,-881333800.0,50620.32,3768953.8,156590.7,-7.113812201651348,4169399.2,159740.42,-36811228.0,-36811224.0,50534.516,59
-289298112.0,-289298100.0,50394.758,3495621.8,139792.12,-2.4820921362838413,4189241.5,143759.4,-2743289.5,-2743284.5,50508.875,62
-157388176.0,-157388180.0,50236.68,3001051.5,143008.56,-11.064544899647972,4712740.0,293192.7,-517355.3125,-517350.25,50503.383,65
-93727344.0,-93727336.0,50090.094,2503741.0,100631.625,-7.597099943960367,4039959.0,148179.3,-2738036.0,-2738031.0,50491.28,68
-38086784.0,-38086780.0,49952.098,2326462.5,82617.11,-2.717333463076004,3574023.2,117674.15,-420626.03125,-420620.97,50482.945,71
-25157094.0,-25157090.0,49819.1,2506529.0,81536.28,-6.952493361208278,3749027.8,131184.38,-342516.03125,-342510.97,50472.344,74
-19114810.0,-19114806.0,49695.25,2278996.5,84529.81,-2.54899527547099,3794600.0,116174.95,-335443.25,-335438.22,50461.55,77
-11167500.0,-11167495.0,49574.39,2075696.5,78911.14,-3.880351856946503,3530135.0,122271.516,-321672.90625,-321667.88,50452.758,80
-5182162.5,-5182157.5,49460.727,1754336.6,58552.707,-5.674559616022586,2481087.2,90459.516,-229159.921875,-229154.88,50429.22,83
-2836673.5,-2836668.5,49345.39,1420767.8,55224.61,-2.3857836027436954,1869208.0,63105.977,-169245.984375,-169240.95,50388.453,86
-1661285.875,-1661281.0,49224.766,1219709.5,45108.79,-1.5880452773548805,1631779.0,46076.062,-690750.9375,-690745.9,50332.844,89
-850488.875,-850483.94,49100.184,1104042.8,32686.424,-15.52476777468456,1473563.0,50245.87,-133771.5,-133766.47,50273.93,92
-511050.8125,-511045.9,48972.53,869211.06,30289.387,-1.4477556275439554,1091078.2,43392.016,-103251.7890625,-103246.766,50199.742,95
-126323.96875,-126319.08,48888.117,900733.5,32183.871,-3.587732322559132,828879.9,33795.14,-79015.4609375,-79010.45,50097.047,98
-71873.5390625,-71868.66,48815.46,763085.1,21924.844,0.4005658652038771,941295.4,11806.747,-71743.3203125,-71738.32,49965.062,101
-55345.75390625,-55340.88,48731.766,545350.0,20226.527,1.5286755739974913,655877.0,20191.643,-58103.56640625,-58098.586,49811.04,104
-50728.96484375,-50724.1,48620.906,529151.4,19674.285,-7.587571451679976,610347.0,12041.316,-49507.515625,-49502.547,49678.36,107
-35527.40234375,-35522.555,48478.695,385741.72,13677.732,-5.327905044591406,388419.47,6727.5854,-30894.51171875,-30889.557,49542.438,110
-24078.001953125,-24073.172,48309.703,276240.84,7872.117,-1.280815325219707,355539.16,3479.2666,-26471.509765625,-26466.564,49450.36,113
-21999.744140625,-21994.932,48124.98,257800.06,6625.576,2.0051234204077755,221637.31,2595.0508,-16812.357421875,-16807.414,49435.227,116
-17206.17578125,-17201.383,47923.68,200411.06,5296.3965,-2.3275161894327723,239655.03,1401.8782,-17224.181640625,-17219.238,49436.953,119
-11347.1904296875,-11342.42,47704.97,126218.24,4060.7285,-5.5487229388889645,189703.62,894.7001,-13500.89453125,-13495.947,49471.227,122
-8707.212890625,-8702.464,47492.55,100309.984,2750.197,-5.255411096186661,141476.03,462.871,-9945.2470703125,-9940.294,49534.85,125
-7569.44091796875,-7564.7114,47296.4,92512.92,1848.52,-9.891181803183253,146046.6,200.68152,-10077.119140625,-10072.156,49625.336,128
-6988.23486328125,-6983.5225,47125.21,82087.91,2032.1338,-1.863126282328797,117656.43,154.03911,-8124.47412109375,-8119.498,49761.965,131
-5199.70947265625,-5195.0137,46956.805,67069.45,890.902,-9.016356855735866,70721.57,15.7822895,-4854.962890625,-4849.971,49917.84,134
-3985.85400390625,-3981.1746,46794.566,52081.383,595.8823,-5.723093676559132,61998.883,320.25763,-4470.7685546875,-4465.76,50089.555,137
-3521.51318359375,-3516.849,46640.22,47542.55,363.58057,-2.962590090925958,49398.625,92.745804,-3464.203369140625,-3459.1772,50260.836,140
-2640.856201171875,-2636.2078,46484.367,36488.906,167.52353,-1.4394331438219643,30816.305,37.39179,-2169.3466796875,-2164.299,50476.227,143
-1985.7352294921875,-1981.1027,46325.94,27374.928,110.79962,3.7145404247739875,23329.807,14.439749,-1647.244140625,-1642.1742,50699.0,146
-1648.0076904296875,-1643.3895,46182.2,23090.312,40.185204,-3.5771000531158235,29545.861,85.42831,-2115.929931640625,-2110.8364,50936.24,149
-1197.1458740234375,-1192.5419,46039.625,16690.285,13.920076,-10.70678825050462,23669.625,30.748602,-1681.3193359375,-1676.205,51143.43,152
-977.7769775390625,-973.1867,45902.508,13530.448,5.7382536,-5.561181062673753,15330.393,15.346279,-1106.622314453125,-1101.4862,51361.223,155
-1193.0113525390625,-1188.432,45792.875,16728.133,4.061369,-7.255642485720027,10878.498,8.339001,-800.6535034179688,-795.49536,51581.273,158
-1015.6295776367188,-1011.05975,45697.953,14109.342,3.8179548,-7.293080132840607,7486.5103,8.010705,-570.924072265625,-565.7454,51786.242,161
-869.9851684570312,-865.42554,45596.336,11980.789,1.4535627,-0.758393980682543,7609.2207,2.8725398,-575.770263671875,-570.57214,51981.156,164
-658.2943115234375,-653.7464,45479.4,8852.454,1.4651159,-0.8649992894767458,6096.924,3.8788905,-474.132080078125,-468.9195,52125.746,167
-618.9878540039062,-614.4542,45336.49,8270.129,1.6312789,-2.448755154611254,3279.497,2.6181717,-282.62890625,-277.41776,52111.574,170
-484.6087646484375,-480.09155,45172.125,6289.048,1.1767243,-1.7024791764160434,4901.868,2.1298883,-392.0753173828125,-386.8694,52059.258,173
-589.973876953125,-585.47504,44988.65,7849.583,0.860038,-3.0906525032503867,2742.7896,3.5439038,-246.923583984375,-241.72647,51971.117,176
-14692.5361328125,-14688.058,44788.28,5629.8545,0.8809398,-8.35687740733784,2819.21,0.5149082,-250.02574157714844,-244.84799,51777.52,179
-382.1424865722656,-377.6881,44543.68,4780.584,0.6901157,0.6266255403015724,2989.8872,0.758446,-261.7131042480469,-256.5621,51510.04,182
-309.9147033691406,-305.48633,44283.875,3713.6865,0.67929256,0.15513018909437948,1641.9221,105.152176,-241.11228942871094,-235.98929,51230.055,185
-313.5155944824219,-309.10806,44075.336,3767.7197,0.6282038,-5.566957535873496,4063.0134,71.36541,-382.0538330078125,-376.95605,50977.688,188
-260.7257385253906,-256.3421,43836.38,2989.6528,0.4567079,2.4304497147747415,2003.7405,45.475304,-225.17819213867188,-220.09073,50874.594,191
-220.2317657470703,-215.86987,43618.867,2391.6606,0.44566447,-3.53830890084016,1784.883,80.39984,-233.9874725341797,-228.91379,50736.78,194
-3663.08740234375,-3658.7454,43419.69,2581.8171,0.8701427,-4.653717952267058,12913.074,35.080578,-956.3231811523438,-951.26575,50574.207,197
-191.3137664794922,-186.99176,43220.047,1964.4001,0.49529138,-16.76449534631244,3275.8733,16.621384,-1122.22314453125,-1117.1791,50440.797,200
-69.53652954101562,-64.859505,46770.227,155.09402,0.93749464,-18.30989890265814,1754.3579,8.370817,-183.13671875,-178.10788,50288.406,203
-59.806854248046875,-55.716434,40904.21,27.466297,0.18853101,-10.161033489567677,1061.831,7.4271226,-135.62001037597656,-130.60765,50123.543,206
-60.98333740234375,-57.221783,37615.53,50.23414,0.13637368,0.7792166727496805,1591.2981,3.4979937,-168.7734375,-163.77667,49967.586,209
-58.48744201660156,-54.914818,35726.227,16.172958,0.13322756,-11.756994578412305,510.70593,0.75841033,-93.7816162109375,-88.80174,49798.766,212
-90.60526275634766,-87.219604,33856.594,493.74057,0.11684402,-8.700335702336787,608.92395,0.5428356,-100.2669906616211,-95.302055,49649.348,215
-57.554588317871094,-54.325905,32286.852,7.711755,0.10904482,-29.09057398311439,466.95508,0.35638726,-90.51731872558594,-85.56918,49481.375,218
-57.300140380859375,-54.212704,30874.383,6.160116,0.09692368,-15.011887854511372,4425.213,0.35758358,-358.3454895019531,-353.41595,49295.344,221
-58.30839538574219,-55.35489,29535.055,22.626377,0.13822556,-19.152438878483807,562.9341,0.3461643,-96.96742248535156,-92.056946,49104.8,224
-57.61994171142578,-54.73605,28838.93,13.528636,0.13347456,-6.141850126808349,396.92578,0.6362618,-85.91912841796875,-81.01985,48992.758,227
-57.04462814331055,-54.221695,28229.344,6.2196794,0.10425316,-8.856131273949707,384.92572,0.44528008,-84.96471405029297,-80.078606,48861.055,230
-56.90348434448242,-54.13475,27687.348,4.546671,0.14306413,-12.950300227232148,1419.8508,0.5044955,-155.01263427734375,-150.14963,48630.066,233
-56.808616638183594,-54.099613,27090.04,3.0235205,0.08678602,-11.604446788340447,472.10547,0.5517054,-90.88986206054688,-86.049866,48399.984,236
-56.52995300292969,-53.89162,26383.328,1.7793403,0.060504224,-6.9151287562297465,1042.1226,0.29356897,-129.26773071289062,-124.44691,48208.176,239
-56.381961822509766,-53.83003,25519.316,1.1339114,0.034020476,0.7949737050332761,297.07437,0.27189952,-78.82015228271484,-74.01659,48035.688,242
-71.28255462646484,-68.83476,24477.953,61.674797,16.154097,-6.446480912170834,405.24084,0.5690292,-86.32246398925781,-81.53702,47854.438,245
-56.63616943359375,-54.200756,24354.117,3.2961755,0.365658,-11.654403534387091,394.88373,0.5073194,-85.56969451904297,-80.79442,47752.75,248
-56.42753219604492,-54.00949,24180.426,2.9003372,0.122585595,-11.792764196673138,83.63459,0.22816983,-64.3064956665039,-59.54403,47624.633,251
-56.2476806640625,-53.855972,23917.066,1.3167577,0.05408252,-12.506873271354534,90.11148,0.20977454,-64.71453094482422,-59.96986,47446.695,254
-57.143367767333984,-54.76047,23828.953,14.054491,0.11698198,-11.462373777972456,35.926594,0.39532137,-61.15154266357422,-56.428852,47226.92,257
-56.566837310791016,-54.193428,23734.11,6.135255,0.07091483,-22.902062213702855,91.460144,0.46178606,-64.93036651611328,-60.231647,46987.22,260
-57.9355354309082,-55.576904,23586.324,26.774094,0.051555183,-13.815921118709928,191.16731,0.2234187,-71.48017883300781,-66.81731,46628.742,263
-56.22792434692383,-53.8869,23410.23,1.9628401,0.035175525,-15.66421476553928,404.71674,22.57817,-101.023681640625,-96.39462,46290.62,266
-56.15606689453125,-53.841328,23147.406,1.3319567,0.030914396,-14.051303225303146,266.5704,7.867206,-81.6885757446289,-77.09202,45965.582,269
-57.60841751098633,-55.30337,23050.457,22.79121,0.045611024,-22.13901521724663,213.96628,7.09805,-77.57475280761719,-73.011955,45628.0,272
-57.385406494140625,-55.0903,22951.062,19.621704,0.047681965,-2.5024973707491247,329.48297,73.45455,-130.2579345703125,-125.730576,45273.57,275
-62.51221466064453,-60.2343,22779.164,97.88015,0.441835,-25.253133013266957,704.7249,56.199318,-143.95843505859375,-139.4461,45123.367,278
-49.724674224853516,-47.462673,22620.0,11.005784,0.044202406,-15.616514833000773,613.29913,63.413303,-142.6543731689453,-138.14107,45132.99,281
-51.870277404785156,-49.627663,22426.164,6.2638826,0.03575097,-18.057969940743106,350.7329,20.12447,-95.5942611694336,-91.0813,45129.61,284
-53.8203239440918,-51.60421,22161.125,3.8907034,0.042399563,-13.883282600560982,319.79944,15.103091,-90.10051727294922,-85.59026,45102.508,287
-53.56510925292969,-51.387367,21777.43,2.9207149,0.028421354,-40.358779657562025,235.5311,5.765479,-78.07511901855469,-73.56947,45056.453,290
-53.218955993652344,-51.096542,21224.125,2.1526775,0.026362183,3.229509705198712,151.16312,3.3652163,-70.73674774169922,-66.23629,45004.605,293
-53.108604431152344,-51.059532,20490.734,1.448705,0.021242034,-3.6070262033542297,507.10965,3.6490097,-95.0013656616211,-90.51439,44869.773,296
-52.9367790222168,-50.977806,19589.73,1.0683194,0.029614592,-14.819256273685868,222.63094,5.80579,-77.19551086425781,-72.72383,44716.82,299
-52.79275131225586,-50.93455,18582.004,0.8381921,0.017782232,-14.531629684907601,114.45623,2.266189,-67.46446990966797,-63.008736,44557.344,302
-52.4506721496582,-50.69471,17559.64,1.2166235,0.016281933,-8.112109572692242,83.31773,2.5254812,-65.51541137695312,-61.077126,44382.9,305
-49.408836364746094,-47.73937,16694.664,8.298586,0.40243262,-9.482717443576657,38.436356,0.75222456,-61.25543212890625,-56.840187,44152.45,308
-46.22917175292969,-44.579285,16498.87,1.4352428,0.06739369,-8.754194017016017,45.627888,2.610056,-62.96763610839844,-58.583973,43836.65,311
-45.3433723449707,-43.712852,16305.184,1.2156262,0.030515289,-5.92500008234439,62.493614,0.7882727,-62.831817626953125,-58.49248,43393.375,314
-36.86363983154297,-35.258446,16051.932,0.81101346,0.028058974,1.8790630246705928,11.39498,0.43741274,-59.077880859375,-54.79734,42805.414,317
-33.776432037353516,-32.19731,15791.207,3.2149878,0.037539147,-13.846126101688263,35.344112,0.41256908,-60.60141372680664,-56.401108,42003.066,320
