ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-181237661696.0,-181237660000.0,80424.03,82319290.0,1667371.2,12546976.0,954382.4,-1482042112.0,-1482042100.0,79691.26,3.185139847516247,161,10054
-14482326528.0,-14482327000.0,80147.31,21658990.0,627697.25,11857160.0,1042722.56,-234620816.0,-234620820.0,79576.75,6.940492475389424,163,10229
-4192266240.0,-4192266200.0,79890.53,14960058.0,843707.8,11549012.0,1059131.8,-22646912.0,-22646904.0,79549.92,7.533957442305163,168,10556
-606714880.0,-606714900.0,79629.125,13234496.0,831562.6,11570577.0,1240150.1,-10958722.0,-10958714.0,79539.31,3.8744755415388084,172,10844
-244417008.0,-244417010.0,79531.0,13398020.0,905115.1,10611526.0,958363.0,-1448079.0,-1448071.0,79522.56,9.988235464882814,176,11128
-86879376.0,-86879370.0,79444.89,13749815.0,843885.06,10030222.0,775545.9,-1223873.75,-1223865.8,79517.02,1.5310828383405115,180,11412
-19605556.0,-19605548.0,79399.13,11393833.0,802942.4,9374677.0,832326.1,-3596673.25,-3596665.2,79510.04,6.010885244255675,185,11759
-3200462.0,-3200454.0,79389.266,10024632.0,775502.5,9091940.0,709387.44,-1095315.75,-1095307.8,79497.3,3.348711493252529,189,12014
-963279.0,-963271.06,79372.766,8801420.0,543314.2,7493601.0,588145.1,-905118.0,-905110.06,79485.914,-0.043485368339638425,194,12320
-854927.5625,-854919.6,79348.52,7033792.5,559936.5,6844189.5,433296.3,-1001515.3125,-1001507.4,79451.234,9.20272457024082,198,12618
-758763.625,-758755.7,79301.2,6363505.0,484870.56,5654821.5,346783.44,-617368.375,-617360.44,79410.22,4.0050982235032455,202,12902
-1136207.875,-1136200.2,76392.39,1899477.0,101604.52,6118234.0,251970.92,-5145583.0,-5145575.0,79340.48,9.994906380966848,207,13282
-108952.6171875,-108945.04,75813.66,1271523.5,33771.273,4634107.5,194117.25,-444993.40625,-444985.47,79249.94,7.240423156899165,210,13528
-86759.203125,-86751.625,75806.67,1052140.5,22911.908,3995724.0,135656.17,-362236.28125,-362228.38,79123.7,9.608126678056417,215,13878
-64052.3828125,-64044.793,75904.88,825413.2,12028.232,3311290.0,87189.016,-283125.65625,-283117.75,78975.3,6.214892240808496,218,14131
-50355.76953125,-50348.168,76000.14,661109.5,8217.571,2533102.8,61292.938,-212944.28125,-212936.4,78822.11,3.9667778737944412,223,14403
-38389.70703125,-38382.086,76216.25,521147.16,4530.1934,2646310.5,44613.73,-209318.3125,-209310.44,78823.21,6.562380069561617,227,14719
-28230.79296875,-28223.145,76480.7,391178.94,2514.0151,1999474.0,30652.121,-156100.9375,-156093.06,78756.36,2.6991388982372446,231,15001
-21596.3984375,-21588.717,76811.01,302791.75,1548.3088,1667620.0,15926.342,-123680.5703125,-123672.7,78694.41,10.674615339844278,235,15301
-15913.8193359375,-15906.098,77221.305,226259.9,803.6519,1373172.2,11002.468,-100424.1171875,-100416.25,78659.28,4.365639466648661,240,15638
-10548.52734375,-10540.739,77880.164,152549.5,245.70744,1187551.6,3029.8298,-82468.7109375,-82460.85,78628.89,10.074774080524564,244,15928
-7734.74609375,-7726.909,78369.25,112654.234,76.92281,933827.0,1415.1531,-64207.140625,-64199.28,78608.42,6.9872576338355605,248,16258
-6176.29248046875,-6168.398,78942.97,90212.95,17.866074,651463.44,476.0661,-44464.80859375,-44456.95,78605.66,3.0637399641258622,252,16505
-4752.94873046875,-4744.988,79611.79,69330.125,2.616314,498181.34,138.41672,-33864.09765625,-33856.234,78642.39,4.8391016074260635,257,16858
-4366.23046875,-4358.191,80396.52,63631.438,0.87238663,386546.22,26.436699,-26234.25,-26226.371,78781.484,-1.5129239400943753,262,17135
-2886.020751953125,-2877.8975,81232.97,41759.54,0.46763673,269540.1,10.738197,-18306.1171875,-18298.219,78983.5,8.5761105199402,267,17476
-3595.319580078125,-3587.1038,82158.586,52241.676,0.32708138,201669.56,7.405284,-13711.24609375,-13703.325,79205.55,11.042210155030993,270,17717
-1881.4737548828125,-1873.2126,82611.625,26914.04,0.28333515,178533.3,3.3879514,-12142.9794921875,-12135.031,79481.03,2.5317945166435796,275,18006
-1589.4287109375,-1581.1079,83207.56,22597.11,0.30058467,138442.16,3.2391548,-9430.0400390625,-9422.057,79833.84,0.8910667353089913,280,18307
-1320.7794189453125,-1312.3914,83880.36,18626.383,0.26133537,99439.66,1.0781653,-6789.41552734375,-6781.3877,80277.93,3.654703579093304,285,18601
-1170.01904296875,-1161.5452,84738.516,16395.613,0.4155729,155705.42,1.1114848,-10596.86328125,-10588.782,80813.43,2.1103869693071178,290,18933
-848.3080444335938,-839.73883,85692.09,11580.96,6.312128,50273.293,0.58345747,-3462.201171875,-3454.0813,81199.445,4.156263018949885,294,19257
-789.9769897460938,-781.3612,86157.7,10768.246,1.3123374,40630.688,1.1239927,-2810.114990234375,-2801.9546,81605.18,19.435065452643254,298,19553
-1381.545654296875,-1372.9093,86363.695,19518.463,0.48723876,32438.398,1.3005567,-2255.92333984375,-2247.7212,82021.47,9.346814158032164,302,19839
-1097.330078125,-1089.5466,77834.95,15333.014,0.27531034,26296.414,0.38298497,-1839.7310791015625,-1831.4868,82442.19,6.259942135713698,306,20116
-1854.360595703125,-1846.6549,77057.34,26521.477,0.29231262,13047.969,0.34040606,-943.2428588867188,-934.967,82758.766,3.1656693711140633,310,20445
-1239.9208984375,-1232.2106,77103.44,17441.76,0.2312206,38619.027,0.3940416,-2673.6474609375,-2665.3367,83106.914,4.549037559736576,314,20729
-877.87548828125,-870.15094,77245.45,12090.742,0.277152,11285.013,0.26738358,-823.9463500976562,-815.62244,83239.38,6.739334081416562,318,21014
-779.8764038085938,-772.1349,77415.266,10642.784,0.22381845,8867.778,0.31800866,-660.4139404296875,-652.0882,83257.34,4.51957517860497,323,21352
-772.8856201171875,-765.11395,77716.44,9414.072,112.719345,5824.5093,0.41054785,-454.539794921875,-446.21994,83198.47,1.7890603950136779,327,21633
-582.348388671875,-574.5493,77990.484,7447.4375,27.76432,132250.97,0.7192156,-9009.7373046875,-9001.408,83295.89,12.984869207677479,332,21962
-334.95184326171875,-327.11102,78408.086,4005.8135,6.2596073,27462.574,0.3354419,-1918.6563720703125,-1910.3661,82903.375,11.02877079396171,335,22207
-252.43743896484375,-244.56984,78675.95,2811.2498,3.73569,15227.773,0.38265216,-1090.751953125,-1082.4979,82540.766,5.964034739675306,340,22540
-161.10438537597656,-153.19334,79110.45,1476.4796,2.1755328,12703.904,0.55837935,-920.0422973632812,-911.83234,82099.42,1.7284738869282978,344,22851
-118.2952651977539,-110.357086,79381.78,851.03357,1.4162055,6200.784,1.1314843,-480.3383483886719,-472.16943,81689.23,4.846585691139004,348,23139
-95.06753540039062,-87.132904,79346.3,512.9597,0.90262234,5576.6123,0.4903149,-437.62811279296875,-429.49933,81287.9,6.57752546512621,352,23439
-146.7858123779297,-138.87717,79086.45,1271.866,1.4802513,6319.962,7324.167,-5443.64697265625,-5435.559,80877.15,-0.4544133108523094,356,23707
-85.92230987548828,-78.048615,78736.98,382.11365,0.5623729,6655.3594,115.195496,-588.1786499023438,-580.1139,80647.84,5.6982831950166455,361,24057
-83.03288269042969,-75.22077,78121.11,342.57324,0.33740145,4949.0215,39.635902,-421.5746154785156,-413.52063,80539.94,2.953708314917609,365,24329
-73.22586059570312,-65.47295,77529.11,198.56683,0.3325985,3588.9644,14.082865,-312.2390441894531,-304.19763,80414.13,3.1235230282845046,369,24643
-70.7418441772461,-63.065765,76760.77,164.01021,0.23089088,2337.948,4.1691585,-220.86520385742188,-212.83594,80292.61,7.279494436204646,374,24952
-72.26861572265625,-64.695816,75727.984,187.88062,0.25276023,1747.5637,1.9966192,-179.43507385253906,-171.41591,80191.7,9.989854562066805,378,25228
-593.8004760742188,-586.3202,74803.03,7871.4033,2.7628715,2401.6475,1.0739595,-223.062255859375,-215.05186,80103.94,4.5126134735964465,382,25532
-122.75438690185547,-115.31786,74365.2,822.7633,11.57433,928.8312,0.72168756,-123.15077209472656,-115.151505,79992.695,8.167794463944263,387,25868
-86.0786361694336,-78.68555,73930.914,370.7445,2.6405556,544.7677,0.413468,-96.93962097167969,-88.95426,79853.56,10.104643518812516,391,26132
-77.56720733642578,-70.21541,73517.96,262.92426,0.90531236,398.19684,0.35746107,-86.96183776855469,-78.99827,79635.72,6.8210711300290585,396,26436
-68.1588363647461,-60.871597,72872.36,130.20111,0.36923435,237.83061,0.2642826,-75.99952697753906,-68.08361,79159.17,1.9135438644128266,400,26702
-67.36832427978516,-59.91166,74566.69,114.656235,0.50512195,121.22207,0.32527632,-68.10360717773438,-60.234257,78693.49,7.131807831277329,405,27017
-94.75716400146484,-87.90763,68495.305,525.77216,0.76628417,24306.514,0.35651764,-1704.6192626953125,-1696.817,78022.81,6.307942397968179,409,27320
-84.07401275634766,-77.26347,68105.375,373.2127,0.29216796,4815.98,1.1652592,-386.2568664550781,-378.48584,77710.23,4.509200089269737,414,27667
-124.83678436279297,-118.04456,67922.18,976.0792,0.27228653,2447.9946,0.39078626,-225.47581481933594,-217.72578,77500.305,1.747087166567398,418,27923
