time_sampling,AverageReturn,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after,Epoch
0.308342695,-35.87381544,27.28781454,0.015191707,-86.05711344,6.566589743,1,0.002455711,0.02737546,0.5533447,0.15377313,-35.87381544,0.038276434,1.004642591,0.891238865,1
0.353646278,-40.56034063,53.7646378,18.37510354,-159.3738349,5.360570096,1,0.002403975,0.026954174,0.49594322,0.20503213,-36.34246796,0.046756506,0.953826152,0.823598638,2
0.276850462,-43.51316661,16.15931564,-24.73011603,-84.70602617,9.501081077,1,0.00249505,0.027356863,0.578806,0.10322456,-37.05953782,0.036620617,0.525966996,0.364331646,3
0.277842045,-18.30527661,22.52744027,11.45962952,-70.07118091,9.299779579,1,0.002430916,0.027000666,0.5878912,0.071294956,-35.1841117,0.037540197,1.693115054,0.82961338,4
0.280549765,-25.66939167,20.40312972,8.947397124,-56.79491789,6.83706043,1,0.002414227,0.029818296,0.57000446,0.08487663,-34.2326397,0.050887823,0.711972542,0.71210891,5
0.40932703,-34.81936984,18.06632194,-6.049153497,-68.19137528,8.184636372,1,0.01535821,0.034843445,0.5848584,0.116289474,-34.29131271,0.036698103,0.669940499,0.660941882,6
0.281621456,-12.03016208,7.721374724,-0.955100203,-25.11600491,10.44667583,1,0.002427101,0.027176142,0.5771712,0.069316134,-32.06519765,0.036761045,1.039847677,0.796563198,7
0.279901981,11.88017554,18.25591418,40.24304441,-16.89290486,10.71524309,1,0.002563238,0.029086113,0.41352293,0.07867258,-27.67066033,0.051038265,1.793283524,1.196039078,8
0.278192282,7.094645727,13.81792776,28.77079766,-25.91567356,8.357786783,1,0.002351761,0.033981323,0.65825254,0.08736144,-24.19412972,0.076359987,1.236335091,1.044052375,9
0.295857191,16.29792394,13.49350667,37.71008723,-1.519146356,14.3645055,1,0.002438307,0.027327299,0.56258595,0.028938632,-20.14492436,0.066385269,1.055275327,0.915073037,10
0.283916712,29.2021235,11.19955234,45.97083562,7.230801763,9.416332995,1,0.002431393,0.027655363,0.65364635,0.099637374,-15.21021957,0.037396431,0.935353881,0.815593103,11
0.278647423,31.68575991,10.41090728,53.35623256,14.8872401,7.669676991,1,0.002408504,0.027561426,0.6565553,0.08799638,-10.52062162,0.037081718,0.809209669,0.647850169,12
0.284191132,40.888001,15.40926377,67.15398056,11.51912378,8.678601582,1,0.002429247,0.027347803,0.60985804,0.09485026,-5.379759362,0.039456129,0.733196344,0.55510913,13
0.289361,34.59945834,19.3861007,55.84714675,-6.911094533,9.958589069,1,0.002808094,0.027043104,0.54622024,0.07426712,-1.381837591,0.036693573,0.542476266,0.446145081,14
0.281905651,39.72814244,18.69652755,58.9633777,7.412733579,13.24929267,1,0.002457619,0.030375719,0.4921095,0.07470757,2.729160412,0.042301416,0.438763248,0.412612946,15
