ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-12657310720.0,-12657311000.0,75083.88,13470568.0,149995.77,8012716.0,98083.06,-608619.75,-608612.4,74043.56,14.11432661951614,150,10006
-96766800.0,-96766790.0,74623.625,9312211.0,128213.86,14.234372345814327,5810565.0,86737.95,-451928.5,-451921.1,73951.82,153,10202
-4181970.75,-4181963.2,73960.195,8239336.5,136884.75,20.888926862637856,4817370.5,68802.32,-372584.71875,-372577.3,73945.47,158,10520
-1226951.375,-1226944.0,73781.625,5612569.5,86421.77,75.27825645611063,3162497.5,51660.324,-249003.765625,-248996.38,73943.64,161,10813
-340051.8125,-340044.44,73778.47,4453180.5,57143.92,13.98195740067299,2600975.8,26895.262,-194248.96875,-194241.58,73940.25,165,11132
-255783.625,-255776.25,73776.016,3233040.5,54625.414,20.798325164882453,1759976.8,33303.133,-141676.609375,-141669.22,73938.89,170,11445
-156030.90625,-156023.53,73726.31,1948815.5,35632.25,13.506026216097567,1236515.6,21296.957,-98130.9296875,-98123.54,73926.49,176,11736
-95220.125,-95212.766,73616.59,1183441.8,22302.766,29.368740257141244,986256.06,32234.578,-88597.6875,-88590.3,73898.484,181,12069
-61601.94140625,-61594.59,73521.92,687938.9,22171.744,26.740152363479314,834128.7,14746.646,-66469.9140625,-66462.52,73936.11,185,12321
-47046.78515625,-47039.438,73468.26,522513.38,17204.518,23.73091831124475,482122.75,12512.534,-41138.73828125,-41131.344,73946.24,190,12659
-34222.6171875,-34215.266,73505.51,377476.12,12756.541,15.259834284582146,543361.0,11388.49,-44521.98046875,-44514.58,74035.47,195,12960
-25718.81640625,-25711.465,73507.19,283853.7,9551.767,16.174934695342994,614436.75,7795.4014,-46900.15625,-46892.746,74094.14,199,13246
-48413.71484375,-48406.305,74094.14,621662.1,9309.622,21.253288311897762,321740.75,4917.808,-25146.912109375,-25139.502,74107.11,204,13552
-6569.15185546875,-6562.0967,70550.72,76930.91,1944.8975,13.600338419888963,254108.75,4829.8955,-20510.92578125,-20503.512,74133.625,209,13856
-4940.9814453125,-4933.923,70585.59,60122.383,1219.615,22.113540782282428,180383.25,3747.5212,-14789.68359375,-14782.266,74175.07,213,14121
-3854.279296875,-3847.1875,70917.07,48290.547,796.8097,12.851095794831581,206983.06,2953.699,-16052.484375,-16045.052,74322.09,218,14425
-3350.200927734375,-3343.055,71460.46,43215.688,559.28326,13.150163344783033,131697.98,1495.4602,-9971.3740234375,-9963.933,74414.63,223,14747
-2405.49755859375,-2398.2913,72063.44,31128.75,371.79456,45.61076708110458,101076.516,1226.3988,-7717.23193359375,-7709.782,74496.766,226,15020
-2033.6519775390625,-2026.3964,72555.65,27141.57,220.9219,17.43680097459566,93815.17,702.8397,-6871.60400390625,-6864.1436,74604.61,231,15302
-1237.33251953125,-1229.9683,73642.63,16478.912,110.21723,18.721494665144597,80645.87,593.6892,-5906.62451171875,-5899.149,74756.9,236,15639
-719.4921875,-711.99194,75002.42,9324.49,60.188213,13.640161222368597,62066.324,325.92365,-4468.2236328125,-4460.7246,74992.3,241,15952
-388.72320556640625,-381.05505,76681.38,4767.5186,26.82319,12.882594986872116,47424.855,232.34473,-3414.181396484375,-3406.648,75335.59,246,16254
-239.99716186523438,-232.20535,77918.02,2703.7642,13.226831,11.849048361726156,35086.04,127.13548,-2508.094482421875,-2500.5168,75777.25,250,16514
-197.26126098632812,-189.40126,78599.97,2106.3975,9.707157,16.647108902960337,25244.959,64.85301,-1800.07275390625,-1792.4489,76239.125,255,16855
-162.92550659179688,-155.00047,79250.35,1615.2437,7.9846644,15.660720198031433,18167.96,38.519257,-1303.4188232421875,-1295.7458,76729.875,259,17129
-121.74652862548828,-113.787415,79591.12,1034.4188,5.162039,10.000076813861831,14535.687,20.104689,-1045.2208251953125,-1037.4976,77232.555,264,17417
