ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch
-124349177856.0,-124349180000.0,105200.66,53263292.0,807753.7,-7.67175996032284,6581437.0,95085.72,-2307039488.0,-2307039500.0,303.79688,50
-7477632512.0,-7477632500.0,104610.06,9675817.0,275367.12,-4.54001751796938,5379950.0,86355.91,-551911488.0,-551911500.0,494.09375,53
-2346584320.0,-2346584300.0,104078.56,5474279.5,190674.16,-10.066681129684186,4658379.0,69454.67,-123182328.0,-123182330.0,627.21875,56
-997038784.0,-997038800.0,103669.72,3941653.8,158765.12,-6.212020682486791,4510443.5,86686.16,-57094984.0,-57094984.0,711.54785,59
-408470912.0,-408470900.0,103368.836,3722146.5,161739.98,-6.501891890533314,4770497.0,72232.22,-12473193.0,-12473193.0,744.33496,62
-143631008.0,-143631000.0,103155.97,3214632.8,138941.38,-12.741237337299667,4516563.0,95055.09,-1217714.125,-1217714.0,762.09766,65
-35287376.0,-35287376.0,103029.81,2849623.2,113480.086,-7.083535586203799,3961873.5,64072.09,-311500.5,-311500.44,780.3594,68
-17144868.0,-17144868.0,102971.016,2793352.0,98353.195,-2.3699852909256625,3757774.5,111032.13,-329466.40625,-329466.3,800.5801,71
-2871767.75,-2871767.8,102922.55,2864950.0,109063.945,-5.381964026627294,2740557.2,114349.69,-489430.0625,-489429.97,821.9287,74
-3038065.75,-3038065.8,102880.766,2772435.0,101532.23,-1.3720196512464684,3020748.5,63503.594,-247432.109375,-247432.03,838.87695,77
-1744375.875,-1744375.9,102850.875,2748379.5,93738.625,-4.902437675067466,2169159.2,70364.94,-194450.0,-194449.9,876.76953,80
-486354.3125,-486354.3,102830.11,2225334.2,76898.78,-6.785925976681135,1864816.2,41683.684,-154447.921875,-154447.83,897.2031,83
-585941.1875,-585941.2,102816.69,1697245.2,63784.89,0.6227693883534688,1483181.6,27120.21,-118768.828125,-118768.734,929.62305,86
-233427.203125,-233427.2,102795.26,1483495.0,55294.824,-3.1114461763098333,1168851.6,30407.2,-706273.4375,-706273.3,996.8291,89
-118165.765625,-118165.766,102747.89,1284464.8,35170.977,-14.172731483979831,1194209.9,40854.695,-108508.609375,-108508.5,1055.667,92
-104965.6796875,-104965.68,102688.17,1105294.2,43096.664,-1.514481681863489,911378.75,22765.451,-77129.546875,-77129.43,1146.0986,95
-84763.84375,-84763.84,102622.57,897617.0,35122.32,-1.5139363021374523,704014.9,24026.705,-63951.19140625,-63951.062,1279.3613,98
-77666.9296875,-77666.93,102533.086,835293.9,30977.158,-0.4073043413077837,629136.6,20688.773,-56625.6640625,-56625.523,1412.5596,101
-45370.828125,-45370.83,102420.38,487723.12,17996.38,0.8067832171292714,508019.06,11445.719,-42175.38671875,-42175.23,1568.2578,104
-51098.4765625,-51098.477,102298.695,518511.53,21541.098,-5.8180039476533025,522913.44,10254.395,-42377.13671875,-42376.957,1777.5576,107
-41199.6640625,-41199.664,102165.28,406984.25,16721.05,-5.588929319312671,352729.0,5032.093,-27327.3671875,-27327.166,2012.1602,110
