ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch
-210225594368.0,-210225600000.0,81221.31,70594664.0,2868696.0,5.217846498303671,16592725.0,360378.72,-4254424576.0,-4254424600.0,80294.89,50
-7485744128.0,-7485744000.0,80545.99,20449188.0,197211.03,-10.523840150840044,15378419.0,278463.56,-1634335360.0,-1634335400.0,80105.64,53
-1080422656.0,-1080422700.0,80205.664,16254646.0,371399.0,-16.152146771158424,12724535.0,231057.72,-101641240.0,-101641230.0,80033.55,56
-395725952.0,-395725950.0,80070.97,14636224.0,357868.44,-3.6040217873425364,13854126.0,532828.94,-92158360.0,-92158350.0,80024.016,59
-110913520.0,-110913510.0,79994.4,15149444.0,418504.0,-26.49962390851846,13358263.0,429153.2,-1194381.625,-1194373.6,80002.414,62
-51782288.0,-51782280.0,79936.62,13141629.0,388964.12,-16.156132360712924,12358474.0,420597.75,-15240998.0,-15240990.0,79986.516,65
-26152758.0,-26152750.0,79891.914,13468718.0,423069.44,-10.688586606536656,11737610.0,500927.56,-4468470.0,-4468462.0,79975.89,68
-12334559.0,-12334551.0,79870.05,12180975.0,347290.84,-34.01934020545007,10387536.0,236260.6,-18718260.0,-18718252.0,79971.086,71
-6697129.5,-6697121.5,79850.375,12110745.0,377482.8,-15.04249840008266,11307763.0,242899.9,-1303356.125,-1303348.1,79956.34,74
-1162628.25,-1162620.2,79831.84,11445536.0,284085.38,-22.619159578464586,7877115.0,196767.34,-666235.375,-666227.4,79936.766,77
-1070138.75,-1070130.8,79816.11,9168707.0,271366.75,-5.405851953842885,8181072.0,656429.75,-997846.0625,-997838.06,79927.32,80
-702740.4375,-702732.44,79793.21,8399626.0,180859.66,-5.536701589685898,7065562.0,263144.7,-656235.4375,-656227.44,79889.25,83
-698856.625,-698848.6,79758.766,7830120.0,242701.9,-17.089736476475505,8130546.5,280831.5,-1688208.875,-1688200.9,79869.125,86
-836949.5625,-836941.56,79705.93,6279406.5,163634.0,-16.22345337583066,6108478.0,200632.77,-549171.5,-549163.5,79819.99,89
-513535.78125,-513527.8,79631.8,5642694.0,154117.14,-14.90932872412911,4901322.5,183677.52,-456012.90625,-456004.94,79747.81,92
-471751.09375,-471743.12,79538.58,4938903.0,173520.9,-26.14961233556405,4204385.0,138312.16,-378155.0625,-378147.1,79655.33,95
-367274.4375,-367266.5,79422.305,4253534.0,117224.31,-10.734089990820651,3378674.5,119751.34,-309721.5,-309713.56,79530.15,98
-299317.9375,-299310.0,79268.67,3409781.0,100868.33,-5.5255874172802555,2626564.0,196244.8,-310589.28125,-310581.34,79418.76,101
-248129.46875,-248121.56,79091.516,2776700.0,88927.445,-31.823995938234674,2152382.0,120407.766,-227185.359375,-227177.44,79291.88,104
-209182.078125,-209174.19,78909.17,2433254.2,65715.13,-7.826586569328492,1630598.2,147574.3,-210260.421875,-210252.5,79159.91,107
-198806.875,-198799.0,78679.875,2262487.8,67459.22,-14.706470840631283,1380445.2,98851.61,-160363.65625,-160355.75,79030.516,110
-169693.390625,-169685.55,78449.164,1963960.8,52879.188,-0.5507922117527005,1031848.94,42415.53,-98586.0078125,-98578.11,78955.984,113
-134329.75,-134321.94,78198.42,1540983.5,44324.71,-17.83598259614845,948368.5,83038.01,-120425.3359375,-120417.445,78909.61,116
-104802.234375,-104794.44,77956.336,1255523.0,29234.693,-18.85993263181487,523312.0,41498.297,-63553.82421875,-63545.938,78885.72,119
