ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-3773614336.0,-3773614300.0,31715.102,2396091.5,38795.562,859268.8,8969.502,-83241320.0,-83241320.0,31231.273,-24.938616742488954,49,5000
-77883968.0,-77883970.0,31297.652,1013342.1,9419.234,846285.9,8060.036,-30756224.0,-30756220.0,31018.29,-4.263056483086895,50,5100
-17231208.0,-17231204.0,31153.203,954752.0,10416.231,798060.0,7595.093,-21672480.0,-21672476.0,30873.348,-0.4955695119653267,53,5400
-3678984.75,-3678981.8,30988.469,793205.25,8756.504,646146.8,10799.221,-4338628.0,-4338625.0,30775.727,58.04668909435978,56,5700
-1437220.0,-1437216.9,30908.75,633704.5,10789.054,490546.62,11396.014,-1605203.875,-1605200.8,30718.414,7.84112363318857,59,6000
-529514.0625,-529511.0,30873.629,493577.8,10176.709,408949.9,7318.3477,-1187781.5,-1187778.4,30680.945,8.56990586022631,62,6300
-193510.109375,-193507.02,30870.184,372773.72,10260.033,276975.94,9292.836,-517816.25,-517813.2,30666.047,49.92660467630297,65,6600
-76712.2265625,-76709.14,30876.64,287244.53,10147.244,264374.12,11131.102,-417815.21875,-417812.16,30669.844,14.369625025522243,68,6900
-32998.546875,-32995.46,30877.492,215780.5,8768.703,197667.0,7723.431,-207863.703125,-207860.64,30686.027,-80.47893376814595,71,7200
-17823.0703125,-17819.984,30857.96,167584.61,6576.753,147236.92,6591.2866,-129576.5859375,-129573.516,30732.047,-3.410584728925903,74,7500
-12948.65234375,-12945.571,30815.305,128911.23,5816.621,117398.89,6376.4243,-94610.796875,-94607.72,30802.742,38.742495638425495,77,7800
-9766.2001953125,-9763.127,30736.21,103295.31,3960.355,98049.8,3906.1536,-53247.671875,-53244.582,30915.574,1.214427283379011,80,8100
-6634.736328125,-6631.673,30634.68,74420.34,2280.6318,84198.14,3034.1582,-32063.99609375,-32060.889,31066.727,-11.895264485117277,83,8400
-5310.37890625,-5307.3257,30534.617,55723.434,2193.1187,62045.406,2272.908,-19348.591796875,-19345.467,31255.195,-24.5539873677594,86,8700
-3362.544189453125,-3359.4995,30447.648,36665.215,1221.1552,49195.445,1700.8823,-11710.0458984375,-11706.896,31494.484,-15.022930437765082,89,9000
-2261.36181640625,-2258.3267,30350.703,25273.34,733.302,35317.273,1089.6971,-8411.1796875,-8408.003,31769.297,-12.29482836665561,92,9300
-1474.74658203125,-1471.7183,30283.68,16793.293,418.7576,20162.633,531.77795,-4784.61865234375,-4781.409,32094.555,-10.668324105229281,95,9600
-939.7509155273438,-936.72394,30269.785,10457.595,261.97424,15683.188,483.4074,-3851.181640625,-3847.934,32476.066,-14.670060797589723,98,9900
-543.6537475585938,-540.62,30337.547,6102.795,112.08741,6953.534,180.67844,-1513.5074462890625,-1510.206,33014.523,-18.3762597376939,101,10200
-1517.44287109375,-1514.3544,30884.945,3760.6296,152.3982,6310.7305,199.30573,-1451.9188232421875,-1448.5536,33652.555,-11.028502830153643,104,10500
-163.9239044189453,-160.7875,31364.016,1256.3612,35.410103,4618.8066,119.40815,-1031.1839599609375,-1027.7491,34348.72,-6.634389929798448,107,10800
-105.09225463867188,-101.89029,32019.633,588.14844,15.192396,2058.4036,50.194496,-466.5781555175781,-463.06973,35084.242,49.83764689701608,110,11100
