ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch
-125279625216.0,-125279625000.0,52076.46,53856764.0,812838.3,-5.40576575417573,6008600.0,111597.94,-2027955456.0,-2027955500.0,50950.96,50
-7350128128.0,-7350128000.0,51431.17,9740468.0,259933.84,-6.788827191715081,5918081.0,261178.73,-738854144.0,-738854140.0,50705.64,53
-2329790720.0,-2329790700.0,50922.32,5214980.0,203302.31,-11.301615719741319,4720024.0,201473.72,-49262380.0,-49262376.0,50599.01,56
-956294784.0,-956294800.0,50554.812,3995069.0,164886.9,-17.906179717975196,4754634.0,173303.2,-71918104.0,-71918100.0,50552.61,59
-445873856.0,-445873860.0,50284.492,3653904.0,144614.25,-1.72333915310977,4989100.0,143764.69,-6814750.5,-6814745.5,50531.914,62
-158323104.0,-158323100.0,50095.06,3027129.5,117126.97,-7.587374498253134,4647425.0,225463.27,-467104.6875,-467099.62,50518.758,65
-107540232.0,-107540220.0,49948.39,2485193.5,91299.22,-6.4043371630658195,4042322.0,168890.66,-558109.375,-558104.3,50508.832,68
-54129076.0,-54129070.0,49806.047,2308579.5,86368.6,-4.497889081329594,3947439.8,130154.22,-4572080.0,-4572075.0,50497.65,71
-28899864.0,-28899860.0,49672.633,2220001.0,74935.36,-15.722244791772837,3956610.0,90525.47,-329049.71875,-329044.66,50488.26,74
-18947102.0,-18947098.0,49543.188,2180032.0,68259.48,-3.8015475162446903,3730191.0,118524.05,-332674.4375,-332669.38,50479.758,77
-11697434.0,-11697429.0,49420.465,1841319.2,60475.832,-7.762576140520359,3145440.0,84952.01,-270388.3125,-270383.28,50461.234,80
-4487686.0,-4487681.0,49309.766,1768037.5,48744.07,-7.504865110810534,2317913.2,85195.05,-214555.96875,-214550.92,50427.477,83
-2833198.25,-2833193.2,49205.562,1463378.2,37969.105,-10.736780662291338,1897355.0,64551.727,-172128.9375,-172123.9,50380.18,86
-1489810.625,-1489805.8,49101.254,1306553.2,37524.758,-9.627106132513807,1584410.9,48495.195,-140087.671875,-140082.64,50326.168,89
