ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-23757434880.0,-23757435000.0,42578.117,653393.6,211161.22,0,0,0,0,0,1.7677032807808772,49,5000
-127962928.0,-127962920.0,42355.78,151737.56,17669.168,0,0,0,0,0,-33.04094063354844,50,5100
-29487840.0,-29487836.0,42228.41,124227.984,17461.941,0,0,0,0,0,-55.91909903116279,53,5400
-1125392.625,-1125388.4,42070.984,131904.98,15648.091,0,0,0,0,0,27.81599538930679,56,5700
-57638.890625,-57634.688,42025.438,132961.5,13785.966,0,0,0,0,0,9.101538341420177,59,6000
-33252.625,-33248.42,42016.742,133222.1,16433.562,0,0,0,0,0,-5.254401849553675,62,6300
-164234.484375,-164230.28,42016.453,139594.69,14375.047,0,0,0,0,0,-28.09310740943171,65,6600
-18041.677734375,-18037.477,42014.348,122207.05,13616.131,0,0,0,0,0,-79.250026359634,68,6900
-16518.845703125,-16514.645,42007.656,111247.24,13221.25,0,0,0,0,0,-83.31750466376114,71,7200
-15892.5859375,-15888.387,41993.566,102690.055,13151.479,0,0,0,0,0,-11.703277323885173,74,7500
-12596.7685546875,-12592.572,41965.7,84902.15,10059.678,0,0,0,0,0,-0.2866398030693117,77,7800
-10286.4560546875,-10282.264,41919.516,66724.66,8463.229,0,0,0,0,0,23.187339724969075,80,8100
-7710.55712890625,-7706.372,41850.84,55152.152,5813.796,0,0,0,0,0,-6.330452963640469,83,8400
-4979.8115234375,-4975.633,41787.875,42782.164,3015.277,0,0,0,0,0,108.80933698012701,86,8700
-3503.944091796875,-3499.771,41729.79,30029.734,2109.4756,0,0,0,0,0,-19.615997226265815,89,9000
-2726.71630859375,-2722.5483,41679.75,24429.426,1520.9176,0,0,0,0,0,-20.121609786576645,92,9300
-1956.687744140625,-1952.5208,41670.18,16255.427,1200.3618,0,0,0,0,0,-18.70964259807659,95,9600
-1484.0770263671875,-1479.905,41719.48,11140.32,1013.43585,0,0,0,0,0,-64.87252134606986,98,9900
-978.1239624023438,-973.94214,41818.21,8124.2246,567.3277,0,0,0,0,0,5.226175231493768,101,10200
-785.0494995117188,-780.85315,41963.664,6076.057,486.79547,0,0,0,0,0,-59.8554906640659,104,10500
-541.2146606445312,-537.0011,42135.492,4316.9434,302.33948,0,0,0,0,0,-33.79103341326233,107,10800
-378.5446472167969,-374.30618,42384.707,2804.6616,213.1353,0,0,0,0,0,84.46927040339489,110,11100
-276.9700012207031,-272.69257,42774.258,2002.3176,143.20395,0,0,0,0,0,151.1249209184916,113,11400
-201.7902374267578,-197.45859,43316.562,1340.5093,98.20318,0,0,0,0,0,32.49161695448427,116,11700
-136.478271484375,-132.07506,44032.17,809.76575,54.65303,0,0,0,0,0,6.687459819687225,119,12000
-108.05359649658203,-103.561516,44920.832,546.7074,38.82122,0,0,0,0,0,20.43199074182802,122,12300
-82.47511291503906,-77.882065,45930.45,327.04837,22.837748,0,0,0,0,0,29.723821585840216,125,12600
-67.00730895996094,-62.305824,47014.824,198.80455,12.643387,0,0,0,0,0,66.00673881322763,128,12900
-58.914791107177734,-54.11633,47984.63,137.88068,6.633243,0,0,0,0,0,16.72740978948712,131,13200
-53.8470344543457,-48.978836,48681.98,76.957695,5.1332994,0,0,0,0,0,-2.8290238120587445,134,13500
-50.12907028198242,-45.233597,48954.734,43.469597,2.947351,0,0,0,0,0,-92.27402383603085,137,13800
-47.8845329284668,-43.013847,48706.844,27.567848,1.2571559,0,0,0,0,0,5.088558383093389,140,14100
-47.218963623046875,-42.4323,47866.65,20.713894,1.0831361,0,0,0,0,0,73.29915458151669,143,14400
-122.62680053710938,-117.981995,46448.04,1136.6428,1.1384223,0,0,0,0,0,-83.65622424847456,146,14700
-46.66584777832031,-42.14022,45256.26,17.514023,0.9714814,0,0,0,0,0,-76.39284821913823,149,15000
-46.73695755004883,-42.337036,43999.22,22.240664,0.789677,0,0,0,0,0,-15.280949840545022,152,15300
-45.97780990600586,-41.6953,42825.1,12.808287,0.7845497,0,0,0,0,0,0.8909083893349152,155,15600
-45.633872985839844,-41.423767,42101.062,11.454132,0.5186913,0,0,0,0,0,-2.3573289336540735,158,15900
-45.97268295288086,-41.824104,41485.79,12.663479,0.98937863,0,0,0,0,0,30.642840432583455,161,16200
-45.57952880859375,-41.466286,41132.426,10.412411,0.6856999,0,0,0,0,0,32.978485730670776,164,16500
