ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Epoch,SampleStep
-11757.8447265625,-11756.579,12659.159,2533.1135,922.3466,7.3,4,5050
-2444.2275390625,-2442.9849,12426.394,1561.8329,88.11521,-81.0,5,6060
-773.1224365234375,-771.8988,12236.382,497.1017,27.479713,0.0,6,7070
-338.1390380859375,-336.93213,12069.105,117.977066,21.895504,-8.2,7,8080
-159.78219604492188,-158.58868,11935.087,75.01011,8.357858,-81.0,8,9090
-152.60275268554688,-151.42111,11816.392,58.49834,9.292277,-81.0,9,10100
-108.08024597167969,-106.909096,11711.502,59.408634,4.7500463,-81.0,10,11110
-78.50282287597656,-77.340805,11620.152,37.92363,3.9417171,-81.0,11,12120
-90.78742980957031,-89.63379,11536.407,45.967907,4.366588,-81.0,12,13130
