time_sampling,AverageReturn,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after,Epoch
0.600579739,87.27889236,30.79440897,139.4926176,35.24416678,4.192517208,1,0.012291431,0.033835649,0.50049764,0.19431555,100.8432551,0.070228338,1.00264692,0.947470999,1
0.411879063,81.95402213,20.88338107,131.5655678,54.92032069,4.996162307,1,0.012585163,0.03467226,0.499599,0.22382167,98.95433181,0.086518526,0.934037962,0.702049784,2
0.426355362,24.89665062,58.89894268,111.3610331,-56.16457494,4.364646529,1,0.013361454,0.033912659,0.50009936,0.1374905,91.54856369,0.068288088,1.00208725,0.992266691,3
0.476927519,62.65322744,44.90793924,120.9902921,-26.2195912,3.923937588,1,0.01700449,0.050385952,0.50021416,0.20326576,88.65903007,0.085245132,0.764180416,0.642235069,4
0.667811871,69.62792875,44.87952764,128.5265523,3.767910968,3.294393844,1,0.019204617,0.042597771,0.50062174,0.22846866,86.75591993,0.11789155,0.618801854,0.551337905,5
0.699141741,56.92909303,46.91290126,96.57902152,-56.9030889,3.731943207,1,0.013297796,0.048298359,0.5003632,0.2959329,83.77323724,0.084377289,0.58939671,0.564900996,6
0.533493757,50.48319075,57.6180027,110.7535998,-94.80759976,3.332690771,1,0.011939764,0.033422232,0.5009983,0.1672575,80.44423259,0.060882568,0.743565646,0.713456818,7
0.430664539,75.02664936,42.2044075,129.9478672,-42.37215355,4.385091514,1,0.020348787,0.03468585,0.49992004,0.16674764,79.90247427,0.064968586,0.495610833,0.430824697,8
0.407792568,65.13349213,18.99809421,97.33643344,28.77772225,3.658536511,1,0.012358665,0.033314228,0.5012495,0.1738569,78.42557606,0.062295914,0.358131346,0.322086924,9
0.496425867,74.31593823,30.86763981,112.8700624,-1.475991557,3.853771639,1,0.034112215,0.047851324,0.50073254,0.17087251,78.01461227,0.118251324,0.358384127,0.327961282,10
0.59217453,78.06344701,22.78865835,110.5052768,38.93139518,4.261248619,1,0.018661261,0.040412903,0.5005676,0.22316906,78.01949575,0.094528913,0.247537445,0.24149693,11
0.524667501,58.52230027,33.0310418,97.70908943,10.16862378,3.884241173,1,0.033119917,0.04278183,0.49944332,0.23552233,76.0697762,0.095328569,0.445004197,0.399803627,12
0.552058935,79.52964946,28.93759517,122.9166332,30.51645689,4.412288328,1,0.017678261,0.047965527,0.49934754,0.23344767,76.41576353,0.091252089,0.346017812,0.310619564,13
0.659345865,69.55544216,42.18134057,110.8914426,-47.60933336,3.982810597,1,0.030888081,0.036225796,0.49950415,0.18904951,75.72973139,0.133231878,0.461506897,0.437298526,14
