ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch
-234167386112.0,-234167390000.0,81221.31,77117620.0,2990581.0,13.897852157051693,16071080.0,334143.38,-1911328640.0,-1911328600.0,80309.47,50
-8407187456.0,-8407187500.0,80604.69,23217118.0,237191.08,-14.129056039674674,13018995.0,531920.5,-76697144.0,-76697140.0,80177.78,53
-1088299648.0,-1088299600.0,80316.06,16786072.0,608430.1,-17.071909345578103,12047021.0,799205.25,-21258802.0,-21258794.0,80153.37,56
-413015648.0,-413015650.0,80223.44,15127958.0,698503.5,-6.583209645679607,14088122.0,623427.8,-49652880.0,-49652870.0,80132.44,59
-27706850.0,-27706842.0,80192.29,13449145.0,500957.8,-29.399604791982725,12163981.0,1078529.5,-1552985.0,-1552977.0,80125.305,62
-8398371.0,-8398363.0,80173.35,13531271.0,650058.06,-17.09693822495746,11861920.0,513726.22,-1150356.25,-1150348.2,80126.61,65
-2926048.25,-2926040.2,80163.234,14019034.0,403382.3,-3.9899333935066816,10680960.0,477136.38,-1045684.0,-1045676.0,80124.0,68
-5442173.0,-5442165.0,80153.48,14206804.0,442464.2,-37.350772573019306,9538145.0,654411.9,-1088310.625,-1088302.6,80123.61,71
-3602243.5,-3602235.5,80146.445,13299484.0,680023.94,-10.372171830496725,9515948.0,336439.2,-1176226.125,-1176218.1,80110.07,74
-1150487.0,-1150479.0,80137.9,12629198.0,437027.75,-23.205487021018456,7535584.0,164432.16,-621244.25,-621236.25,80089.086,77
-1018980.5,-1018972.5,80123.734,10902678.0,292820.62,-2.181945427724365,7931974.0,173641.6,-654298.875,-654290.9,80052.555,80
-773036.625,-773028.6,80103.51,9364669.0,205844.05,-6.087369516378309,6950872.0,164830.38,-2043996.625,-2043988.6,80002.91,83
-780792.3125,-780784.3,80073.234,9067832.0,246989.36,-12.703348104051733,6665712.5,228787.84,-605930.125,-605922.1,79950.375,86
-663056.8125,-663048.8,80031.17,7909267.0,188854.9,-12.857084153317206,6322911.0,243145.77,-592449.1875,-592441.2,79925.305,89
-841211.8125,-841203.8,79967.266,6823269.0,172852.0,-16.292768644923047,4099812.0,165742.62,-542302.875,-542294.9,79843.79,92
-567884.25,-567876.25,79890.53,6224008.0,216733.73,-21.031164889473494,3886085.8,117103.36,-342265.03125,-342257.06,79732.14,95
-557103.625,-557095.6,79793.45,5267299.5,296472.88,-6.606214200983442,3618562.5,113868.26,-321973.25,-321965.28,79606.95,98
-412244.75,-412236.78,79684.99,4859098.5,123218.875,-9.779277780587952,2417986.8,116777.58,-242701.765625,-242693.81,79463.7,101
-306530.625,-306522.66,79553.06,3574418.2,95461.41,-27.70497721950731,1844599.0,71477.984,-173248.78125,-173240.84,79318.58,104
-259822.140625,-259814.2,79407.03,3008038.0,83073.125,-6.288438024271437,1910242.6,65084.13,-173364.15625,-173356.23,79185.31,107
-237105.484375,-237097.56,79241.17,2747743.2,75531.73,-20.638422579734996,1170782.6,51423.77,-114082.984375,-114075.08,79053.58,110
-476855.84375,-476847.94,79100.64,2394513.2,66700.57,-2.6013451989499705,956849.0,47583.332,-97007.859375,-96999.96,78949.625,113
-166460.03125,-166452.14,78983.98,2043153.1,41590.105,-14.370514282737648,855575.5,18793.83,-70673.7265625,-70665.84,78864.48,116
-130575.953125,-130568.07,78861.68,1540755.0,38800.07,-15.82588930679459,493226.4,15797.807,-44127.08203125,-44119.2,78828.09,119
-111688.203125,-111680.33,78747.68,1365881.2,28374.902,-18.243316824985936,492423.5,8598.213,-39200.9609375,-39193.08,78829.945,122
-87324.9765625,-87317.12,78626.19,1056933.8,23265.438,-22.062949989829637,370960.88,6919.469,-29845.90625,-29838.02,78861.625,125
-78986.703125,-78978.85,78499.93,942251.7,22411.258,-8.19729698080384,190750.4,5229.995,-16508.267578125,-16500.373,78938.51,128
-59708.9296875,-59701.094,78365.766,694879.75,18659.568,-17.226091193321167,153792.92,2473.994,-12142.53515625,-12134.628,79073.84,131
