ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch
-224214515712.0,-224214520000.0,81221.31,75372700.0,3018327.2,-11.085130648431226,16787148.0,217197.08,-2028815232.0,-2028815200.0,80217.45,50
-7708365824.0,-7708366000.0,80608.39,22824986.0,235951.5,-16.125484588892867,13852043.0,383979.7,-272305152.0,-272305150.0,80048.4,53
-1468478592.0,-1468478600.0,80295.42,17404062.0,343425.16,-21.62374469651459,13864198.0,857303.0,-1518336.0,-1518328.0,80000.16,56
-668358976.0,-668359000.0,80170.79,16482941.0,410654.22,0.5143021170806298,13896694.0,250660.83,-1110034.625,-1110026.6,79987.555,59
-51966240.0,-51966230.0,80127.484,13008876.0,271307.72,-8.541065988174223,12406932.0,748946.6,-1346404.0,-1346396.0,79976.43,62
-4141187.25,-4141179.2,80110.56,15051324.0,470172.25,-13.850979718704535,15442180.0,399927.0,-1325936.625,-1325928.6,79965.586,65
-2442896.5,-2442888.5,80103.25,15891018.0,387817.88,0.35663779138538054,14350547.0,216930.56,-1117921.125,-1117913.1,79956.516,68
-1153859.25,-1153851.2,80098.445,13678842.0,337210.88,-13.764824525587432,10154722.0,342856.56,-919210.75,-919202.75,79964.99,71
-1198675.75,-1198667.8,80093.13,14241085.0,347216.75,-7.617310388759494,8715710.0,243911.53,-754882.4375,-754874.44,79950.21,74
-1064636.25,-1064628.2,80085.83,12118835.0,361356.72,-5.62299725743048,8367970.5,245521.55,-732441.1875,-732433.2,79928.7,77
-920775.5,-920767.5,80074.625,10896278.0,271013.38,-11.511166303160088,6884190.0,129641.83,-553624.1875,-553616.2,79893.875,80
-776882.375,-776874.4,80056.17,9228948.0,220764.38,-5.853833602610738,5487240.0,150833.69,-40598640.0,-40598630.0,79836.625,83
