time_sampling,AverageReturn,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after,Epoch
0.371165991,-52.0948594,30.45431329,-13.23012219,-121.2332171,8.287509409,1,0.002734661,0.026482582,0.66403586,0.13493656,-52.0948594,0.037914753,1.003342073,0.91860335,1
0.370448828,-39.915015,24.58585341,1.187733256,-78.85850331,8.783759042,1,0.002682209,0.027295828,0.67742026,0.06495239,-50.87687496,0.040218592,0.891703192,0.600826644,3
0.382979631,-5.910190354,17.07554836,35.75887707,-24.04102418,9.268565572,1,0.002718449,0.026521206,0.66146547,0.10396086,-46.3802065,0.038636446,1.186116244,1.070085007,5
0.369634151,12.28681877,23.72837846,57.16244562,-22.88491142,8.41254641,1,0.002905846,0.027803898,0.52445894,0.11408204,-40.51350397,0.038282394,1.534127731,1.142986862,7
0.38069129,11.56276869,20.02482657,46.13377433,-23.50068852,8.074437164,1,0.002797365,0.028541088,0.57724255,0.08352795,-35.3058767,0.038926125,1.202879525,1.054455252,9
0.370006561,10.78886675,26.94163325,48.06850889,-40.65101148,9.691045038,1,0.002651215,0.026461363,0.60155255,0.06724497,-30.69640236,0.0379529,1.006066411,1.001028542,11
0.37866044,14.80926858,20.35957311,37.30772728,-29.16961627,11.87051956,1,0.0026474,0.026460886,0.53367895,0.11266443,-26.14583527,0.038009882,1.014735074,0.986820689,13
0.370562077,15.48610704,13.98615193,28.65070514,-13.33771683,7.535054057,1,0.002842903,0.027925253,0.64094204,0.09851802,-21.98264104,0.040429115,0.981273066,0.938367253,15
0.380198717,43.56018005,15.12864403,64.01649178,14.2155073,6.318278607,1,0.002673388,0.026469231,0.46730205,0.14015892,-15.42835893,0.038405895,0.949719187,0.889390315,17
0.369867325,32.56678265,18.12529243,63.84090093,6.068236682,8.723510562,1,0.002679586,0.026625395,0.43999568,0.09644858,-10.62884477,0.038245201,0.875783119,0.788887673,19
0.380093336,22.77940073,14.63198082,45.55775368,4.132774989,8.886959916,1,0.002639771,0.026610613,0.6970898,0.12322645,-7.288020219,0.039262295,0.752075889,0.634213533,21
0.372931242,38.55466769,16.83443052,66.02800233,5.739994092,8.56727054,1,0.0027349,0.026656628,0.4147472,0.14036934,-2.703751428,0.038032532,0.704401616,0.51590635,23
0.378871918,30.71877453,12.85919849,46.68191804,11.29137414,5.358892967,1,0.002640009,0.026484966,0.5551896,0.33364558,0.638501167,0.037988663,0.4291535,0.38027983,25
0.369834185,40.81953959,9.619691695,59.19504549,23.04265936,12.54385148,1,0.002741098,0.027704954,0.5436124,0.020247122,4.656605009,0.038253069,0.37681342,0.317186808,27
0.38122797,31.08005624,27.84310695,79.82230256,-26.55919151,11.38442454,1,0.002645493,0.026580095,0.41529647,0.11173356,7.298950133,0.037912846,0.733097617,0.702219862,29
0.37012291,29.0091986,20.01777777,51.23323431,-6.534796237,9.316256951,1,0.002610683,0.026723623,0.4513143,0.2142963,9.46997498,0.038179159,0.467308444,0.463179175,31
