ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-612200218624.0,-612200200000.0,80424.03,219862000.0,6842620.5,37678176.0,922335.75,-11519350784.0,-11519351000.0,79809.84,-28.56747374322134,49,5000
-30689912832.0,-30689913000.0,80138.11,50053430.0,2039086.6,31923876.0,1390302.1,-3716355328.0,-3716355300.0,79624.62,27.027238383255913,50,5100
-10619751424.0,-10619751000.0,80016.45,39031220.0,2344140.5,29794900.0,1582957.1,-1513909504.0,-1513909500.0,79497.086,27.111350081707176,53,5400
-2507289088.0,-2507289000.0,79820.75,34097470.0,2545146.2,23781988.0,1238746.5,-905765056.0,-905765060.0,79394.06,31.782402420942343,56,5700
-949083072.0,-949083100.0,79726.05,33265564.0,2201157.8,29792552.0,1389326.9,-440545504.0,-440545500.0,79305.27,-18.54312130910251,59,6000
-515777248.0,-515777250.0,79654.34,31652132.0,1843675.8,23334780.0,1185052.9,-229839872.0,-229839870.0,79236.48,46.48405691690395,62,6300
-318941440.0,-318941440.0,79593.75,29508424.0,2129197.2,20429142.0,1277866.5,-156772320.0,-156772320.0,79175.625,-16.83407349768166,65,6600
-211695312.0,-211695310.0,79535.19,25929266.0,2063880.8,17822900.0,976184.6,-128989792.0,-128989784.0,79123.16,36.89369888648849,68,6900
-113110880.0,-113110870.0,79483.44,21616884.0,1432408.1,15011915.0,916680.75,-43421396.0,-43421388.0,79084.055,16.193774890460972,71,7200
-52439372.0,-52439364.0,79449.984,21590988.0,1433276.2,14368443.0,1187324.2,-37001644.0,-37001636.0,79050.55,6.511322587923107,74,7500
-2172976.5,-2172968.5,79431.5,17996656.0,1359066.8,11715958.0,1188868.5,-15254630.0,-15254622.0,79045.18,-10.77679282033554,77,7800
-1768598.25,-1768590.2,79403.6,14720043.0,1094208.0,10650329.0,692811.75,-12826725.0,-12826717.0,79098.61,24.763332519161672,80,8100
-1369168.125,-1369160.2,79368.41,12122949.0,638426.9,8749622.0,724557.7,-9704792.0,-9704784.0,79201.66,34.60992765834654,83,8400
-1124248.375,-1124240.5,79324.0,9442276.0,717111.06,7233212.5,297656.7,-6301399.5,-6301391.5,79339.51,5.1727324205438725,86,8700
