time_sampling,AverageReturn,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after,Epoch
0.370703459,-67.85690007,18.22107121,-33.24804373,-95.8733078,7.534879149,1,0.002673626,0.023581982,0.4733133,0.14766257,-67.85690007,0.03803134,1.000313973,0.914769322,1
0.371471643,-86.99083786,22.23220441,-38.01034453,-122.1165701,7.490719537,1,0.002661228,0.02968359,0.5717876,0.10884552,-69.77029385,0.03810215,0.938191847,0.734543651,3
0.371629477,-60.27433447,26.44039805,-18.14810007,-121.5628752,6.456834632,1,0.002659082,0.02650857,0.7020891,0.0750074,-68.82069791,0.037900209,0.668887325,0.488120554,5
0.378804445,-11.35359239,23.49652388,18.97555764,-50.33243373,12.46435098,1,0.002650499,0.02668047,0.5112799,0.093798,-63.07398736,0.038061142,1.983504366,1.218866703,7
0.369977713,-36.38798089,46.85053085,10.84947099,-150.631768,6.84452106,1,0.002681732,0.026690483,0.52586436,0.15313102,-60.40538671,0.039799929,0.765406608,0.739290014,9
0.380963087,-26.93003979,15.97838627,-6.667926077,-54.18492893,6.110821635,1,0.002692699,0.026666164,0.6600197,0.10509899,-57.05785202,0.038039684,0.577585908,0.568052132,11
0.374325275,-30.81657604,56.48414333,10.90022176,-187.8443954,10.71723847,1,0.002654076,0.026827335,0.47023576,0.076734416,-54.43372442,0.038515806,0.850621873,0.843323962,13
0.381893158,10.63318928,18.3400115,33.54747998,-21.11670045,9.089211379,1,0.002629042,0.02666378,0.54108775,0.0572175,-47.92703305,0.038170099,2.718004301,1.583127177,15
0.371445179,3.212369639,17.33433944,26.88234094,-34.03931912,6.202981062,1,0.002762079,0.026849031,0.50841194,0.17975141,-42.81309278,0.039021015,1.528231867,1.193079155,17
0.378857136,-5.371750071,22.07336808,22.70641541,-54.97759503,10.20453262,1,0.002649784,0.02665472,0.653434,0.05918921,-39.06895851,0.037965775,0.961296265,0.962614827,19
