ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-20306800640.0,-20306800000.0,75083.88,31532136.0,903988.9,20412334.0,197019.16,-2428254.5,-2428247.0,74112.41,-97.79750565710411,49,5000
-316328320.0,-316328320.0,74784.29,30300006.0,418864.53,17019640.0,177450.48,-1271803.125,-1271795.8,74079.63,-114.78151879521718,50,5100
-63628924.0,-63628916.0,74630.64,27838792.0,297572.2,14049793.0,131003.914,-1039411.375,-1039403.94,74073.1,-136.0605309192066,53,5400
-3962754.0,-3962746.5,74382.625,26510390.0,379490.4,10677152.0,105891.17,-794199.4375,-794192.0,74095.016,-92.61143871080861,56,5700
-6442007.0,-6441999.5,74376.914,23764130.0,208604.84,8194862.0,140098.78,-649376.3125,-649368.9,74105.3,-70.15494584651373,59,6000
-3817494.75,-3817487.2,74381.81,21907844.0,228825.78,5885020.0,91406.555,-460125.75,-460118.34,74127.766,-100.6886132838782,62,6300
-1223656.25,-1223648.8,74380.805,16205644.0,187697.84,3697482.0,60421.043,-291133.09375,-291125.7,74126.14,-114.8447453111867,65,6600
-913678.5625,-913671.1,74364.04,12345646.0,115609.24,3149213.2,71360.24,-261435.328125,-261427.92,74113.984,-100.7642541484624,68,6900
-1140017.0,-1140009.6,74338.02,8505390.0,127231.93,2417893.0,62962.066,-206265.765625,-206258.36,74099.01,-123.7481345669289,71,7200
-459485.40625,-459477.97,74301.36,5905597.0,88402.43,1642272.0,23442.938,-127039.65625,-127032.25,74073.91,-74.18464015385332,74,7500
-306596.34375,-306588.9,74261.15,3928959.5,60125.082,1305158.0,21145.387,-102673.2421875,-102665.836,74044.45,-122.93464638433505,77,7800
-255328.265625,-255320.84,74214.44,3228825.5,54373.89,1066303.2,16326.145,-83249.4296875,-83242.03,73981.13,-104.11702710789287,80,8100
-177433.1875,-177425.77,74196.17,2235320.2,38610.22,666740.5,8296.616,-50778.5703125,-50771.18,73892.56,61.16960732548971,83,8400
-132168.265625,-132160.84,74183.42,1715404.8,23708.734,552145.56,7342.786,-42378.75390625,-42371.375,73790.766,-101.52564190879458,86,8700
-117345.8203125,-117338.41,74170.41,1544090.8,18935.371,492865.8,5422.927,-37068.30078125,-37060.934,73685.7,-69.6419328853921,89,9000
-81412.5390625,-81405.125,74142.945,1062143.8,14027.466,323638.78,4130.6035,-24742.611328125,-24735.252,73598.14,-112.12887602634072,92,9300
-65952.9140625,-65945.5,74117.266,883323.6,9063.088,246968.28,1837.4417,-18002.767578125,-17995.412,73559.164,-23.274591421374186,95,9600
-47187.54296875,-47180.133,74101.414,647359.0,4927.8735,152247.23,889.598,-10951.837890625,-10944.478,73608.28,-81.01067778230205,98,9900
-39362.88671875,-39355.477,74103.08,540731.44,4027.2659,113669.53,669.74866,-8192.6328125,-8185.25,73831.81,-89.07167851285567,101,10200
-6184.44677734375,-6177.275,71716.86,82449.81,824.312,98045.9,663.6094,-7131.29541015625,-7123.8813,74140.42,-84.42325230378059,104,10500
-5547.41357421875,-5540.2695,71440.08,73969.36,730.9845,57104.684,311.93127,-4122.95361328125,-4115.5137,74397.984,-112.10014585880376,107,10800
-3738.4833984375,-3731.3232,71600.805,51405.555,314.08392,105116.16,356.151,-7401.73046875,-7394.2593,74710.266,-160.00740648155315,110,11100
-3427.83740234375,-3420.646,71912.94,47529.484,242.56825,52414.56,220.33495,-3743.658935546875,-3736.1628,74960.5,-70.96429371604474,113,11400
-2718.503662109375,-2711.2773,72262.19,37472.586,199.94559,44143.49,165.1438,-3146.660888671875,-3139.132,75287.86,-127.97555650087872,116,11700
-2408.31298828125,-2401.048,72648.75,33579.22,130.82178,26867.783,63.281418,-1908.7515869140625,-1901.1982,75533.25,-122.05398189282504,119,12000
-3659.146240234375,-3651.8486,72976.72,52264.297,110.76085,25341.043,34.402046,-1785.9266357421875,-1778.3453,75812.625,-146.77389712599367,122,12300
-2348.202880859375,-2340.8748,73280.23,33294.46,70.372665,18552.014,22.206633,-1318.3096923828125,-1310.6954,76142.94,-60.31476660152921,125,12600
-2011.8275146484375,-2004.4576,73699.25,28394.379,63.219643,54191.832,12.525612,-3723.456298828125,-3715.807,76494.92,-118.764181399543,128,12900
-1567.13525390625,-1559.7122,74230.6,22102.934,35.11428,15443.314,6.6918397,-1097.5198974609375,-1089.8387,76811.28,-157.65085052397367,131,13200
-1437.353271484375,-1429.8629,74903.06,20285.312,24.983807,13651.496,3.53379,-974.1629638671875,-966.4534,77095.47,-67.93470568709597,134,13500
