time_sampling,AverageReturn,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after,Epoch
0.683496475,-74.06387625,32.18665378,-38.10429773,-123.7533003,6.618959267,1,0.001898527,0.016425371,0.6871303,0.13975164,-74.06387625,0.065941334,1.003240961,0.985945988,1
0.653347254,-51.72338008,16.93955405,-38.64237673,-80.63568561,4.297797642,1,0.002827883,0.055911541,0.68950486,0.1469782,-71.82982663,0.078787088,0.981278601,0.948986805,2
0.580619574,-51.09977366,4.475414693,-46.76267128,-57.52174945,6.336389068,1,0.001827955,0.02858448,0.555443,0.13195167,-69.75682134,0.012924194,0.93974099,0.879164459,3
0.604178429,-43.01444865,10.36670747,-27.29920735,-54.69211794,4.903535076,1,0.001750231,0.018200874,0.69216657,0.10133509,-67.08258407,0.035958529,0.869151213,0.77616698,4
0.514097929,-35.88679147,7.139304956,-29.69966842,-47.492069,4.84001484,1,0.001831532,0.018072128,0.5553659,0.14686036,-63.96300481,0.012972593,0.746076799,0.608838527,5
0.562473774,-28.70784035,15.98089842,-11.65408935,-54.65347632,5.50186882,1,0.003880262,0.052457094,0.59149027,0.16243544,-60.43748836,0.053566217,0.634433992,0.508576258,6
0.670106888,-29.46686671,9.853752579,-21.51908027,-46.26917256,5.09028741,1,0.001820087,0.018997192,0.53279877,0.13840738,-57.3404262,0.034563303,0.400812869,0.292434866,7
0.618145466,-34.21074274,3.226298454,-30.13886044,-38.34854509,5.734432948,1,0.001682997,0.01788187,0.5486594,0.22547352,-55.02745785,0.079777241,0.316120895,0.246679703,8
0.625577927,-22.75410745,1.903383228,-20.32957946,-25.66824282,10.55835426,1,0.001893282,0.019495249,0.598624,0.32433137,-51.80012281,0.054545403,0.302620425,0.325021501,9
0.661360741,-15.75916474,2.483682035,-12.89344452,-18.49921525,6.186322023,1,0.002217531,0.022130489,0.667425,0.17767349,-48.196027,0.05428648,0.593812947,0.377762774,10
0.671931982,-9.088612068,4.323517192,-4.321134901,-15.9126336,6.318812854,1,0.001834631,0.018074989,0.6268875,0.10888084,-44.28528551,0.036638975,0.932295099,0.471812534,11
0.536609173,-10.75778054,5.751795373,-3.991828375,-17.23255783,7.799529451,1,0.001968622,0.019318342,0.65279573,0.13360488,-40.93253501,0.03311038,0.417667306,0.280886657,12
0.621642113,-10.33811627,1.271412672,-8.544708123,-12.02473273,6.746501465,1,0.006022215,0.019127131,0.69574904,0.13516366,-37.87309314,0.024297714,0.232676817,0.221242247,13
0.721148252,-5.897512021,3.859727953,-0.555827122,-10.32611471,5.564845328,1,0.001942635,0.025687218,0.59149116,0.32967868,-34.67553503,0.053410769,0.388938696,0.334448528,14
0.585744619,-23.52879441,6.553870105,-17.90078627,-34.48167527,7.444175349,1,0.001911163,0.018246889,0.6105018,0.064939976,-33.56086097,0.060690641,0.420224511,0.399751407,15
0.680295467,-7.568297692,3.816482945,-1.285651679,-11.52355863,7.301876041,1,0.002131701,0.018658638,0.698715,0.010983839,-30.96160464,0.0143435,0.277477796,0.284253589,16
0.598386765,-9.550173605,4.137477542,-2.60004882,-13.42855735,5.557587558,1,0.001909256,0.017925501,0.5351491,0.13016607,-28.82046153,0.048378944,0.257803464,0.257500301,17
0.671854019,-6.422165868,2.924827219,-2.240776812,-10.31723287,4.528836039,1,0.001993418,0.018061638,0.38497669,0.16913551,-26.58063197,0.051797628,0.447141186,0.402171798,18
0.62510705,-1.938937206,4.209898928,4.334531374,-7.529964535,4.322517773,1,0.001831293,0.018143415,0.42615464,0.19548436,-24.11646249,0.012999535,1.895703117,1.376447628,19
