ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-189091594240.0,-189091600000.0,80424.03,83190370.0,1816695.2,13664705.0,701211.1,-1740413568.0,-1740413600.0,79738.76,1.810941238154376,161,10037
-16609654784.0,-16609655000.0,80159.016,22524596.0,1032643.25,13326654.0,683088.1,-383498976.0,-383498980.0,79597.44,8.99379218043744,164,10252
-2985103360.0,-2985103400.0,79802.33,13285548.0,845997.9,10775616.0,909817.0,-8763092.0,-8763084.0,79571.484,4.602623591559657,168,10525
-909629184.0,-909629200.0,79587.28,12600638.0,914465.25,11785484.0,929996.9,-5360831.0,-5360823.0,79553.79,6.815809933585823,172,10834
-107349800.0,-107349790.0,79481.984,12932680.0,800944.6,13118018.0,839757.9,-1455969.5,-1455961.5,79557.02,7.472282666456365,177,11161
-4648500.5,-4648492.5,79457.8,12719665.0,839465.06,11740448.0,924794.0,-17063662.0,-17063654.0,79551.67,9.02373132511096,180,11413
-1513138.5,-1513130.5,79451.805,11339798.0,752871.1,10041570.0,704295.0,-1156129.0,-1156121.0,79544.234,-1.5498789260084604,186,11735
-1274393.0,-1274385.0,79440.96,11291688.0,721775.9,9539532.0,627718.4,-1070339.75,-1070331.8,79534.47,4.067747096168446,190,12032
-1028346.9375,-1028339.0,79426.586,9227900.0,596824.4,9552684.0,582515.4,-1040641.75,-1040633.8,79511.0,7.867134448947776,195,12365
-799225.1875,-799217.25,79391.84,7609890.5,420026.56,7539141.0,483031.5,-837071.6875,-837063.75,79488.35,1.0332603353566892,199,12648
-722226.3125,-722218.4,79488.33,6295122.5,437713.62,7114608.0,371110.12,-732610.0625,-732602.1,79443.984,13.327873392070515,203,12972
-185803.046875,-185795.34,76976.875,1955756.5,78918.234,5235677.5,545470.7,-723452.8125,-723444.9,79382.61,6.360754824144808,207,13240
-142869.203125,-142861.53,76767.266,1406001.2,70445.67,5272222.0,242893.94,-521179.1875,-521171.25,79305.58,4.830374311353235,211,13505
-106170.40625,-106162.72,76844.836,1034464.0,53365.492,3902180.5,180677.8,-386371.46875,-386363.56,79206.34,4.591654936120758,216,13872
-86879.984375,-86872.27,77134.31,792772.3,49027.023,3403684.0,138464.88,-324074.90625,-324067.0,79080.89,-1.2590474587482885,220,14108
-73877.5078125,-73869.76,77482.35,677876.4,41301.36,2692485.5,86451.81,-240753.765625,-240745.88,78939.46,2.8435939210721144,225,14464
-52080.83203125,-52073.03,77988.516,461588.44,30718.705,1884267.8,66708.7,-172703.84375,-172695.97,78791.31,7.37997867534061,229,14810
-42642.96875,-42635.12,78461.23,370208.94,25909.195,1636245.9,72360.375,-159745.140625,-159737.27,78698.16,14.160759065747799,232,15033
-32524.62890625,-32516.746,78830.766,300933.6,17883.682,1292889.8,50536.938,-121743.625,-121735.766,78578.26,4.520044386925048,236,15347
-22376.89453125,-22368.965,79305.95,212870.19,11693.523,884997.94,33499.918,-82613.9765625,-82606.13,78470.53,7.369015854984468,240,15643
-17003.923828125,-16995.938,79856.42,146233.5,10416.869,705039.5,28024.36,-66731.4296875,-66723.59,78361.25,1.6625606063726301,244,15902
-10787.9609375,-10779.911,80499.33,99783.07,5875.799,440830.1,14740.609,-39864.1953125,-39856.367,78262.55,12.84078946552206,248,16240
-7730.26904296875,-7722.144,81248.875,67632.31,4572.073,331005.0,12597.797,-30982.591796875,-30974.771,78203.83,8.122269072259094,253,16550
-3867.2939453125,-3859.0623,82317.19,35576.695,2068.7288,233602.88,6941.414,-20564.078125,-20556.258,78206.625,3.882154811004058,257,16808
