ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Epoch,SampleStep
-71.21739196777344,-70.85637,3610.2515,886.6133,0.12666504,101.0,59,60600
-67.58782958984375,-67.22214,3656.9146,834.3761,0.11671726,101.0,60,61610
-63.07341384887695,-62.702995,3704.1875,775.40515,0.0638468,110.1,61,62620
-46.171390533447266,-45.796104,3752.8726,526.8435,0.055115677,128.3,62,63630
-41.81596374511719,-41.435688,3802.75,468.61957,0.013061421,119.2,63,64640
-37.09300994873047,-36.707726,3852.857,392.24213,0.05709321,110.1,64,65650
-32.58208465576172,-32.191734,3903.5015,330.20044,0.02531554,101.0,65,66660
-27.910367965698242,-27.515087,3952.8174,260.7548,0.027573327,119.2,66,67670
-24.9804744720459,-24.580317,4001.584,215.3973,0.04101957,101.0,67,68680
-23.62555694580078,-23.220472,4050.8452,196.84398,0.030581059,110.1,68,69690
-20.84154510498047,-20.431604,4099.4004,158.12866,0.0136719085,101.0,69,70700
-19.38186264038086,-18.966927,4149.3643,127.80919,0.07236883,101.0,70,71710
-17.697139739990234,-17.277422,4197.176,112.62375,0.00617458,101.0,71,72720
-16.347246170043945,-15.922783,4244.6367,90.80885,0.018326908,101.0,72,73730
-15.12307071685791,-14.69406,4290.103,74.119896,0.008384939,101.0,73,74740
-13.963824272155762,-13.530468,4333.564,57.48503,0.0045899553,101.0,74,75750
-13.179020881652832,-12.741514,4375.0693,43.98246,0.017063243,101.0,75,76760
-13.045254707336426,-12.60391,4413.4434,42.64063,0.012382722,101.0,76,77770
-12.820826530456543,-12.375894,4449.325,36.869965,0.02862975,101.0,77,78780
-11.841667175292969,-11.3932295,4484.376,25.841816,0.0049882275,101.0,78,79790
-11.464970588684082,-11.013143,4518.28,20.075005,0.006002143,110.1,79,80800
-11.555824279785156,-11.100517,4553.0747,20.662762,0.01076239,110.1,80,81810
-11.0997896194458,-10.641196,4585.9346,15.255801,0.001417929,110.1,81,82820
-11.14138126373291,-10.679725,4616.568,11.5497465,0.030348761,137.4,82,83830
-10.842327117919922,-10.377833,4644.937,11.282524,0.0019678664,119.2,83,84840
-11.155957221984863,-10.688812,4671.448,9.505823,0.045088317,110.1,84,85850
-10.60543155670166,-10.136089,4693.42,7.6958704,0.00206354,137.4,85,86860
-10.610794067382812,-10.139511,4712.828,7.874234,0.0011987318,173.8,86,87870
-10.520365715026855,-10.047422,4729.437,6.186425,0.0034108874,164.7,87,88880
-10.462700843811035,-9.988337,4743.6455,5.701853,0.00078125135,192.0,88,89890
-10.40103530883789,-9.925432,4756.035,4.648938,0.001615686,155.6,89,90900
-10.33773136138916,-9.860906,4768.2573,3.4072413,0.0035653082,164.7,90,91910
-10.586773872375488,-10.109121,4776.5283,4.3565025,0.021963438,182.9,91,92920
-10.319840431213379,-9.841465,4783.759,3.4316869,0.0014558642,192.0,92,93930
-10.355841636657715,-9.877149,4786.934,3.3014514,0.005905419,164.7,93,94940
-10.265091896057129,-9.7861,4789.912,2.6567469,0.0011631201,164.7,94,95950
-10.269611358642578,-9.790727,4788.8506,2.617295,0.0018927269,173.8,95,96960
-10.281000137329102,-9.802592,4784.081,2.6527767,0.0028392433,182.9,96,97970
-10.234304428100586,-9.75643,4778.747,2.2756839,0.0007747011,164.7,97,98980
-10.276469230651855,-9.799475,4769.942,2.9574707,0.00046581248,173.8,98,99990
-10.219804763793945,-9.743781,4760.233,1.9241351,0.0018886931,146.5,99,101000
-10.22696590423584,-9.752061,4749.0493,2.2302125,0.0006455254,128.3,100,102010
-10.29931926727295,-9.825956,4733.627,3.1870656,0.0015602356,146.5,101,103020
-10.490349769592285,-10.01805,4722.997,2.727515,0.023879346,155.6,102,104030
-10.287286758422852,-9.816101,4711.862,2.9645286,0.0020805073,155.6,103,105040
-10.221871376037598,-9.751799,4700.7246,2.2468705,0.00050660846,192.0,104,106050
-10.205870628356934,-9.736409,4694.6143,1.9381144,0.0010569161,173.8,105,107060
-10.381295204162598,-9.912696,4685.994,1.9265482,0.01876384,192.0,106,108070
-10.24055290222168,-9.772674,4678.794,2.4971645,0.00090035825,182.9,107,109080
-10.18805980682373,-9.720931,4671.2837,1.8273349,0.00025864708,182.9,108,110090
-12.096805572509766,-11.629342,4674.635,28.471146,0.0108073605,192.0,109,111100
-11.711664199829102,-11.244044,4676.199,24.001604,0.0025219892,182.9,110,112110
-10.40506649017334,-9.937433,4676.333,4.9632297,0.00068905886,173.8,111,113120
-10.343427658081055,-9.875934,4674.936,4.0810704,0.00050837756,173.8,112,114130
-10.372485160827637,-9.905062,4674.231,4.456085,0.0008835882,173.8,113,115140
-10.31985092163086,-9.852598,4672.5293,3.7053072,0.0007176772,192.0,114,116150
-10.288317680358887,-9.821389,4669.286,3.2376971,0.0007608972,182.9,115,117160
-10.246109008789062,-9.77937,4667.3867,2.5719876,0.0010636544,173.8,116,118170
-10.210500717163086,-9.744003,4664.9697,2.152958,0.00036237104,155.6,117,119180
-10.21273136138916,-9.746727,4660.0425,2.17288,0.0005001051,155.6,118,120190
-10.220458030700684,-9.75506,4653.9795,2.020317,0.0023657102,137.4,119,121200
-10.194737434387207,-9.72998,4647.5664,1.9207128,0.0005317458,155.6,120,122210
-10.195026397705078,-9.730861,4641.655,1.9288572,0.00056468433,164.7,121,123220
-10.185074806213379,-9.721563,4635.117,1.8404942,0.00023293175,155.6,122,124230
-10.200454711914062,-9.737598,4628.559,1.9934303,0.000801446,173.8,123,125240
-10.171494483947754,-9.70939,4621.052,1.6551253,0.00026975037,155.6,124,126250
-10.174978256225586,-9.713903,4610.747,1.728354,0.00022570862,173.8,125,127260
-10.16452407836914,-9.704037,4604.8716,1.5631799,0.00035664198,192.0,126,128270
-10.398890495300293,-9.939369,4595.209,4.9458327,0.0010004286,192.0,127,129280
-10.160054206848145,-9.701311,4587.427,1.5077564,0.00045919511,182.9,128,130290
-10.169187545776367,-9.711262,4579.259,1.6415017,0.0005492934,155.6,129,131300
-10.169219970703125,-9.712146,4570.741,1.5024217,0.0015788426,173.8,130,132310
-10.45779037475586,-10.000417,4573.7354,5.941058,0.00037066327,164.7,131,133320
-10.235445976257324,-9.778177,4572.6846,2.6323695,0.0005357658,182.9,132,134330
-10.375508308410645,-9.918207,4573.0093,2.09051,0.018205468,182.9,133,135340
-10.188433647155762,-9.731133,4572.998,1.8859314,0.00088238827,182.9,134,136350
-10.191691398620605,-9.734429,4572.6206,1.9893016,0.000512546,173.8,135,137360
-10.17003345489502,-9.71298,4570.5356,1.7165853,0.00021307296,173.8,136,138370
-10.172689437866211,-9.715759,4569.304,1.7714384,0.00011970555,164.7,137,139380
-10.173973083496094,-9.717169,4568.042,1.6380051,0.0011636853,164.7,138,140390
-10.181018829345703,-9.724481,4565.3857,1.7978797,0.0008129695,155.6,139,141400
-10.178295135498047,-9.722049,4562.4595,1.5670888,0.002131418,146.5,140,142410
-10.167534828186035,-9.711624,4559.1064,1.656284,0.00048539258,155.6,141,143420
-10.152936935424805,-9.697388,4555.496,1.4759512,0.00028206827,164.7,142,144430
-10.184269905090332,-9.729264,4550.0566,1.5763347,0.002790494,173.8,143,145440
-10.155317306518555,-9.700771,4545.4644,1.5228164,0.00030322906,155.6,144,146450
-10.14392375946045,-9.689784,4541.4004,1.3714297,0.00022902132,155.6,145,147460
-10.175518989562988,-9.721858,4536.614,1.6190093,0.0017610202,137.4,146,148470
-10.152312278747559,-9.699056,4532.571,1.400646,0.0009584894,164.7,147,149480
-10.15408706665039,-9.701294,4527.934,1.519307,0.00037935778,155.6,148,150490
-10.173943519592285,-9.721768,4521.753,1.808721,0.00046835016,173.8,149,151500
-10.151662826538086,-9.699968,4516.9424,1.3889297,0.0011289945,164.7,150,152510
-10.13279914855957,-9.681872,4509.2725,1.2520623,0.00024552917,164.7,151,153520
-10.142232894897461,-9.69198,4502.5283,1.2802923,0.0010653181,173.8,152,154530
-10.149263381958008,-9.699805,4494.579,1.3207775,0.0015738521,128.3,153,155540
-10.148567199707031,-9.700051,4485.1587,1.4469941,0.0007442953,173.8,154,156550
-10.135941505432129,-9.688222,4477.198,1.1645647,0.0014725716,164.7,155,157560
-10.144676208496094,-9.697929,4467.465,1.4575851,0.00046049812,137.4,156,158570
-10.13247299194336,-9.686586,4458.862,1.3138478,0.00029891482,128.3,157,159580
-10.162747383117676,-9.717909,4448.381,1.7668593,0.00036562275,182.9,158,160590
-10.145054817199707,-9.701115,4439.406,1.3691308,0.0013776184,173.8,159,161600
-10.154580116271973,-9.711593,4429.872,1.5941032,0.00090299116,128.3,160,162610
-10.115253448486328,-9.673411,4418.416,1.1336911,0.00020038568,137.4,161,163620
-10.1207857131958,-9.679992,4407.941,1.1649723,0.00064680737,155.6,162,164630
-10.138425827026367,-9.698512,4399.1357,1.4759988,0.0003941205,146.5,163,165640
-10.116668701171875,-9.677708,4389.6094,1.2036455,0.0001567741,155.6,164,166650
-10.53834056854248,-10.099613,4387.278,2.1626315,0.035858013,128.3,165,167660
-10.120126724243164,-9.6820965,4380.305,1.2647246,0.00018238659,182.9,166,168670
-10.104033470153809,-9.666814,4372.1963,1.0499148,0.00010760996,146.5,167,169680
-10.137081146240234,-9.700205,4368.7646,1.4856701,0.0004979699,146.5,168,170690
-10.116938591003418,-9.680726,4362.127,1.2509757,0.00013826303,155.6,169,171700
-10.124255180358887,-9.68877,4354.8477,1.2906212,0.00067443127,146.5,170,172710
-10.111509323120117,-9.676693,4348.167,1.1886275,0.00015679526,137.4,171,173720
-10.12252140045166,-9.688581,4339.396,1.3503972,0.00025097388,164.7,172,174730
-10.115458488464355,-9.682302,4331.5557,1.2462765,0.00032769926,164.7,173,175740
-10.13309383392334,-9.700958,4321.3555,1.4669471,0.0007000387,164.7,174,176750
-10.128118515014648,-9.697093,4310.252,1.4261091,0.000589802,155.6,175,177760
-10.120710372924805,-9.690717,4299.9385,1.3255193,0.0006329104,146.5,176,178770
-10.124117851257324,-9.695476,4286.421,1.4669764,0.00015156869,164.7,177,179780
-10.1090087890625,-9.68121,4277.9883,1.0928766,0.0012564708,164.7,178,180790
-10.10951042175293,-9.682394,4271.1626,1.2811224,0.00010111156,137.4,179,181800
-10.135395050048828,-9.709099,4262.958,1.6667044,0.00016237207,146.5,180,182810
-10.112419128417969,-9.6869545,4254.6484,1.2779624,0.0005784951,146.5,181,183820
-10.232284545898438,-9.807588,4246.965,1.2104385,0.013098843,164.7,182,184830
-10.137435913085938,-9.712576,4248.604,1.719208,0.00015483219,164.7,183,185840
-10.113125801086426,-9.68851,4246.1626,1.3570746,0.00019861037,164.7,184,186850
-10.11336612701416,-9.688986,4243.799,1.3728156,0.00013976732,137.4,185,187860
-10.104415893554688,-9.680478,4239.381,1.2007439,0.00045338704,164.7,186,188870
