ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-51.547061920166016,-45.048485,64985.78,59.39054,1.0816958,40.928528,0.6498339,-49.4057502746582,-43.50698,58987.703,-129.40754076341588,260,26100
-50.11138153076172,-43.68479,64265.906,39.827118,1.0227561,25.931885,0.7217212,-48.311283111572266,-42.540833,57704.523,-136.17564640838734,263,26400
-49.283363342285156,-42.942574,63407.89,34.000835,0.50852686,15.528336,0.4088874,-47.242958068847656,-41.62516,56177.97,-116.07075038419826,266,26700
-79.53306579589844,-73.26453,62685.42,326.45572,16.073166,11.272392,0.3009057,-46.69871520996094,-41.264103,54346.117,-150.09536471164373,269,27000
-55.64112854003906,-49.398727,62424.016,91.39313,4.3102765,8.063154,0.31548524,-46.26416015625,-41.056805,52073.555,-150.18700456102786,272,27300
-52.27726364135742,-46.06846,62088.047,53.242996,3.2037807,9.160904,0.26932326,-46.03013610839844,-41.099854,49302.82,-176.44546771580397,275,27600
-50.419410705566406,-44.259224,61601.85,37.16806,2.137567,6.2760806,0.20569599,-45.46598815917969,-40.861588,46044.027,-129.8613395517029,278,27900
-49.824581146240234,-43.722744,61018.375,35.066742,1.554882,9.426239,0.3938189,-45.59221267700195,-41.20205,43901.625,-91.82228832622879,281,28200
-48.805728912353516,-42.77984,60258.914,20.708206,1.5973008,7.353212,0.26860985,-45.11808776855469,-40.97705,41410.39,-119.01203297422596,284,28500
-47.575111389160156,-41.654396,59207.14,11.817524,0.8231716,4.994944,0.2655261,-44.682518005371094,-40.81538,38671.395,-123.07156242207085,287,28800
-47.05415725708008,-41.272423,57817.35,9.030724,0.5373691,5.2658606,0.28571984,-44.39991760253906,-40.847374,35525.457,-87.60450169858842,290,29100
-46.72449493408203,-41.11371,56107.85,7.675088,0.4383862,5.0043488,0.18264094,-43.9779167175293,-40.759933,32179.836,-68.6203389192669,293,29400
-46.45484924316406,-41.022995,54318.562,6.81682,0.39015618,21.886953,0.3598547,-45.055755615234375,-42.022255,30335.0,-87.78296018755383,296,29700
-46.08674240112305,-40.862873,52238.703,5.2701945,0.30818373,8.115672,0.27286077,-43.9836540222168,-41.031517,29521.36,-164.49372577329945,299,30000
-43.97160339355469,-41.019547,29520.57,8.694496,0.19728486,21.96988,0.34664655,-44.9045295715332,-42.01893,28856.016,-85.15107410523586,302,30300
-43.72481918334961,-40.970398,27544.195,7.9744225,0.19666758,9.970808,0.30005777,-43.98888397216797,-41.175453,28134.29,-157.81352011830813,305,30600
-43.50851058959961,-40.84172,26667.906,6.1296635,0.19097579,7.0215864,0.27191338,-43.684120178222656,-40.95684,27272.79,-108.13591492460388,308,30900
-43.63518524169922,-40.99879,26363.941,8.562897,0.17977525,17.920864,0.3484909,-44.40474319458008,-41.74619,26585.527,-107.3151914690627,311,31200
-43.4780387878418,-40.872284,26057.555,6.236951,0.2254183,8.262722,0.22679844,-43.61903381347656,-41.010296,26087.39,-118.70107608413399,314,31500
-43.29917907714844,-40.737076,25621.023,5.1101894,0.13828261,5.4498186,0.17188844,-43.315895080566406,-40.7828,25330.969,-151.09415907358982,317,31800
-43.327293395996094,-40.808105,25191.879,5.767846,0.1774809,4.9541063,0.15955451,-43.17781066894531,-40.74091,24369.0,-65.61813341160007,320,32100
-43.15028381347656,-40.670948,24793.375,4.1302223,0.13855651,4.192908,0.15876076,-43.01185607910156,-40.68886,23229.93,-130.80183515970748,323,32400
-43.137725830078125,-40.716225,24215.008,4.2163343,0.19685349,3.6497416,0.16197632,-42.81169128417969,-40.65428,21574.098,-82.82930807078995,326,32700
-42.98931121826172,-40.64305,23462.582,3.8140569,0.12894167,3.373621,0.1307726,-42.61454391479492,-40.614487,20000.566,-108.1519418587859,329,33000
-42.9857063293457,-40.729504,22562.023,4.8138337,0.15672642,3.1225314,0.17553502,-42.452125549316406,-40.627785,18243.398,-91.54189703796501,332,33300
-42.818260192871094,-40.641823,21764.383,3.7305965,0.13548076,4.709441,0.25437248,-42.4859733581543,-40.788513,16974.598,-100.78447729608084,335,33600
-42.79116439819336,-40.678474,21126.898,4.227354,0.13996065,2.7323947,0.17813931,-42.19731903076172,-40.603146,15941.742,-92.68066016248619,338,33900
-42.73863220214844,-40.688496,20501.355,4.1780405,0.15970396,2.4488878,0.1435521,-42.061222076416016,-40.560555,15006.664,-80.19114845472811,341,34200
-42.58488082885742,-40.618393,19664.89,3.3897383,0.13493335,2.3201625,0.13227063,-41.91878128051758,-40.544212,13745.695,-123.43382273920696,344,34500
-42.49125289916992,-40.63585,18554.031,3.727069,0.12700179,0.114922054,0.07168707,12.572545051574707,14.38665,18141.055,-102.89793303228582,347,34800
-42.36921691894531,-40.619087,17501.309,3.5083194,0.12409898,0.058730062,0.032587644,29.2226505279541,31.588211,23655.613,-143.27076728967435,350,35100
-42.21622085571289,-40.55607,16601.516,2.9338686,0.08841669,0.02793728,0.0681639,33.14844512939453,35.84933,27008.848,-113.29343773541657,353,35400
-1.2976611852645874,0.35875714,16564.184,0.82596016,0.07156465,0.03607856,0.06939672,36.21306228637695,39.075356,28622.918,-161.180422713304,356,35700
18.661888122558594,20.750515,20886.27,0.09091134,0.030076075,0.03155615,0.052332386,37.66709899902344,40.618477,29513.773,-155.05894846250564,359,36000
24.002124786376953,26.366516,23643.914,0.045468777,0.037465744,0.027210735,0.056391183,37.733211517333984,40.752483,30192.707,-92.90604978287024,362,36300
29.321487426757812,31.930275,26087.887,0.038053352,0.03339627,0.020442309,0.06286923,39.41050720214844,42.47593,30654.203,-151.26001066853567,365,36600
33.548858642578125,36.358723,28098.648,0.029838584,0.035614245,0.021812785,0.03610384,42.01997375488281,45.109238,30892.656,-124.41316513113028,368,36900
37.23450469970703,40.19112,29566.137,0.032551765,0.02551727,0.023279708,0.02720404,41.1325798034668,44.240257,31076.758,-169.27198209331775,371,37200
40.561527252197266,43.605858,30443.305,0.02104685,0.02924199,0.027757086,0.034402486,42.094520568847656,45.216118,31215.984,-168.48413115324007,374,37500
41.770423889160156,44.878475,31080.527,0.020849802,0.030663345,0.036094427,0.04383661,43.26543426513672,46.410595,31451.602,-163.09758591015026,377,37800
43.7638053894043,46.926666,31628.617,0.026432868,0.02776371,0.01513472,0.031815544,45.168434143066406,48.33676,31683.266,-112.23699373722701,380,38100
42.34684371948242,45.57098,32241.36,0.02150707,0.027226755,0.024196126,0.029885784,44.741966247558594,47.930016,31880.48,-8.328086773278043,383,38400
42.81907653808594,46.108177,32891.008,0.02126242,0.03051793,0.019731788,0.01687165,42.65156555175781,45.859627,32080.633,-132.50192478667006,386,38700
36.615570068359375,39.919613,33040.438,0.038312778,0.05612088,0.019511428,0.028648213,44.76573944091797,47.997402,32316.613,-88.0170295503874,389,39000
42.964256286621094,46.309395,33451.39,0.034902174,0.08577808,0.0244758,0.06781332,44.58666229248047,47.8326,32459.36,16.203054496976215,392,39300
44.74102020263672,48.127815,33867.934,0.026918286,0.07791699,0.024928886,0.08381788,41.20488357543945,44.468407,32635.246,-77.29659006379129,395,39600
40.215232849121094,43.64312,34278.89,0.040506214,0.20969634,0.013946757,0.021807255,44.788291931152344,48.06364,32753.484,24.5919157405604,398,39900
40.666744232177734,44.12921,34624.676,0.023222404,0.1212281,0.02901097,0.072747305,45.10791778564453,48.37924,32713.21,75.32895470997266,401,40200
1.9653363227844238,5.297512,33321.758,0.020393843,0.12707464,0.026341451,0.042437084,43.53185272216797,46.83106,32992.06,22.813758978020232,404,40500
38.56188201904297,41.995575,34336.91,0.02324873,0.016760267,0.027734796,0.022739312,45.65880584716797,48.98468,33258.758,-126.9145649175078,407,40800
49.96394348144531,53.49176,35278.15,0.020349119,0.02790555,0.022699373,0.037746824,42.571807861328125,45.918404,33465.945,13.807269585266994,410,41100
47.090023040771484,50.68396,35939.355,0.028641213,0.08515227,0.023900194,0.047543146,44.232967376708984,47.59172,33587.516,-194.23633676932656,413,41400
47.03803634643555,50.67157,36335.35,0.02807786,0.11767291,0.023026586,0.07236401,41.926307678222656,45.294228,33679.195,-136.65576065677888,416,41700
35.01005935668945,38.675587,36655.285,0.02922085,0.0510559,0.017776642,0.029518394,47.71253204345703,51.09285,33803.195,-203.7777466135909,419,42000
48.15171432495117,51.842148,36904.32,0.028563181,0.05121696,0.015671602,0.048523545,44.89007568359375,48.280624,33905.47,-232.67926805596545,422,42300
48.53917694091797,52.2601,37209.227,0.020759631,0.04344445,0.042239517,0.0490704,40.8447265625,44.2451,34003.727,-110.05301274700034,425,42600
46.25603103637695,50.00115,37451.168,0.02640912,0.06495537,0.024385862,0.0489622,43.64588165283203,47.05944,34135.594,-85.34495136484172,428,42900
48.130367279052734,51.898243,37678.77,0.026199117,0.034822322,0.028851677,0.04312895,46.47043991088867,49.89363,34231.926,-99.01855244165759,431,43200
49.11191940307617,52.902054,37901.34,0.017735573,0.028516306,0.021286888,0.025216443,47.75992965698242,51.1894,34294.703,-110.13744020106945,434,43500
45.07082748413086,48.874165,38033.375,0.02949142,0.029730586,0.022925844,0.051858194,44.5170783996582,47.960182,34431.023,-52.619003925899875,437,43800
46.416385650634766,50.22747,38110.836,0.017902967,0.05936287,0.016526528,0.039260965,45.70713424682617,49.15777,34506.35,-57.60056576008342,440,44100
46.13347625732422,49.947575,38140.977,0.03399516,0.03324754,0.023530751,0.02501898,44.1806640625,47.645996,34653.332,-154.05597092698002,443,44400
42.43272399902344,46.250748,38180.254,0.024049183,0.031435076,0.023709945,0.026591975,47.10363006591797,50.57657,34729.39,46.189042396292194,446,44700
44.94007873535156,48.758015,38179.344,0.01886497,0.055812683,0.027070379,0.10109148,44.55712890625,48.0286,34714.72,62.27951691868032,449,45000
9.827286720275879,13.657246,38299.59,0.01962068,0.11124029,0.03660802,0.050563157,46.23941421508789,49.72193,34825.156,46.65016420017233,452,45300
42.417911529541016,46.25183,38339.195,0.024024049,0.09063336,0.021741075,0.018184615,46.48568344116211,49.968414,34827.297,58.26766032590124,455,45600
46.607666015625,50.453625,38459.6,0.024197357,0.124776214,0.026626373,0.048740804,45.01179504394531,48.498642,34868.47,82.18824282337155,458,45900
45.838191986083984,49.702415,38642.22,0.020137351,0.09308424,0.015677344,0.08079173,48.42622756958008,51.909126,34829.0,38.681469609496276,461,46200
46.44865417480469,50.33184,38831.875,0.025067013,0.06286222,0.022906289,0.028126923,46.658775329589844,50.146828,34880.51,81.3281037844944,464,46500
41.100894927978516,44.999474,38985.805,0.027074961,0.14352512,0.034455564,0.04380178,46.59566879272461,50.09458,34989.117,-143.72312168946107,467,46800
45.927249908447266,49.837772,39105.23,0.027896397,0.13003415,0.020884568,0.016310079,47.364219665527344,50.869102,35048.836,-106.97559089557697,470,47100
44.23573684692383,48.155144,39194.086,0.026856882,0.09933658,0.012643054,0.07169631,40.361507415771484,43.871674,35101.664,20.36972960685722,473,47400
46.56725311279297,50.49068,39234.27,0.025413323,0.04757501,0.017597178,0.02598527,45.46284103393555,48.97796,35151.18,84.4049965060346,476,47700
47.794681549072266,51.719658,39249.78,0.018915415,0.062344845,0.024420453,0.02798943,48.10470962524414,51.624485,35197.766,-58.55859357459608,479,48000
45.779151916503906,49.706814,39276.6,0.027221277,0.08140732,0.02974768,0.04001874,47.78980255126953,51.311436,35216.312,82.98335792884899,482,48300
45.34505844116211,49.2722,39271.43,0.042732984,0.07921285,0.021117678,0.062538825,44.867820739746094,48.39595,35281.312,-88.84035907287083,485,48600
46.863765716552734,50.797646,39338.785,0.032781877,0.08034533,0.025571033,0.041472275,42.123992919921875,45.66338,35393.867,-199.3412491538238,488,48900
45.39362335205078,49.336094,39424.727,0.02086871,0.14664984,0.025259046,0.042631604,44.35236740112305,47.895985,35436.18,-74.4463024620583,491,49200
45.081687927246094,49.021996,39403.07,0.019763283,0.08965219,0.017428681,0.020153781,46.39878845214844,49.938423,35396.33,-29.573743737817008,494,49500
46.37422561645508,50.32119,39469.656,0.021298358,0.12081773,0.020713978,0.0906744,46.894500732421875,50.44572,35512.203,62.94361998940725,497,49800
45.33021926879883,49.28323,39530.1,0.027154341,0.15489472,0.016674414,0.018412732,49.39704895019531,52.953644,35565.938,-125.48904533864089,500,50100
23.033353805541992,26.581697,35483.43,0.010964196,0.0036330165,0.013510108,0.04389798,49.55525207519531,53.12197,35667.203,-164.56994362747,503,50400
-83.5344467163086,-79.95648,35779.66,0.010997089,0.014317354,0.020065656,0.020451715,47.94403839111328,51.513893,35698.562,-144.8188848854224,506,50700
37.31001281738281,40.927658,36176.445,0.009369588,0.030960584,0.02129301,0.06250286,47.21477508544922,50.789803,35750.273,-146.736511840501,509,51000
45.61357116699219,49.236557,36229.875,0.012241237,0.0433646,0.015743358,0.032592244,47.96318054199219,51.534897,35717.164,-142.42527421194646,512,51300
53.28641128540039,56.938583,36521.74,0.010517472,0.0028553647,0.019381665,0.03589376,46.96259307861328,50.53827,35756.773,14.729533660234686,515,51600
-1.774782657623291,1.9062328,36810.156,0.014590939,0.039941434,0.014895628,0.063999936,48.415260314941406,51.995834,35805.723,-114.52741315534922,518,51900
48.94618606567383,52.64493,36987.46,0.014901087,0.008277236,0.012557404,0.015111941,49.53420639038086,53.117928,35837.203,-148.53660423823817,521,52200
51.97977066040039,55.70261,37228.39,0.0119273905,0.017329495,0.016728584,0.02836002,45.97350311279297,49.565514,35920.094,-181.90136410901584,524,52500
53.35788345336914,57.10357,37456.848,0.008589828,0.014897944,0.020010492,0.11958969,42.916648864746094,46.509247,35925.98,-130.4626977292926,527,52800
53.39201354980469,57.153427,37614.133,0.009957965,0.013708593,0.020711746,0.035646826,47.391502380371094,50.986816,35953.13,-5.141306917471287,530,53100
49.494388580322266,53.278706,37843.176,0.007992968,0.039671022,0.01882164,0.035928857,46.366390228271484,49.9655,35991.1,-69.22737613258337,533,53400
51.80439376831055,55.599808,37954.125,0.00806783,0.03491725,0.018330269,0.03111716,49.715415954589844,53.311188,35957.734,-123.225063318016,536,53700
49.32971954345703,53.1363,38065.78,0.015770335,0.059572607,0.020506792,0.05381169,48.767459869384766,52.379738,36122.766,15.759705490593268,539,54000
51.05916213989258,54.879772,38206.098,0.010927227,0.03996858,0.010499413,0.020554312,48.06932067871094,51.687424,36181.023,-138.8557884808718,542,54300
51.1905517578125,55.020546,38299.96,0.013100347,0.0612329,0.019568505,0.049171995,48.54273223876953,52.15367,36109.383,-113.62279323534291,545,54600
51.873565673828125,55.719776,38462.105,0.009682709,0.026319532,0.024286147,0.060833246,45.723236083984375,49.34837,36251.32,-83.29966211260727,548,54900
51.732208251953125,55.587067,38548.58,0.01208618,0.06412052,0.011905833,0.03265374,48.35554504394531,51.988213,36326.676,-37.741116750355076,551,55200
53.27751541137695,57.145676,38681.6,0.0080644805,0.028513985,0.019167606,0.056399673,44.072547912597656,47.700546,36280.004,-116.64894173964174,554,55500
50.28727340698242,54.167984,38807.105,0.011312617,0.03625394,0.023367098,0.049453758,47.40977478027344,51.050575,36408.016,-136.5719781535153,557,55800
50.68596649169922,54.577858,38918.9,0.015291519,0.028369596,0.011929544,0.024228385,49.53717041015625,53.17867,36414.984,-186.42567672706855,560,56100
52.28401565551758,56.18138,38973.656,0.014302615,0.037029855,0.03033274,0.049928736,46.379112243652344,50.032608,36534.945,-165.92374727086099,563,56400
52.25182342529297,56.151722,38999.0,0.015196678,0.046808846,0.023685243,0.012337974,49.44804382324219,53.09895,36509.055,-139.67477726981602,566,56700
53.255638122558594,57.165962,39103.258,0.010714607,0.017035281,0.020348707,0.05730257,47.75861740112305,51.404137,36455.184,-44.75079751425287,569,57000
51.197574615478516,55.114403,39168.277,0.010014825,0.027554698,0.017803153,0.030368064,46.608367919921875,50.262093,36537.24,-137.43908745316648,572,57300
51.31135940551758,55.233185,39218.254,0.010431789,0.025841538,0.0120156985,0.025255922,45.21773147583008,48.875675,36579.453,-112.2475010937392,575,57600
53.495819091796875,57.417027,39212.062,0.015429044,0.02226673,0.024081554,0.010772251,48.915924072265625,52.56558,36496.54,-171.18739419964228,578,57900
51.64393997192383,55.573223,39292.844,0.013304705,0.062252026,0.010048714,0.0291621,48.31150436401367,51.96641,36549.09,32.400692490050474,581,58200
48.913482666015625,52.843903,39304.21,0.010889643,0.081243455,0.012868456,0.04134763,45.06282424926758,48.726864,36640.39,-185.53656703765586,584,58500
51.89164352416992,55.826534,39348.906,0.008294587,0.04130986,0.012542534,0.06948169,48.46539306640625,52.117577,36521.82,-126.02260135660936,587,58800
53.38020706176758,57.320305,39400.965,0.009749124,0.06398221,0.014219949,0.02048771,51.1007080078125,54.771385,36706.758,-138.2147975933463,590,59100
50.19105529785156,54.13967,39486.16,0.008773629,0.09414236,0.015728857,0.06306797,48.50019073486328,52.174286,36740.934,-133.58400612702795,593,59400
51.85895538330078,55.810898,39519.42,0.0086525725,0.042440146,0.03478755,0.06196311,48.396915435791016,52.069164,36722.49,-123.5967607880251,596,59700
