ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Epoch,SampleStep
-19295.029296875,-19293.75,12797.818,3075.1963,1621.8552,-11.5,4,5050
-3874.25537109375,-3872.9983,12569.941,2320.459,155.25394,0.0,5,6060
-1246.9498291015625,-1245.7097,12400.931,1111.4143,13.429547,0.0,6,7070
-334.8890075683594,-333.66388,12251.386,224.8334,10.883049,-81.0,7,8080
-169.4004669189453,-168.18948,12109.84,108.13403,6.0055456,-81.0,8,9090
