ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch
-212979367936.0,-212979370000.0,81221.31,73652430.0,2760438.0,5.05568195155807,14995192.0,435987.62,-977789120.0,-977789100.0,80340.96,50
-8735873024.0,-8735873000.0,80619.984,25167342.0,288574.38,-14.878407519275276,15359318.0,463389.56,-115381368.0,-115381360.0,80261.84,53
-1400938496.0,-1400938500.0,80322.03,20368038.0,337653.3,-16.96110844205591,13701385.0,422704.38,-17525310.0,-17525302.0,80233.07,56
-212650368.0,-212650350.0,80230.28,17927164.0,487420.75,-3.7187497726908494,15201840.0,733112.0,-1524814.0,-1524806.0,80229.94,59
-68576664.0,-68576660.0,80202.72,18604352.0,462300.22,-26.985534712144002,13668056.0,538870.1,-1289587.5,-1289579.5,80219.83,62
-8377843.5,-8377835.5,80187.39,16329410.0,538775.75,-15.861125645745215,12831286.0,398462.25,-26931564.0,-26931556.0,80210.58,65
-26754304.0,-26754296.0,80184.984,16228387.0,502175.28,-8.33930404597251,12687272.0,382879.6,-1117665.0,-1117657.0,80205.734,68
-3594287.0,-3594279.0,80181.73,15576884.0,464724.62,-35.58971605181756,11173067.0,340076.3,-986238.4375,-986230.44,80198.79,71
-1332877.125,-1332869.1,80177.766,14795126.0,490137.12,-18.863056889207943,10020930.0,518124.75,-1028757.25,-1028749.25,80194.22,74
-1888266.75,-1888258.8,80169.164,13627486.0,326924.75,-26.55583873739156,8362044.0,275939.0,-752623.0,-752615.0,80180.59,77
-1103842.25,-1103834.2,80158.2,10876186.0,341451.2,-4.961856782156681,8304922.5,250642.05,-731639.75,-731631.75,80143.45,80
-831279.125,-831271.1,80138.75,9591534.0,269229.03,-7.8076220381594545,7488705.0,229739.69,-662264.1875,-662256.2,80108.85,83
-797178.625,-797170.6,80108.41,8900830.0,287905.38,-16.89348027096142,6583459.0,216649.28,-592150.25,-592142.25,80043.195,86
-660669.5,-660661.5,80067.21,7650023.0,211251.31,-17.26491907596735,5655742.5,166608.03,-495512.21875,-495504.22,79958.97,89
-608384.0,-608376.0,80001.55,6737772.0,225208.34,-9.968921374051934,3997951.5,152955.12,-374094.8125,-374086.8,79846.875,92
-563917.3125,-563909.3,79907.42,6107186.0,222553.47,-24.900385071187355,3446501.5,99441.234,-300567.84375,-300559.88,79701.19,95
-475526.125,-475518.16,79801.87,5144335.0,188213.23,-6.916866544293384,2895003.8,85149.93,-253578.703125,-253570.75,79512.31,98
-477559.59375,-477551.62,79677.516,4062461.2,299405.56,-19.013814985440757,2001948.4,60269.434,-176311.6875,-176303.75,79315.98,101
-36769.0078125,-36761.363,76439.45,404032.38,13843.717,-29.564036601655946,1088388.4,29931.07,-93963.96875,-93956.06,79081.16,104
-31022.671875,-31015.145,75273.01,340490.56,11706.069,-21.597397304164907,985304.1,28826.281,-86240.8828125,-86233.0,78818.44,107
-26417.75,-26410.254,74970.625,260998.9,12850.076,-25.110229134056492,796205.3,21756.508,-68661.0390625,-68653.18,78590.22,110
-24463.0390625,-24455.545,74938.41,224490.86,13612.191,-34.224726985093454,606703.8,16081.438,-51997.71484375,-51989.875,78395.805,113
-24137.025390625,-24129.52,75053.92,206748.56,14904.613,-36.21636483405284,278976.94,8188.7354,-24480.392578125,-24472.566,78261.734,116
-22564.443359375,-22556.922,75223.06,188465.66,14408.9,-18.336546352156727,188651.16,4086.0671,-15592.0751953125,-15584.254,78212.01,119
-18175.88671875,-18168.344,75425.7,156742.7,11095.708,-13.247941993432805,114385.28,3353.7234,-10071.1240234375,-10063.299,78255.875,122
-18153.40625,-18145.836,75693.61,145024.27,12234.293,10.84232982156159,80167.83,1935.3612,-6795.953125,-6788.112,78414.06,125
-13165.1318359375,-13157.529,76022.375,116044.625,7760.4785,-14.615396120268812,37526.957,1017.974,-3289.7978515625,-3281.93,78678.89,128
-11720.6298828125,-11712.989,76409.586,91707.516,8059.4316,-4.700250304304897,28197.2,580.57874,-2362.537841796875,-2354.6323,79056.16,131
-8435.1123046875,-8427.426,76861.05,67946.95,5580.0464,-52.40975783708022,11143.336,197.74152,-949.5366821289062,-941.5805,79561.55,134
-5968.79931640625,-5961.061,77383.31,49409.336,3788.9854,-41.39131851968273,7296.7876,140.03848,-650.2659912109375,-642.24744,80185.38,137
-4654.8056640625,-4647.01,77959.16,35884.594,3199.54,-38.86570138879451,2106.3325,62.703888,-246.78280639648438,-238.69107,80917.43,140
-3462.612548828125,-3454.7588,78537.89,25826.217,2443.4568,-10.969324333427208,2118.9465,77.789444,-257.927001953125,-249.75269,81743.03,143
-2315.928955078125,-2308.0132,79156.555,16399.98,1691.4067,-30.873924982025247,656.9424,26.1962,-124.17096710205078,-115.910385,82605.83,146
-2386.849365234375,-2378.865,79844.97,12017.861,2234.3242,-41.21968836174935,369.25388,13.423958,-96.14774322509766,-87.80049,83472.5,149
-1354.0372314453125,-1345.9924,80448.0,8499.836,1059.7358,-13.758194516902337,220.80927,10.723665,-84.3551025390625,-75.928375,84267.266,152
-1055.347900390625,-1047.2426,81053.16,6961.8896,772.03467,-15.474877591005798,113.029816,5.506373,-73.597412109375,-65.10477,84926.414,155
-813.6586303710938,-805.4838,81748.09,5093.9883,601.55096,0.5132654953761333,47.22411,3.3753955,-67.743408203125,-59.20987,85335.36,158
-580.3305053710938,-572.07874,82517.766,3224.9414,443.52707,-27.12399977701635,33.86662,1.7882086,-65.76739501953125,-57.23199,85354.05,161
-412.7784729003906,-404.44513,83333.58,2148.1514,303.4752,-16.102454303814262,28.160055,1.4656732,-65.1106185913086,-56.62759,84830.29,164
-313.5039978027344,-305.08676,84172.39,1371.3733,234.3201,-10.890585513429809,19.292204,1.1075914,-64.14448547363281,-55.785217,83592.66,167
-179.2021026611328,-170.70427,84978.36,725.60767,100.304726,-28.203470523341224,14.05718,0.4597871,-63.131935119628906,-54.992622,81393.14,170
-127.81816864013672,-119.251015,85671.55,407.3988,56.087387,-18.92739037053807,15.127055,1.3618612,-63.486671447753906,-55.67543,78112.41,173
-111.69396209716797,-103.094765,85991.97,278.90576,45.06082,-34.7930565292162,2312.626,257.3538,-392.0368347167969,-384.36545,76714.016,176
-123.01284790039062,-114.38463,86282.23,481.995,41.436188,-34.507269898732105,2333.38,134.03716,-309.94915771484375,-302.32434,76248.02,179
-90.12637329101562,-81.481125,86452.516,139.51303,27.059202,-8.832116576473798,1531.8755,180.84155,-287.3424377441406,-279.75992,75825.16,182
-79.67083740234375,-71.017044,86537.94,100.815414,15.465033,-28.747358125722396,1409.696,105.36546,-227.96475219726562,-220.4194,75453.45,185
-76.34382629394531,-67.699234,86445.88,72.04236,13.439236,-21.127213285365013,791.8513,46.48778,-146.28164672851562,-138.77019,75114.57,188
-1228.9473876953125,-1220.3527,85947.27,16974.758,26.571602,-27.979905373183023,427.00357,23.246613,-105.83573150634766,-98.355034,74807.0,191
-85.64808654785156,-77.07685,85712.375,237.92627,10.709208,-1.8353876855633289,259.78217,7.36131,-83.737060546875,-76.29035,74467.07,194
-76.58324432373047,-68.04717,85360.69,118.15409,9.3422575,2.852781243401836,89.00588,2.7178621,-68.99722290039062,-61.592213,74050.11,197
-71.76994323730469,-63.288177,84817.65,77.92517,6.3322563,-2.2463739479708975,72.4204,1.4432659,-66.95620727539062,-59.60742,73487.89,200
-62.30583572387695,-55.605774,67000.625,21.025124,0.66911066,-11.645676685095578,10849.973,3.849711,-797.8113403320312,-790.5273,72840.79,203
-60.37778854370117,-54.757904,56198.85,10.926102,0.4260293,-21.783746800218648,306.40445,9.083219,-87.81747436523438,-80.610344,72071.31,206
-63.05107116699219,-57.851353,51997.188,36.696777,2.4204879,-20.6432279159323,145.0625,3.48305,-73.06509399414062,-65.90321,71618.77,209
