ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-3787324672.0,-3787324700.0,31715.102,2394774.0,37647.035,985753.44,6606.037,-262867616.0,-262867620.0,31450.914,-5.455832539559774,49,5000
-221742608.0,-221742610.0,31468.375,1149205.2,11537.296,905715.75,8917.027,-105151880.0,-105151880.0,31299.438,20.36660631327278,50,5100
-126580384.0,-126580380.0,31333.477,1050661.5,12333.91,938487.44,8159.874,-86203184.0,-86203180.0,31182.195,-15.093284182156655,53,5400
-20222314.0,-20222310.0,31120.883,934309.3,9558.972,813539.6,9439.006,-41215736.0,-41215732.0,31095.516,-2.486924895235363,56,5700
-3665206.25,-3665203.2,31049.105,906133.4,10292.877,817128.9,7846.632,-20329292.0,-20329288.0,31030.117,-12.54022244945333,59,6000
-2687193.25,-2687190.2,31019.344,857932.5,11114.27,873521.4,9644.301,-14051870.0,-14051867.0,30981.46,-29.061961560317453,62,6300
-751477.1875,-751474.06,30998.297,818443.4,11322.02,794536.06,7657.4053,-6884551.5,-6884548.5,30941.781,-18.251791621540477,65,6600
-195804.234375,-195801.14,30983.188,818779.1,10950.052,696177.6,6012.7236,-4012606.0,-4012603.0,30911.367,31.2737211570032,68,6900
-61247.8359375,-61244.74,30973.613,693850.9,10133.4,768170.0,9728.809,-1246751.875,-1246748.8,30886.344,5.11802746529959,71,7200
-246998.28125,-246995.19,30967.203,578862.8,8017.2617,587501.7,6849.756,-1440942.125,-1440939.0,30867.758,5.663758401694012,74,7500
-73267.515625,-73264.42,30959.32,569633.1,10233.093,599943.1,8222.661,-453414.5625,-453411.47,30851.773,-15.224624982366514,77,7800
-56511.5390625,-56508.445,30953.328,465560.25,7502.25,652572.6,7091.632,-143042.078125,-143039.0,30833.648,68.70542561265681,80,8100
-36114.03515625,-36110.94,30946.578,455605.44,7706.7036,680199.8,8600.572,-179089.984375,-179086.9,30818.73,13.099686206186757,83,8400
-56198.1015625,-56195.008,30941.184,391235.7,7857.6475,565115.9,8260.014,-148538.625,-148535.55,30807.258,-25.465211476686058,86,8700
-29429.890625,-29426.797,30933.047,349692.5,8441.4375,483616.22,8000.567,-51816.859375,-51813.78,30799.773,-0.639981629132875,89,9000
-23777.68359375,-23774.592,30925.977,279718.53,6491.2334,427725.5,8495.022,-34778.875,-34775.797,30791.562,-1.5913605032095914,92,9300
-21701.6015625,-21698.51,30918.68,247897.6,6722.8584,439346.4,7646.8174,-34958.84375,-34955.766,30783.469,17.185840372889515,95,9600
-18753.7890625,-18750.7,30907.832,209872.11,6643.3354,367750.62,7536.842,-30039.70703125,-30036.629,30774.184,4.641293102017208,98,9900
-17489.904296875,-17486.814,30895.3,203078.95,5457.748,285970.8,6629.411,-24936.17578125,-24933.1,30767.5,-52.00387430019345,101,10200
-274595.71875,-274592.78,29248.95,52416.668,1607.9995,266214.3,9188.934,-24290.259765625,-24287.184,30758.723,40.31678600255156,104,10500
-2621.8203125,-2618.9502,28701.852,29749.365,818.8104,230650.34,6548.132,-20093.41796875,-20090.344,30748.914,38.45713843874308,107,10800
-1709.0924072265625,-1706.2341,28582.484,20522.361,392.6886,203794.53,6554.049,-18280.15234375,-18277.078,30739.79,-13.350862420249058,110,11100
-1398.3240966796875,-1395.4731,28509.262,15920.751,393.60327,173218.12,6109.963,-25952.78125,-25949.709,30730.11,-44.91754974018212,113,11400
-938.8775024414062,-936.0303,28472.05,10990.139,207.69476,177986.64,4896.1445,-124158.046875,-124154.98,30720.973,4.129181570238203,116,11700
-794.2402954101562,-791.3948,28455.453,9183.243,174.64037,147242.56,4717.5605,-13210.7001953125,-13207.629,30714.816,-87.24022835259665,119,12000
-627.5299682617188,-624.6807,28492.293,7281.9663,118.396164,133639.52,4294.767,-12004.12109375,-12001.051,30705.195,-2.8187621743534077,122,12300
-505.6112365722656,-502.75757,28536.594,5751.831,91.23039,127222.164,5599.662,-12452.8642578125,-12449.795,30692.941,-27.869552433634443,125,12600
-412.02557373046875,-409.16663,28589.562,4790.454,49.05829,129838.414,4713.418,-12030.197265625,-12027.129,30683.508,12.020500782404536,128,12900
-377.7200927734375,-374.85345,28666.387,4413.8477,36.01046,113081.14,3567.0315,-10120.5380859375,-10117.472,30664.273,32.749960730518694,131,13200
-320.1271057128906,-317.25122,28758.79,3591.2764,33.142403,100503.48,3543.0518,-9253.208984375,-9250.145,30644.547,-4.171043991251625,134,13500
-281.1300354003906,-278.24368,28863.375,3142.7905,20.345194,95470.164,3392.1687,-8810.515625,-8807.453,30620.523,-18.275295699956004,137,13800
-241.98191833496094,-239.08408,28978.422,2643.8582,12.367934,91597.05,3862.8298,-8866.9130859375,-8863.854,30593.898,-10.138197744288355,140,14100
-225.9487762451172,-223.03859,29101.906,2435.8867,9.452904,74712.53,2431.5508,-6755.8623046875,-6752.805,30569.535,7.821354627311051,143,14400
-188.03041076660156,-185.10727,29231.434,1917.2046,5.2657485,76163.28,2902.675,-7173.89208984375,-7170.838,30542.79,-41.07269606273569,146,14700
-173.75320434570312,-170.81705,29361.523,1719.8546,3.8825016,71315.14,2760.7183,-6748.70361328125,-6745.652,30517.594,-5.455198048639238,149,15000
-152.5831298828125,-149.6344,29487.3,1405.7571,3.9883158,60292.758,1910.6356,-5427.61181640625,-5424.5625,30491.766,-18.664406380619557,152,15300
-139.0955047607422,-136.13358,29619.328,1218.6166,2.7506964,53290.348,1946.7151,-4978.1865234375,-4975.1396,30466.484,-21.296524062131812,155,15600
-158.14358520507812,-155.16586,29777.227,1500.9543,2.6430616,48815.03,1537.7485,-4398.6123046875,-4395.568,30444.086,14.72450112138983,158,15900
-140.5030517578125,-137.51147,29915.793,1242.2544,2.4232044,45847.297,1917.5239,-4454.775390625,-4451.7334,30420.55,51.93991186635001,161,16200
-118.92303466796875,-115.92358,29994.61,931.13245,1.6325419,40872.79,1543.1812,-3864.8505859375,-3861.811,30395.336,11.048433946709816,164,16500
-109.32208251953125,-106.31511,30069.703,785.3014,2.0161319,38749.703,1160.2468,-3462.06103515625,-3459.0242,30368.156,40.63855732970092,167,16800
-100.52665710449219,-97.512665,30139.914,657.4304,1.7948934,33017.266,1219.3777,-3114.17041015625,-3111.1357,30345.746,-0.3726615769230326,170,17100
-97.85724639892578,-94.83705,30201.977,615.02795,2.0810897,31110.184,1183.8792,-2961.099609375,-2958.0674,30322.082,-1.7318369093329025,173,17400
-87.50147247314453,-84.47577,30257.035,464.61023,1.8108273,28122.977,940.5849,-2594.32861328125,-2591.2983,30303.176,29.063999410081152,176,17700
-83.09110260009766,-80.06045,30306.543,399.1049,1.8363585,22463.617,800.3678,-2116.489990234375,-2113.4614,30286.086,10.793468189781297,179,18000
-78.65608215332031,-75.62193,30341.496,333.02496,1.8850641,23917.836,826.1719,-2232.353759765625,-2229.3262,30276.094,-19.308109210976895,182,18300
-75.37777709960938,-72.34064,30371.383,287.8521,1.5532212,18809.291,564.61804,-1709.682861328125,-1706.6553,30275.297,85.51023507388564,185,18600
-71.5675048828125,-68.52851,30389.938,232.58595,1.4462323,17620.324,660.88916,-1694.372802734375,-1691.3453,30274.95,-35.266876153868964,188,18900
-70.3906021118164,-67.35022,30403.797,215.33997,1.4295396,14195.105,386.31067,-1276.79541015625,-1273.7678,30276.004,19.215836636826356,191,19200
-66.86347198486328,-63.8236,30398.688,164.86392,1.2654636,15439.09,421.36584,-1384.694580078125,-1381.6665,30280.766,48.75887329270442,194,19500
