ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch
-227169468416.0,-227169470000.0,81221.31,72044160.0,3182731.5,13.90332363493323,15422854.0,233662.47,-2206826240.0,-2206826200.0,80212.83,50
-9228536832.0,-9228537000.0,80621.266,22838916.0,246569.06,-13.008242657364116,14438674.0,241967.64,-97406392.0,-97406380.0,80080.266,53
-1265822080.0,-1265822100.0,80319.59,18846344.0,427386.28,-17.03295639477619,11901017.0,358315.25,-11547719.0,-11547711.0,80041.05,56
-255889920.0,-255889900.0,80213.66,14301707.0,340654.5,-4.268196792914011,14194791.0,467619.38,-1645791.75,-1645783.8,80018.77,59
-57443340.0,-57443332.0,80180.32,15583780.0,329713.47,-26.971841912353767,12917182.0,226104.64,-1027136.6875,-1027128.7,80004.66,62
-31305870.0,-31305862.0,80165.99,14139360.0,526791.75,-20.683492115403855,10863968.0,373524.38,-6098309.5,-6098301.5,79993.2,65
-4026479.25,-4026471.2,80155.46,14613153.0,343559.94,-3.7569438465272125,10226350.0,280975.66,-2474491.5,-2474483.5,79980.23,68
-9382993.0,-9382985.0,80146.82,13977270.0,393977.66,-34.025386327842234,9315272.0,394326.94,-23600312.0,-23600304.0,79978.125,71
-1466820.375,-1466812.4,80142.12,12892624.0,339770.12,-12.096490098076472,9799371.0,338430.8,-892170.125,-892162.1,79967.945,74
-1023418.5,-1023410.5,80134.84,12180812.0,294246.94,-21.234114111062066,7180121.0,248633.86,-654168.25,-654160.25,79958.78,77
-1501121.375,-1501113.4,80125.766,10849920.0,249167.2,-12.174553145417176,7335289.0,177249.64,-616364.125,-616356.1,79928.09,80
-902060.75,-902052.75,80109.72,9882612.0,237817.19,-4.315365667773682,6329077.0,167885.16,-541939.375,-541931.4,79912.21,83
-779536.0,-779528.0,80079.94,8757306.0,276185.22,-12.81694086154666,5606230.5,137682.03,-472588.3125,-472580.3,79854.7,86
-621490.4375,-621482.44,80037.01,7483980.5,169956.25,-13.57182241102864,5367862.5,132182.52,-452737.0625,-452729.1,79774.29,89
-519277.0,-519269.0,79983.7,6167396.5,150562.56,-15.618704256530334,4306615.0,195122.81,-423515.1875,-423507.22,79649.11,92
-741060.375,-741052.4,79904.37,6191863.0,167993.6,-23.16946843337936,3015269.0,156725.62,-310150.3125,-310142.38,79503.59,95
-438804.09375,-438796.12,79797.92,4908968.5,157481.58,-3.6101093077868156,2704670.2,126848.7,-268915.84375,-268907.9,79312.805,98
-345683.34375,-345675.38,79655.16,4011485.5,109615.0,-9.014009894003184,1951694.5,51675.344,-167095.671875,-167087.77,79096.33,101
-277110.65625,-277102.72,79487.31,3237743.8,85651.72,-31.075304233276047,1650546.5,42580.2,-140563.21875,-140555.33,78845.45,104
-226514.578125,-226506.64,79298.734,2475285.2,87126.12,-9.816359235943189,1817426.0,60912.094,-164260.296875,-164252.44,78563.34,107
-191358.5,-191350.58,79143.63,2234138.8,59286.754,-13.981273636317749,1063024.8,36790.887,-96889.4765625,-96881.63,78412.12,110
-170291.859375,-170283.95,78989.72,1975441.8,54023.973,-3.107447197265698,699883.5,22514.771,-62656.234375,-62648.406,78300.16,113
-134338.8125,-134330.94,78823.91,1594928.8,38943.492,-14.152428993053435,859141.3,23297.475,-73962.46875,-73954.65,78215.33,116
-99647.359375,-99639.49,78708.234,1192148.5,27954.104,-14.178272580762815,449041.94,12326.647,-38788.3046875,-38780.49,78175.93,119
-90272.875,-90265.016,78606.16,1062201.2,27095.121,-19.59187115759603,687938.8,23987.348,-62844.41796875,-62836.6,78153.016,122
-72879.0234375,-72871.17,78509.016,861353.0,21475.14,-29.42439828957833,426967.66,7245.959,-33856.61328125,-33848.793,78193.81,125
