ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-12053867520.0,-12053868000.0,75083.88,13662929.0,190551.75,7741911.0,71106.66,-15828693.0,-15828686.0,73805.41,24.452346134444426,55,5056
-46184252.0,-46184244.0,74637.97,8789832.0,99063.664,6521382.5,83406.51,-497773.46875,-497766.1,73723.945,18.224800964631065,56,5162
-10795783.0,-10795776.0,74352.984,8961141.0,96920.94,5211948.0,61440.68,-394303.34375,-394295.97,73714.55,16.701253187421656,57,5246
-2727292.0,-2727284.5,74167.19,8281333.0,94924.016,4724959.0,43807.0,-349417.65625,-349410.28,73743.91,33.01502000961345,58,5383
-1914409.75,-1914402.4,74074.81,7652639.0,100160.12,3772886.5,44381.18,-285381.71875,-285374.34,73753.22,22.926442362503252,59,5504
-9119421.0,-9119414.0,74009.12,6497755.5,112074.75,2249500.0,46262.293,-183570.625,-183563.25,73759.09,28.80346355848111,60,5622
-495955.03125,-495947.62,73957.61,6205322.5,112325.22,1965493.0,31442.215,-154324.140625,-154316.77,73768.98,30.012570372931986,61,5733
-820999.0,-820991.6,73924.04,6108613.5,100308.39,1466665.8,33289.688,-121819.828125,-121812.45,73788.375,13.723960760779178,62,5802
-1279286.375,-1279279.0,73896.234,5657413.5,102053.45,1048012.25,37269.008,-7789990.5,-7789983.0,73774.25,65.22275129635293,63,5915
-443548.84375,-443541.47,73875.26,5591331.5,85365.3,732969.75,22327.078,-64754.21875,-64746.844,73743.86,21.098181857584553,64,6020
-3133728.5,-3133721.0,73871.164,5066709.5,59798.727,737240.3,13520.867,-59084.23046875,-59076.863,73689.91,15.48768877559823,65,6103
-403344.375,-403337.0,73880.305,4889242.0,63984.766,601311.0,13230.757,-49689.90234375,-49682.535,73667.56,15.554651432987715,66,6176
-365631.625,-365624.25,73889.53,4698720.0,70392.11,463518.97,13221.316,-40359.4453125,-40352.086,73610.32,16.157477145080254,67,6264
-333890.96875,-333883.6,73898.31,4265632.0,66794.16,408308.7,6442.2974,-32036.29296875,-32028.934,73584.016,18.846511523160405,68,6347
-302965.125,-302957.72,73907.83,3969233.5,50731.445,319371.88,4719.62,-24852.45703125,-24845.094,73637.734,14.415896800595366,69,6417
-286117.71875,-286110.3,73918.71,3678551.0,54902.414,273015.56,4091.061,-21290.30859375,-21282.941,73681.08,11.443706376282275,70,6498
-255344.96875,-255337.58,73925.84,3381006.5,39180.53,248142.83,2644.0337,-18628.064453125,-18620.691,73723.42,72.98397557682216,71,6635
-231466.359375,-231458.97,73933.8,2908456.5,51147.473,199439.72,3020.6099,-15587.2646484375,-15579.888,73771.42,20.97969623461086,72,6741
-219852.171875,-219844.78,73942.42,2790550.5,45774.45,140974.34,1114.6477,-10341.3388671875,-10333.955,73835.8,22.085045954909276,73,6839
-183394.046875,-183386.66,73953.22,2412381.0,29713.219,126912.99,1320.7781,-9529.333984375,-9521.939,73949.67,23.74244653361611,74,6931
-177052.828125,-177045.44,73967.1,2243609.0,37219.266,100538.11,588.4932,-7249.1083984375,-7241.693,74156.64,25.55332743397932,75,7057
-163606.765625,-163599.38,73980.555,2036872.5,38022.2,71426.195,451.937,-5186.80224609375,-5179.355,74472.66,14.269644284610433,76,7132
-138255.234375,-138247.83,73996.07,1772895.5,26955.094,46568.773,280.41608,-3388.73681640625,-3381.2476,74892.95,42.13663082133204,77,7252
-133731.734375,-133724.33,74005.0,1632253.2,34334.414,283652.3,273.78293,-19427.185546875,-19419.643,75433.52,16.358469860847844,78,7337
-119736.5859375,-119729.19,74009.99,1462128.2,30664.766,80529.53,188.2551,-5624.48681640625,-5616.9287,75580.63,21.466931148481535,79,7440
-102667.671875,-102660.27,74010.164,1265069.8,25145.98,41456.93,49.185112,-2886.44580078125,-2878.8723,75735.31,19.983682714418013,80,7533
-100040.90625,-100033.51,74008.58,1181358.4,29635.24,18.246181747074417,38883.035,44.676285,-2709.23681640625,-2701.652,75848.055,83,7820
-75339.671875,-75332.27,73984.33,902420.5,21025.273,20.142320658514084,101873.54,33.94939,-6964.40380859375,-6956.8125,75914.52,87,8175
-56509.21484375,-56501.82,73938.92,628598.9,20579.582,27.62196541967326,52963.95,13.535904,-3640.995849609375,-3633.4026,75931.94,90,8457
-45663.3984375,-45656.008,73916.72,497319.06,17679.502,20.044046380627808,44756.156,12.34796,-3084.792236328125,-3077.1968,75954.86,93,8740
-32431.298828125,-32423.908,73910.41,377626.78,10094.184,13.25572083051365,64859.0,7.278143,-4441.6767578125,-4434.078,75985.375,96,9000
