ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Epoch,SampleStep
-34.13311004638672,-30.87785,32552.586,11.20591,1.9736046,-16.3,36,37370
-32.82017135620117,-29.57531,32448.602,5.3631268,0.6329788,-18.9,37,38380
-32.696022033691406,-29.461765,32342.555,5.222982,0.47919464,-32.5,38,39390
-38.53401184082031,-35.31144,32225.734,7.4743867,8.898773,-20.8,39,40400
-34.84100341796875,-31.636578,32044.266,4.2475176,3.7907038,-19.9,40,41410
-38.78929901123047,-35.600216,31890.812,50.192738,5.0536957,-19.9,41,42420
-63.16838836669922,-59.974228,31941.613,444.98825,1.5943203,-34.8,42,43430
-32.734710693359375,-29.552858,31818.508,4.25688,0.7104229,-22.5,43,44440
-33.052345275878906,-29.894276,31580.707,4.5118146,1.1894801,-9.4,44,45450
-33.52695846557617,-30.36103,31659.281,11.165847,1.2138534,-30.0,45,46460
-32.76759719848633,-29.599512,31680.836,4.060662,0.7989899,-26.7,46,47470
-33.81538009643555,-30.630375,31850.066,13.367913,1.3916879,-27.2,47,48480
-32.889892578125,-29.704102,31857.918,6.248308,0.7347864,-17.4,48,49490
-32.84731674194336,-29.671581,31757.355,4.1570997,0.8958539,-36.3,49,50500
-32.609825134277344,-29.453651,31561.727,3.4430614,0.64519703,-35.0,50,51510
-32.54366683959961,-29.414358,31293.086,4.5477953,0.47665763,-23.4,51,52520
-91.98017120361328,-88.85389,31262.781,58.300133,82.94183,-30.6,52,53530
-37.52696990966797,-34.36132,31656.484,10.96212,7.1459026,-35.9,53,54540
-33.39049530029297,-30.188513,32019.828,5.686702,1.5068194,-40.8,54,55550
-32.78846740722656,-29.572756,32157.117,3.8463435,0.7808834,-32.3,55,56560
-37.98160934448242,-34.788834,31927.766,53.220848,3.5518076,-34.4,56,57570
-33.19038391113281,-30.005268,31851.16,6.2719474,1.1774948,-24.0,57,58580
-32.794498443603516,-29.636166,31583.328,4.286154,0.8306078,-15.2,58,59590
-33.17634963989258,-30.041626,31347.227,3.8640835,1.4720136,-16.9,59,60600
-36.47586441040039,-33.352142,31237.219,14.020285,5.3487086,-29.9,60,61610
-34.21531295776367,-31.080147,31351.656,13.4921055,2.0439444,-27.2,61,62620
-32.80222702026367,-29.65874,31434.887,5.842419,0.7083423,-27.9,62,63630
-33.29512405395508,-30.170366,31247.594,4.0523863,1.6434376,-23.1,63,64640
-32.36945343017578,-29.28302,30864.336,3.002066,0.43713415,-34.7,64,65650
-34.6021842956543,-31.54514,30570.434,4.6098537,3.6193404,-19.3,65,66660
-35.445045471191406,-32.381844,30632.027,15.94181,3.7226422,-22.0,66,67670
-32.89093017578125,-29.819834,30710.98,4.420869,1.0885638,-26.4,67,68680
-33.012123107910156,-29.945982,30661.43,5.0432615,1.2127459,-31.2,68,69690
-33.37081527709961,-30.310883,30599.324,10.955115,1.1608201,-32.3,69,70700
-32.40364074707031,-29.35746,30461.82,3.5310655,0.49424514,-23.1,70,71710
-58.408546447753906,-55.35634,30522.078,20.649902,37.203793,-27.8,71,72720
-35.658294677734375,-32.58824,30700.523,7.29124,4.8927164,-20.3,72,73730
-33.20223617553711,-30.122297,30799.39,6.355658,1.3420687,-22.9,73,74740
-34.44709777832031,-31.380043,30670.54,27.198679,1.1164758,-28.4,74,75750
-32.753971099853516,-29.718815,30351.547,6.3439994,0.74696785,-23.1,75,76760
-32.4030647277832,-29.406397,29966.664,3.2978137,0.5898899,-32.8,76,77770
-32.52005386352539,-29.56385,29562.02,4.11875,0.7404833,-29.5,77,78780
-32.31288528442383,-29.36139,29514.969,3.4977093,0.50338626,-25.7,78,79790
-32.723976135253906,-29.79834,29256.375,4.083831,1.0905032,-23.8,79,80800
-32.21156311035156,-29.323242,28883.203,2.9151669,0.50526404,-9.7,80,81810
-33.40955352783203,-30.519115,28904.383,7.876525,1.7764087,-36.3,81,82820
-32.31201171875,-29.422985,28890.254,3.3816154,0.6060233,-33.8,82,83830
-32.6285285949707,-29.768654,28598.75,3.0645852,1.1485596,-6.9,83,84840
-32.68980407714844,-29.87148,28183.246,3.3100293,1.2759761,-25.1,84,85850
-32.13928985595703,-29.361729,27775.61,2.5228832,0.60136914,-26.1,85,86860
-33.41196060180664,-30.650082,27618.79,14.240142,1.333585,-22.7,86,87870
-32.12868118286133,-29.35541,27732.707,2.993545,0.5449653,-22.2,87,88880
-32.06704330444336,-29.32496,27420.82,2.8086329,0.5184599,-34.2,88,89890
-36.35478973388672,-33.625626,27291.633,4.649156,6.6899753,-35.5,89,90900
-32.07615661621094,-29.379572,26965.84,2.2894177,0.6510856,-26.3,90,91910
-32.47795104980469,-29.781471,26964.809,6.185766,0.85538346,-44.0,91,92920
-43.52019500732422,-40.838764,26814.305,168.89734,0.92481554,-27.6,92,93930
-32.17071533203125,-29.507198,26635.168,2.8041604,0.7882167,-14.4,93,94940
-32.232994079589844,-29.58661,26463.836,5.536038,0.6323877,-28.6,94,95950
-32.021785736083984,-29.394619,26271.684,2.623013,0.6399628,-9.6,95,96960
-31.939924240112305,-29.356077,25838.465,2.386518,0.6066576,-26.7,96,97970
-31.821990966796875,-29.2745,25474.922,2.4218435,0.48256594,-21.6,97,98980
-32.11574935913086,-29.575594,25401.566,6.353959,0.5343147,-18.5,98,99990
-32.05649185180664,-29.52589,25306.0,3.6861086,0.7276474,-43.4,99,101000
-31.796085357666016,-29.29134,25047.447,2.159817,0.5336561,-20.3,100,102010
-31.745389938354492,-29.276203,24691.861,2.1852036,0.5087454,-26.0,101,103020
-31.734758377075195,-29.29686,24378.988,2.256374,0.53215516,-40.9,102,104030
-32.66930389404297,-30.245419,24238.844,4.7983418,1.6797493,-34.8,103,105040
-31.620023727416992,-29.209557,24104.668,2.3083377,0.39794424,-31.4,104,106050
-42.48649597167969,-40.05291,24335.86,34.211624,13.232041,-31.2,105,107060
-33.38554382324219,-30.905563,24799.816,12.080073,1.9271457,-25.7,106,108070
-32.3441276550293,-29.836935,25071.91,4.724822,1.0834439,-44.4,107,109080
-32.35764694213867,-29.849064,25085.836,3.640515,1.2097957,-34.8,108,110090
-31.978927612304688,-29.5024,24765.29,2.9935007,0.76219296,-39.3,109,111100
-42.5894889831543,-40.088554,25009.342,19.881012,14.717773,-44.6,110,112110
-33.1764030456543,-30.638172,25382.305,5.601637,2.1798348,-15.3,111,113120
-32.11725616455078,-29.561565,25556.895,3.4617286,0.8028063,-33.1,112,114130
-32.93721389770508,-30.386112,25511.008,3.271136,2.0403903,-28.2,113,115140
-32.02496337890625,-29.498278,25266.842,2.5594006,0.7995131,-22.7,114,116150
-31.791370391845703,-29.298285,24930.86,2.2464256,0.53525615,-23.4,115,117160
-31.690271377563477,-29.229635,24606.365,2.0543642,0.4530128,-21.7,116,118170
-32.38056564331055,-29.949512,24310.537,3.037413,1.4185514,-29.1,117,119180
-33.901954650878906,-31.485125,24168.29,31.77761,0.81387705,-38.3,118,120190
-32.43600845336914,-30.001118,24348.912,7.1277866,1.0857772,-4.2,119,121200
-31.828317642211914,-29.402864,24254.53,3.8034964,0.53409946,-15.1,120,122210
-31.681615829467773,-29.290222,23913.934,2.3920965,0.5087779,-27.4,121,123220
-71.49738311767578,-69.12128,23761.086,513.8293,8.227835,-21.2,122,124230
-31.881790161132812,-29.483929,23978.605,3.5453274,0.67971563,-42.5,123,125240
-34.01650619506836,-31.612698,24038.102,12.449535,2.935213,-15.5,124,126250
-31.925643920898438,-29.529222,23964.21,4.259564,0.67522675,-21.9,125,127260
-31.748180389404297,-29.371685,23764.965,2.9814036,0.5702323,-35.7,126,128270
-31.600671768188477,-29.283787,23168.857,2.4784865,0.49062788,-22.5,127,129280
-31.799400329589844,-29.542927,22564.73,2.37547,0.8838899,-17.6,128,130290
-32.06459045410156,-29.833628,22309.623,8.870277,0.664008,-34.7,129,131300
-31.624515533447266,-29.412174,22123.416,2.6142602,0.6667806,-22.7,130,132310
-31.508527755737305,-29.320513,21880.152,2.2875643,0.56399286,-5.3,131,133320
-31.34709358215332,-29.207712,21393.814,1.9680631,0.4292444,-40.4,132,134330
-31.432065963745117,-29.313633,21184.332,2.5337555,0.52920747,-37.2,133,135340
-31.331729888916016,-29.244286,20874.451,2.159927,0.46410945,-39.6,134,136350
-31.734968185424805,-29.684742,20502.258,4.660181,0.8649931,-28.6,135,137360
-31.55333137512207,-29.49879,20545.406,4.771718,0.57904094,-27.8,136,138370
-31.544137954711914,-29.514477,20296.613,2.1140094,0.8679927,-21.9,137,139380
-31.146591186523438,-29.170635,19759.566,1.8967774,0.38158107,-38.0,138,140390
-31.78275489807129,-29.782257,20004.98,6.091058,0.86601436,-24.4,139,141400
-31.50654411315918,-29.535395,19711.492,2.8035583,0.8299476,-42.7,140,142410
-31.151765823364258,-29.241554,19102.121,2.2105708,0.45500776,-41.4,141,143420
-31.1308650970459,-29.237598,18932.676,2.8862195,0.3815963,-44.2,142,144430
-31.198333740234375,-29.33227,18660.64,2.309531,0.57917345,-36.0,143,145440
-31.029138565063477,-29.20782,18213.174,2.0745406,0.4187567,-39.6,144,146450
-31.55379867553711,-29.73297,18208.295,9.41004,0.46127808,-44.2,145,147460
-50.57874298095703,-48.752792,18259.525,272.09003,2.3009868,-35.9,146,148470
-31.445350646972656,-29.593246,18521.05,7.3183584,0.46396163,-44.4,147,149480
-31.05498504638672,-29.217049,18379.373,2.8326802,0.35658145,-28.0,148,150490
-30.916656494140625,-29.126194,17904.635,2.0143378,0.30414596,-34.4,149,151500
-32.71231460571289,-30.919199,17931.164,19.642056,1.1911021,-23.0,150,152510
-31.24635124206543,-29.441235,18051.16,5.0992956,0.46122137,-21.2,151,153520
-31.3768253326416,-29.591263,17855.629,3.645048,0.8283637,-31.2,152,154530
-31.060062408447266,-29.297108,17629.541,2.1021154,0.54795015,-30.4,153,155540
-31.17898178100586,-29.450438,17285.438,3.8158784,0.6031683,-43.0,154,156550
-31.174577713012695,-29.485958,16886.2,1.9133188,0.8459146,-13.1,155,157560
-30.803714752197266,-29.165165,16385.49,1.7663971,0.3865354,-31.0,156,158570
-30.948585510253906,-29.333153,16154.338,2.1836996,0.5930584,-28.0,157,159580
-30.939048767089844,-29.319765,16192.834,3.303648,0.4612797,-39.2,158,160590
-30.732149124145508,-29.12588,16062.701,1.8320471,0.3219157,-24.0,159,161600
-30.667049407958984,-29.104124,15629.25,1.7268157,0.30028525,-22.9,160,162610
-30.85767936706543,-29.327442,15302.369,2.9982457,0.5031635,-28.2,161,163620
-30.707643508911133,-29.186543,15211.012,1.8472462,0.41004014,-32.5,162,164630
-30.697284698486328,-29.195648,15016.367,1.6998001,0.43824196,-5.7,163,165640
-30.546600341796875,-29.08736,14592.406,1.5345681,0.294736,-32.8,164,166650
-30.539703369140625,-29.110174,14295.289,1.5691872,0.32499123,-16.5,165,167660
-32.0210075378418,-30.595787,14252.209,19.908272,0.6865368,-17.6,166,168670
-30.66057777404785,-29.226677,14339.004,3.294122,0.32466614,-38.9,167,169680
-30.756736755371094,-29.313019,14437.176,4.1161814,0.37005606,-24.0,168,170690
-53.87593078613281,-52.434433,14414.979,26.54039,32.296715,-20.8,169,171700
-31.971393585205078,-30.481344,14900.5,3.4537654,2.1628592,-25.9,170,172710
-30.77119255065918,-29.26886,15023.322,1.7164581,0.5447694,-31.8,171,173720
-30.6734676361084,-29.205784,14676.846,2.0355475,0.4196458,-36.3,172,174730
-30.52391242980957,-29.098623,14252.898,1.5998607,0.30485174,-10.6,173,175740
-30.55074119567871,-29.14605,14046.916,1.6795332,0.36697,-17.1,174,176750
-31.258403778076172,-29.859674,13987.299,9.8774805,0.6017797,-37.2,175,177760
-30.533679962158203,-29.143415,13902.643,1.8714474,0.3438895,-28.4,176,178770
-31.004234313964844,-29.612457,13917.779,7.239979,0.5001893,-31.0,177,179780
-30.638521194458008,-29.232908,14056.133,2.2947726,0.43380764,-16.6,178,180790
-30.929967880249023,-29.550632,13793.359,1.4303849,0.9897852,-32.5,179,181800
-30.71761703491211,-29.34404,13735.773,4.4943066,0.37808424,-33.1,180,182810
-30.553977966308594,-29.192066,13619.121,1.7770928,0.42522094,-25.7,181,183820
-30.815052032470703,-29.495968,13190.838,2.7152138,0.7805198,-29.5,182,184830
-30.482046127319336,-29.177933,13041.133,2.461125,0.33593,-28.6,183,185840
-30.423416137695312,-29.138533,12848.828,2.266345,0.2971816,-26.3,184,186850
-30.33525276184082,-29.07221,12630.422,1.2271056,0.30309206,-15.3,185,187860
-30.708791732788086,-29.483835,12249.574,1.6084664,0.87326014,-11.0,186,188870
-30.20751953125,-29.01949,11880.309,1.1929923,0.2285934,-32.6,187,189880
-30.247041702270508,-29.083061,11639.8125,1.2711542,0.3147267,-28.9,188,190890
-32.748558044433594,-31.505404,12431.535,15.713924,2.4502103,-23.6,189,191900
-30.701894760131836,-29.404215,12976.801,2.4460387,0.6718422,-13.4,190,192910
-35.486427307128906,-34.17126,13151.66,17.684092,6.192827,-30.1,191,193920
-31.14753532409668,-29.812326,13352.094,1.7715137,1.342407,-26.3,192,194930
-30.659936904907227,-29.326302,13336.348,1.9840802,0.60289526,-33.8,193,195940
-30.431087493896484,-29.129448,13016.398,1.2097578,0.3894174,-31.2,194,196950
-30.397008895874023,-29.155203,12418.061,1.2682766,0.4216249,-26.0,195,197960
-46.189735412597656,-44.993988,11957.486,235.9786,0.3573298,-31.1,196,198970
-34.976219177246094,-33.78293,11932.924,6.2273617,6.7646174,-23.1,197,199980
-31.717344284057617,-30.508018,12093.252,2.253943,2.3222675,-21.0,198,200990
-33.46381378173828,-32.24871,12151.043,43.644646,0.7556075,-34.2,199,202000
-30.356700897216797,-29.157806,11988.9375,1.9453444,0.357769,-25.1,200,203010
-30.2867374420166,-29.14805,11386.875,1.4146488,0.3964187,-28.1,201,204020
-591.0964965820312,-589.94977,11467.23,44.28412,824.8685,-27.0,202,205030
-30.29515838623047,-29.151094,11440.641,2.3009288,0.31228903,-23.5,203,206040
-30.198522567749023,-29.082483,11160.387,1.7221266,0.2687704,-33.4,204,207050
-30.129680633544922,-29.059795,10698.846,1.1735964,0.29009938,-41.5,205,208060
-30.09380531311035,-29.052656,10411.49,1.1921554,0.27769262,-31.8,206,209070
-30.040584564208984,-29.011425,10291.598,1.0922623,0.22674756,-33.0,207,210080
-30.168333053588867,-29.147884,10204.495,2.4443316,0.2932042,-25.0,208,211090
-30.061941146850586,-29.070303,9916.382,1.1534362,0.3076439,-34.2,209,212100
-30.129362106323242,-29.116684,10126.774,2.220621,0.26946548,-19.9,210,213110
-30.027469635009766,-29.024765,10027.048,1.4337966,0.21230951,-40.6,211,214120
-30.933277130126953,-29.930588,10026.891,11.485313,0.5457931,-27.6,212,215130
-35.58305358886719,-34.564163,10188.908,7.6734443,7.774531,-43.2,213,216140
-30.56039047241211,-29.514828,10455.633,1.7227826,0.90763223,-34.6,214,217150
-30.15325355529785,-29.115631,10376.227,1.2221897,0.36775547,-23.6,215,218160
-30.35009002685547,-29.3466,10034.896,2.0649445,0.62480736,-21.4,216,219170
-30.057668685913086,-29.06557,9920.975,1.0917473,0.30681923,-29.4,217,220180
-30.058931350708008,-29.079386,9795.461,1.5565016,0.2807598,-34.7,218,221190
-35.366031646728516,-34.396614,9694.158,9.706659,7.3236027,-36.0,219,222200
-30.467382431030273,-29.459702,10076.813,1.2835552,0.8700907,-15.5,220,223210
-30.836912155151367,-29.827225,10096.868,11.439478,0.39762533,-38.0,221,224220
-30.133413314819336,-29.144356,9890.574,2.1812398,0.31430113,-21.0,222,225230
-29.95572853088379,-29.013601,9421.2705,1.1154398,0.2276488,-12.6,223,226240
-29.949783325195312,-29.053366,8964.18,1.3722514,0.26073346,-34.6,224,227250
-29.904407501220703,-29.028744,8756.642,0.96620667,0.26494923,-30.4,225,228260
-29.830381393432617,-28.989126,8412.551,0.78768027,0.22425479,-42.3,226,229270
-29.916034698486328,-29.075624,8404.093,1.355073,0.2953425,-25.5,227,230280
-29.778560638427734,-28.953548,8250.117,0.8781836,0.16262583,-29.1,228,231290
-29.754390716552734,-28.960493,7938.9727,1.0599843,0.15471026,-26.4,229,232300
-29.73435401916504,-28.970596,7637.573,0.79798615,0.19583961,-23.8,230,233310
-30.508472442626953,-29.704811,8036.6133,2.16681,1.1439884,-37.3,231,234320
-29.864328384399414,-29.051003,8133.252,0.8981868,0.30464315,-24.7,232,235330
-29.7564640045166,-28.974478,7819.87,0.80044854,0.2013287,-34.0,233,236340
-29.743322372436523,-28.976171,7671.502,0.9653462,0.18734331,-36.4,234,237350
-29.699195861816406,-28.966764,7324.3086,0.8211632,0.18786079,-35.6,235,238360
-29.68736457824707,-28.97465,7127.1543,1.3570278,0.14592662,-26.2,236,239370
-29.6854305267334,-28.993725,6917.051,0.7187531,0.23794317,-26.2,237,240380
-29.653560638427734,-28.973795,6797.663,0.89135104,0.1912326,-38.3,238,241390
-29.64998435974121,-28.98198,6680.041,0.73276496,0.21918572,-20.8,239,242400
-29.702266693115234,-29.033289,6689.7812,0.82246935,0.28604,-33.4,240,243410
-29.610713958740234,-28.962355,6483.586,0.7373938,0.1897204,-33.9,241,244420
-29.625146865844727,-28.98169,6434.5684,0.7943486,0.2125962,-26.4,242,245430
-31.38161849975586,-30.739424,6421.956,7.3991923,2.1497118,-34.8,243,246440
-29.769512176513672,-29.108503,6610.08,2.053525,0.27408636,-30.4,244,247450
-29.616960525512695,-28.971401,6455.587,1.0916092,0.16766725,-34.0,245,248460
-29.56172752380371,-28.941721,6200.0605,0.7251665,0.16045058,-28.6,246,249470
-29.671850204467773,-29.040993,6308.582,1.9448504,0.18518865,-34.0,247,250480
-30.00696563720703,-29.39241,6145.5537,1.377722,0.76122785,-25.0,248,251490
-29.558183670043945,-28.958843,5993.413,0.6651063,0.19175732,-31.6,249,252500
-29.530033111572266,-28.953053,5769.799,1.0904328,0.14066915,-37.0,250,253510
-29.877721786499023,-29.30788,5698.4062,5.0761967,0.26646185,-37.0,251,254520
-29.88702964782715,-29.30606,5809.6934,2.5376523,0.5176258,-35.2,252,255530
-29.48138999938965,-28.932377,5490.131,0.60023594,0.15913558,-29.4,253,256540
-29.500099182128906,-28.959755,5403.451,0.68460983,0.19115672,-28.9,254,257550
-29.451059341430664,-28.925407,5256.5254,0.5971303,0.14914536,-15.0,255,258560
-29.58277702331543,-29.06445,5183.2686,0.8594048,0.32839704,-33.7,256,259570
-29.489938735961914,-28.982021,5079.165,0.65176475,0.22734681,-43.8,257,260580
-29.471080780029297,-28.97852,4925.623,1.1054661,0.17680368,-27.8,258,261590
-29.42661476135254,-28.956322,4702.9336,0.56364053,0.19817913,-29.0,259,262600
-30.19938087463379,-29.712872,4865.1025,5.3812675,0.8344548,-41.4,260,263610
-29.590246200561523,-29.082678,5075.6895,0.82457465,0.35881764,-27.8,261,264620
-29.415996551513672,-28.915379,5006.1777,0.5525866,0.13878176,-26.0,262,265630
-30.763582229614258,-30.278214,4853.6816,2.7761426,1.9304383,-29.1,263,266640
-29.42838478088379,-28.940193,4881.916,0.68005186,0.16270274,-36.2,264,267650
-29.855581283569336,-29.354784,5007.9736,1.308282,0.7125671,-26.8,265,268660
-29.452112197875977,-28.951134,5009.794,0.55391073,0.1914857,-33.2,266,269670
-29.45143699645996,-28.952862,4985.756,0.7410948,0.17532027,-34.6,267,270680
-29.423336029052734,-28.951866,4714.7,0.58128476,0.1898292,-26.2,268,271690
-29.360319137573242,-28.910566,4497.5195,0.78960824,0.11451623,-9.1,269,272700
-4.3782477378845215,-3.5257168,8525.311,0.42767212,0.10222007,-22.8,270,273710
4.508143424987793,5.6589394,11507.959,0.5424946,0.18425995,-34.6,271,274720
1.015763521194458,2.2875135,12717.5,0.46648887,0.12991256,-33.8,272,275730
5.2430877685546875,6.5737677,13306.797,0.3431709,0.14041267,-38.0,273,276740
12.594640731811523,14.002746,14081.045,0.5098312,0.078758314,-28.7,274,277750
-5.603228569030762,-4.1970015,14062.271,0.35419846,0.3214252,-46.6,275,278760
9.199576377868652,10.65475,14551.734,0.2810824,0.07282059,-44.2,276,279770
8.414376258850098,9.902447,14880.705,0.25575548,0.17156383,-41.2,277,280780
-10.135272979736328,-8.760495,13747.773,0.14863506,0.062053896,-31.8,278,281790
-8.492223739624023,-7.222084,12701.396,0.27034807,0.058043625,-47.8,279,282800
-9.069587707519531,-7.805026,12645.617,0.26993477,0.26929492,-27.8,280,283810
11.789529800415039,13.164851,13753.215,0.18490678,0.12933654,-43.0,281,284820
8.199468612670898,9.6075,14080.32,0.27716473,0.2014452,-50.2,282,285830
14.621994018554688,16.070633,14486.393,0.30496296,0.13481893,-50.0,283,286840
-9.668051719665527,-8.314461,13535.906,0.18417668,0.101091646,-31.8,284,287850
-8.433515548706055,-7.1653233,12681.926,0.4345099,0.06661536,-45.4,285,288860
-7.5687360763549805,-6.3390293,12297.068,0.19411154,0.06838679,-51.0,286,289870
6.91335916519165,8.264851,13514.914,0.15905543,0.05987976,-50.4,287,290880
12.51018238067627,13.911496,14013.137,0.13557833,0.11289443,-36.4,288,291890
12.318401336669922,13.736542,14181.402,0.1855076,0.1302026,-46.0,289,292900
-10.412357330322266,-9.039247,13731.113,0.33925247,0.08943583,-47.4,290,293910
11.871421813964844,13.278052,14066.305,0.28434974,0.073345885,-40.2,291,294920
12.822422981262207,14.256514,14340.904,0.17275442,0.035331197,-33.4,292,295930
-8.20106315612793,-6.7638817,14371.82,0.24862683,0.18061805,-49.8,293,296940
6.302112579345703,7.717904,14157.918,0.13174604,0.070878305,-47.4,294,297950
-7.936548709869385,-6.6491375,12874.111,0.36152273,0.07395421,-48.8,295,298960
-10.1201810836792,-8.898872,12213.086,0.33654466,0.07530513,-46.8,296,299970
13.066618919372559,14.42821,13615.916,0.20210382,0.11895091,-43.6,297,300980
7.137537479400635,8.531807,13942.695,0.21687895,0.16753578,-40.8,298,301990
7.458154678344727,8.871709,14135.541,0.18579186,0.12269243,-24.2,299,303000
11.658316612243652,13.0992,14408.836,0.14471188,0.106231794,-42.6,300,304010
11.710029602050781,13.149638,14396.082,0.22903502,0.14385979,-47.6,301,305020
-6.030060291290283,-4.576151,14539.094,0.079665616,0.06698106,-45.2,302,306030
15.322460174560547,16.76604,14435.809,0.090621695,0.046112005,-51.0,303,307040
11.234037399291992,12.7215805,14875.428,0.09601471,0.04232286,-30.8,304,308050
-7.332736968994141,-5.9159126,14168.242,0.14331493,0.108585656,-47.4,305,309060
-5.604550361633301,-4.314438,12901.127,0.112298906,0.07765742,-50.8,306,310070
-8.582304000854492,-7.3311043,12512.0,0.14447293,0.08819102,-43.8,307,311080
-5.709872245788574,-4.469101,12407.711,0.1875954,0.088339254,-50.2,308,312090
-6.542459487915039,-5.3162947,12261.65,0.049072206,0.27836615,-36.2,309,313100
14.491304397583008,15.863102,13717.977,0.088812694,0.05110944,-50.8,310,314110
15.919462203979492,17.375456,14559.932,0.08073798,0.04845357,-46.6,311,315120
11.775175094604492,13.260866,14856.914,0.09080748,0.0888271,-39.8,312,316130
13.036916732788086,14.538315,15013.984,0.070127785,0.05639317,-44.0,313,317140
13.216822624206543,14.743349,15265.266,0.21531916,0.1060813,-41.4,314,318150
17.076486587524414,18.605349,15288.615,0.109382495,0.04269581,-33.6,315,319160
12.19814682006836,13.732441,15342.9375,0.13105977,0.098879695,-50.2,316,320170
14.619354248046875,16.142818,15234.643,0.0913922,0.12771514,-35.8,317,321180
-6.871776580810547,-5.3169193,15548.574,0.17390907,0.40821552,-41.4,318,322190
15.326578140258789,16.87634,15497.625,0.105256304,0.034272034,-46.2,319,323200
15.7178955078125,17.30149,15835.951,0.15621722,0.119548276,-45.6,320,324210
6.662764072418213,8.219725,15569.605,0.061534256,0.10797709,-30.6,321,325220
1.7220720052719116,3.2959118,15738.398,0.10170801,0.072546884,-46.8,322,326230
14.481618881225586,16.04718,15655.613,0.12843865,0.04473743,-40.6,323,327240
20.14540672302246,21.727924,15825.186,0.08716963,0.034616683,-49.6,324,328250
-15.64383316040039,-14.070974,15728.584,0.51083237,1.6028419,-38.4,325,329260
16.679927825927734,18.233898,15539.705,0.16893727,0.054978147,-44.4,326,330270
3.130601406097412,4.698269,15676.676,0.15369019,0.10536487,-26.0,327,331280
15.540132522583008,17.120779,15806.465,0.080503196,0.033968434,-38.0,328,332290
5.646785259246826,7.219257,15724.715,0.10177591,0.15033856,-50.8,329,333300
16.070981979370117,17.647888,15769.07,0.11001657,0.058141876,-37.0,330,334310
18.38612937927246,19.981125,15949.953,0.08991929,0.033982147,-42.0,331,335320
14.701478004455566,16.295805,15943.27,0.12980744,0.10586925,-33.8,332,336330
6.8048095703125,8.39808,15932.703,0.07945499,0.107542746,-38.6,333,337340
15.49063777923584,17.075253,15846.148,0.114038706,0.12695293,-42.4,334,338350
5.892523765563965,7.4870276,15945.039,0.09459001,0.091980055,-47.2,335,339360
13.239349365234375,14.836593,15972.434,0.12361623,0.078671336,-29.4,336,340370
12.48175048828125,14.05368,15719.303,0.15962155,0.07274366,-46.6,337,341380
18.88018226623535,20.487051,16068.691,0.13450137,0.17262556,-46.0,338,342390
