ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-217.051025390625,-208.69022,83608.08,1100.8618,118.915344,696.22876,0.38653782,-109.54133605957031,-101.104004,84373.34,-12.61140052341714,170,17100
-167.39682006835938,-158.98901,84078.0,668.10693,88.741844,603.48114,0.51348376,-103.31599426269531,-94.913895,84021.03,-27.806989278402206,173,17400
-131.20245361328125,-122.74887,84535.77,400.58893,61.93756,25273.861,0.80243707,-1772.849853515625,-1764.496,83539.08,-26.475553020042053,176,17700
-107.67144775390625,-99.17886,84925.836,334.84702,33.679733,19087.637,0.8460021,-1354.2398681640625,-1345.9181,83217.48,-4.182929243178065,179,18000
-90.68887329101562,-82.17093,85179.41,171.78273,24.851639,11234.109,595.7749,-1225.353759765625,-1217.0627,82910.56,-21.628488411799644,182,18300
-82.4979248046875,-73.96972,85282.08,104.41538,19.468533,55865.18,1495.4841,-4854.22705078125,-4845.954,82727.21,-8.345011177480094,185,18600
-77.30311584472656,-68.79115,85119.64,84.76236,13.780891,27973.521,1012.91064,-2640.30712890625,-2632.0452,82619.375,-24.129906662050576,188,18900
-70.78416442871094,-62.307854,84763.13,48.02648,7.8733835,37066.54,828.1692,-3130.5791015625,-3122.3381,82409.53,-24.61609197527402,191,19200
-67.73848724365234,-59.322746,84157.39,31.285572,5.1360574,16095.396,544.5609,-1519.578125,-1511.3593,82188.45,-24.984594645214674,194,19500
-155.88937377929688,-147.56891,83204.67,1258.6368,12.812087,18076.922,421.98843,-1570.697998046875,-1562.5027,81952.67,-8.914064139880285,197,19800
-88.8974609375,-80.62314,82743.266,314.92267,8.250305,9703.367,283.25546,-910.1749877929688,-902.0066,81684.234,-26.5630200973354,200,20100
-3010.688720703125,-3004.1768,65119.33,30029.725,1357.231,7566.3687,193.21545,-704.6143798828125,-696.4729,81415.03,4.546395545372231,203,20400
-1591.4482421875,-1585.0564,63918.67,17512.146,511.79608,5230.765,109.31545,-489.7652893066406,-481.65503,81102.65,-18.813918913252085,206,20700
-1338.9669189453125,-1332.5728,63941.83,15527.211,337.16653,2948.7896,67.42782,-306.9744567871094,-298.89474,80797.19,-15.25683594418625,209,21000
-1090.81005859375,-1084.3912,64188.83,12654.143,257.7082,2848.5146,31.64204,-275.9468078613281,-267.89398,80528.195,-20.673047347948323,212,21300
-764.66015625,-758.2119,64482.234,9120.547,129.03621,1884.2465,13.422136,-198.3457794189453,-190.31522,80305.625,-13.263501258532388,215,21600
-670.5914916992188,-664.1162,64752.688,8124.124,89.62282,1955.2502,10.521704,-201.1635284423828,-193.15723,80063.0,-34.47431368350791,218,21900
-515.0222778320312,-508.5206,65017.0,6323.3965,39.754654,788.3244,2.7621183,-116.92483520507812,-108.94339,79814.44,0.7450190103662171,221,22200
-429.00360107421875,-422.47687,65267.47,5213.5186,23.585949,833.43787,1.5369914,-119.12308502197266,-111.1671,79559.89,-3.622790648363166,224,22500
-342.91741943359375,-336.3661,65513.234,4008.241,16.858261,504.59674,5.9217925,-99.81201171875,-91.882286,79297.29,-11.142339679606911,227,22800
-245.71119689941406,-239.13382,65773.78,2644.9,9.501469,271.249,1.2751851,-80.84734344482422,-72.94795,78993.93,-3.299903245878033,230,23100
-206.82728576660156,-200.22275,66045.375,2091.6914,7.319064,194.97606,0.6946871,-75.25962829589844,-67.39393,78656.984,-10.917626443853734,233,23400
-168.46267700195312,-161.83359,66290.97,1553.722,4.3840723,6501.0938,336.28723,-729.0337524414062,-721.20154,78322.11,-28.999469622655443,236,23700
-138.32489013671875,-131.67079,66541.016,1125.5924,2.622118,4691.7373,152.14757,-481.9837341308594,-474.1638,78199.45,-18.038026344961484,239,24000
-116.50728607177734,-109.82994,66773.42,809.0779,1.9969054,2907.2344,60.67268,-299.3223571777344,-291.51172,78106.38,-28.639665858374016,242,24300
-97.30460357666016,-90.60738,66972.2,527.4402,1.7533901,1868.9343,33.100243,-210.3986358642578,-202.59483,78038.0,0.5792988473603031,245,24600
-90.59124755859375,-83.880554,67106.91,435.80176,0.9762401,882.9569,19.122124,-134.21656799316406,-126.41737,77991.984,-19.224175151269915,248,24900
-77.62371826171875,-70.90939,67143.25,245.25174,0.8623221,729.4787,14.2235365,-120.51695251464844,-112.71712,77998.33,-5.138935542547877,251,25200
-76.10340881347656,-69.39289,67105.19,224.7104,0.675349,527.07904,6.785215,-101.77972412109375,-93.98787,77918.586,-21.685474529966335,254,25500
-69.4340591430664,-62.73813,66959.28,127.00726,0.61117184,390.90918,3.280552,-90.18087768554688,-82.402054,77788.234,-22.021448815618726,257,25800
-67.51171875,-60.848537,66631.81,97.87065,0.73238325,258.38205,1.5463403,-80.01779174804688,-72.26075,77570.43,-19.314949953659237,260,26100
-71.3016128540039,-64.689095,66125.19,156.36652,0.5584047,863.0067,1.1564316,-120.64205932617188,-112.91044,77316.195,-17.76032313429859,263,26400
-64.15064239501953,-57.60096,65496.836,51.63003,0.55712765,928.15857,0.7258701,-124.72882843017578,-117.027756,77010.75,-7.886170988587709,266,26700
-62.95745086669922,-56.49372,64637.297,36.784298,0.4054184,688.6168,0.7294232,-108.48722839355469,-100.82093,76663.01,-22.220770862323377,269,27000
-62.25067901611328,-55.900463,63502.17,27.802584,0.4268694,617.8503,0.68504894,-103.6357192993164,-96.002304,76334.164,-27.38145637593476,272,27300
-70.9729232788086,-64.67544,62974.844,157.60394,0.414483,363.5084,0.6561044,-86.37702178955078,-78.77201,76050.1,-11.962531105728946,275,27600
-65.9184799194336,-59.64514,62733.36,82.55875,0.4851758,1239.564,0.72145194,-145.67437744140625,-138.09685,75775.234,-18.316764363457782,278,27900
-63.738216400146484,-57.4901,62481.14,50.340187,0.5222848,660.94336,0.63990664,-106.44331359863281,-98.88777,75555.38,-13.932010420874322,281,28200
-63.223533630371094,-57.00631,62172.242,43.449745,0.4963877,297.01935,0.5445055,-81.72834777832031,-74.19733,75310.195,-23.755991553924584,284,28500
-62.13965606689453,-55.956825,61828.33,28.972359,0.39317876,193.4975,0.7978901,-74.86299133300781,-67.36371,74992.8,-24.786130087708315,287,28800
-61.462398529052734,-55.319874,61425.25,17.137745,0.63535154,1777.3689,0.62570035,-181.8790283203125,-174.42403,74550.05,-8.516728041890326,290,29100
-61.344932556152344,-55.247444,60974.89,18.379871,0.40409732,2845.8022,2.8518436,-255.65731811523438,-248.22876,74285.516,-2.469986798968167,293,29400
-60.710662841796875,-54.671185,60394.79,11.441296,0.24635378,2662.273,0.89300317,-241.88580322265625,-234.48427,74015.36,-22.35297822833055,296,29700
-60.525909423828125,-54.56811,59577.97,10.243435,0.21381553,1158.9468,2.7618895,-141.40199279785156,-134.02237,73796.24,-21.37374138606223,299,30000
-2902.375244140625,-2896.5266,58487.484,27151.299,1485.9865,418.7737,0.7127522,-89.90690612792969,-82.55,73569.01,-9.186678378662442,302,30300
-793.4238891601562,-787.68475,57391.4,7006.822,383.964,424.18463,0.8415072,-90.33534240722656,-83.00328,73320.64,-23.970523288962962,305,30600
-487.37005615234375,-481.62558,57444.78,4436.621,188.1027,246.42947,0.69063693,-78.16865539550781,-70.87292,72957.42,-25.429889585215932,308,30900
-353.00897216796875,-347.24887,57600.984,3195.4666,114.21846,528.026,0.70189655,-97.20050811767578,-89.93552,72649.89,-18.47825009750026,311,31200
-284.68658447265625,-278.90482,57817.758,2555.2407,77.24136,139.07568,0.5948535,-70.77460479736328,-63.543724,72308.81,-10.87670972544209,314,31500
-213.7596893310547,-207.95921,58004.797,1852.9062,42.630608,139.1351,0.87104607,-70.921875,-63.734642,71872.36,-33.017314123071394,317,31800
-174.0223388671875,-168.20554,58167.97,1370.0122,32.17161,47.59562,0.5564852,-64.45662689208984,-57.32752,71291.08,-20.242368822381895,320,32100
-137.09326171875,-131.26198,58312.78,993.9523,15.181976,118.09883,0.6640787,-69.22428131103516,-62.171112,70531.67,-23.913795874608162,323,32400
-108.30998229980469,-102.46734,58426.42,634.7954,8.544632,54.72335,0.5862657,-64.78770446777344,-57.829987,69577.195,-6.232086925331141,326,32700
-94.7451171875,-88.89383,58512.844,453.10413,6.6546783,23.811073,0.45027143,-62.48835754394531,-55.646202,68421.55,-20.881898205239334,329,33000
-84.17889404296875,-78.32131,58575.812,320.00146,4.340765,23.921814,0.43525654,-62.34977340698242,-55.64354,67062.33,-25.850769539789855,332,33300
-76.78035736083984,-70.925766,58545.92,227.62845,2.6488404,11.587538,0.48259336,-61.3713264465332,-54.840942,65303.844,-20.82428618930056,335,33600
-75.1858139038086,-69.34326,58425.523,205.1441,2.5586314,1036.0891,42.934742,-159.35662841796875,-152.89291,64637.117,-18.285274812980706,338,33900
-70.35252380371094,-64.533356,58191.664,141.42078,1.8228285,470.53778,18.042164,-104.22930145263672,-97.77916,64501.4,-35.50699852064347,341,34200
-66.8624267578125,-61.080524,57819.03,96.20242,1.2420295,289.53723,12.8589325,-88.45780181884766,-82.02391,64338.93,9.869216869341672,344,34500
-64.90319061279297,-59.166286,57369.08,66.47141,1.3862536,210.12439,6.019327,-78.43643951416016,-72.02203,64144.062,-12.451510703253954,347,34800
-63.093685150146484,-57.412125,56815.594,45.090416,0.9320334,89.07104,2.923564,-68.1324691772461,-61.735813,63966.547,-25.195902401448464,350,35100
-62.245819091796875,-56.62704,56187.766,35.087345,0.7721269,99.27115,4.267802,-69.71134948730469,-63.335648,63757.0,-9.132591188342813,353,35400
-61.695091247558594,-56.1538,55412.9,30.058765,0.5756383,100.64726,1.8282052,-68.11881256103516,-61.777946,63408.64,-14.505516909255643,356,35700
-61.93947982788086,-56.467754,54717.25,29.426405,1.1028316,179.6486,1.2887564,-73.05083465576172,-66.75875,62920.812,-26.00884077134147,359,36000
-62.42578125,-57.015945,54098.344,22.551344,2.6004608,441.35046,1.167901,-90.64228820800781,-84.38571,62565.797,-13.167628561160468,362,36300
-60.47108459472656,-55.125427,53456.555,15.313044,0.5304643,162.80693,0.7155987,-71.45364379882812,-65.23127,62223.78,-13.288994101606262,365,36600
-60.061195373535156,-54.79094,52702.58,10.937175,0.47373968,84.55213,0.52783996,-65.98925018310547,-59.8089,61803.53,-35.022623740953215,368,36900
-59.81715774536133,-54.63237,51847.883,9.535725,0.37955198,52.513103,0.51024514,-63.75850296020508,-57.62899,61295.125,-7.5400890074558005,371,37200
-66.20902252197266,-61.113632,50953.92,51.23496,5.7877083,68.61345,26.239887,-82.20382690429688,-76.129105,60747.258,-22.969403843802485,374,37500
-63.54706954956055,-58.496056,50510.125,22.75151,4.7677665,31.403553,1.618699,-62.969825744628906,-56.950615,60192.094,-18.27289459170592,377,37800
-60.248756408691406,-55.23669,50120.68,11.096957,1.1164961,23.770819,1.2289832,-62.10749053955078,-56.170418,59370.734,-21.585878642849277,380,38100
-59.857521057128906,-54.893078,49644.42,9.328705,0.785524,9.145252,0.45658758,-60.483558654785156,-54.65808,58254.79,-28.124643290230505,383,38400
-60.436397552490234,-55.530537,49058.6,21.549166,0.50552183,11.4066925,0.416449,-60.46470260620117,-54.783943,56807.594,-36.71620918450846,386,38700
-59.183441162109375,-54.35236,48310.805,6.198864,0.29943046,7.492292,0.21446279,-59.88620376586914,-54.38239,55038.156,-3.5508721861845163,389,39000
-59.15276336669922,-54.41562,47371.438,7.547885,0.2580105,544.88,44.872917,-126.31784057617188,-120.96546,53523.773,-14.435335951491894,392,39300
-58.83446502685547,-54.218315,46161.5,5.3449783,0.1867293,145.39246,20.282337,-82.62594604492188,-77.29322,53327.297,-11.88477410935942,395,39600
-58.62445068359375,-54.16758,44568.73,4.809441,0.16530722,81.93114,11.135725,-72.13592529296875,-66.80965,53262.78,-12.248774668572878,398,39900
-61.26555252075195,-56.89361,43719.46,22.476814,2.4271278,56.840107,5.145575,-66.36878204345703,-61.058403,53103.82,-15.874632970134128,401,40200
-247.9342803955078,-243.47336,44609.273,1802.5387,100.15057,64.22548,4.4086404,-66.3433837890625,-61.059486,52838.938,-13.557853091803524,404,40500
-187.05935668945312,-182.67554,43838.16,1208.4454,69.71222,24.171019,3.0050495,-62.65180969238281,-57.399323,52524.86,-35.24450769593137,407,40800
-157.4754638671875,-153.1148,43606.574,851.81433,61.690132,24.267618,3.2063966,-62.756649017333984,-57.542107,52145.42,-33.5475308389473,410,41100
-145.27694702148438,-140.92664,43503.156,786.0176,50.258,14.534943,1.7192026,-61.039695739746094,-55.87717,51625.242,-16.17385176072711,413,41400
-115.11616516113281,-110.77163,43445.367,540.1947,30.276875,8.857927,0.82142776,-59.97788619995117,-54.885513,50923.734,-17.497530596962452,416,41700
-98.52594757080078,-94.185425,43405.22,370.39597,22.745472,16.378443,0.7473189,-60.35532760620117,-55.34426,50110.656,0.1705631810338762,419,42000
-82.6463623046875,-78.30882,43375.406,236.66809,12.655647,28.601044,0.87923545,-61.178863525390625,-56.260605,49182.57,-29.5326450481726,422,42300
-76.96694946289062,-72.63277,43341.797,196.14981,8.319336,32.75645,0.5577465,-61.197017669677734,-56.324245,48727.71,-7.491093499092632,425,42600
-69.80365753173828,-65.47694,43267.19,125.97762,4.761589,15.6206455,0.28925192,-59.800437927246094,-54.983025,48174.125,-7.9329001098037875,428,42900
-65.46110534667969,-61.150257,43108.47,83.130066,2.6523223,12.668265,0.23133032,-59.48897933959961,-54.74405,47449.312,-15.308667701410474,431,43200
-63.94169235229492,-59.657356,42843.35,63.619644,2.3971405,10.783814,0.24671547,-59.2779426574707,-54.626945,46509.97,-15.918052493132414,434,43500
-62.143409729003906,-57.893566,42498.43,46.922855,1.460273,10.131503,0.2675006,-59.125675201416016,-54.596867,45288.086,-33.48795927400186,437,43800
-61.75118637084961,-57.546875,42043.113,45.065105,1.1337035,5.7536025,0.1643468,-58.59623718261719,-54.23082,43654.18,-13.679045006659978,440,44100
-60.099178314208984,-55.952377,41467.996,26.20162,0.66368544,5.812202,0.15496843,-58.3836555480957,-54.22844,41552.17,-16.254030739928666,443,44400
-59.81955337524414,-55.74756,40719.94,25.832909,0.39786714,7.493469,0.2025545,-58.29560852050781,-54.37441,39211.984,-33.27892227730643,446,44700
-58.98784255981445,-55.00314,39847.047,15.110253,0.3700207,6.170999,0.1861249,-57.97541809082031,-54.273804,37016.156,-10.566199315552293,449,45000
-58.48678970336914,-54.598534,38882.555,10.603922,0.22272354,5.1453495,0.16928801,-57.659767150878906,-54.19301,34667.58,-6.426165446617605,452,45300
-58.67906951904297,-54.88297,37961.023,14.185764,0.28488016,26.522818,0.32863325,-59.038455963134766,-55.74739,32910.668,-18.127030959558223,455,45600
-58.36317443847656,-54.667873,36953.01,11.921174,0.19346857,11.61355,3.969062,-60.412052154541016,-57.201912,32101.398,-3.755175545247948,458,45900
-58.056034088134766,-54.45701,35990.273,8.890198,0.18495253,31.294144,1.214143,-59.833106994628906,-56.66946,31636.453,-8.375583503134997,461,46200
-57.872406005859375,-54.372986,34994.203,7.2991004,0.21988404,7.7906237,0.49918228,-57.70280456542969,-54.595238,31075.656,-16.706174222284318,464,46500
-57.73127746582031,-54.335754,33955.22,6.8246555,0.21231416,4.841971,0.2455507,-57.265750885009766,-54.224083,30416.68,-22.538288272107263,467,46800
-57.54433822631836,-54.256462,32878.754,5.635753,0.2140224,158.84265,38.423706,-93.52161407470703,-90.4792,30424.086,-38.399352166174516,470,47100
-57.356876373291016,-54.188866,31680.117,5.0400743,0.17369902,30.672089,6.410511,-63.19526672363281,-60.14363,30516.375,-10.52632332892173,473,47400
-57.1490592956543,-54.110466,30385.918,4.3405385,0.12779522,22.531271,3.1553657,-60.44089889526367,-57.39008,30508.188,-12.045951558941352,476,47700
-57.00541305541992,-54.084343,29210.688,4.1855736,0.10468871,16.858768,0.6376978,-58.3559455871582,-55.302586,30533.594,-46.461290133210596,479,48000
-57.3028678894043,-54.50245,28004.207,10.270663,0.11405477,7.381557,0.31900492,-57.49528121948242,-54.445633,30496.48,-23.10854533789407,482,48300
-56.75603485107422,-54.065132,26909.02,3.8893514,0.10591069,15.68519,0.35697484,-58.081172943115234,-55.03322,30479.547,-28.131372140394642,485,48600
-56.78852081298828,-54.210968,25775.54,6.1440344,0.095957816,8.158359,0.2729709,-57.50430679321289,-54.46705,30372.578,-19.60744701788009,488,48900
-56.46746063232422,-54.027172,24402.871,3.4085865,0.0978928,5.3309402,0.21573487,-57.255069732666016,-54.23699,30180.762,-21.12903218906656,491,49200
-56.248600006103516,-53.98562,22629.832,2.9589245,0.08144959,4.9088645,0.22078095,-57.19816207885742,-54.21185,29863.121,4.254912027805842,494,49500
-56.2227783203125,-54.04048,21822.984,3.6741483,0.09101063,5.005197,0.19550666,-57.13895797729492,-54.201263,29376.96,-12.03776487422449,497,49800
-56.142948150634766,-54.031727,21112.227,3.4850912,0.09697954,3.9181955,0.15164399,-56.96477127075195,-54.09803,28667.398,-10.914569614200907,500,50100
-268.45440673828125,-265.9693,24851.094,2033.3364,109.964325,3.577547,0.1126562,-56.82019805908203,-54.0486,27715.969,-24.797688457515203,503,50400
-148.0497283935547,-145.57922,24705.078,838.3224,51.903152,4.034625,0.18208818,-56.776065826416016,-54.12651,26495.57,-20.13482376753246,506,50700
-104.86843872070312,-102.39485,24735.871,465.2967,25.387383,3.963189,0.124908745,-56.640804290771484,-54.082985,25578.195,-19.8729640883038,509,51000
-84.55641174316406,-82.0832,24732.102,264.66843,15.433423,3.5506582,0.15022598,-56.51319122314453,-54.072197,24409.938,-23.8514570226215,512,51300
-68.87178802490234,-66.40358,24682.098,123.167786,6.41229,10.675883,0.23942181,-57.01517105102539,-54.6147,24004.7,-28.76266634184227,515,51600
-69.34503936767578,-66.88309,24619.531,129.09232,6.528126,7.5464187,0.2998973,-56.814022064208984,-54.443863,23701.61,-17.8614918835291,518,51900
-63.76372528076172,-61.307426,24563.0,68.67474,4.330119,51.292686,0.16266416,-59.65873718261719,-57.311207,23475.32,-25.684862893499503,521,52200
-60.375885009765625,-57.92456,24513.242,42.359356,1.9637439,4.185911,0.12999247,-56.41090393066406,-54.101494,23094.082,-10.873189572863492,524,52500
-58.85021209716797,-56.405014,24451.965,27.57309,1.1961681,4.1282682,0.12616704,-56.3543815612793,-54.095,22593.805,-35.82757623281502,527,52800
-58.00689697265625,-55.56609,24408.07,18.985323,0.8357763,3.3303742,0.11152881,-56.224464416503906,-54.03111,21933.566,-32.37004681015262,530,53100
-57.53620910644531,-55.095253,24409.578,14.313929,0.5098018,6.553861,0.16431771,-56.39426803588867,-54.284954,21093.148,-23.212383571641805,533,53400
-36.13290023803711,-33.608578,25243.234,8.297916,0.6020878,3.839126,0.11275141,-56.092159271240234,-54.066364,20257.953,-17.055544867906875,536,53700
-20.952741622924805,-18.301384,26513.578,5.7209806,0.35589257,6.047227,0.100701794,-56.115936279296875,-54.207626,19083.102,-6.0358782269208495,539,54000
-8.041226387023926,-5.250078,27911.48,4.948739,0.088256866,6.0029845,0.15722543,-56.02019500732422,-54.242878,17773.152,-3.960503214516402,542,54300
-1.3759264945983887,1.552536,29284.625,4.126027,0.046538405,4.1517334,0.11638125,-55.822601318359375,-54.08997,17326.32,-8.444649016442094,545,54600
4.115478515625,7.187005,30715.27,3.5377634,0.032088354,3.9515452,0.11589359,-55.75569152832031,-54.076096,16795.96,-13.954767542221177,548,54900
8.542304992675781,11.769382,32270.773,3.0690846,0.027760074,3.4390926,0.11879044,-55.65362548828125,-54.04338,16102.461,-21.900370285346764,551,55200
14.166194915771484,17.557682,33914.867,2.4442782,0.018578194,2.818791,0.09069294,-55.499507904052734,-53.98239,15171.16,-19.242778839912454,554,55500
16.673192977905273,20.230278,35570.855,2.413639,0.017403917,3.2797067,0.09563282,-55.4233283996582,-54.016922,14064.059,-40.784880745003214,557,55800
20.254623413085938,23.982002,37273.79,1.969497,0.01927403,3.629444,0.10982668,-55.40610122680664,-54.050194,13559.086,-22.75119704175237,560,56100
21.904111862182617,25.786419,38823.07,2.780414,0.014826775,3.1438844,0.12630227,-55.32197189331055,-54.028484,12934.883,-15.961103158733513,563,56400
23.395652770996094,27.416721,40210.676,2.347024,0.022392794,4.6950455,0.19385594,-55.46909713745117,-54.17916,12899.355,-27.23393934781534,566,56700
22.855003356933594,26.930096,40750.92,2.5105371,0.03137241,4.3330975,0.13497326,-55.37686538696289,-54.114826,12620.398,-23.028871488020357,569,57000
22.20624351501465,26.342848,41366.047,2.5854514,0.028547425,3.7475362,0.13283336,-55.2989387512207,-54.07375,12251.887,-17.469476626713476,572,57300
22.276947021484375,26.473495,41965.484,2.5825305,0.05173604,3.1633515,0.109623335,-55.194427490234375,-54.018517,11759.102,-22.65056017392773,575,57600
22.892534255981445,27.14986,42573.258,2.5952826,0.07676489,2.7120771,0.08467265,-55.08806228637695,-53.971096,11169.648,4.710306008418004,578,57900
23.043445587158203,27.366562,43231.176,2.6042428,0.041643612,2.709804,0.08205321,-55.01728820800781,-53.96917,10481.176,-25.961322901132892,581,58200
20.67190170288086,25.066883,43949.82,2.826533,0.081718236,3.1523209,0.09840128,-54.99679183959961,-54.007202,9895.885,-12.734865811502566,584,58500
23.316152572631836,27.788235,44720.82,2.3684711,0.032206647,2.3895578,0.08021923,-54.87635803222656,-53.946255,9301.027,-14.72251620433569,587,58800
