ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch
-77.18634796142578,-71.45605,57303.016,129.0267,16.128496,-28.397515835075357,393.3308,8.137324,-91.03266906738281,-83.93345,70992.17,236
-61.87614440917969,-56.160564,57155.82,44.181248,2.0092053,-29.542331188038094,215.44269,3.8095303,-76.03429412841797,-68.96766,70666.36,239
-60.539764404296875,-54.85474,56850.25,35.180935,0.9794738,-25.36247205764606,226.68481,3.6737914,-76.66102600097656,-69.636536,70244.91,242
-61.44879150390625,-55.78946,56593.344,45.335938,1.3453118,-17.15934758964746,74.7827,1.4166121,-64.80463409423828,-57.830296,69743.42,245
-59.5804443359375,-53.94431,56361.344,25.112244,0.6408956,1.1595041032080604,52.583458,3.0683906,-64.36148071289062,-57.445847,69156.33,248
-60.403656005859375,-54.80175,56019.062,37.696827,0.64958084,0.30641325930582686,41.513535,1.7660387,-62.65985107421875,-55.815502,68443.5,251
-59.313720703125,-53.75923,55544.906,21.858109,0.6928048,-26.00712709116338,41.348797,1.264601,-62.22528839111328,-55.465042,67602.47,254
-58.5337028503418,-53.035797,54979.07,12.982632,0.5112507,-16.698305897904433,21.4142,0.8060194,-60.46820068359375,-53.80581,66623.91,257
-58.21760559082031,-52.792973,54246.344,10.799828,0.37068504,-15.719207134123238,17.42775,0.5125561,-59.87687683105469,-53.33747,65394.07,260
-57.954246520996094,-52.619656,53345.914,9.051793,0.2893637,-12.173162796213918,4568.9014,17.549757,-379.2365417480469,-372.85364,63829.17,263
-59.12092971801758,-53.854137,52667.92,24.47301,0.5715731,-17.309761976016105,382.75815,18.968906,-96.93135070800781,-90.5475,63838.47,266
-58.19284439086914,-52.98172,52111.234,13.237785,0.40582317,-14.762274296234882,450.539,19.164299,-101.64413452148438,-95.26628,63778.57,269
-58.508174896240234,-53.370182,51379.938,18.993784,0.40429804,-7.210087921551431,149.3289,8.036401,-73.72615051269531,-67.35412,63720.312,272
-57.72454833984375,-52.664444,50601.03,9.514183,0.3093174,-10.64395544677423,93.05879,7.7397366,-69.7027816772461,-63.345707,63570.734,275
-64.9800033569336,-60.017685,49623.22,117.40623,0.38680208,-19.05201948856501,153.65665,3.6826725,-71.028564453125,-64.700905,63276.633,278
-58.23898696899414,-53.397102,48418.86,20.653585,0.2781002,-10.050107983318018,76.27441,4.957301,-66.61856079101562,-60.32714,62914.17,281
-57.57616424560547,-52.838684,47374.797,12.349897,0.28322676,7.329623110022725,27.681356,1.526928,-60.96295928955078,-54.717712,62452.484,284
-57.1234130859375,-52.50448,46189.336,6.7070866,0.35362327,-9.80020053368094,16.26418,1.3701992,-60.01777648925781,-53.83908,61786.945,287
-56.87717819213867,-52.4004,44767.812,6.162274,0.2542915,-7.502743297946115,13.403865,1.0631845,-59.528438568115234,-53.43778,60906.617,290
-56.62043762207031,-52.319298,43011.418,5.3230977,0.21835595,-8.940745103472713,11.528513,1.2354153,-59.409202575683594,-53.427425,59817.766,293
-72.52234649658203,-68.30992,42124.242,114.012985,12.980488,-30.659665581104594,11.837241,0.61504567,-58.881954193115234,-53.028534,58534.203,296
-63.85493469238281,-59.643635,42112.992,50.325638,6.542088,-9.389289270993066,7.066413,0.82297724,-58.551673889160156,-52.846397,57052.78,299
-58.300140380859375,-52.595016,57051.25,6.7713957,0.48098767,-38.48443933612133,5.706471,0.90575683,-58.328651428222656,-52.810387,55182.65,302
-59.9865837097168,-54.710186,52763.984,38.15083,0.46886206,-23.213574988040943,8.51308,0.6026609,-58.09446716308594,-52.795204,52992.625,305
-58.150543212890625,-52.948204,52023.39,11.970322,0.48303998,-36.65360492105801,6.152435,0.5735999,-57.66490936279297,-52.6158,50491.125,308
-65.55239868164062,-60.40834,51440.594,111.1735,1.5873884,-25.85304496058228,187.97406,6.074708,-73.5255355834961,-68.641716,48838.195,311
-62.06547546386719,-56.93473,51307.453,45.412945,3.0301037,-15.756820862672646,46.923214,3.5569277,-62.25433349609375,-57.393414,48609.22,314
-60.38098907470703,-55.26748,51135.094,36.012558,1.5062666,-21.247735157960836,27.499523,2.0109885,-59.8656120300293,-55.03296,48326.547,317
-58.85552978515625,-53.770027,50855.016,18.72057,1.0225095,-16.632026354294414,18.313976,1.2544234,-58.68880844116211,-53.899445,47893.64,320
-58.12767791748047,-53.084362,50433.164,10.430049,0.83828056,-11.325990610231717,67.8305,8.217646,-66.77165985107422,-61.96196,48097.023,323
-57.780086517333984,-52.796444,49836.438,7.5429773,0.7015015,-9.235483050660163,28.313202,4.8508015,-61.828590393066406,-57.00965,48189.406,326
-58.11644744873047,-53.187195,49292.516,9.319033,1.1013509,-28.89040948780935,12.55806,1.4751263,-58.466896057128906,-53.659298,48076.0,329
-57.80146026611328,-52.92631,48751.47,10.819768,0.56573933,2.46832586961074,11.994762,1.5619826,-58.45729064941406,-53.679955,47773.367,332
-57.646018981933594,-52.827095,48189.25,9.869162,0.51417077,-12.175330931275795,7.143668,0.9513897,-57.6630859375,-52.93852,47245.656,335
-57.32673263549805,-52.572594,47541.383,6.913931,0.4335941,-16.323280643706518,7.105466,0.70382196,-57.4161491394043,-52.76841,46477.383,338
-57.20471954345703,-52.5136,46911.22,6.4666615,0.39113915,-33.36600978386748,28.523052,0.6327958,-58.719669342041016,-54.169624,45500.438,341
-57.098777770996094,-52.491554,46072.22,5.6127415,0.44396055,-13.730073529262334,9.097534,0.5122911,-57.23626708984375,-52.773605,44626.637,344
-56.917274475097656,-52.420105,44971.7,5.0553355,0.39411405,-21.639303129780714,6.488159,0.65666926,-57.044227600097656,-52.69473,43494.977,347
-56.74811935424805,-52.392582,43555.38,4.6973023,0.3892333,-5.981215131814631,8.329337,0.6622411,-57.02280807495117,-52.82309,41997.176,350
-56.82929229736328,-52.645264,41840.28,8.432718,0.38910127,-23.329576296959353,4.716631,0.38071266,-56.39726257324219,-52.388123,40091.39,353
-56.37871551513672,-52.352234,40264.83,4.5169506,0.34763622,-26.400212176869214,5.07915,0.36916125,-56.184566497802734,-52.404835,37797.305,356
-56.14493942260742,-52.295654,38492.863,4.038137,0.3119147,-22.135552399542437,3.935297,0.32891652,-55.81889724731445,-52.3002,35186.96,359
-55.96660614013672,-52.296207,36704.0,4.0176964,0.31476918,-15.343274513115725,3.2178786,0.30847412,-55.46877670288086,-52.23782,32309.578,362
-56.013675689697266,-52.469578,35440.984,5.3623753,0.43651393,9.278747150680767,14.920471,0.5705815,-56.270652770996094,-53.20707,30635.852,365
-55.759490966796875,-52.28962,34698.734,4.385495,0.26826003,-40.68850264672303,8.4408245,0.37642187,-55.587364196777344,-52.63723,29501.355,368
-56.49228286743164,-53.10167,33906.15,13.623689,0.5444906,-26.698028741163974,9.262789,0.42772782,-55.56282043457031,-52.72757,28352.527,371
-55.79444122314453,-52.45053,33439.094,6.1598225,0.32862028,-2.9328953766637165,4.090028,0.29500517,-55.00336837768555,-52.287724,27156.434,374
-55.756107330322266,-52.463997,32921.117,5.7243214,0.3920706,8.166750509332816,3.434468,0.299158,-54.81915283203125,-52.246178,25729.758,377
-55.518924713134766,-52.292583,32263.398,4.449871,0.26620293,-8.936803203852087,4.553443,0.34005663,-54.80527877807617,-52.34957,24557.07,380
-55.75464630126953,-52.6207,31339.45,9.090812,0.28699422,-39.15122466015637,3.8657234,0.32333612,-54.63218688964844,-52.291718,23404.676,383
-55.211395263671875,-52.20683,30045.656,3.4485636,0.2395992,-22.126266925595562,2.949829,0.1958802,-54.34139633178711,-52.143497,21978.984,386
-55.087886810302734,-52.212242,28756.441,3.3044086,0.2620166,-27.61072567074117,3.1488488,0.23477097,-54.22416687011719,-52.18328,20408.852,389
-54.94719696044922,-52.237267,27099.316,3.4427576,0.28515983,-14.896335234211868,17.052502,0.54266465,-55.23102951049805,-53.33245,18985.781,392
-54.681522369384766,-52.180496,25010.266,3.103298,0.23521763,-17.78086652225525,4.791926,0.23617624,-54.126651763916016,-52.295414,18312.39,395
-54.422691345214844,-52.138084,22846.062,2.812002,0.20166646,-14.389578906728984,3.3096137,0.1999498,-53.92902374267578,-52.170593,17584.297,398
-54.34958267211914,-52.23741,21121.715,3.838172,0.2458351,-23.98449155978487,4.030557,0.24034643,-53.91654586791992,-52.24672,16698.273,401
-53.79235076904297,-52.13897,16533.809,3.1224313,0.19550785,-24.444319282275657,2.8983397,0.20496455,-53.739051818847656,-52.14616,15928.918,404
-53.719444274902344,-52.117737,16017.086,2.731751,0.1924645,-14.801738688881223,6.848064,0.21278201,-53.93461608886719,-52.418716,15158.98,407
-53.69594955444336,-52.139027,15569.238,2.8962102,0.20828205,-6.322547548904372,3.289024,0.20556162,-53.62620162963867,-52.173,14532.016,410
-53.73250198364258,-52.226143,15063.582,4.333709,0.18396465,-16.64825895280261,2.7811067,0.1950585,-53.48847579956055,-52.125175,13632.988,413
-53.55490493774414,-52.104626,14502.797,2.7928495,0.1805188,-14.556152379497236,2.9209485,0.19177377,-53.38471984863281,-52.138763,12459.578,416
-3.5478873252868652,-1.9671946,15806.93,2.077488,0.053145066,-2.731899277577699,2.8374758,0.17337437,-53.305538177490234,-52.120667,11848.701,419
12.847345352172852,14.963661,21163.164,0.96319425,0.015733669,-2.5807276065929083,2.6080158,0.14804272,-53.16942596435547,-52.087994,10814.332,422
17.56622314453125,20.261787,26955.652,0.6098931,0.016275033,9.57762078344648,3.9387777,0.14664094,-53.1715202331543,-52.1771,9944.182,425
29.87764549255371,33.142372,32647.273,0.396148,0.010637725,20.876816870001033,2.4434412,0.12230835,-53.01211166381836,-52.05945,9526.621,428
32.919246673583984,36.736126,38168.805,0.34696853,0.014330247,15.77305142612614,2.5595129,0.13071392,-52.959754943847656,-52.069695,8900.623,431
38.33013153076172,42.670944,43408.117,0.25124758,0.003367372,35.295664698764114,1.2668145,0.062201317,2.811099052429199,4.2964935,14853.945,434
37.980979919433594,42.778454,47974.734,0.2465729,0.0061983103,6.080993611556332,0.7786564,0.047950577,12.960273742675781,15.362875,24026.008,437
42.454750061035156,47.627487,51727.375,0.18073547,0.0061915065,54.88068477579762,0.51013035,0.043748863,19.628341674804688,22.757942,31296.016,440
43.970829010009766,49.476974,55061.46,0.18710339,0.0022264945,57.74796149685503,0.40267396,0.035062842,23.940229415893555,27.625404,36851.75,443
45.612327575683594,51.41671,58043.805,0.20910291,0.0026453552,71.38640258732428,0.4442176,0.034543388,24.04317855834961,28.129528,40863.484,446
46.83711624145508,52.895493,60583.75,0.15803722,0.0033829994,77.92612857687853,0.21041846,0.019198148,29.052547454833984,33.421417,43688.707,449
46.815460205078125,53.083214,62677.547,0.22511151,0.0014531862,73.7335512363993,0.2812554,0.02987643,28.4412784576416,32.995644,45543.656,452
48.509212493896484,54.94568,64364.656,0.13801298,0.0021091541,66.51712374709884,0.21554689,0.021737132,30.023731231689453,34.728596,47048.64,455
44.94330596923828,51.52262,65793.15,0.13861671,0.004248415,76.03941286690795,0.38558328,0.09454318,24.847076416015625,29.632576,47854.992,458
48.32044219970703,55.01649,66960.484,0.13037895,0.0021626097,76.9062037878175,0.17465107,0.01341174,37.40681838989258,42.25202,48452.03,461
49.510921478271484,56.307304,67963.84,0.11907077,0.0019807229,61.987493777700806,0.26542446,0.023075482,31.63897132873535,36.52649,48875.18,464
50.02294921875,56.9104,68874.516,0.14004876,0.0015568226,92.28692408122535,0.16458736,0.010675053,34.74386215209961,39.65389,49100.28,467
50.267822265625,57.237503,69696.83,0.15505819,0.0012568056,73.74028902041151,0.15728593,0.014373335,37.11673355102539,42.042942,49262.07,470
49.63082504272461,56.661617,70307.92,0.1504713,0.0010303325,84.13087582425324,0.20205736,0.013802916,37.21360778808594,42.17628,49626.72,473
51.308837890625,58.39839,70895.53,0.13937318,0.0020240964,82.3365797180659,0.1413143,0.008364615,38.441532135009766,43.425743,49842.125,476
48.94143295288086,56.08809,71466.57,0.15856788,0.002694078,69.97446724900163,0.2691184,0.021791711,28.93509292602539,33.93038,49952.883,479
52.19831848144531,59.38694,71886.21,0.13794318,0.0013895356,67.38659130023085,0.18823586,0.02088886,32.976993560791016,37.999573,50225.797,482
50.93729782104492,58.151684,72143.85,0.11880454,0.0010803831,85.0058123164542,0.194602,0.018130582,31.89850425720215,36.93353,50350.25,485
51.23335647583008,58.469612,72362.55,0.12381757,0.0020349906,71.16034305422733,0.15205967,0.009554668,39.79161071777344,44.842167,50505.562,488
51.99999237060547,59.228146,72281.55,0.11788602,0.0024611428,72.36035726338429,0.13618062,0.00991298,38.82047653198242,43.88777,50672.953,491
51.60960388183594,58.84014,72305.36,0.11887984,0.0023953759,71.84559707679148,0.2007,0.023775717,31.47706413269043,36.562878,50858.14,494
52.86522674560547,60.104485,72392.56,0.11872129,0.0018068044,54.11744484218629,0.25119108,0.01887743,32.72868728637695,37.822918,50942.312,497
51.72737503051758,58.967537,72401.61,0.090646245,0.0015071917,31.123725438082996,0.13943943,0.011528152,37.882137298583984,43.046173,51640.375,500
-331.929931640625,-326.66852,52614.047,0.77132666,0.08156127,33.170978779748864,0.32875168,0.025863102,32.71943283081055,37.93539,52159.58,503
-36.63710021972656,-31.082642,55544.594,0.70640385,0.09694247,79.74501851389793,0.41073793,0.041206118,27.271259307861328,32.506096,52348.367,506
11.36410903930664,17.194712,58306.03,0.6209246,0.06486169,42.89154338498612,0.2230436,0.012276049,35.69514846801758,40.937775,52426.25,509
29.998403549194336,36.1075,61090.953,0.44015968,0.042443372,33.226493669884185,0.22472279,0.014837082,34.481361389160156,39.747986,52666.25,512
29.840736389160156,36.159115,63183.78,0.47217178,0.03179113,82.98985609679255,0.19681251,0.024330925,33.04404830932617,38.321644,52775.953,515
32.962406158447266,39.45974,64973.35,0.5118673,0.028764237,73.84874631537762,0.30265117,0.022104785,31.503963470458984,36.79365,52896.883,518
35.262855529785156,41.932198,66693.43,0.4713498,0.028147984,72.99007831728792,0.16690382,0.016069187,34.290809631347656,39.607025,53162.156,521
34.307945251464844,41.168034,68600.875,0.38969153,0.023807501,46.56210359421585,0.25560355,0.018144447,31.826797485351562,37.167484,53406.867,524
38.03205490112305,45.067287,70352.33,0.33921653,0.019055508,40.81226328711416,0.22980472,0.021888716,32.419593811035156,37.77755,53579.58,527
32.609764099121094,39.79857,71888.03,0.40459442,0.036809534,154.58187697148344,0.22868328,0.018614128,33.01421356201172,38.35814,53439.266,530
40.042728424072266,47.333042,72903.14,0.35342017,0.008926967,30.262123762269237,0.3539667,0.024069518,29.895551681518555,35.2843,53887.508,533
28.59419822692871,35.97298,73787.82,0.30094075,0.008466539,136.00411546652347,0.21531013,0.02227569,32.48783874511719,37.896725,54088.875,536
42.70030975341797,50.12265,74223.4,0.2754488,0.014438073,69.19937952987362,0.20019913,0.014045507,35.158451080322266,40.56802,54095.68,539
41.02412414550781,48.490784,74666.58,0.33227077,0.010465707,50.39149096598252,0.1773853,0.014080706,38.192623138427734,43.627926,54353.03,542
40.350955963134766,47.85726,75063.07,0.42121214,0.021674855,69.36938371006369,0.19934198,0.017941073,35.559696197509766,41.01016,54504.625,545
42.61940002441406,50.179054,75596.56,0.32732534,0.0036049038,72.7371455129454,0.267569,0.015703896,34.990455627441406,40.45333,54628.734,548
43.36531448364258,50.96163,75963.164,0.295756,0.0056296433,84.1120396757077,0.18484537,0.015842304,35.91252517700195,41.390335,54778.1,551
41.40371322631836,49.027092,76233.805,0.32540423,0.010622559,139.4496373176366,0.14305387,0.008992761,38.912193298339844,44.415184,55029.93,554
41.9269905090332,49.58944,76624.5,0.28116816,0.012018596,71.05520534234107,0.16346538,0.012790307,36.31486511230469,41.82168,55068.125,557
41.14492416381836,48.835762,76908.39,0.23981391,0.010387601,43.20585946900841,0.1478808,0.0113752615,39.864444732666016,45.386303,55218.594,560
40.121185302734375,47.82863,77074.44,0.2797652,0.019240957,61.57345787303839,0.2696674,0.021893432,34.26807403564453,39.805275,55372.03,563
42.59367370605469,50.324207,77305.34,0.23287658,0.00843612,56.23380525119978,0.19240479,0.01960555,33.519561767578125,39.050797,55312.344,566
42.41462707519531,50.165787,77511.61,0.27716714,0.020689398,61.593853527863764,0.16176195,0.013496017,40.48179244995117,46.029392,55475.984,569
45.479148864746094,53.253666,77745.17,0.18103871,0.0044644913,62.06213772443028,0.17196171,0.014256023,36.76081848144531,42.330406,55695.86,572
45.2435417175293,53.04369,78001.48,0.3226996,0.012005966,59.70239525807816,0.2342593,0.014581904,35.93642807006836,41.497734,55613.062,575
45.820011138916016,53.64905,78290.4,0.22968611,0.0047111283,36.40850070887553,0.29917336,0.030999428,30.38979721069336,35.95815,55683.516,578
44.720951080322266,52.583107,78621.55,0.16102222,0.030689161,64.73656525215078,0.17345539,0.017019007,39.045921325683594,44.62883,55829.07,581
46.131263732910156,54.016487,78852.23,0.16971639,0.0070933555,50.043394948067274,0.18194225,0.02410474,34.46592712402344,40.054276,55883.5,584
43.48708724975586,51.383167,78960.79,0.21509543,0.015821598,65.45572401462718,0.17552099,0.01184932,37.69271469116211,43.297363,56046.484,587
47.93608474731445,55.848904,79128.2,0.21009102,0.0058807717,55.24808161630047,0.10900748,0.008300836,41.78117752075195,47.393196,56120.188,590
46.66381072998047,54.59025,79264.375,0.21974647,0.016889876,58.64366561220463,0.1829621,0.018986009,33.698265075683594,39.304596,56063.33,593
47.0556640625,55.002422,79467.6,0.14375201,0.0091021275,53.234404611378466,0.13166484,0.00938566,40.86217498779297,46.47461,56124.33,596
47.66814422607422,55.627464,79593.21,0.16854975,0.005843783,67.76984734785934,0.12949538,0.011768494,42.48955535888672,48.12478,56352.227,599
10.704645156860352,16.339863,56352.18,0.43639493,0.061492093,89.14092337651452,0.2102675,0.015701775,37.92535400390625,43.671993,57466.39,602
-52.35715103149414,-46.2276,61295.516,0.39685005,0.023806136,57.943716763869254,0.20630343,0.023729505,36.07332229614258,41.85772,57843.984,605
34.16653823852539,40.66761,65010.72,0.3345493,0.0074396203,56.98064047823017,0.1998424,0.019201797,35.7593994140625,41.562485,58030.86,608
32.51654815673828,39.352688,68361.41,0.24813268,0.008817708,40.024574828944736,0.29296494,0.01656,36.82295227050781,42.66823,58452.766,611
47.449066162109375,54.5808,71317.32,0.2259407,0.009876554,58.87284671545196,0.18433663,0.013080614,36.93971633911133,42.7931,58533.836,614
45.165462493896484,52.55024,73847.766,0.27267462,0.005361433,61.86711090947024,0.13897574,0.0124903405,37.995513916015625,43.856667,58611.516,617
53.12895965576172,60.70688,75779.21,0.18087047,0.002832785,53.33025721300765,0.12420805,0.010558176,41.295005798339844,47.17051,58755.016,620
51.16617965698242,58.908375,77421.97,0.32407883,0.006679894,38.46197981743702,0.18590763,0.013136766,39.50260925292969,45.38713,58845.195,623
