ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-19955105792.0,-19955106000.0,75083.88,31918650.0,961121.1,18424408.0,179855.5,-11968853.0,-11968846.0,74187.24,0.8036026881170852,49,5000
-216070832.0,-216070830.0,74761.375,26394466.0,295881.03,15811884.0,228981.4,-1224946.875,-1224939.5,74182.08,-18.807334162113484,50,5100
-33187304.0,-33187296.0,74604.22,27907484.0,304477.38,11547938.0,160697.11,-890209.4375,-890202.0,74196.61,-25.633802743976453,53,5400
-4850485.5,-4850478.0,74451.484,25678352.0,257236.61,7164450.0,138487.5,-578560.3125,-578552.9,74195.13,-63.916226446917555,56,5700
-1852369.125,-1852361.6,74453.125,24836952.0,253686.19,5848633.5,102348.28,-465067.65625,-465060.25,74169.49,-6.920398968198143,59,6000
-1433435.75,-1433428.2,74458.8,19253546.0,192922.16,3828430.5,67310.33,-304655.875,-304648.47,74156.125,-18.74734278563832,62,6300
-3045150.0,-3045142.5,74467.734,16467148.0,175295.4,2415519.5,39154.246,-189994.953125,-189987.55,74122.01,56.789223335122365,65,6600
-775101.875,-775094.44,74456.17,10169254.0,128458.266,1584137.0,42231.945,-135819.875,-135812.47,74093.31,-25.445008843368555,68,6900
-634185.9375,-634178.5,74433.22,8003917.0,136744.88,1390055.2,28168.4,-113170.3515625,-113162.94,74146.91,63.688534864542376,71,7200
-403096.5625,-403089.12,74396.91,4847149.5,110915.14,1036391.9,25266.477,-87275.1328125,-87267.72,74152.375,-26.968506571687723,74,7500
-320299.0625,-320291.62,74358.66,3830826.0,90188.375,812547.5,10393.135,-62063.671875,-62056.258,74138.5,-76.73798414936115,77,7800
-300465.125,-300457.7,74314.516,3569904.0,86969.78,537004.25,11092.217,-43891.3671875,-43883.953,74144.28,21.459912812346364,80,8100
