ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-3347951872.0,-3347951900.0,31715.102,2396389.0,38356.477,897552.44,8362.485,-76013296.0,-76013300.0,31191.21,-26.84427040811819,49,5000
-59867076.0,-59867070.0,31267.895,1108383.9,9161.59,899610.1,6525.5054,-13787473.0,-13787470.0,30959.496,47.58345587890203,50,5100
-7700217.5,-7700214.5,31141.367,1129790.5,9623.99,854423.75,6672.3486,-3362078.75,-3362075.8,30855.914,93.36874331939346,53,5400
-1035366.625,-1035363.5,31052.484,896654.06,8314.673,732189.25,6445.0586,-671698.375,-671695.3,30804.738,-5.369796971521689,56,5700
-49368.0390625,-49364.938,31020.742,663262.9,7569.3564,520468.72,7799.5215,-98103.5234375,-98100.445,30777.027,40.42508966931978,59,6000
-84422.8203125,-84419.72,31002.34,505760.03,6499.7827,470583.94,6032.764,-32475.369140625,-32472.293,30758.914,40.33000804450269,62,6300
-25991.4375,-25988.34,30982.773,375522.5,8025.6475,328087.1,11112.423,-29685.640625,-29682.566,30739.492,25.27669666484324,65,6600
-20037.017578125,-20033.922,30957.52,284746.2,10666.0205,280863.12,9962.977,-23410.232421875,-23407.16,30719.316,61.98074630162475,68,6900
-15195.1611328125,-15192.068,30924.055,215605.45,8394.189,208474.12,8046.6885,-16063.6796875,-16060.61,30692.773,41.777183630152905,71,7200
-12146.15625,-12143.069,30873.543,171722.84,7218.3613,163824.6,6958.926,-11594.1240234375,-11591.059,30656.582,-2.01528828905096,74,7500
-9625.6494140625,-9622.57,30792.082,134493.78,7199.192,129796.51,6631.6963,-9269.375,-9266.314,30603.922,-51.2700873232127,77,7800
-6863.42529296875,-6860.3574,30680.664,95748.48,5124.208,104207.67,7941.4644,-7626.462890625,-7623.409,30535.523,5.900205576852459,80,8100
-4844.22998046875,-4841.174,30561.621,67156.82,3876.1475,82796.95,4867.876,-5969.6572265625,-5966.6123,30449.836,36.842127701255336,83,8400
-3556.946044921875,-3553.9036,30425.016,48465.906,3543.633,75428.125,5056.5415,-5483.787109375,-5480.749,30381.328,58.884194742952246,86,8700
-2591.233642578125,-2588.2007,30330.79,34970.203,2768.0684,58144.992,3208.5244,-4189.220703125,-4186.189,30317.895,6.87962121692944,89,9000
-1919.3651123046875,-1916.3395,30256.16,25643.777,2165.6538,49065.03,3250.8428,-3577.65576171875,-3574.6326,30231.16,27.489088775091115,92,9300
-1389.8951416015625,-1386.8768,30182.945,18741.49,1243.4812,35970.992,2797.9941,-2660.960205078125,-2657.947,30132.719,106.35016766784031,95,9600
-904.838134765625,-901.8237,30144.0,11834.799,982.00366,31642.61,1505.6511,-2386.8779296875,-2383.8757,30022.625,3.499219847858922,98,9900
-548.6221923828125,-545.60455,30176.621,7038.949,513.6072,15275.735,677.6603,-1117.061767578125,-1114.0696,29922.117,19.70855987727468,101,10200
-595.6781616210938,-592.8363,28418.734,7766.328,484.22406,11987.028,468.64758,-880.3740844726562,-877.38715,29869.102,18.148892726285425,104,10500
-244.68226623535156,-241.7916,28906.758,2917.767,145.00684,9769.357,533.79443,-734.7167358398438,-731.73096,29857.938,-91.22402165043655,107,10800
-123.4696044921875,-120.52437,29452.39,1217.2905,53.382744,5508.6504,207.50928,-424.3312072753906,-421.33994,29912.668,28.44131756367487,110,11100
-82.38797760009766,-79.39455,29934.3,636.64575,26.206608,4403.611,118.68027,-343.55609130859375,-340.55365,30024.32,-78.4046150284242,113,11400
-65.28282165527344,-62.249763,30330.613,398.67896,10.805899,3272.6455,91.08916,-265.17572021484375,-262.15686,30188.742,-11.1596705540456,116,11700
