ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,AverageReturn,Epoch,SampleStep
-3733708288.0,-3733708300.0,31715.102,2440567.0,38962.492,907827.3,11297.021,-88238544.0,-88238540.0,31229.66,-24.99602891304041,49,5000
-91838856.0,-91838856.0,31286.758,1040137.3,13288.484,863686.4,8619.694,-12285088.0,-12285085.0,31036.43,38.3878518891363,50,5100
-8122640.0,-8122637.0,31148.734,917867.4,10973.957,816585.75,8852.039,-7054884.0,-7054881.0,30938.734,-27.95059537438411,53,5400
-194836.53125,-194833.42,31064.242,818238.6,9910.331,702713.8,8978.264,-3113422.75,-3113419.8,30860.883,-2.9537682884875154,56,5700
-89681.703125,-89678.6,31032.492,648896.2,10008.112,614501.4,9492.443,-1980946.875,-1980943.8,30794.52,-0.13102780908381462,59,6000
-41162.65625,-41159.555,31012.953,495573.38,11192.143,479198.5,9508.327,-962438.3125,-962435.25,30749.223,-11.452033191562398,62,6300
-37788.55078125,-37785.45,30997.176,402460.97,8054.991,337471.56,8620.427,-511180.625,-511177.56,30730.719,53.860077081008875,65,6600
-24355.9375,-24352.84,30978.188,264639.16,8843.597,249847.16,7068.4087,-151590.078125,-151587.0,30733.008,-29.38742208919535,68,6900
-17388.783203125,-17385.688,30952.555,197018.55,5914.3447,197731.88,8099.857,-18915.916015625,-18912.844,30717.977,-15.433141291691143,71,7200
-13813.4970703125,-13810.406,30905.64,149532.4,5379.3613,121762.2,3884.1562,-10922.55859375,-10919.489,30690.5,35.548911020383194,74,7500
-11490.94921875,-11487.866,30831.594,123950.55,4456.8486,108470.38,3138.5862,-9518.6171875,-9515.553,30648.79,7.622682858469978,77,7800
-9589.6669921875,-9586.594,30729.434,93913.16,3312.4868,103720.75,4252.8496,-9951.2119140625,-9948.153,30585.562,55.10037105047525,80,8100
-6306.107421875,-6303.047,30606.562,69338.086,2304.3376,69972.83,2582.316,-6537.1513671875,-6534.0996,30516.297,23.546735487918117,83,8400
-4720.14599609375,-4717.0977,30482.79,52954.445,1598.968,56835.18,1887.3124,-5177.85693359375,-5174.8135,30436.422,7.311543584189003,86,8700
-3240.504638671875,-3237.4712,30333.363,36386.06,1069.198,38266.508,1887.0007,-3921.138427734375,-3918.1045,30339.953,-56.86223114048367,89,9000
-1865.069580078125,-1862.0514,30181.594,21378.105,537.38257,34545.87,1353.8666,-3308.602294921875,-3305.5786,30236.398,5.055274900499905,92,9300
-1233.308837890625,-1230.3007,30082.164,14025.19,339.0656,23749.367,799.0906,-2202.615234375,-2199.6008,30145.047,25.515627874913243,95,9600
-759.0484619140625,-756.0432,30052.266,8559.449,184.77698,16002.121,714.57227,-1621.1805419921875,-1618.1713,30093.367,-44.06550982794908,98,9900
-467.6049499511719,-464.59146,30134.89,5193.5977,90.65135,14150.516,508.2444,-1356.269775390625,-1353.2603,30094.75,20.382982307821152,101,10200
-317.9245910644531,-314.888,30365.887,3056.8179,83.09584,10126.959,514.0592,-1087.943359375,-1084.9304,30129.7,11.228038174384245,104,10500
-242.2364959716797,-239.17282,30636.762,2159.003,60.98463,8082.801,431.04218,-893.4507446289062,-890.4315,30192.129,-60.79166015753829,107,10800
-160.77438354492188,-157.67609,30982.934,1211.7327,35.274834,6082.963,272.8147,-651.067626953125,-648.0383,30293.21,56.50235888826099,110,11100
-114.7578353881836,-111.6168,31410.383,647.23517,23.657665,4906.4287,247.44473,-554.3009643554688,-551.2578,30431.273,28.680020375367466,113,11400
-90.40135192871094,-87.21126,31900.965,381.98456,14.115938,3058.8696,279.66034,-451.09686279296875,-448.0374,30594.59,3.861615468408464,116,11700
-73.801513671875,-70.55963,32418.828,200.7143,7.634998,2412.76,245.32678,-384.1617431640625,-381.08395,30778.008,21.866324413241706,119,12000
-66.13292694091797,-62.84282,32901.094,118.497665,4.4526753,1676.1411,192.60483,-298.6621398925781,-295.563,30991.477,16.984487989439458,122,12300
-60.002845764160156,-56.685505,33173.39,52.733406,1.9297581,1389.2434,96.32889,-214.1221160888672,-211.00165,31204.656,40.367142557440935,125,12600
-58.15396499633789,-54.844,33099.633,30.889904,1.3927029,933.3364,90.69571,-179.48049926757812,-176.33966,31408.387,-22.791693782508577,128,12900
-56.861454010009766,-53.60952,32519.336,18.452307,0.8121313,560.92725,56.502724,-131.15371704101562,-128.00201,31516.98,20.171867305122813,131,13200
-56.12196731567383,-52.988605,31333.61,11.498245,0.58995104,422.1842,38.613815,-109.66057586669922,-106.508606,31519.7,-23.84741873277695,134,13500
-55.656768798828125,-52.696396,29603.727,8.938562,0.4140898,363.0791,25.187416,-96.56938171386719,-93.423775,31456.102,-16.95661471218383,137,13800
-55.291751861572266,-52.551903,27398.504,6.778762,0.41653633,247.2355,17.455057,-83.49113464355469,-80.35261,31385.273,24.1049418824264,140,14100
-54.99961853027344,-52.486416,25132.023,6.7420225,0.32342666,181.79587,10.596451,-74.41407775878906,-71.2834,31306.75,15.274395278998266,143,14400
-54.7596435546875,-52.425312,23343.32,6.3177433,0.27556294,119.622635,9.585323,-69.51560974121094,-66.39208,31235.297,-26.844926112121694,146,14700
-54.675865173339844,-52.478508,21973.574,6.034282,0.3825219,103.768234,7.2725673,-66.86878204345703,-63.75427,31145.16,-7.450817013062292,149,15000
-54.509796142578125,-52.433495,20763.012,5.687503,0.3506784,76.19979,9.617386,-66.57804107666016,-63.475456,31025.828,1.6716528850764392,152,15300
-54.61294937133789,-52.585777,20271.709,6.7491407,0.46956336,37.00273,5.3196783,-61.00107192993164,-57.91493,30861.445,-9.205764143115779,155,15600
-54.470428466796875,-52.468975,20014.543,6.0467997,0.36718076,28.078735,3.2198365,-58.95512008666992,-55.890152,30649.672,-29.644081321294173,158,15900
-54.348838806152344,-52.37822,19706.205,5.236089,0.3141343,21.003235,1.6125801,-57.35696792602539,-54.323776,30331.914,-40.390728007351896,161,16200
-54.328067779541016,-52.392906,19351.617,5.83971,0.27547744,13.766113,1.1908758,-56.535003662109375,-53.5487,29863.07,6.573411227357596,164,16500
-54.27297592163086,-52.378014,18949.621,5.4860997,0.2888236,52.21476,0.61615735,-58.676273345947266,-55.761528,29147.465,25.91343987644777,167,16800
-56.1530876159668,-54.30573,18473.576,30.896917,0.5965451,15.059248,1.0768801,-56.40365219116211,-53.559067,28445.863,-30.17099697680115,170,17100
-54.365169525146484,-52.5338,18313.723,7.609585,0.3066971,12.504791,0.93137705,-56.05644226074219,-53.28775,27686.914,10.343943107565686,173,17400
-54.21220779418945,-52.405075,18071.336,5.8797464,0.2894538,11.374182,0.7753694,-55.804473876953125,-53.105675,26988.008,-36.30062050978751,176,17700
-54.155357360839844,-52.384827,17705.312,5.336734,0.31383747,7.212863,0.67423123,-55.38725280761719,-52.755653,26316.012,-15.783378014203056,179,18000
-54.12956619262695,-52.402252,17273.158,5.732973,0.299958,8.53018,0.53327876,-55.318946838378906,-52.749416,25695.29,1.9021624658195186,182,18300
-54.175193786621094,-52.474068,17011.25,5.999178,0.3794689,7.717725,0.5423415,-55.20973205566406,-52.70057,25091.648,-29.122806783895697,185,18600
-54.0126838684082,-52.341534,16711.514,5.1462646,0.26889724,9.696278,0.91378075,-55.54389953613281,-53.0858,24581.0,30.15795283959063,188,18900
-53.99369430541992,-52.36818,16255.133,5.0371103,0.31918967,8.659824,0.49435443,-55.144710540771484,-52.73185,24128.625,-37.22450039509055,191,19200
-53.903053283691406,-52.347004,15560.475,4.756852,0.31592602,7.4323306,0.45622605,-54.98477554321289,-52.622986,23617.883,-21.942235851552425,194,19500
-53.791595458984375,-52.316463,14751.301,4.5475063,0.2917233,8.158455,0.49599892,-55.00283432006836,-52.699036,23038.004,-10.585515118527102,197,19800
-53.6953010559082,-52.311806,13834.941,4.4431267,0.2952779,4.75214,0.3262243,-54.57910919189453,-52.353653,22254.576,5.653598330240911,200,20100
-55.276832580566406,-53.08324,21935.906,7.7719145,1.1024369,133.00339,0.37910032,-63.20643997192383,-61.067894,21385.477,34.93754132765444,203,20400
-54.71052932739258,-52.55418,21563.498,7.241306,0.37364805,19.831654,1.3108976,-56.12415313720703,-54.04035,20838.021,-10.964224918060168,206,20700
