ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch,SampleStep
51.94984436035156,60.271935,83220.9,0.20002922,0.004952315,210.1091791048197,0.14897522,0.01759212,41.57555389404297,47.669254,60936.992,983,98400
51.95600128173828,60.274006,83180.03,0.15163481,0.0038913318,219.58573066828203,0.14031145,0.010377401,42.1121711730957,48.215004,61028.33,986,98700
51.331809997558594,59.650948,83191.38,0.22305381,0.0029384738,206.364899217444,0.13981633,0.012296844,43.396324157714844,49.495987,60996.64,989,99000
52.56315994262695,60.882973,83198.14,0.19179517,0.0024920544,241.34225037951816,0.099019736,0.0066794003,47.936119079589844,54.04039,61042.703,992,99300
51.540687561035156,59.86543,83247.4,0.16171154,0.002854998,244.26946595909348,0.12937917,0.015154237,43.35296630859375,49.469147,61161.812,995,99600
50.979896545410156,59.315792,83358.98,0.23183379,0.0041001374,73.26522456536928,0.14082228,0.014775704,41.749324798583984,47.87207,61227.453,998,99900
53.3612060546875,61.696083,83348.76,0.18675695,0.0031588543,39.397671927416084,0.14501691,0.013907993,40.24750518798828,46.390923,61434.17,1001,100200
-102.0648422241211,-95.6273,64375.492,0.35122257,0.026078172,47.433817318354585,0.09326211,0.00749762,45.79129409790039,51.901814,61105.195,1004,100500
28.751672744750977,35.53065,67789.79,0.19330567,0.009793804,70.69663577498159,0.20602489,0.023468329,36.250308990478516,42.360764,61104.547,1007,100800
23.51094627380371,30.574562,70636.16,0.2260871,0.008649127,68.99860170933877,0.10768144,0.013342629,45.001583099365234,51.11983,61182.47,1010,101100
48.9046630859375,56.230804,73261.43,0.2345789,0.0042826706,63.916513649645125,0.20196581,0.02031445,40.25999450683594,46.370422,61104.266,1013,101400
51.94101333618164,59.513947,75729.33,0.21168008,0.0039621554,81.99767209169534,0.13153575,0.010616517,42.91870880126953,49.036236,61175.28,1016,101700
54.19623947143555,61.94944,77532.02,0.17362572,0.005326517,69.29881772023177,0.15605289,0.015605703,40.448822021484375,46.5473,60984.766,1019,102000
47.09030532836914,54.984875,78945.71,0.14197496,0.0031653882,63.691219543992055,0.19727395,0.02896858,35.96381378173828,42.086143,61223.29,1022,102300
53.65625,61.66503,80087.805,0.09107168,0.003929539,76.27360289784465,0.13974813,0.018031836,42.418853759765625,48.536736,61178.83,1025,102600
53.910850524902344,62.0232,81123.484,0.15059116,0.0025024596,73.19593575438854,0.16747078,0.02071253,38.30743408203125,44.426453,61190.203,1028,102900
54.54787063598633,62.71486,81669.89,0.16175725,0.0019409496,70.78617062701159,0.19057387,0.014333455,39.82527160644531,45.95021,61249.406,1031,103200
55.83435821533203,64.066925,82325.67,0.124783725,0.0033843422,63.435856010056305,0.10671504,0.008481104,47.39527130126953,53.52425,61289.797,1034,103500
55.75726318359375,64.036446,82791.82,0.14023888,0.0030467398,70.07150492724399,0.17834672,0.015568962,38.673606872558594,44.80477,61311.656,1037,103800
56.01543045043945,64.33378,83183.47,0.17270608,0.0057420735,69.73875219341886,0.12959282,0.013271226,42.11448669433594,48.25175,61372.64,1040,104100
55.303855895996094,63.650627,83467.72,0.15416434,0.0034395787,58.95579108069628,0.19630067,0.023649417,37.06131362915039,43.213478,61521.656,1043,104400
57.424232482910156,65.785995,83617.61,0.11306224,0.001379922,81.49433510082488,0.16717961,0.017017137,38.50542449951172,44.64558,61401.547,1046,104700
56.38016128540039,64.73483,83546.71,0.11452994,0.002143704,62.56573268440928,0.16021755,0.015167557,40.158966064453125,46.30808,61491.125,1049,105000
57.02635192871094,65.381775,83554.234,0.12232046,0.0031504713,105.55254378373614,0.1829601,0.02219874,38.05821990966797,44.193993,61357.75,1052,105300
55.746280670166016,64.09553,83492.47,0.13153303,0.0044268873,68.87128329613387,0.15716136,0.02169977,39.44298553466797,45.583378,61403.914,1055,105600
56.34335708618164,64.70024,83568.836,0.09829338,0.003411286,78.4658740973307,0.15988989,0.010272709,43.89683532714844,50.041256,61444.203,1058,105900
58.63412094116211,66.99876,83646.36,0.11458532,0.0041062566,69.33059197929232,0.14196922,0.019627534,37.2764892578125,43.41891,61424.227,1061,106200
57.173439025878906,65.54581,83723.7,0.121688776,0.0035811954,79.46075399125856,0.119488694,0.00927165,44.37623977661133,50.527283,61510.42,1064,106500
58.311214447021484,66.68481,83735.93,0.1019048,0.003304833,81.31194390560562,0.16453539,0.012886988,40.76286697387695,46.89958,61367.117,1067,106800
57.06072235107422,65.4368,83760.77,0.11631983,0.004557481,65.79470730287959,0.1489414,0.018815909,40.082969665527344,46.235752,61527.844,1070,107100
56.721214294433594,65.102196,83809.81,0.17521387,0.0018812151,100.688250882215,0.20205571,0.025933838,37.49524688720703,43.646324,61510.78,1073,107400
59.60108947753906,67.99112,83900.31,0.09205231,0.001338023,80.25918341253485,0.14797162,0.014065357,41.901817321777344,48.045578,61437.61,1076,107700
58.347633361816406,66.74545,83978.195,0.14036235,0.0045451373,134.24624252669332,0.11092215,0.008712033,44.22018814086914,50.372894,61527.047,1079,108000
56.84251022338867,65.23416,83916.52,0.08143935,0.0035122656,60.18834147633659,0.12724902,0.013051912,43.29974365234375,49.452072,61523.305,1082,108300
60.71284484863281,69.11057,83977.28,0.0678006,0.0014701734,73.45088186847202,0.13109778,0.012312456,43.87070846557617,50.022606,61518.984,1085,108600
58.26727294921875,66.66654,83992.67,0.127516,0.0022764674,86.90470478568282,0.1452438,0.010487299,43.819339752197266,49.977913,61585.734,1088,108900
58.734375,67.133804,83994.305,0.14951785,0.0027563847,105.14210042454064,0.16097084,0.020895794,39.582435607910156,45.7468,61643.625,1091,109200
59.906982421875,68.30354,83965.625,0.06731032,0.0028742303,77.60841787855324,0.199808,0.021220606,38.25274658203125,44.40853,61557.844,1094,109500
58.767154693603516,67.15727,83901.19,0.12008204,0.0012925927,161.86946814069333,0.1485565,0.012271141,43.237483978271484,49.390976,61534.938,1097,109800
58.41225051879883,66.795975,83837.25,0.11624286,0.0038805949,150.093014533392,0.1796645,0.014653856,39.29774856567383,45.46905,61713.03,1100,110100
-108.85277557373047,-102.43262,64201.57,0.4889055,0.08410633,115.80508703732944,0.18131183,0.017082015,38.0735969543457,44.224834,61512.375,1103,110400
-30.058956146240234,-23.179422,68795.33,0.5849916,0.038044814,81.81666434802138,0.18019475,0.01530704,41.811187744140625,47.948128,61369.406,1106,110700
31.973941802978516,39.2035,72295.57,0.3822989,0.0077173263,109.56117611305879,0.16503121,0.01001523,42.28102111816406,48.42669,61456.688,1109,111000
40.06960678100586,47.561543,74919.375,0.39053074,0.007202901,110.65467443742877,0.14520794,0.013464685,41.44483184814453,47.57837,61335.39,1112,111300
34.04775619506836,41.769066,77213.1,0.33295333,0.028431388,91.02575288234041,0.18317774,0.023280546,37.92561721801758,44.050114,61244.953,1115,111600
46.2147216796875,54.139416,79246.93,0.45542338,0.018814733,129.0367592073396,0.11376464,0.010873716,43.35558319091797,49.493813,61382.297,1118,111900
42.961917877197266,51.078804,81168.86,0.338246,0.0044207554,149.53579794741978,0.15133575,0.011697596,43.339359283447266,49.48203,61426.688,1121,112200
48.43854522705078,56.70646,82679.125,0.35693854,0.007383137,66.27655952672411,0.15260863,0.012511319,40.479827880859375,46.62267,61428.414,1124,112500
49.93209457397461,58.30867,83765.76,0.22293693,0.0059838453,111.84435389299813,0.13656124,0.0166858,41.7824821472168,47.937576,61550.938,1127,112800
47.84959411621094,56.30052,84509.27,0.24060766,0.009673831,96.43011927353784,0.14510977,0.016103964,41.96111297607422,48.113422,61523.08,1130,113100
48.47998809814453,56.98973,85097.41,0.29970685,0.0071251867,107.16886876740872,0.16051799,0.013062533,42.03627014160156,48.196823,61605.516,1133,113400
44.88079071044922,53.414818,85340.25,0.3035006,0.01214152,156.75979663243174,0.119883195,0.010176981,43.9122314453125,50.05529,61430.61,1136,113700
46.09117126464844,54.64675,85555.78,0.27153873,0.004700819,131.35066226623337,0.23226997,0.014964325,38.84440612792969,44.99642,61520.156,1139,114000
48.66281509399414,57.189205,85263.89,0.26697108,0.0064775515,145.73581216999963,0.21404731,0.016375229,39.016666412353516,45.17398,61573.156,1142,114300
47.295066833496094,55.80435,85092.86,0.2134277,0.013621518,99.33889291872084,0.17520538,0.020366281,41.00883865356445,47.17328,61644.406,1145,114600
48.859561920166016,57.36496,85053.98,0.32509828,0.01278177,138.80804391102035,0.13897467,0.013034301,42.144500732421875,48.305134,61606.35,1148,114900
46.79148864746094,55.279373,84878.86,0.24159187,0.0063638017,112.66814203384286,0.1368683,0.019154225,43.02374267578125,49.184006,61602.64,1151,115200
45.876678466796875,54.36001,84833.28,0.2984392,0.031102154,52.44912427072752,0.14577812,0.017906595,38.373905181884766,44.532455,61585.508,1154,115500
48.811767578125,57.26889,84571.25,0.207667,0.0073262206,137.5458302654829,0.14176098,0.014728375,41.729793548583984,47.892296,61625.008,1157,115800
47.30632781982422,55.741257,84349.305,0.18854752,0.008904491,127.42490713680805,0.17690797,0.01656475,38.749412536621094,44.920982,61715.688,1160,116100
48.08600616455078,56.520557,84345.53,0.2282129,0.014419706,127.12643158334771,0.13974549,0.017319065,43.52958679199219,49.709656,61800.67,1163,116400
50.00117111206055,58.446007,84448.37,0.16885978,0.0048142755,117.10439338028696,0.13317722,0.011152347,42.15109634399414,48.34099,61898.93,1166,116700
49.7320442199707,58.18616,84541.18,0.34210226,0.0048668226,111.38388962432838,0.15817776,0.013939965,41.50039291381836,47.68505,61846.58,1169,117000
48.62627410888672,57.083942,84576.695,0.29446435,0.012461994,132.51279478504222,0.12916417,0.016949095,41.97793197631836,48.165874,61879.42,1172,117300
48.6429443359375,57.100708,84577.625,0.1952143,0.004634225,134.66923488681658,0.11640144,0.012602527,43.931636810302734,50.128994,61973.57,1175,117600
51.71780014038086,60.17187,84540.7,0.14749624,0.004328858,138.37116922839704,0.16885886,0.012254445,42.58738708496094,48.78989,62025.047,1178,117900
51.72376251220703,60.178604,84548.44,0.1347993,0.0028208725,121.14772097865661,0.17609215,0.018108342,41.51400375366211,47.71379,61997.86,1181,118200
49.95021438598633,58.40031,84500.97,0.25456098,0.006471714,131.08233998485912,0.10663505,0.014407022,42.8287353515625,49.030273,62015.375,1184,118500
51.777366638183594,60.226486,84491.2,0.17468092,0.007321557,118.52591613478434,0.13599715,0.013158226,41.907466888427734,48.108746,62012.805,1187,118800
49.853153228759766,58.30179,84486.37,0.2480042,0.018771773,120.1048319289596,0.20355803,0.021680601,36.06064987182617,42.26807,62074.21,1190,119100
50.842124938964844,59.28366,84415.375,0.17030613,0.004838866,125.59467877479254,0.14805245,0.012051778,41.171451568603516,47.372185,62007.336,1193,119400
51.03675842285156,59.46766,84309.016,0.18412788,0.0045752097,166.96255275441945,0.1377495,0.014695222,43.19194030761719,49.388115,61961.766,1196,119700
52.317413330078125,60.747643,84302.28,0.2653413,0.003890186,110.18057622082829,0.16310243,0.016932443,40.30814743041992,46.503693,61955.445,1199,120000
13.048662185668945,19.24422,61955.594,0.50896484,0.062983096,176.55337871103626,0.2204753,0.012865278,39.968772888183594,46.148987,61802.125,1202,120300
-44.7061882019043,-37.850166,68560.22,0.3725287,0.024437893,210.11323084155373,0.19016549,0.023474462,38.28428268432617,44.454773,61704.914,1205,120600
24.7039852142334,31.911556,72075.71,0.3818954,0.011055611,33.61274325616692,0.22022486,0.022116113,35.37710952758789,41.541748,61646.383,1208,120900
17.10024642944336,24.590048,74898.016,0.39707425,0.0061990526,230.82295244165942,0.1506988,0.013534816,40.95854187011719,47.117645,61591.016,1211,121200
49.24701690673828,56.97883,77318.12,0.32036296,0.0019665235,63.58615463378613,0.28435025,0.02563288,31.517227172851562,37.662434,61452.055,1214,121500
49.87125015258789,57.835464,79642.16,0.4016356,0.0035413504,71.0048790425483,0.26825035,0.017988978,37.59132766723633,43.74418,61528.508,1217,121800
53.50242614746094,61.633793,81313.68,0.31554085,0.0031772351,277.33834791590414,0.1189745,0.008562135,45.896080017089844,52.059544,61634.64,1220,122100
46.51918029785156,54.77072,82515.43,0.30305415,0.0051958435,101.41984146955662,0.22100022,0.0126327155,40.33293914794922,46.484856,61519.15,1223,122400
41.310916900634766,49.65364,83427.234,0.310192,0.0041195406,79.70246849210787,0.21726698,0.029556803,35.66792297363281,41.81751,61495.867,1226,122700
43.53044128417969,51.96047,84300.27,0.34241432,0.004174718,284.0561054446087,0.17535056,0.015689459,40.02532958984375,46.17577,61504.42,1229,123000
50.802276611328125,59.31454,85122.66,0.30154866,0.003914023,45.27827162265909,0.20489055,0.015848443,40.473915100097656,46.624786,61508.734,1232,123300
51.617713928222656,60.194946,85772.31,0.25808245,0.0026649253,293.9833125008718,0.17178637,0.020505466,39.691383361816406,45.839157,61477.72,1235,123600
50.468414306640625,59.11582,86474.08,0.35213375,0.0017397591,88.965173038545,0.20419481,0.025920318,38.35960388183594,44.518764,61591.61,1238,123900
53.8964729309082,62.599754,87032.81,0.28543898,0.0058266176,279.6474131897598,0.132797,0.009369478,43.943321228027344,50.104355,61610.344,1241,124200
52.956573486328125,61.702065,87454.93,0.22616157,0.0034477462,304.0854913058839,0.18170813,0.011387167,41.44443893432617,47.600037,61555.984,1244,124500
56.21477127075195,64.97719,87624.17,0.24537483,0.0054654437,317.8502390081914,0.12761351,0.013466494,42.65703582763672,48.821518,61644.83,1247,124800
55.59025573730469,64.35312,87628.625,0.18664393,0.0014946499,312.1944964336306,0.17427984,0.015888285,42.076377868652344,48.239002,61626.234,1250,125100
55.627044677734375,64.39699,87699.45,0.25281155,0.0011111773,89.19837197235375,0.14826389,0.018927198,40.230308532714844,46.397995,61676.875,1253,125400
52.33564376831055,61.084663,87490.19,0.2956808,0.0034645703,289.92574886033447,0.15449098,0.01489494,41.01105880737305,47.18005,61689.914,1256,125700
54.2403564453125,62.98073,87403.72,0.26205876,0.0018904094,85.28211915929207,0.19025265,0.013932347,36.0992431640625,42.271618,61723.75,1259,126000
55.6072883605957,64.33826,87309.69,0.24435383,0.003407167,258.2444859054226,0.19217336,0.02418746,36.94070816040039,43.12804,61873.33,1262,126300
55.707462310791016,64.42239,87149.31,0.17519943,0.0017834236,68.10809457301639,0.12456312,0.012419058,43.693294525146484,49.87068,61773.89,1265,126600
54.78422927856445,63.489853,87056.234,0.2639523,0.003110245,288.16065537185796,0.16315824,0.023658322,41.64182662963867,47.816383,61745.562,1268,126900
54.4086799621582,63.09326,86845.82,0.25583187,0.0025549908,294.3874058293442,0.13642365,0.0116345305,43.41412353515625,49.59037,61762.47,1271,127200
54.812530517578125,63.48281,86702.81,0.21736419,0.006923028,91.63667923315799,0.1578532,0.013484954,40.81943130493164,47.012802,61933.695,1274,127500
54.75469970703125,63.41284,86581.42,0.21599984,0.0031880836,100.48019452269416,0.1576789,0.020806978,39.00685501098633,45.18116,61743.047,1277,127800
54.137969970703125,62.782875,86449.05,0.22527552,0.0028420556,104.36359811744306,0.16980678,0.015885405,39.75619125366211,45.932713,61765.203,1280,128100
56.08140182495117,64.713806,86324.03,0.20723516,0.0012055787,293.231427356094,0.143594,0.019587679,39.04876708984375,45.23288,61841.125,1283,128400
53.984947204589844,62.613235,86282.875,0.21238922,0.002204251,72.13718145106016,0.16903847,0.014208759,40.446895599365234,46.637394,61904.97,1286,128700
55.475563049316406,64.097824,86222.625,0.2341328,0.0020195323,331.23464816798435,0.21378142,0.020023827,38.83648681640625,45.030365,61938.766,1289,129000
55.248634338378906,63.877983,86293.48,0.25087407,0.00149815,94.79088190285289,0.13871461,0.015983075,41.573890686035156,47.77037,61964.78,1292,129300
55.77717971801758,64.40134,86241.58,0.1772576,0.004652971,332.658897931542,0.09983282,0.011529468,43.77910614013672,49.967533,61884.273,1295,129600
53.07769012451172,61.6958,86181.086,0.23427986,0.0031653019,60.960677798228055,0.14552976,0.011326645,42.04807662963867,48.24799,61999.125,1298,129900
54.408016204833984,63.02227,86142.55,0.2574033,0.0016627273,151.79239216184763,0.31953302,0.020305518,36.432071685791016,42.620216,61881.445,1301,130200
-186.8738555908203,-180.21889,66549.64,0.46083915,0.040903743,204.0976678693881,0.16752161,0.014727214,41.71778106689453,47.886208,61684.25,1304,130500
15.722129821777344,22.76503,70429.01,0.4234902,0.005381236,261.77660129085024,0.19267683,0.020230273,37.73801803588867,43.88308,61450.61,1307,130800
43.84955596923828,51.2409,73913.44,0.41627097,0.005015428,244.4857135085622,0.19171777,0.01759856,40.437374114990234,46.60424,61668.67,1310,131100
46.728004455566406,54.402554,76745.5,0.25586095,0.0023670644,294.14149677268045,0.15171081,0.011391521,42.166107177734375,48.317154,61510.453,1313,131400
54.767791748046875,62.68454,79167.48,0.41776955,0.0013888582,338.8053233855714,0.13222803,0.010700761,42.64938735961914,48.808987,61595.992,1316,131700
58.675479888916016,66.80507,81295.9,0.28766266,0.0007388629,326.20276631366056,0.15688056,0.019532094,38.81006622314453,44.983887,61738.227,1319,132000
34.00471496582031,42.30075,82960.36,0.3450254,0.0016667946,292.22296462656425,0.15626507,0.020956725,36.38664245605469,42.56597,61793.297,1322,132300
51.701881408691406,60.083336,83814.55,0.3114769,0.0013384473,347.7487406475062,0.1419806,0.012746063,42.68302536010742,48.85506,61720.36,1325,132600
55.71738052368164,64.13611,84187.29,0.38059086,0.00085217785,311.6951971318285,0.203314,0.017214797,39.20372772216797,45.362583,61588.547,1328,132900
57.431365966796875,65.886604,84552.41,0.31336614,0.0006248749,329.7215828901253,0.23309779,0.017698875,38.078060150146484,44.257027,61789.656,1331,133200
56.23463439941406,64.73768,85030.44,0.24811113,0.0013452789,326.6879532845356,0.16202515,0.011779357,41.86249923706055,48.031136,61686.36,1334,133500
61.21162414550781,69.75892,85472.97,0.17992167,0.00079472444,333.11935626730275,0.25668174,0.016986521,36.77513885498047,42.942104,61669.65,1337,133800
61.32639694213867,69.90512,85787.25,0.19406669,0.00045570318,345.4053125151565,0.21187143,0.016303267,38.494075775146484,44.671722,61776.47,1340,134100
52.918704986572266,61.51332,85946.17,0.2984386,0.0016763941,324.16104667884076,0.14824335,0.010729319,43.89657974243164,50.08271,61861.305,1343,134400
59.59990692138672,68.19129,85913.87,0.25758934,0.00058333704,310.42299713971596,0.14544119,0.014424806,41.38984298706055,47.569874,61800.312,1346,134700
61.99365997314453,70.58881,85951.56,0.26798636,0.00074139977,310.93355324542654,0.18543097,0.012070411,41.59909439086914,47.788918,61898.242,1349,135000
60.75263214111328,69.33083,85782.016,0.1945095,0.0004995819,313.52952512109636,0.14500813,0.010915795,42.67400360107422,48.868484,61944.812,1352,135300
62.69404602050781,71.25126,85572.11,0.1817703,0.000491052,317.9376801520439,0.12694506,0.0134195015,44.33595657348633,50.513268,61773.125,1355,135600
61.34476852416992,69.89252,85477.484,0.13586688,0.001029955,336.2812394303763,0.22907694,0.015616473,40.54549789428711,46.746853,62013.555,1358,135900
62.094547271728516,70.628265,85337.19,0.26172358,0.00052994676,316.8037452268816,0.16720568,0.015779115,40.34210968017578,46.532238,61901.28,1361,136200
61.75707244873047,70.288345,85312.734,0.17465697,0.0008695733,346.93906204413094,0.18370539,0.019656222,38.388057708740234,44.581142,61930.86,1364,136500
61.61916732788086,70.14702,85278.51,0.18046017,0.000963199,332.88169721448685,0.13009016,0.008259254,45.00517272949219,51.21263,62074.58,1367,136800
58.281654357910156,66.80703,85253.76,0.19753951,0.00092325313,308.09480388744555,0.22618353,0.018185128,38.19540023803711,44.399208,62038.086,1370,137100
61.48139953613281,70.006996,85255.95,0.20405251,0.0006988491,330.1600971284222,0.17552212,0.013986219,40.54547882080078,46.736614,61911.344,1373,137400
63.06175231933594,71.57427,85125.22,0.19278175,0.0009243402,325.3543251846668,0.18538302,0.014898839,40.050838470458984,46.253517,62026.78,1376,137700
61.02742385864258,69.53045,85030.25,0.17743242,0.00077230285,319.65996642440734,0.19895959,0.012759605,41.62009811401367,47.8282,62081.03,1379,138000
61.77777862548828,70.26982,84920.445,0.1680583,0.00069332693,311.4701713225601,0.18748611,0.017051183,37.74863815307617,43.95578,62071.406,1382,138300
59.42150115966797,67.89571,84742.15,0.19276333,0.0010228934,339.49012623497015,0.1935538,0.013499413,40.200927734375,46.402836,62019.08,1385,138600
63.44365692138672,71.89902,84553.586,0.11815837,0.0017689813,290.2704570938713,0.23037402,0.020747563,38.21950149536133,44.426025,62065.242,1388,138900
64.1094970703125,72.5482,84387.02,0.16434257,0.0011257725,319.9801397265246,0.13971376,0.012328321,43.74654006958008,49.94568,61991.383,1391,139200
64.20109558105469,72.62541,84243.16,0.16148996,0.00057487685,352.1782797942336,0.14384145,0.011590818,43.130672454833984,49.33963,62089.58,1394,139500
61.66187286376953,70.07303,84111.56,0.26919198,0.00057629606,309.95857932116684,0.18390599,0.011784953,40.289512634277344,46.49221,62026.984,1397,139800
60.428993225097656,68.824356,83953.625,0.14369392,0.0011205615,82.75038756222517,0.18209353,0.016164592,38.86583709716797,45.07944,62136.062,1400,140100
-108.80564880371094,-102.379974,64256.758,0.46302843,0.05566739,28.62158511569415,0.2123378,0.023757454,35.78962707519531,41.979683,61900.58,1403,140400
0.11396026611328125,6.957367,68434.07,0.26961192,0.010291465,85.64886652345061,0.24399087,0.019488417,35.673439025878906,41.8472,61737.6,1406,140700
36.954978942871094,44.142906,71879.27,0.2786516,0.006039208,79.06216790172894,0.17085649,0.010869065,42.570068359375,48.7324,61623.305,1409,141000
46.56252670288086,53.996223,74336.95,0.22646217,0.0038719033,83.83066248476426,0.2654509,0.021431696,36.65508270263672,42.805183,61501.0,1412,141300
52.03929138183594,59.687664,76483.72,0.24088728,0.0026577888,86.96536005787767,0.18063623,0.017947817,37.9926643371582,44.15423,61615.656,1415,141600
53.88718032836914,61.716583,78294.04,0.3540532,0.003545696,89.55749650465627,0.13565418,0.011231849,44.251861572265625,50.40578,61539.195,1418,141900
53.341854095458984,61.297504,79556.516,0.21436936,0.0028769928,93.60739407014518,0.2026732,0.013835009,39.62370300292969,45.782085,61583.844,1421,142200
51.78696060180664,59.844727,80577.67,0.17603198,0.0034270168,108.74866158130482,0.2619336,0.02869448,33.40321731567383,39.580902,61776.836,1424,142500
51.90641784667969,60.052944,81465.25,0.29606932,0.0020342139,84.95905121469617,0.16579801,0.016134512,39.73765182495117,45.901558,61639.08,1427,142800
54.232749938964844,62.451653,82189.01,0.17310788,0.0032753989,76.00796832539318,0.17998709,0.013837952,40.74740982055664,46.922466,61750.555,1430,143100
55.18758773803711,63.446526,82589.39,0.13291708,0.00641394,81.14951829361637,0.20633343,0.025069907,36.414188385009766,42.584732,61705.445,1433,143400
51.3116455078125,59.59789,82862.44,0.20102575,0.0032412894,96.10103152292413,0.20591974,0.021469291,38.21636962890625,44.398945,61825.734,1436,143700
57.83896255493164,66.15152,83125.58,0.15572324,0.001377432,85.32646299648997,0.18333466,0.017547887,37.82497787475586,43.993786,61688.08,1439,144000
49.56399154663086,57.8905,83265.086,0.17590384,0.002060446,95.05650027656435,0.20902622,0.017830668,38.66728973388672,44.845993,61787.03,1442,144300
57.42633819580078,65.75737,83310.34,0.097793296,0.0024612702,90.93055325636443,0.16372529,0.014295729,40.87990951538086,47.06488,61849.703,1445,144600
56.043968200683594,64.386116,83421.47,0.1436067,0.0018066477,105.96153229838166,0.18086764,0.012479306,39.910526275634766,46.089928,61794.016,1448,144900
56.074134826660156,64.4175,83433.71,0.1910131,0.0018297744,84.40437643676408,0.20691192,0.020839129,36.26902770996094,42.461098,61920.695,1451,145200
56.24623489379883,64.58535,83391.15,0.1366369,0.003867668,98.53510781613133,0.15341908,0.023404127,40.84740447998047,47.040756,61933.523,1454,145500
57.32432556152344,65.65372,83293.914,0.27113196,0.0010142715,86.1778031181772,0.22796531,0.02225202,37.935726165771484,44.135094,61993.688,1457,145800
57.53028869628906,65.83977,83094.77,0.13342796,0.003677744,111.28958740806665,0.15108213,0.01254173,42.32826614379883,48.526386,61981.203,1460,146100
55.1463737487793,63.45405,83076.74,0.13202727,0.0036987425,97.0977273784919,0.18675372,0.01645696,38.21626663208008,44.407223,61909.57,1463,146400
57.25449752807617,65.5498,82952.984,0.15990861,0.0017127658,90.49758977478693,0.18062364,0.021028664,39.44404602050781,45.640633,61965.86,1466,146700
56.123443603515625,64.405136,82816.91,0.1487206,0.003907769,82.27821686878222,0.2440491,0.025328891,36.83415222167969,43.02281,61886.594,1469,147000
56.169456481933594,64.43463,82651.734,0.12680754,0.003110154,78.43376856708784,0.21020967,0.021000855,36.70767593383789,42.89467,61869.938,1472,147300
55.51485824584961,63.757507,82426.5,0.15154341,0.0041516074,96.96363968735297,0.21399373,0.015078783,40.15353012084961,46.356216,62026.867,1475,147600
56.01909637451172,64.23588,82167.81,0.114739105,0.0018638873,114.87544759012012,0.14763637,0.013186574,42.20270538330078,48.39032,61876.156,1478,147900
54.210323333740234,62.420567,82102.44,0.23228914,0.005529937,122.80204518931883,0.14165577,0.014579761,42.15329360961914,48.359604,62063.094,1481,148200
54.983238220214844,63.185364,82021.234,0.19335556,0.002728841,106.4866838650059,0.17849134,0.01944663,39.07810592651367,45.284534,62064.29,1484,148500
57.03905487060547,65.23499,81959.39,0.1603581,0.0014277828,89.41868624316693,0.12662815,0.0107458355,42.87910461425781,49.0852,62060.984,1487,148800
55.581539154052734,63.76313,81815.914,0.2049376,0.0034528226,101.13783823817312,0.13915542,0.013465039,42.729774475097656,48.939102,62093.28,1490,149100
56.82157897949219,64.991295,81697.164,0.14096001,0.0023962315,92.66693425792485,0.11326885,0.011580119,44.41252517700195,50.612297,61997.72,1493,149400
57.5498046875,65.70573,81559.24,0.1340667,0.0021572416,101.43278548516881,0.19232878,0.02451125,35.256080627441406,41.470802,62147.22,1496,149700
55.98296356201172,64.136734,81537.69,0.25139946,0.0030503976,84.33809129027462,0.1620074,0.0115272775,38.874664306640625,45.077057,62023.93,1499,150000
15.883554458618164,22.08578,62022.25,0.27986556,0.06920224,73.97852818851187,0.16368216,0.019801792,40.15388488769531,46.347168,61932.844,1502,150300
-34.42109680175781,-27.667847,67532.484,0.3404907,0.012537309,89.29905766983534,0.2515346,0.017196253,36.61151885986328,42.790985,61794.664,1505,150600
30.470718383789062,37.631577,71608.59,0.25049713,0.010058399,221.14401259014682,0.15551502,0.0152779175,40.88658142089844,47.06333,61767.492,1508,150900
36.51677703857422,44.008442,74916.664,0.31089792,0.018179841,123.37197139797954,0.2160393,0.019456599,37.18016815185547,43.357475,61773.094,1511,151200
48.03155517578125,55.827442,77958.89,0.39554808,0.004353828,186.86949866940938,0.09975831,0.0099706575,44.385929107666016,50.568497,61825.688,1514,151500
24.08349609375,32.111023,80275.266,0.2547404,0.005210365,129.80371479137622,0.18855461,0.019629119,40.0197639465332,46.21412,61943.555,1517,151800
49.01717758178711,57.20472,81875.414,0.16922596,0.009556675,214.3204423076511,0.16345336,0.014877586,41.43207550048828,47.617718,61856.42,1520,152100
48.416107177734375,56.738323,83222.15,0.32933635,0.0060837027,126.68722835635825,0.18309096,0.018378759,40.974246978759766,47.153477,61792.297,1523,152400
54.110809326171875,62.54559,84347.8,0.20620644,0.010275435,129.7573604600801,0.16881329,0.010259937,41.61833572387695,47.79521,61768.766,1526,152700
52.862056732177734,61.392464,85304.086,0.21955334,0.0021436517,149.2263515590439,0.1670691,0.016848762,40.077388763427734,46.283714,62063.25,1529,153000
52.779022216796875,61.38138,86023.55,0.23660997,0.010488167,125.52835517659298,0.24235967,0.024743054,37.56733322143555,43.761375,61940.42,1532,153300
53.60628890991211,62.27295,86666.62,0.1464178,0.0060261344,165.38549256464313,0.17159593,0.016723704,39.373260498046875,45.5856,62123.43,1535,153600
55.591278076171875,64.3126,87213.22,0.20387368,0.006124841,197.0063998317159,0.15161788,0.014984817,39.25962448120117,45.45654,61969.164,1538,153900
