ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch
-218689929216.0,-218689930000.0,81221.31,71621120.0,2951875.5,-26.29753755828649,18252534.0,222039.75,-5713841152.0,-5713841000.0,80402.59,50
-9029942272.0,-9029942000.0,80556.92,21543742.0,208407.16,-40.389785196414664,14817794.0,233417.78,-1384620544.0,-1384620500.0,80184.31,53
-1698268416.0,-1698268400.0,80159.02,16185720.0,241811.84,-28.274475284370837,14564262.0,510771.2,-305174240.0,-305174240.0,80083.016,56
-644412288.0,-644412300.0,79984.7,14047504.0,347893.5,-32.08753941316463,14873686.0,348345.6,-154174416.0,-154174400.0,80029.945,59
-126745216.0,-126745210.0,79904.03,12126632.0,303766.5,-28.84907104097498,11366000.0,570185.9,-12477395.0,-12477387.0,80008.734,62
-49615720.0,-49615710.0,79843.09,11905531.0,372528.2,-20.548068105549138,13381078.0,569885.75,-1291156.0,-1291148.0,79999.81,65
-32785580.0,-32785572.0,79800.414,11942702.0,407048.44,-20.14284256398607,12547498.0,610684.6,-3576045.5,-3576037.5,79991.76,68
-8981490.0,-8981482.0,79768.71,10657118.0,350520.62,-17.354905505490834,12008217.0,569485.3,-1197986.75,-1197978.8,79991.9,71
-3336087.0,-3336079.0,79742.805,11165680.0,305804.8,-11.744303341990474,11002271.0,421358.2,-1029682.5625,-1029674.56,79984.984,74
-2738565.75,-2738557.8,79717.984,10779476.0,341013.78,-15.5797662586796,11457660.0,454097.62,-1082651.75,-1082643.8,79985.55,77
-2921406.75,-2921398.8,79699.07,9516842.0,266128.8,-11.876707012467572,10176784.0,165667.84,-800804.1875,-800796.2,79970.89,80
-858661.375,-858653.44,79673.55,8379368.0,177364.22,-8.666560880227143,8721147.0,234118.53,-748623.625,-748615.6,79947.59,83
-653449.5625,-653441.6,79641.8,7388830.5,179898.84,-9.068981796493256,7728537.5,403875.25,-796326.5,-796318.5,79922.16,86
-548868.3125,-548860.4,79594.13,6638432.5,145384.36,-22.65566500312485,5846846.0,261949.7,-572959.1875,-572951.2,79881.375,89
-496212.125,-496204.2,79519.74,5997864.5,132571.53,-5.417405772192666,6111014.0,180032.81,-535403.5625,-535395.56,79820.055,92
-428684.125,-428676.2,79432.64,5024329.5,130599.38,-14.910334299149342,6061155.0,168577.86,-524278.46875,-524270.5,79739.97,95
-342084.875,-342076.94,79325.56,3905808.0,114244.08,-12.398736359642864,4565181.0,169765.44,-423852.96875,-423845.0,79642.125,98
-300965.78125,-300957.88,79176.766,3572789.5,87400.58,-27.309857586703266,3598618.0,102645.14,-313029.21875,-313021.25,79554.016,101
