time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after
0.5917680263519287,-102.92485598192275,15.309650288315963,-86.62855203180702,-127.21229542405354,5.577968998336992,1,0.001737356185913086,0.01658797264099121,0.61101425,0.14503121,-102.92485598192275,0.029385089874267578,0.9996092126228348,0.9798310723790672
0.5461041927337646,-68.91636518511969,6.224540061235315,-59.92242966953443,-75.53474876837271,6.468348042330755,1,0.0015323162078857422,0.016621828079223633,0.5188686,0.12738599,-99.52400690224245,0.032245635986328125,0.9724051094562238,0.9305032791284916
0.5853240489959717,-39.335594748429614,8.379030974916725,-27.8291195804211,-48.148263920481135,7.217104695969321,1,0.0015325546264648438,0.018327951431274414,0.6995,0.16608192,-93.50516568686118,0.042368173599243164,0.883128988103984,0.7838314540704325
0.47115516662597656,-51.78173448846741,13.096817792938863,-32.68401122797519,-66.02133346654809,4.333761916222818,1,0.0015478134155273438,0.018352508544921875,0.7102754,0.13451345,-89.3328225670218,0.0391077995300293,0.8119378043166624,0.6973212863858372
0.6605587005615234,-41.73393401164824,13.228065007262469,-19.09438726962261,-51.20090256041742,6.718412440317912,1,0.0015149116516113281,0.022824525833129883,0.47362643,0.22439684,-84.57293371148445,0.04789161682128906,0.6645624361249081,0.526073663300382
0.5655176639556885,-47.298678510472314,13.847148411122554,-28.75171744621166,-67.17727988582755,5.411469101984772,1,0.0015254020690917969,0.01822519302368164,0.6060406,0.31460962,-80.84550819138325,0.057436466217041016,0.5518386569056191,0.4197190707946285
0.684011697769165,-30.89420205181633,3.365618410229379,-27.50968114520147,-36.23445352655424,4.908756136547782,1,0.0015764236450195312,0.01922607421875,0.59398204,0.2215143,-75.85037757742656,0.03941488265991211,0.3404509789385297,0.26421120139246795
0.6114344596862793,-29.075764714570578,12.330425995082642,-12.210554071882584,-47.00998502231592,7.159816880358603,1,0.0018756389617919922,0.018126726150512695,0.6072966,0.26421404,-71.17291629114096,0.06190896034240723,0.3029427996625745,0.30616233341844123
0.6177797317504883,-32.831515751381765,10.444918300689572,-19.40891134391339,-48.489535090977036,6.047021926907713,1,0.0017631053924560547,0.018311500549316406,0.59620047,0.16077612,-67.33877623716505,0.06615400314331055,0.2768483805233667,0.2726065675024849
0.5550975799560547,-22.178117256634277,3.615984371489413,-18.553491023241932,-26.458249134376224,5.44200710505738,1,0.0016214847564697266,0.016497135162353516,0.593646,0.33259717,-62.82271033911198,0.043996334075927734,0.3010139203719369,0.2491029160165422
0.4179043769836426,-32.8302923378582,8.514837150895874,-24.80027197049354,-47.060264992556725,7.608659660051557,1,0.0017206668853759766,0.016443490982055664,0.6363009,0.12777054,-59.8234685389866,0.03792858123779297,0.22638987154288723,0.22539571050155888
0.5205972194671631,-19.858257217412497,4.424007789439077,-15.095607940854057,-24.38839666994036,6.996942763971501,1,0.0019316673278808594,0.016231536865234375,0.6832869,0.045805078,-55.82694740682919,0.03835892677307129,0.34089910399317114,0.2660064399115534
0.5918478965759277,-15.179634760787355,9.045524802426094,-5.501718164563216,-29.61461961570468,5.217794439736713,1,0.001631021499633789,0.017979860305786133,0.59625196,0.16666569,-51.76221614222501,0.027529478073120117,0.4979062889029384,0.42189405001457764
0.43195581436157227,-23.77425874840121,6.7288291080641,-15.53772718598406,-34.2881664334442,4.503028368103045,1,0.0016913414001464844,0.016443967819213867,0.7194715,0.137467,-48.96342040284263,0.02928781509399414,0.309624811199873,0.31262382197473687
0.6153559684753418,-8.523090864146003,11.604198463468668,0.5819630006828622,-27.874393789315764,8.220676984574705,1,0.001699209213256836,0.04753851890563965,0.4508345,0.12680285,-44.91938744897297,0.05584573745727539,1.6271950355565854,1.4092917583152325
0.5795753002166748,-8.044162217833183,4.1971331238745995,-2.8434347049104267,-13.101604392161581,6.822346326955626,1,0.0017657279968261719,0.018097877502441406,0.5076168,0.24645197,-41.23186492585899,0.0478663444519043,0.3304563271148072,0.27514194540555187
0.6409697532653809,-9.54813469680835,4.391590454783922,-3.5723231118006615,-15.949929255414263,4.568896560990505,1,0.0020761489868164062,0.016632556915283203,0.58846396,0.20616196,-38.06349190295393,0.062468767166137695,0.23778839776424004,0.24093460376280545
0.5859003067016602,-11.641498384179533,3.78202845818987,-6.238450195620192,-15.651865304782206,5.55891301056816,1,0.0017039775848388672,0.020219802856445312,0.4991164,0.1466191,-35.42129255107649,0.05741715431213379,0.21565281859160776,0.2106991168849212
0.6410601139068604,-10.815653186699153,1.3314533246783096,-9.195548386299311,-12.376421868628858,5.18888594022398,1,0.0016169548034667969,0.018152713775634766,0.6970049,0.11372275,-32.960728614638754,0.06951284408569336,0.27156084453098545,0.2543130107603189
0.5337495803833008,-10.06701578811285,2.4068204908672097,-7.420137477129362,-13.924662551861662,6.352579177657694,1,0.0015468597412109375,0.018091678619384766,0.5206877,0.08720068,-30.671357331986165,0.029560089111328125,0.22684559402396487,0.21180220512555506
0.6173684597015381,-4.591745508233393,2.720292346790337,-1.1885741747092387,-8.51709598511064,6.698943833853333,1,0.003049135208129883,0.041509389877319336,0.49418995,0.13270468,-28.063396149610888,0.05779695510864258,0.3637253633107187,0.35506223986990904
0.597099781036377,-7.33032686330124,5.074195670569812,-1.9301604674087227,-15.653890046916281,5.260717966269047,1,0.0016222000122070312,0.018219709396362305,0.47943133,0.18314357,-25.99008922097992,0.054284095764160156,0.27234923246370596,0.2545579566307859
0.5270259380340576,-1.4467175372423253,1.8318221103709662,0.4061923493416015,-4.294968796192681,8.37021612637426,1,0.0017154216766357422,0.02153611183166504,0.57812953,0.073235996,-23.535752052606163,0.03620195388793945,0.46722194178869114,0.4079361849024246
0.6894855499267578,-4.533661701688182,1.0504488142052046,-2.9591761256988915,-5.807544417396392,5.805042318968867,1,0.0017783641815185547,0.05399584770202637,0.5242884,0.1181956,-21.635543017514365,0.06475615501403809,0.28790146935777994,0.26876472409260455
0.5693397521972656,-2.3116174446474536,2.1970855799410525,-0.1460998392592434,-5.495606353102092,4.21304525684044,1,0.001562356948852539,0.017973661422729492,0.47139043,0.22818895,-19.703150460227675,0.03574514389038086,0.5579297966424634,0.5097792079063227
0.4519484043121338,-6.678895066564595,3.2962227913629083,-2.40120267816792,-11.446731422243,7.04137289588046,1,0.0015411376953125,0.01654958724975586,0.45890275,0.094855614,-18.40072492086137,0.02882695198059082,0.28728731076577624,0.2915531462214597
0.44591617584228516,-4.3069154357560375,3.3780910122983823,0.17023919291425238,-8.886849080140033,6.234177406749566,1,0.002300262451171875,0.03566479682922363,0.40301728,0.17483214,-16.99134397235084,0.05668282508850098,0.29078000066540205,0.2898526142706787
0.572333812713623,-2.611920768280424,2.4530325033554683,0.8152578860048528,-5.745534097715641,9.115138155436588,1,0.0016183853149414062,0.03293776512145996,0.5716546,0.06151619,-15.5534016519438,0.043819427490234375,0.305750528637541,0.3028847832248079
0.47597837448120117,5.016996948900882,3.187635693860948,9.146836497914896,0.6340317390283612,10.924157916006916,1,0.0023641586303710938,0.03028106689453125,0.52387977,-0.01729269,-13.49636179185933,0.0421295166015625,1.5054322279461627,1.3516357938414505
0.6857166290283203,-0.10786113676316095,0.9029524958423978,1.4369942518238372,-0.8198300999489007,5.693391485287758,1,0.0016481876373291016,0.02266979217529297,0.38865474,0.6619935,-12.157511726349714,0.03014349937438965,0.4281248317192405,0.42069712233724027
0.5986073017120361,0.4314601889657992,2.4909970689185124,4.198984709564546,-2.1112937806091967,7.603590628166782,1,0.0017104148864746094,0.018208980560302734,0.5759108,0.08582128,-10.898614534818163,0.09278702735900879,0.5622657080779125,0.5531688627570196
0.5583410263061523,-7.438832183380239,3.5724459513981635,-2.2147555923820295,-12.232960153213,5.745607146969894,1,0.0015673637390136719,0.01796436309814453,0.5634874,0.14122447,-10.55263629967437,0.052309513092041016,0.3627268312071442,0.3512371168168506
0.554896354675293,-2.3707361101689717,3.7333804551957157,3.490693493295915,-6.029767401284488,6.456012985659028,1,0.001638650894165039,0.03918099403381348,0.67753226,0.07268274,-9.73444628072383,0.10426855087280273,0.4804036708312539,0.4843726133928862
0.5865991115570068,3.449233998761541,6.083934282785848,12.524153732383468,-3.618980948862724,8.885558121530565,1,0.0016908645629882812,0.02680516242980957,0.50504225,0.105158664,-8.416078252775293,0.045035600662231445,1.3334171425137737,1.2631755318654452
0.589855432510376,-7.512929718046229,2.5276324841598328,-4.474472554949077,-10.875880256410014,6.983607444716581,1,0.0019485950469970703,0.02354121208190918,0.56842923,0.14610003,-8.325763399302387,0.08375310897827148,0.3386834904535097,0.339144820270554
0.5589473247528076,-1.349996813755714,4.41833646429412,3.283540218906925,-5.874737074794741,6.792061654545754,1,0.0017504692077636719,0.018191099166870117,0.37328485,0.087041415,-7.62818674074772,0.020994186401367188,0.6574602831245367,0.661637998946922
0.5854313373565674,0.9511064898612813,2.2027370540265383,4.602779247171306,-1.3039526781315618,5.198094328995284,1,0.0018572807312011719,0.04124188423156738,0.6276453,0.2456909,-6.77025741768682,0.07415318489074707,0.6765440326333075,0.6607993871816233
0.577573299407959,-1.5110516486552472,2.8422605070464937,2.0284615578061276,-5.873725298829271,4.700978704460518,1,0.004759550094604492,0.02623748779296875,0.39351732,0.6574536,-6.244336840783664,0.03878474235534668,0.37893190816581324,0.38026028290248176
0.745368480682373,-5.609400344829566,2.854107539927798,-1.3746061632463866,-8.39821022691304,5.471930259394506,1,0.0017714500427246094,0.031537771224975586,0.6498452,0.09576863,-6.180843191188254,0.08189558982849121,0.32615720513140195,0.311625132980119
0.47415852546691895,2.278909484285128,2.374889553831828,5.071154610124311,-1.3089211444491315,6.879939831561706,1,0.0020723342895507812,0.019247770309448242,0.469783,0.11286345,-5.334867923640916,0.026120901107788086,1.5368811314302464,1.470455018277365
0.5179650783538818,4.952326716638934,3.38137826208576,9.185677983233324,-0.2170174738154455,5.8014138350431645,1,0.0018055438995361328,0.018860816955566406,0.6368823,0.180843,-4.306148459612931,0.043892621994018555,1.4584268230064663,1.3111142853154556
0.5761322975158691,5.731926562658226,2.7014492417528513,8.705189013435414,1.647271848778653,12.405658944609378,1,0.0016052722930908203,0.01619720458984375,0.39455444,0.13860406,-3.3023409573858156,0.012889385223388672,1.6853856123653024,1.4682273599420235
0.46318531036376953,9.723552864766583,3.886930347930139,15.697599116663504,5.781737054090314,5.796130459068588,1,0.002147674560546875,0.0182039737701416,0.57645166,0.2813599,-1.999751575170576,0.019093990325927734,1.5424039978516872,1.3768562861654972
0.6362361907958984,9.336488610920687,3.800899572799731,14.751204466694276,4.0024742936441555,7.217922312808986,1,0.0019876956939697266,0.054303884506225586,0.46954346,0.10194909,-0.8661275565614495,0.08164143562316895,1.3205653733162372,1.2087804545563714
0.5647175312042236,2.3403839757981753,3.306458953636135,7.226660698572283,-2.034638634428565,5.232554344394543,1,0.014922618865966797,0.018146514892578125,0.5361575,0.12532572,-0.5454764033254871,0.01351618766784668,1.3097813939258878,1.2037784127940292
0.4490835666656494,14.800381443618697,6.111638070025721,20.549395372312965,4.652065292470965,5.877354168845962,1,0.0016112327575683594,0.02611994743347168,0.59453523,0.107679054,0.9891093813689313,0.02351522445678711,1.1452308864668101,1.099208325218144
0.4127366542816162,2.506937955322814,2.6434842385285653,5.537509394189963,-1.284720605349307,4.918292660293489,1,0.0017769336700439453,0.018442630767822266,0.5835783,0.16541958,1.1408922387643197,0.012893438339233398,0.8791878573020071,0.8977336059218147
0.6654534339904785,7.263046162186294,3.5730382420902282,13.321427244900335,4.165269746716709,5.110070708898257,1,0.014319658279418945,0.029868364334106445,0.44931716,0.25178996,1.7531076311065172,0.04301285743713379,0.9612419903698894,0.9621538934656833
0.6993451118469238,3.6476507104110034,0.45693512730838537,4.196121231733785,3.1704328432256492,4.729598423939312,1,0.0015835762023925781,0.03069615364074707,0.37969804,0.2827692,1.942561939036966,0.05065464973449707,0.8659475637550508,0.8570994879859041
0.6372041702270508,-4.2474654065843875,2.613674514441141,-2.073166073426573,-8.641112252536292,5.823208523955215,1,0.0017523765563964844,0.018233537673950195,0.6452082,0.15428184,1.3235592044748306,0.03356170654296875,0.8441469366710848,0.8030737590049377
0.5713703632354736,5.264482008687275,8.773422345133241,19.34281489846978,-4.679552380949657,7.195263973424718,1,0.0015232563018798828,0.016334056854248047,0.6584712,0.0517621,1.7176514848960749,0.03868436813354492,1.0021563510195437,1.0052718271410084
0.5791196823120117,4.210039499502565,2.5650818187859996,7.829157751045109,0.7213971622592207,4.480599512408262,1,0.0015475749969482422,0.01827383041381836,0.47424126,0.0835182,1.966890286356724,0.06313514709472656,0.8518487856275838,0.8437489393331524
0.46751928329467773,5.024263709802522,3.515127098801004,10.632363765436713,1.00338762874633,6.551358770447081,1,0.0017511844635009766,0.018088102340698242,0.3812521,0.083338946,2.272627628701304,0.012877464294433594,0.8830005676909857,0.8768687954050077
0.5008440017700195,5.652701532082603,1.8223566784219203,8.155149691406411,3.014005693157313,4.3178212761323564,1,0.001965045928955078,0.01819443702697754,0.42907247,0.15135857,2.610635019039434,0.030835628509521484,0.8216187719979147,0.8125911828379211
0.6007170677185059,2.9637635098303425,3.429598209650485,6.39784076630496,-2.6995622737431875,6.142860533066902,1,0.001592397689819336,0.03252553939819336,0.4533146,0.19753067,2.6459478681185247,0.012862205505371094,0.8495452388758784,0.8442619364869541
0.5187876224517822,5.898432178850056,3.1035122762950107,9.33213324669533,2.673226223542032,5.352043380079346,1,0.0059967041015625,0.06911563873291016,0.54239064,0.053296927,2.971196299191678,0.07205510139465332,1.0983037391918336,1.0894731197911007
0.6157970428466797,6.11178571904021,1.9941346549836538,9.234399008759638,4.327574265402481,6.198190026186143,1,0.0018286705017089844,0.037500619888305664,0.53550076,0.10982741,3.2852552411765314,0.06564950942993164,0.923546821302306,0.9223843332040536
0.4568667411804199,10.826457384493542,1.194059053398007,12.581012850178022,9.274323347835038,5.300031060804782,1,0.001645803451538086,0.03406381607055664,0.3950264,0.232422,4.039375455508233,0.032302141189575195,1.2553589940458048,1.1981591746138682
0.44250059127807617,8.90208854216425,2.1178502312353773,11.309557127337214,6.248366791160731,7.161179448282926,1,0.005858898162841797,0.023556232452392578,0.6628121,0.0846094,4.5256467641738345,0.035924434661865234,1.0781294192463218,1.0540136923267502
0.6405994892120361,9.451554368332076,4.606082574163975,14.440657836731381,1.9758246283781071,6.995191653766336,1,0.001991748809814453,0.018330812454223633,0.28967136,0.086035356,5.018237524589659,0.030246973037719727,1.0994168026651627,1.0731413501235525
0.49546265602111816,7.565877892140493,2.8148621903395896,11.212960139932267,3.3010958313282774,7.0341288865652265,1,0.0017213821411132812,0.018303394317626953,0.42728043,0.17874242,5.273001561344742,0.03415322303771973,1.0047593852996337,0.999587368519516
0.5580341815948486,15.85209202214964,3.624964154464842,19.710665851701595,10.673096999093907,4.343312627611492,1,0.0017266273498535156,0.02646327018737793,0.48539653,0.18861295,6.330910607425232,0.02697157859802246,1.062718805854486,1.0377836457545773
0.5374095439910889,12.003336278448296,3.646552659191756,17.843501829356622,8.091700895270339,6.687527707794365,1,0.0021905899047851562,0.01821136474609375,0.41478357,0.10177705,6.898153174527539,0.041149139404296875,1.044702797116017,1.02237155146686
0.46345090866088867,10.922091859157264,6.467392174334079,21.24528176828114,4.097559781769036,8.22410428676881,1,0.0015718936920166016,0.018259048461914062,0.41932052,0.07744188,7.3005470429905115,0.02749037742614746,1.0172507595807052,1.0065024120664252
0.5136520862579346,13.777465730729201,5.372793367495172,21.734926923431697,6.712192891656231,11.499921251315184,1,0.0017266273498535156,0.028626680374145508,0.53696537,0.05603859,7.94823891176438,0.04891014099121094,1.0082137079983833,1.0001892980694171
0.5292143821716309,15.725477786645754,1.536468217344323,17.155630446396504,13.177194601347658,6.451534039909838,1,0.002077817916870117,0.03881382942199707,0.5800595,0.11409318,8.725962799252517,0.0391237735748291,1.003726031489866,0.9974102649488337
0.6470813751220703,22.45303564125235,7.20056742528644,33.731831603588326,14.648997004016774,4.7331007524094515,1,0.0017600059509277344,0.030910968780517578,0.58200073,0.22217439,10.0986700834525,0.0577542781829834,0.9967339011519649,0.9917219625528108
0.48340344429016113,21.556691323899912,4.56070045401043,26.018337778465433,13.982253921011871,7.333785428352693,1,0.0015430450439453125,0.03867983818054199,0.43575725,0.085186094,11.244472207497243,0.03513669967651367,0.9921509750098896,0.9885226286814746
0.5551671981811523,20.849142755312847,6.821894018003897,29.65824713932332,11.172863481734687,5.022035376241481,1,0.0015616416931152344,0.018758535385131836,0.39107844,0.18443108,12.204939262278803,0.06201529502868652,0.9883306199521191,0.9862070309716388
0.7104568481445312,20.708131824171517,4.732491768592018,27.32187943277776,13.983477525287931,6.294020386878448,1,0.0015900135040283203,0.028452396392822266,0.37027776,0.14187446,13.055258518468076,0.041889190673828125,0.98561101116146,0.9834079992160144
0.6624593734741211,10.560846150251376,10.808882382509633,19.02357890636642,-7.597725981807545,3.7525282778272127,1,0.0015707015991210938,0.0322422981262207,0.5241435,0.255773,12.805817281646405,0.03503608703613281,0.9844615190916454,0.9823948326939235
0.43384885787963867,10.724710276928361,13.629938753420344,29.77609590813588,-3.4652796740742846,6.73284629868114,1,0.0015859603881835938,0.01858043670654297,0.510648,0.11904571,12.597706581174602,0.028162240982055664,0.9953732670875035,0.9950951413974708
0.5696167945861816,16.00935111411379,8.337128358329238,28.12165269346112,4.91300273773286,8.776800229975926,1,0.0016112327575683594,0.018195629119873047,0.45040277,0.08359875,12.938871034468521,0.04135537147521973,0.9782780231813197,0.9764167927917663
0.5647940635681152,29.89568175830869,13.248814870555,41.744946490279915,9.473341789414013,4.634724254065475,1,0.0015916824340820312,0.041573524475097656,0.44112796,0.218431,14.634552106852539,0.06529355049133301,0.9861281981074833,0.9835374793109403
0.725031852722168,8.161570695918964,4.795657982693648,12.402416763691392,0.4105835282712988,4.927891446482911,1,0.0016982555389404297,0.024668455123901367,0.51917344,0.103378505,13.987253965759182,0.06638360023498535,0.9867077629963485,0.9851313517737211
0.6169075965881348,9.512012780364808,3.9739768001226174,13.508873025794975,4.735352612294157,6.036177728724518,1,0.0016791820526123047,0.028452396392822266,0.4958784,0.08514177,13.539729847219744,0.03328251838684082,0.9845939979878966,0.9836850854162175
0.638070821762085,12.595148365926804,4.376992724363262,17.229145760876776,5.3999621161042075,6.26917897497659,1,0.0016243457794189453,0.02723550796508789,0.5547922,0.07710637,13.445271699090451,0.07052755355834961,0.9732684549896569,0.9718498577013917
0.6889739036560059,13.927568127834135,3.813422673729676,18.644128232425945,8.000597019255865,7.259348597272413,1,0.001957416534423828,0.020903587341308594,0.47491795,0.15407737,13.493501341964821,0.02554798126220703,0.9609373364414003,0.9574900864377854
0.4642367362976074,10.355867178369985,4.128519677204974,14.545439688739474,4.242523327966652,9.920866863888387,1,0.001619100570678711,0.020137310028076172,0.48509738,0.10446016,13.179737925605338,0.03214907646179199,0.9515332291040631,0.9450335127470382
0.5419552326202393,15.454908582970882,5.674638367229619,23.897923200578198,8.124719201594516,7.156491857732703,1,0.0016591548919677734,0.01992011070251465,0.38329753,0.0663065,13.407254991341892,0.04737520217895508,0.9675441964713619,0.9618000367915879
0.6836729049682617,5.676307776474687,0.8978163941434507,7.082139598096988,4.637071831724137,4.949337144689587,1,0.0016493797302246094,0.019426584243774414,0.41568106,0.21558441,12.634160269855172,0.031925201416015625,1.0108459614865983,1.0127296681617832
0.5958893299102783,10.133225851289456,5.9311133486829695,15.563752104389513,0.3222006096899187,6.168597748503037,1,0.0016629695892333984,0.019415616989135742,0.3942644,0.17596644,12.3840668279986,0.028966426849365234,0.9834621733809277,0.9829076053182655
0.6572728157043457,5.743306566311963,3.117666021600718,10.244502960343052,2.8243923081537194,6.462615067373761,1,0.001772165298461914,0.020177364349365234,0.48186266,0.15313947,11.719990801829937,0.033194780349731445,1.0156313197508595,1.0156050826468384
0.6878321170806885,6.836111549500539,2.681913625651503,10.815202243847207,3.25691283808571,5.353395993204267,1,0.0019316673278808594,0.01865077018737793,0.38602984,0.06331859,11.231602876596996,0.04991030693054199,1.0483352271103679,1.0462892351412432
0.5310754776000977,10.021051265732211,4.108212419614937,17.06246183520776,6.756547814918511,6.839943520963513,1,0.002018451690673828,0.018047571182250977,0.38139477,0.19944838,11.110547715510519,0.047267913818359375,0.9548588600622733,0.9543670603401173
0.5299193859100342,5.9461318457533885,6.283010426939957,13.772781051853347,-3.3681883058215254,10.895274667215112,1,0.0015957355499267578,0.030789852142333984,0.457228,0.17458536,10.594106128534806,0.03248929977416992,0.9541214886667867,0.9521469984056065
0.4799802303314209,4.415486976958048,1.6476412827460094,6.998252978758566,2.427781162599688,7.1066848817932735,1,0.0016126632690429688,0.018347501754760742,0.37772003,0.1245828,9.97624421337713,0.03591489791870117,0.9869636700445025,0.9868001252688046
0.5844221115112305,11.490346537265696,2.560443487342671,15.731987604655304,9.354899224817363,7.997059060403058,1,0.0025582313537597656,0.02395319938659668,0.4644346,0.06865419,10.127654445765987,0.04868006706237793,0.9310858901797239,0.9253698427277767
0.6244478225708008,11.23767618712893,13.320666694543238,31.11484666611661,-2.3620255709082123,3.879224262838319,1,0.001714944839477539,0.0266873836517334,0.6466299,0.31582695,10.238656619902283,0.06495857238769531,0.968243680148379,0.9637446552589252
