ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch
-222323245056.0,-222323250000.0,81221.31,72419270.0,2962784.0,-7.9272092689273155,17461304.0,278541.25,-5584531456.0,-5584531500.0,191.66602,50
-7195424768.0,-7195425000.0,80564.07,25030560.0,237796.55,-4.642582732594155,18092116.0,303262.8,-1884769024.0,-1884769000.0,314.51367,53
-1798018944.0,-1798019000.0,80173.01,20505720.0,274897.72,-9.43733195318747,12341361.0,422432.72,-442744992.0,-442745000.0,394.59375,56
-546177152.0,-546177150.0,79982.08,17222908.0,340493.5,-5.301303378569554,14247294.0,490163.03,-135393584.0,-135393580.0,443.5957,59
-242644432.0,-242644430.0,79848.625,14867170.0,329522.66,-6.711198648587988,11210137.0,412175.7,-11519133.0,-11519133.0,476.26172,62
-161252368.0,-161252370.0,79750.91,12890480.0,295117.44,-12.467765284299292,12794977.0,1100608.1,-1611934.75,-1611934.8,498.73242,65
-63412932.0,-63412924.0,79663.78,11358284.0,291305.78,-6.855937999301176,11471438.0,1073452.8,-3468484.25,-3468484.2,518.03906,68
-36208680.0,-36208670.0,79587.375,10940846.0,271774.56,-4.870938234320105,11564016.0,352984.25,-6384801.0,-6384801.0,530.6914,71
-19244030.0,-19244022.0,79523.0,9261764.0,236763.45,-6.4688973995972665,11026158.0,362080.6,-991179.25,-991179.25,548.25195,74
-10844783.0,-10844775.0,79463.516,8725752.0,228521.28,-0.9439022158694275,10429095.0,345636.06,-939649.75,-939649.75,561.1953,77
-5838542.0,-5838534.0,79406.95,9128432.0,273084.8,-4.680062954466912,10819538.0,241647.67,-895703.5,-895703.5,577.08594,80
-3050037.5,-3050029.5,79348.19,6409348.5,236708.64,-6.229018455508252,8179455.0,102491.95,-2504450.0,-2504450.0,592.375,83
-1919718.5,-1919710.6,79282.64,5991235.0,155838.42,-2.2582057703124474,7083574.5,166127.19,-591796.875,-591796.9,608.3496,86
-1137157.125,-1137149.2,79203.266,4952090.0,127844.766,-4.2661471823796075,5760648.0,289332.28,-585647.5,-585647.5,631.3203,89
-853538.625,-853530.7,79127.48,4411582.0,143581.97,-13.578313116304813,5775353.5,200801.19,-526735.6875,-526735.7,704.6914,92
-570344.125,-570336.25,79025.55,3713686.0,115956.5,-3.539752330179928,5367345.5,157257.39,-469661.6875,-469661.7,755.8711,95
-501732.4375,-501724.56,78898.16,3356738.0,93521.56,-2.0566935156283983,3710681.5,161939.1,-360727.15625,-360727.16,825.15625,98
-347883.90625,-347876.03,78737.04,2747426.0,91680.78,0.012401097929862437,4023885.0,118574.06,-352576.84375,-352576.84,929.83594,101
-195054.921875,-195047.06,78529.95,1690211.2,50104.65,-0.36634020526862704,3863193.5,117023.266,-340653.8125,-340653.8,1058.2324,104
-181053.109375,-181045.28,78271.93,1605627.2,61101.66,-8.67462257709256,3769748.5,84645.83,-312421.5625,-312421.56,1222.5664,107
-143228.53125,-143220.73,77990.06,1267470.2,50217.055,-4.574411655189577,3001743.5,155050.14,-308093.40625,-308093.4,1417.7324,110
-96934.5859375,-96926.81,77718.48,863277.0,42252.51,1.2301505738693035,2220799.8,60466.836,-191246.5,-191246.48,1636.6133,113
-80715.359375,-80707.62,77405.88,766471.6,32904.625,2.334709916409214,1957270.0,81122.734,-187391.421875,-187391.4,1885.6992,116
-63570.94140625,-63563.234,77073.5,565402.7,28335.299,-2.8874083780000506,2256235.5,74616.06,-203218.828125,-203218.81,2165.871,119
-38717.8515625,-38710.176,76753.49,371838.97,16447.336,-5.8287610780176715,1646873.5,52565.027,-147063.3125,-147063.28,2450.996,122
