ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Pred_obs_loss,Pred_rew_loss,ELBO,loglikelihood,KL_loss,Epoch
-207450423296.0,-207450420000.0,81221.31,72891570.0,2723059.2,5.1990516912980835,17341802.0,189931.33,-1713721344.0,-1713721300.0,80328.17,50
-7904359424.0,-7904359400.0,80614.875,28147350.0,305294.03,-14.6409089474487,14769916.0,291261.88,-318031648.0,-318031650.0,80160.42,53
-1324760064.0,-1324760000.0,80335.875,24096696.0,402584.8,-16.603116446436616,13662963.0,224633.25,-99318984.0,-99318980.0,80109.76,56
-274790912.0,-274790900.0,80234.55,20236796.0,437415.7,-2.0125975150650848,14244822.0,405260.88,-114633880.0,-114633870.0,80082.12,59
-48925960.0,-48925950.0,80200.83,19690488.0,425485.4,-23.734638615393703,15486668.0,375864.6,-1302346.75,-1302338.8,80080.734,62
-27564858.0,-27564850.0,80183.26,17293262.0,417227.9,-15.736770720245325,14004738.0,288146.84,-9222926.0,-9222918.0,80073.22,65
-12228490.0,-12228482.0,80172.266,16783858.0,427376.06,-6.778912642458475,13286815.0,411624.25,-1177685.625,-1177677.6,80066.8,68
-13894116.0,-13894108.0,80164.75,15517600.0,337857.12,-29.52556601661524,12038684.0,340419.62,-31029520.0,-31029512.0,80069.67,71
-1412723.0,-1412715.0,80156.25,15279250.0,448694.7,-17.092790680845166,9718878.0,423988.16,-944618.0,-944610.0,80053.734,74
-1096280.0,-1096272.0,80147.96,13049815.0,315022.16,-24.695152518750504,7671493.0,194752.19,-650957.75,-650949.75,80045.625,77
-957888.625,-957880.6,80134.53,10902346.0,325252.8,-4.701814047892547,8858053.0,240769.69,-762388.4375,-762380.44,80026.484,80
-837220.125,-837212.1,80112.23,9505814.0,286580.5,-9.778340802065495,7362319.0,205208.81,-637112.4375,-637104.44,79985.9,83
-768142.5,-768134.5,80077.875,8651674.0,269911.06,-15.184994347913653,7442562.0,148010.72,-603837.75,-603829.75,79967.81,86
-658496.5,-658488.5,80030.63,7552632.0,217779.03,-13.63109539285142,6727446.5,132588.48,-545011.625,-545003.6,79902.61,89
-592691.9375,-592683.94,79979.016,6699978.0,205797.8,-15.607841920930467,5016019.5,114591.22,-519399.65625,-519391.7,79814.05,92
-574316.125,-574308.1,79910.17,6144312.0,234208.36,-20.298236637908786,4092356.0,114045.766,-354153.84375,-354145.88,79692.04,95
-583149.625,-583141.6,79817.34,5564164.0,305277.47,-2.570616761300493,3151898.2,97111.89,-279056.5625,-279048.6,79541.53,98
-403940.59375,-403932.62,79699.53,4414305.0,155426.22,-18.331654946507385,2074338.6,62109.727,-182455.453125,-182447.52,79401.85,101
-46657.57421875,-46649.9,76771.53,515859.38,17274.406,-20.823683402728907,1132854.8,30406.945,-97294.9140625,-97286.99,79226.72,104
-39752.2109375,-39744.64,75714.81,441460.94,14509.585,-19.025922563290116,1229038.2,30514.402,-103876.125,-103868.22,79049.48,107
-40012.33203125,-40004.79,75443.32,346985.22,24341.605,-16.118622149837417,1179309.2,33660.633,-102640.046875,-102632.16,78877.266,110
-26248.40625,-26240.863,75434.914,259274.03,12772.234,-25.02937335673555,804994.8,23838.094,-70664.3828125,-70656.51,78774.91,113
-23815.02734375,-23807.465,75617.75,249124.62,10191.072,-36.27499206810974,524590.6,11522.84,-43356.640625,-43348.77,78717.89,116
-18677.3203125,-18669.734,75860.375,191238.84,8387.058,3.782633936681644,345500.8,6571.135,-27887.359375,-27879.488,78707.54,119
-16015.5771484375,-16007.959,76179.39,157165.22,7860.817,-16.9434470595677,340144.78,5377.8833,-26717.5,-26709.611,78877.72,122
-13784.18359375,-13776.527,76564.75,137662.19,6513.4854,11.562951131206825,300354.53,3557.2493,-22793.03125,-22785.121,79096.31,125
-10876.197265625,-10868.496,77014.01,104590.36,5523.1475,-37.743285804549615,238301.4,2724.3052,-18030.4375,-18022.496,79418.305,128
-8955.93359375,-8948.178,77561.28,85677.61,4576.5522,-2.5598092093152043,231967.94,2612.5522,-17526.279296875,-17518.305,79738.08,131
-6013.55419921875,-6005.736,78184.72,56587.098,3137.231,-53.007577068180574,158790.19,1325.5059,-11703.634765625,-11695.627,80076.17,134
-6115.80224609375,-6107.919,78833.78,63602.36,2586.7112,-49.11640518432448,127524.99,860.56116,-9273.4140625,-9265.368,80456.125,137
-3802.36865234375,-3794.4229,79458.95,35669.93,1961.0444,-32.95466070045143,70411.11,275.07587,-5012.51171875,-5004.4214,80902.75,140
-3065.548095703125,-3057.536,80122.78,29454.668,1493.5911,-9.144706947662085,94732.06,219.86702,-6620.947265625,-6612.804,81431.305,143
-2418.48583984375,-2410.4023,80834.08,23002.336,1182.4829,-27.57263167700604,38088.89,45.363842,-2670.01123046875,-2661.8123,81990.42,146
-1730.231689453125,-1722.0819,81497.4,16499.738,815.5349,-4.241115239790636,41128.04,21.773104,-2859.755126953125,-2851.501,82541.625,149
-1445.576416015625,-1437.3591,82172.94,13713.807,673.3617,-3.392082503298951,30400.871,6.0040693,-2123.257568359375,-2114.9485,83090.31,152
-1028.0892333984375,-1019.79755,82916.61,10078.205,419.8445,-25.15640316405633,18570.145,1.965535,-1320.0185546875,-1311.6581,83605.34,155
-842.84521484375,-834.48364,83616.02,8563.994,297.40665,-10.022063752029165,10869.082,0.85976976,-798.2047119140625,-789.7972,84075.32,158
-600.8966674804688,-592.4678,84288.73,5976.4756,198.50479,-26.702743848858262,6632.698,0.5514239,-511.37237548828125,-502.92245,84499.13,161
-492.31640625,-483.82153,84948.79,4641.5205,171.44168,-16.025150988147594,5297.169,0.5437353,-421.03179931640625,-412.5451,84867.1,164
-352.1631164550781,-343.60623,85568.914,3342.3887,94.14309,-0.6129579119780156,3266.2285,0.58971536,-283.6606750488281,-275.1473,85133.76,167
-224.94996643066406,-216.33577,86141.97,1885.4851,51.751728,5.396723585700981,3166.3818,0.4109255,-276.79730224609375,-268.26993,85273.74,170
-170.35829162597656,-161.68732,86709.72,1256.1953,33.9206,-42.21489752982731,1465.8115,0.4849067,-161.77317810058594,-153.24643,85267.51,173
-136.99879455566406,-128.29529,87035.08,896.1624,20.57676,-34.6971424352999,991.063,0.5551598,-129.68783569335938,-121.16884,85189.92,176
-224.30014038085938,-215.59027,87098.62,2123.9058,26.807934,-18.94989642011205,836.85974,0.39378953,-119.12702178955078,-110.62508,85019.44,179
