[1, 10, 1, 0, 15] [[-2.324414014816284, 9.193222284317017, 1.3809702396392822, 6.081887245178223, 13.876566529273987]] 1 1
[2, 10, 1, 0, 15] [[-0.3775521516799927, 9.395066678524017, -1.2639775276184082, -1.9477958679199219, 8.568760871887207]] 1 1
[3, 10, 1, 0, 15] [[3.8201905488967896, 11.72649097442627, 2.8264256715774536, 3.339810609817505, 18.17635416984558]] 1 1
[4, 10, 1, 0, 15] [[-2.807893753051758, 12.664354085922241, 3.4758665561676025, 4.57302713394165, 16.55283534526825]] 1 1
[5, 11, 1, 1, 15] [[8.111030578613281, 9.47976952791214, 0.5716841816902161, -3.4570579528808594, 12.577909708023071]] 1 1
[6, 12, 1, 1, 15] [[9.91670036315918, 12.522007942199707, 2.426680088043213, -3.2014946937561035, 12.235657215118408]] 1 1
[7, 13, 1, 1, 15] [[10.42578649520874, 15.779704809188843, -0.8961457014083862, 2.9670636653900146, 11.40583872795105]] 1 1
[8, 14, 1, 1, 15] [[5.700334072113037, 15.52404260635376, 3.0977110862731934, 2.890784978866577, 16.53684377670288]] 1 1
[9, 15, 1, 1, 15] [[10.05452561378479, 12.545468807220459, -0.8054187297821045, -5.025542736053467, 17.325908184051514]] 1 1
[10, 16, 1, 1, 15] [[8.837372541427612, 16.154042720794678, 3.6761527061462402, -0.36536478996276855, 16.797349452972412]] 1 1
[11, 17, 1, 1, 15] [[5.977260589599609, 19.2790470123291, -0.27698540687561035, 1.568436622619629, 12.382936477661133]] 2 -1
[11, 17, 1, 1, 15] [[9.719667673110962, 16.250294089317322, 0.5204835534095764, -0.07072770595550537, 13.928422331809998]] 2 -1
[11, 17, 1, 1, 15] [[10.182272911071777, 15.062751531600952, -2.12454891204834, -0.23315250873565674, 14.421410083770752]] 2 -1
[11, 17, 1, 1, 15] [[12.902982234954834, 18.96075999736786, 1.119679607450962, -0.598495602607727, 13.581168293952942]] 2 -1
[11, 17, 1, 1, 15] [[7.936236143112183, 14.69931149482727, -3.417759418487549, 0.44493311643600464, 11.739198923110962]] 2 -1
[11, 17, 1, 1, 15] [[7.707327842712402, 16.011584639549255, -1.280569076538086, 0.3632047772407532, 10.971814155578613]] 2 -1
[11, 17, 1, 1, 15] [[13.366397380828857, 21.274961948394775, -3.3448495864868164, -2.0865821838378906, 12.520346403121948]] 2 -1
[11, 17, 1, 1, 15] [[12.508213877677917, 19.16183114051819, -2.3065178394317627, -1.3934190273284912, 13.151462316513062]] 2 -1
[11, 17, 1, 1, 15] [[5.897697925567627, 13.840872287750244, 1.485491156578064, 2.467770576477051, 17.309926748275757]] 2 -1
[11, 17, 1, 1, 15] [[11.356866657733917, 15.712101578712463, 1.881046175956726, 0.5087844133377075, 14.84767559170723]] 2 -1
[11, 17, 1, 1, 15] [[12.317914724349976, 16.44021713733673, -2.438990592956543, 2.2303141355514526, 8.28888988494873]] 2 -1
[11, 17, 1, 1, 15] [[8.085665225982666, 17.700364768505096, 1.8574876189231873, 3.5609216690063477, 18.565807580947876]] 2 -1
[11, 17, 1, 1, 15] [[13.046836614608765, 15.594699501991272, 3.4800078868865967, -0.5424935817718506, 14.892740815877914]] 2 -1
[11, 17, 1, 1, 15] [[10.56792962551117, 17.404302686452866, 1.6216208338737488, 4.908599138259888, 17.25379228591919]] 2 -1
[11, 17, 1, 1, 15] [[13.526546955108643, 14.094921827316284, 2.081231951713562, 1.9496012926101685, 15.574916958808899]] 2 -1
[11, 17, 1, 1, 15] [[13.074506282806396, 16.98253257572651, -1.052248239517212, -4.866321563720703, 13.129916429519653]] 2 -1
[11, 17, 1, 1, 15] [[4.9693145751953125, 16.697787940502167, -5.080653667449951, -3.376154899597168, 17.05603790283203]] 2 -1
[11, 17, 1, 1, 15] [[12.184895873069763, 17.225182712078094, -5.377922534942627, 6.253237724304199, 18.836910724639893]] 2 -1
[11, 17, 1, 1, 15] [[12.430597066879272, 16.929146200418472, -0.8222055435180664, 1.7237351536750793, 15.985345363616943]] 2 -1
[11, 17, 1, 1, 15] [[11.532070279121399, 15.444369196891785, 3.3040575981140137, -0.13696765899658203, 15.303000390529633]] 2 -1
[11, 17, 1, 1, 15] [[8.636189699172974, 14.551312923431396, -0.5687878131866455, -0.6796443462371826, 15.73321670293808]] 2 -1
[11, 17, 1, 1, 15] [[10.4332275390625, 15.671656131744385, -0.3806009292602539, -1.354956865310669, 18.249637365341187]] 2 -1
[11, 17, 1, 1, 15] [[13.55021047592163, 22.183824062347412, 3.2340261936187744, -1.8354294300079346, 12.419928789138794]] 2 -1
[11, 17, 1, 1, 15] [[9.251471996307373, 13.71814751625061, -1.4224555492401123, -2.0559346675872803, 16.391236424446106]] 2 -1
[11, 17, 1, 1, 15] [[12.44008982181549, 16.541735291481018, 2.493251085281372, 2.945748448371887, 15.326933115720749]] 2 -1
[11, 17, 1, 1, 15] [[8.005228996276855, 16.819381788372993, -0.48282361030578613, 4.813724517822266, 12.404413223266602]] 2 -1
[11, 17, 1, 1, 15] [[7.322428941726685, 13.45548677444458, 1.1682544946670532, 0.23562109470367432, 16.929068446159363]] 2 -1
[11, 17, 1, 1, 15] [[6.758738040924072, 19.735352516174316, -3.267092704772949, 2.341054081916809, 14.670003116130829]] 2 -1
[11, 17, 1, 1, 15] [[14.027458190917969, 22.672458171844482, 5.025279998779297, 0.2807144522666931, 19.375704288482666]] 2 -1
[11, 17, 1, 1, 15] [[11.256781280040741, 16.67940181493759, -0.03452098369598389, 0.8522814214229584, 18.10941767692566]] 2 -1
[11, 17, 1, 1, 15] [[4.626551628112793, 17.090627819299698, 3.008841037750244, 3.444018840789795, 7.978921890258789]] 2 -1
[11, 17, 1, 1, 15] [[10.814774721860886, 15.911602973937988, -2.228205442428589, 0.8729680925607681, 18.563700914382935]] 2 -1
[11, 17, 1, 1, 15] [[14.477504253387451, 14.51464033126831, 0.31063055992126465, 1.9932081699371338, 17.564006090164185]] 2 -1
[11, 17, 1, 1, 15] [[11.998431921005249, 15.924766302108765, 3.346405029296875, 1.2517667412757874, 17.67454433441162]] 2 -1
[11, 17, 1, 1, 15] [[6.288869857788086, 18.58965563774109, -0.05727994441986084, 0.9173656404018402, 14.910428337752819]] 2 -1
