[1, 10, 1, 0, 20] [0.0, 11.0, 1.0, 0.0, 20.0] 1 -1
[2, 10, 1, 0, 20] [1.0, 11.0, 2.0, 0.0, 20.0] 1 -1
[3, 10, 1, 0, 20] [2.0, 11.0, 1.0, 0.0, 20.0] 1 -1
[4, 10, 1, 0, 20] [3.0, 11.0, 2.0, 0.0, 20.0] 1 -1
[5, 10, 1, 0, 20] [4.0, 11.0, 2.0, 0.0, 20.0] 1 -1
[6, 10, 1, 0, 20] [5.0, 11.0, 1.0, 0.0, 20.0] 1 -1
[7, 10, 1, 0, 20] [6.0, 11.0, 2.0, 0.0, 20.0] 1 -1
[8, 11, 1, 1, 20] [7.0, 11.0, 1.0, 0.0, 20.0] 1 -1
[9, 12, 1, 1, 20] [8.0, 12.0, 1.0, 1.0, 20.0] 1 -1
[10, 13, 1, 1, 20] [9.0, 13.0, 2.0, 1.0, 20.0] 1 -1
[11, 14, 1, 1, 20] [10.0, 14.0, 1.0, 1.0, 20.0] 1 -1
[12, 15, 1, 1, 20] [11.0, 15.0, 2.0, 1.0, 20.0] 1 -1
[13, 16, 1, 1, 20] [12.0, 16.0, 1.0, 1.0, 20.0] 1 -1
[14, 17, 1, 1, 20] [13.0, 17.0, 1.0, 1.0, 20.0] 1 -1
[15, 18, 1, 1, 20] [14.0, 18.0, 1.0, 0.0, 20.0] 1 -1
[16, 19, 1, 1, 20] [15.0, 19.0, 1.0, 1.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 1.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 1.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 1.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 2.0, 1.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 1.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 1.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 1.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 1.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 0.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 0.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 2.0, 1.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 1.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 1.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 0.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 0.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 0.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 0.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 1.0, 20.0] 2 -1
[16, 19, 1, 1, 20] [16.0, 20.0, 1.0, 0.0, 20.0] 2 -1
