ELBO_task,loglikelihood_task,KL_loss_task,Pred_obs_loss_task,Pred_rew_loss_task,AverageReturn,Epoch,SampleStep
-57296928768.0,-57296930000.0,23994.1,19194604.0,21017324.0,24.0,82,5028
-195021056.0,-195021060.0,22087.402,611945.9,8579938.0,24.0,84,5240
-133057328.0,-133057330.0,20152.021,477862.5,7081879.0,24.0,87,5414
-43835804.0,-43835804.0,19307.984,474102.38,3764213.5,26.0,93,5764
-60461.23046875,-60459.32,19096.672,523335.06,36971.42,24.0,99,6144
-25451.3828125,-25449.477,19070.64,125084.06,25058.576,24.0,102,6382
-25929.146484375,-25927.232,19135.5,98758.35,28397.18,25.0,108,6668
