time_sampling,AverageReturn,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after,Epoch
0.646008253,-40.91343441,24.19907718,-13.9551634,-103.5370301,3.521973087,1,0.002495527,0.034707785,0.597461,0.2284582,-40.91343441,0.058761835,0.999376074,0.849805794,1
0.708292961,-36.28347647,19.3011466,3.380951932,-59.23610727,3.506302552,1,0.005381584,0.062997341,0.55561787,0.23494059,-40.45043862,0.066758394,0.83697489,0.504750117,2
0.672563076,-36.39495909,17.15282329,-7.612808153,-68.35134637,3.93646147,1,0.002563,0.055637121,0.5246005,0.21181199,-40.04489066,0.067216635,0.445379734,0.365767991,3
0.834515572,-33.72160823,17.61673194,-0.01619499,-54.30344231,3.843709689,1,0.002331734,0.070358515,0.5341434,0.21542999,-39.41256242,0.100313425,0.379038802,0.366247207,4
0.721532345,-44.18180808,24.2485163,-16.47828657,-101.6349422,4.317079853,1,0.002746105,0.04996562,0.52562666,0.21740344,-39.88948699,0.110787153,0.50733359,0.474173999,5
0.619310141,-33.69817518,21.69283256,-2.723252849,-73.77689692,3.678820233,1,0.00245595,0.033871412,0.53764224,0.23486708,-39.27035581,0.036363363,0.489904319,0.450157311,6
0.315514565,-33.39087373,16.3110943,-15.48377619,-70.41059525,4.519203487,1,0.002801895,0.080248117,0.51177967,0.25980017,-38.6824076,0.13438797,0.372939522,0.367673333,7
0.810363054,-38.31823481,16.23580993,-22.50334989,-84.56237861,3.471663784,1,0.006852627,0.061456442,0.55373883,0.20977645,-38.64599032,0.080775738,0.488096509,0.473745475,8
0.548726082,-26.01336281,11.12177923,-9.727824262,-45.53707067,4.142001923,1,0.00397253,0.051660776,0.5450466,0.24032634,-37.38272757,0.042425394,0.370376207,0.260795868,9
0.693584919,-32.33302257,12.83463346,-14.13365165,-57.8747548,4.029421759,1,0.002594471,0.079662561,0.5198416,0.19593112,-36.87775707,0.085450888,0.361383581,0.284707721,10
0.474838734,-32.34057888,5.61264342,-22.63373857,-44.14214801,4.105494027,1,0.002585649,0.075115681,0.48583564,0.42032337,-36.42403925,0.100517511,0.255644404,0.205688045,11
0.82025075,-27.18456691,9.144814967,-11.49348156,-40.20221037,4.670770963,1,0.024309397,0.057512283,0.529703,0.2977647,-35.50009202,0.120868206,0.234247248,0.229877189,12
0.802716017,-17.89783697,11.6028193,-2.930297777,-40.1476605,3.958859935,1,0.002612114,0.080705166,0.5337028,0.17959683,-33.73986651,0.104909182,0.534143595,0.395325087,13
0.769681931,-22.78945925,11.90233706,-4.291352839,-42.78542755,4.057624776,1,0.003649712,0.083312035,0.54387534,0.20497552,-32.64482579,0.09246707,0.334138558,0.313138804,14
0.823373079,-12.07944664,5.989791518,-1.460986976,-20.20554767,3.942557131,1,0.002631187,0.046802521,0.5308514,0.21127608,-30.58828787,0.092747211,0.436774879,0.346613078,15
0.852143288,-2.396352576,21.65115813,44.42739354,-28.87827839,3.459484292,1,0.002775431,0.067764997,0.5209275,0.41113654,-27.76909434,0.130965233,1.14222158,0.959262188,16
1.03105855,3.165793672,13.9357754,24.57982288,-23.65561171,3.55676968,1,0.012274742,0.034474134,0.50190693,0.5247238,-24.67560554,0.107409477,1.256074399,1.059729521,17
